run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
2,LP-E,2m,20260919,0,0,warmup,0,chase_sequential,262144,16384,21086,9210701118660421859,63551,0,0,21,21,325607424,325607424
2,LP-E,2m,20260919,1,0,warmup,1,independent_random,1048576,65536,68701,5377261857395542931,1145864,0,0,21,21,4296944367,4296944367
2,LP-E,2m,20260919,2,0,warmup,2,page_fault_touch,4194304,1024,298504,1227737065441277931,1341772,42380,2,21,21,2048,2048
2,LP-E,2m,20260919,3,0,warmup,3,chase_random,2097152,16384,167077,15983395241128503763,4876583,0,0,21,21,2155347414,2155347414
2,LP-E,2m,20260919,4,0,warmup,4,chase_random_double,32768,32768,3155,13889352023468831274,251288,0,0,21,21,67092480,67092480
2,LP-E,2m,20260919,5,0,warmup,5,independent_random,8388608,65536,468771,13652756149967798871,1959512,0,0,21,21,34435761021,34435761021
2,LP-E,2m,20260919,6,0,warmup,6,page_fault_touch,16777216,4096,1137729,3259989601324486896,5035304,172313,8,21,21,8192,8192
2,LP-E,2m,20260919,7,0,warmup,7,chase_random_double,16777216,32768,74485,341521485297609646,11228238,0,0,21,21,34041943529,34041943529
2,LP-E,2m,20260919,8,0,warmup,8,chase_random,65536,16384,109,3713708893652313559,465246,0,0,21,21,67100672,67100672
2,LP-E,2m,20260919,9,0,warmup,9,chase_random_double,262144,32768,12160,7928824493188770779,2051813,0,0,21,21,536854528,536854528
2,LP-E,2m,20260919,10,0,warmup,10,chase_random_double,65536,32768,6210,4022225478763667311,375605,0,0,21,21,134201344,134201344
2,LP-E,2m,20260919,11,0,warmup,11,chase_random,131072,16384,8453,4785113513458127453,788500,0,0,21,21,134209536,134209536
2,LP-E,2m,20260919,12,0,warmup,12,independent_random,524288,65536,9117,10703362611602374042,829386,0,0,21,21,2141421495,2141421495
2,LP-E,2m,20260919,13,0,warmup,13,independent_random_bis,4096,65536,267,17739376236265595031,217322,0,0,21,21,16742849,16742849
2,LP-E,2m,20260919,14,0,warmup,14,chase_random_double,8192,32768,192,994362321914760405,335758,0,0,21,21,16760832,16760832
2,LP-E,2m,20260919,15,0,warmup,15,chase_sequential,16384,16384,800,13976325929253656343,59775,0,0,21,21,16769024,16769024
2,LP-E,2m,20260919,16,0,warmup,16,independent_random_bis,4194304,65536,168921,2065991213549806622,1650703,0,0,21,21,17269520546,17269520546
2,LP-E,2m,20260919,17,0,warmup,17,independent_random,8192,65536,700,3722016086167394618,416292,0,0,21,21,33503974,33503974
2,LP-E,2m,20260919,18,0,warmup,18,chase_random_double,1048576,32768,24741,4382685121028626874,5656899,0,0,21,21,2136328772,2136328772
2,LP-E,2m,20260919,19,0,warmup,19,independent_random_bis,1048576,65536,4911,4079734015307253897,479942,0,0,21,21,4305985128,4305985128
2,LP-E,2m,20260919,20,0,warmup,20,chase_sequential,8388608,16384,322808,14990482105516378558,62783,0,0,21,21,5423095808,5423095808
2,LP-E,2m,20260919,21,0,warmup,21,chase_random_double,8388608,32768,446099,9242272852019444957,11671375,0,0,21,21,17124316991,17124316991
2,LP-E,2m,20260919,22,0,warmup,22,chase_sequential,4194304,16384,364087,11544169508151943742,68644,0,0,21,21,6099410944,6099410944
2,LP-E,2m,20260919,23,0,warmup,23,independent_random,4096,65536,120,2989059169275218135,216219,0,0,21,21,16828949,16828949
2,LP-E,2m,20260919,24,0,warmup,24,chase_sequential,65536,16384,5554,13918769769724548521,59867,0,0,21,21,67100672,67100672
2,LP-E,2m,20260919,25,0,warmup,25,independent_random_bis,524288,65536,56624,3952011415116911783,770599,0,0,21,21,2134655059,2134655059
2,LP-E,2m,20260919,26,0,warmup,26,independent_random,4194304,65536,302981,15715595139404472003,1498683,0,0,21,21,17199766283,17199766283
2,LP-E,2m,20260919,27,0,warmup,27,independent_random,65536,65536,6345,13972095583679468178,460658,0,0,21,21,268287243,268287243
2,LP-E,2m,20260919,28,0,warmup,28,chase_sequential,4096,16384,62,1123503204085528985,57508,0,0,21,21,4186112,4186112
2,LP-E,2m,20260919,29,0,warmup,29,independent_random_bis,65536,65536,6660,5783745808118621133,219490,0,0,21,21,268124988,268124988
2,LP-E,2m,20260919,30,0,warmup,30,chase_sequential,131072,16384,1227,7188821716298338058,62948,0,0,21,21,134209536,134209536
2,LP-E,2m,20260919,31,0,warmup,31,chase_random,1048576,16384,16939,16361841877973576899,3943157,0,0,21,21,1082964526,1082964526
2,LP-E,2m,20260919,32,0,warmup,32,chase_random_double,2097152,32768,202902,11791021704281798683,8153711,0,0,21,21,4318065722,4318065722
2,LP-E,2m,20260919,33,0,warmup,33,chase_random_double,4194304,32768,379274,8874573653461793537,10434204,0,0,21,21,8612139402,8612139402
2,LP-E,2m,20260919,34,0,warmup,34,chase_random_double,16384,32768,1154,2112795774261527836,198674,0,0,21,21,33538048,33538048
2,LP-E,2m,20260919,35,0,warmup,35,independent_random_bis,16777216,65536,444266,4040599136533069233,2049884,0,0,21,21,68629661453,68629661453
2,LP-E,2m,20260919,36,0,warmup,36,chase_random,8388608,16384,119881,18324324578027868273,6183441,0,0,21,21,8600642367,8600642367
2,LP-E,2m,20260919,37,0,warmup,37,chase_random,262144,16384,5213,6105314043241272355,1579105,0,0,21,21,267943729,267943729
2,LP-E,2m,20260919,38,0,warmup,38,independent_random,16384,65536,649,6726748715986927784,226131,0,0,21,21,67129897,67129897
2,LP-E,2m,20260919,39,0,warmup,39,independent_random_bis,262144,65536,16443,17995028073914211720,225110,0,0,21,21,1070629573,1070629573
2,LP-E,2m,20260919,40,0,warmup,40,independent_random_bis,8388608,65536,733316,2900091048554040591,1808530,0,0,21,21,34367070308,34367070308
