run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
1,LP-E,4k,20260919,0,0,warmup,0,independent_random,65536,65536,3708,7824115245599762066,287298,0,0,21,21,268476802,268476802
1,LP-E,4k,20260919,1,0,warmup,1,independent_random_bis,16777216,65536,2014322,10856073926062430517,2124332,0,0,21,21,68924879397,68924879397
1,LP-E,4k,20260919,2,0,warmup,2,independent_random_bis,65536,65536,1498,844054725617950191,390343,0,0,21,21,267981288,267981288
1,LP-E,4k,20260919,3,0,warmup,3,chase_random_double,262144,32768,7723,10089238451178824291,2161412,0,0,21,21,536854528,536854528
1,LP-E,4k,20260919,4,0,warmup,4,chase_sequential,524288,16384,55554,18130316188356863004,66029,0,0,21,21,624844800,624844800
1,LP-E,4k,20260919,5,0,warmup,5,independent_random,16777216,65536,1236428,17469016317694634227,1910517,0,0,21,21,68733046208,68733046208
1,LP-E,4k,20260919,6,0,warmup,6,chase_random,524288,16384,13621,15790017461643480054,3070419,0,0,21,21,536892311,536892311
1,LP-E,4k,20260919,7,0,warmup,7,chase_random_double,16777216,32768,160966,16833235495140944236,12862953,0,0,21,21,34126065716,34126065716
1,LP-E,4k,20260919,8,0,warmup,8,chase_random_double,524288,32768,20176,12316187662939904308,3207639,0,0,21,21,1076056960,1076056960
1,LP-E,4k,20260919,9,0,warmup,9,independent_random,32768,65536,3242,8003555590842074671,241786,0,0,21,21,133961451,133961451
1,LP-E,4k,20260919,10,0,warmup,10,independent_random,131072,65536,13970,13601791634495803484,305033,0,0,21,21,537383225,537383225
1,LP-E,4k,20260919,11,0,warmup,11,chase_random_double,65536,32768,3756,11299479109681296022,797523,0,0,21,21,134201344,134201344
1,LP-E,4k,20260919,12,0,warmup,12,chase_sequential,4194304,16384,268521,15240660994592271687,65589,0,0,21,21,4533657600,4533657600
1,LP-E,4k,20260919,13,0,warmup,13,chase_random_double,16384,32768,1573,1484100859119602567,187730,0,0,21,21,33538048,33538048
1,LP-E,4k,20260919,14,0,warmup,14,independent_random_bis,524288,65536,14320,12065851340007114937,249150,0,0,21,21,2153661120,2153661120
1,LP-E,4k,20260919,15,0,warmup,15,page_fault_touch,16777216,4096,6404,13792390703873659553,18720199,205331,4096,21,21,8192,8192
1,LP-E,4k,20260919,16,0,warmup,16,chase_sequential,16777216,16384,201236,15331679480645061107,77698,0,0,21,21,3431260160,3431260160
1,LP-E,4k,20260919,17,0,warmup,17,chase_random,8192,16384,473,8694391026960469196,93498,0,0,21,21,8380416,8380416
1,LP-E,4k,20260919,18,0,warmup,18,chase_random_double,32768,32768,939,8542764384575687732,246323,0,0,21,21,67092480,67092480
1,LP-E,4k,20260919,19,0,warmup,19,page_fault_touch,4194304,1024,257673,17902558417707706775,3553909,49748,1024,21,21,2048,2048
1,LP-E,4k,20260919,20,0,warmup,20,chase_sequential,1048576,16384,23780,10886909213958547079,65574,0,0,21,21,523821056,523821056
1,LP-E,4k,20260919,21,0,warmup,21,independent_random,1048576,65536,21919,8860650119266303226,1087876,0,0,21,21,4284053669,4284053669
1,LP-E,4k,20260919,22,0,warmup,22,independent_random,8388608,65536,936477,15035816342627766334,1796983,0,0,21,21,34388401819,34388401819
1,LP-E,4k,20260919,23,0,warmup,23,independent_random_bis,8192,65536,743,11783770574323854601,221757,0,0,21,21,33490446,33490446
1,LP-E,4k,20260919,24,0,warmup,24,independent_random_bis,16384,65536,1215,11289426996277354448,237710,0,0,21,21,67156566,67156566
1,LP-E,4k,20260919,25,0,warmup,25,independent_random_bis,32768,65536,380,10485832178060977090,241088,0,0,21,21,133818638,133818638
1,LP-E,4k,20260919,26,0,warmup,26,chase_random,16777216,16384,2041791,11107246612579011778,6466413,0,0,21,21,17105976083,17105976083
1,LP-E,4k,20260919,27,0,warmup,27,chase_random_double,8388608,32768,1009555,3563388915982384044,10599492,0,0,21,21,17148792427,17148792427
1,LP-E,4k,20260919,28,0,warmup,28,chase_sequential,131072,16384,14018,17838599260919614335,70938,0,0,21,21,134209536,134209536
1,LP-E,4k,20260919,29,0,warmup,29,chase_random,8388608,16384,892057,1829883762618908743,5587404,0,0,21,21,8636690980,8636690980
1,LP-E,4k,20260919,30,0,warmup,30,chase_random_double,1048576,32768,57060,11885815633051024489,5542371,0,0,21,21,2159617153,2159617153
1,LP-E,4k,20260919,31,0,warmup,31,independent_random_bis,8388608,65536,717366,4369456643870667188,1833416,0,0,21,21,34406527332,34406527332
1,LP-E,4k,20260919,32,0,warmup,32,chase_sequential,32768,16384,3609,16739852794307429687,60980,0,0,21,21,33546240,33546240
1,LP-E,4k,20260919,33,0,warmup,33,independent_random_bis,262144,65536,5642,16996555892630073330,437237,0,0,21,21,1073777756,1073777756
1,LP-E,4k,20260919,34,0,warmup,34,independent_random_bis,1048576,65536,57221,18397977268127900551,1162185,0,0,21,21,4305820346,4305820346
1,LP-E,4k,20260919,35,0,warmup,35,chase_random_double,2097152,32768,61369,9800167638383287815,9191095,0,0,21,21,4322318263,4322318263
1,LP-E,4k,20260919,36,0,warmup,36,independent_random_bis,131072,65536,2021,4581368729085463147,319348,0,0,21,21,536643625,536643625
1,LP-E,4k,20260919,37,0,warmup,37,chase_sequential,4096,16384,360,8037898073577462424,57488,0,0,21,21,4186112,4186112
1,LP-E,4k,20260919,38,0,warmup,38,independent_random,4096,65536,423,16412041140207570590,217429,0,0,21,21,16740903,16740903
1,LP-E,4k,20260919,39,0,warmup,39,chase_random,16384,16384,6,12750453933688247247,128166,0,0,21,21,16769024,16769024
1,LP-E,4k,20260919,40,0,warmup,40,independent_random,262144,65536,10519,313758274834316852,433776,0,0,21,21,1075117478,1075117478
1,LP-E,4k,20260919,41,0,warmup,41,chase_sequential,16384,16384,1734,226115340176264098,57791,0,0,21,21,16769024,16769024
1,LP-E,4k,20260919,42,0,warmup,42,chase_sequential,262144,16384,30578,4725363048490852149,66329,0,0,21,21,170090496,170090496
1,LP-E,4k,20260919,43,0,warmup,43,chase_random_double,131072,32768,3366,12963597566536080270,492585,0,0,21,21,268419072,268419072
1,LP-E,4k,20260919,44,0,warmup,44,independent_random,2097152,65536,78998,6755039186051583747,1447423,0,0,21,21,8554844896,8554844896
1,LP-E,4k,20260919,45,0,warmup,45,independent_random_bis,4194304,65536,32161,9261656382139964202,1789889,0,0,21,21,17168992630,17168992630
1,LP-E,4k,20260919,46,0,warmup,46,independent_random,4194304,65536,172400,17156715221068363427,1427234,0,0,21,21,17308491190,17308491190
1,LP-E,4k,20260919,47,0,warmup,47,chase_random,262144,16384,1871,4803529602956263141,1642533,0,0,21,21,269370216,269370216
1,LP-E,4k,20260919,48,0,warmup,48,chase_random,4194304,16384,30408,11393176680432037474,4279418,0,0,21,21,4314694846,4314694846
1,LP-E,4k,20260919,49,0,warmup,49,chase_random_double,8192,32768,244,14655823704217598042,144078,0,0,21,21,16760832,16760832
1,LP-E,4k,20260919,50,0,warmup,50,independent_random_bis,4096,65536,439,9964961651172281091,217619,0,0,21,21,16694053,16694053
1,LP-E,4k,20260919,51,0,warmup,51,independent_random,16384,65536,1654,3020650858354833049,419205,0,0,21,21,67159641,67159641
1,LP-E,4k,20260919,52,0,warmup,52,chase_sequential,8388608,16384,916370,13506966115482453848,69802,0,0,21,21,15148015616,15148015616
1,LP-E,4k,20260919,53,0,warmup,53,chase_random,4096,16384,106,11764475024004544639,55725,0,0,21,21,4186112,4186112
1,LP-E,4k,20260919,54,0,warmup,54,chase_sequential,8192,16384,857,10766276026944489946,57247,0,0,21,21,8380416,8380416
1,LP-E,4k,20260919,55,0,warmup,55,chase_random,65536,16384,80,6225993622436080962,615459,0,0,21,21,67100672,67100672
1,LP-E,4k,20260919,56,0,warmup,56,chase_sequential,65536,16384,5860,16654437756948994999,62274,0,0,21,21,67100672,67100672
1,LP-E,4k,20260919,57,0,warmup,57,independent_random,8192,65536,494,9353046615257524630,214709,0,0,21,21,33636734,33636734
1,LP-E,4k,20260919,58,0,warmup,58,chase_sequential,2097152,16384,82847,15437060242211392673,64290,0,0,21,21,1491574784,1491574784
1,LP-E,4k,20260919,59,0,warmup,59,independent_random,524288,65536,52628,3828433099251698829,641913,0,0,21,21,2142545990,2142545990
1,LP-E,4k,20260919,60,0,warmup,60,chase_random,2097152,16384,261239,6207626922018679156,5584436,0,0,21,21,2175866899,2175866899
1,LP-E,4k,20260919,61,0,warmup,61,chase_random,131072,16384,2217,7684385245119149947,860398,0,0,21,21,134209536,134209536
1,LP-E,4k,20260919,62,0,warmup,62,chase_random,1048576,16384,33600,14167824349932275496,4045186,0,0,21,21,1078454362,1078454362
1,LP-E,4k,20260919,63,0,warmup,63,chase_random_double,4096,32768,481,7552685646518035705,128711,0,0,21,21,8372224,8372224
1,LP-E,4k,20260919,64,0,warmup,64,independent_random_bis,2097152,65536,1574,16127263233980283247,1365815,0,0,21,21,8613066614,8613066614
1,LP-E,4k,20260919,65,0,warmup,65,chase_random_double,4194304,32768,295849,4083578813691801048,10544233,0,0,21,21,8579524346,8579524346
1,LP-E,4k,20260919,66,0,warmup,66,chase_random,32768,16384,35,2572656956870500774,169119,0,0,21,21,33546240,33546240
1,LP-E,4k,20260919,67,1,measure,0,independent_random,16384,65536,429,9750172849893310910,416640,0,0,21,21,67025533,67025533
1,LP-E,4k,20260919,68,1,measure,1,chase_random,8388608,16384,155856,15610893680655256938,6146081,0,0,21,21,8572945359,8572945359
1,LP-E,4k,20260919,69,1,measure,2,chase_sequential,4096,16384,451,7997147836109562026,58414,0,0,21,21,4186112,4186112
1,LP-E,4k,20260919,70,1,measure,3,independent_random_bis,4096,65536,342,6337524253560997079,218511,0,0,21,21,16750904,16750904
