run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
3,clang-scalar,20260917,0,0,warmup,0,branch,filter_copy_mask,p000,65536,1,27261,11,11,0,0,1
3,clang-scalar,20260917,1,0,warmup,1,small,sum_one,uniform,384,2730,376040,11,11,5767785928059657782,5767785928059657782,1
3,clang-scalar,20260917,2,0,warmup,2,branch,filter_copy_mask,p250,65536,1,31781,11,11,16384,16384,1
3,clang-scalar,20260917,3,0,warmup,3,small,sum_one,uniform,192,5461,282023,11,11,17901819518249685373,17901819518249685373,1
3,clang-scalar,20260917,4,0,warmup,4,branch,sum_if,p100,65536,1,21201,11,11,3083979731501324985,3083979731501324985,1
3,clang-scalar,20260917,5,0,warmup,5,branch,sum_if,p500_alternating,65536,1,21343,11,11,4196774058536912234,4196774058536912234,1
3,clang-scalar,20260917,6,0,warmup,6,branch,sum_if,p750,65536,1,21081,11,11,14586442889165806448,14586442889165806448,1
3,clang-scalar,20260917,7,0,warmup,7,small,sum_one,uniform,1,1048576,2198290,11,11,8452580083670974464,8452580083670974464,1
3,clang-scalar,20260917,8,0,warmup,8,branch,filter_copy_mask,p500_alternating,65536,1,42751,11,11,32768,32768,1
3,clang-scalar,20260917,9,0,warmup,9,dependency,sum_four,uniform,65536,64,1154680,11,11,1190735372877940864,1190735372877940864,1
3,clang-scalar,20260917,10,0,warmup,10,small,sum_one,uniform,1024,1024,417536,11,11,6113767114656410624,6113767114656410624,1
3,clang-scalar,20260917,11,0,warmup,11,dependency,sum_one,uniform,65536,64,1814253,11,11,1190735372877940864,1190735372877940864,1
3,clang-scalar,20260917,12,0,warmup,12,branch,filter_copy,p250,65536,1,212339,11,11,16384,16384,1
3,clang-scalar,20260917,13,0,warmup,13,branch,filter_copy,p100,65536,1,112818,11,11,6554,6554,1
3,clang-scalar,20260917,14,0,warmup,14,dependency,sum_one_bis,uniform,65536,64,1763626,11,11,1190735372877940864,1190735372877940864,1
3,clang-scalar,20260917,15,0,warmup,15,dependency,sum_twice,uniform,65536,64,3646522,11,11,2381470745755881728,2381470745755881728,1
3,clang-scalar,20260917,16,0,warmup,16,branch,sum_if,p500,65536,1,22181,11,11,261284744287062128,261284744287062128,1
3,clang-scalar,20260917,17,0,warmup,17,small,sum_one,uniform,768,1365,396714,11,11,6760326044614544011,6760326044614544011,1
3,clang-scalar,20260917,18,0,warmup,18,small,sum_one,uniform,48,21845,203507,11,11,18173204259618227916,18173204259618227916,1
3,clang-scalar,20260917,19,0,warmup,19,small,sum_one,uniform,6,174762,918097,11,11,4529353940760067638,4529353940760067638,1
3,clang-scalar,20260917,20,0,warmup,20,branch,sum_if,p250,65536,1,21219,11,11,75766260937212688,75766260937212688,1
3,clang-scalar,20260917,21,0,warmup,21,small,sum_one,uniform,8,131072,441098,11,11,11724155215337095168,11724155215337095168,1
3,clang-scalar,20260917,22,0,warmup,22,dependency,chain_xor_mul,uniform,65536,64,7109433,11,11,5299772668389481216,5299772668389481216,1
3,clang-scalar,20260917,23,0,warmup,23,small,sum_one,uniform,4,262144,1265077,11,11,6027757896494481408,6027757896494481408,1
3,clang-scalar,20260917,24,0,warmup,24,dependency,split_xor_mul,uniform,65536,64,1795693,11,11,8310383708453772032,8310383708453772032,1
3,clang-scalar,20260917,25,0,warmup,25,branch,filter_copy_mask,p750,65536,1,59953,11,11,49152,49152,1
3,clang-scalar,20260917,26,0,warmup,26,branch,sum_if,p000,65536,1,21492,11,11,0,0,1
3,clang-scalar,20260917,27,0,warmup,27,small,sum_one,uniform,12,87381,383302,11,11,18208879310165819389,18208879310165819389,1
3,clang-scalar,20260917,28,0,warmup,28,branch,filter_copy_mask,p900,65536,1,49961,11,11,58982,58982,1
