run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
69,gcc-O2,20260917,0,0,warmup,0,small,sum_one,uniform,64,16384,617261,11,11,14815439244071927808,14815439244071927808,1
69,gcc-O2,20260917,1,0,warmup,1,branch,filter_copy_mask,p500_alternating,65536,1,43848,11,11,32768,32768,1
69,gcc-O2,20260917,2,0,warmup,2,branch,filter_copy_mask,p250,65536,1,28758,11,11,16384,16384,1
69,gcc-O2,20260917,3,0,warmup,3,branch,filter_copy_mask,p1000,65536,1,55091,11,11,65536,65536,1
69,gcc-O2,20260917,4,0,warmup,4,dependency,sum_one,uniform,65536,64,1784564,11,11,1190735372877940864,1190735372877940864,1
69,gcc-O2,20260917,5,0,warmup,5,small,sum_one,uniform,6,174762,766917,11,11,4529353940760067638,4529353940760067638,1
69,gcc-O2,20260917,6,0,warmup,6,branch,filter_copy,p500_alternating,65536,1,31432,11,11,32768,32768,1
69,gcc-O2,20260917,7,0,warmup,7,branch,filter_copy_mask,p900,65536,1,46343,11,11,58982,58982,1
69,gcc-O2,20260917,8,0,warmup,8,branch,sum_if,p900,65536,1,54836,11,11,1957202038211152021,1957202038211152021,1
69,gcc-O2,20260917,9,0,warmup,9,small,sum_one,uniform,16,65536,576742,11,11,1403062601089810432,1403062601089810432,1
69,gcc-O2,20260917,10,0,warmup,10,small,sum_one,uniform,256,4096,432954,11,11,12471836693395644416,12471836693395644416,1
69,gcc-O2,20260917,11,0,warmup,11,branch,filter_copy,p900,65536,1,140826,11,11,58982,58982,1
69,gcc-O2,20260917,12,0,warmup,12,small,sum_one,uniform,8,131072,715150,11,11,11724155215337095168,11724155215337095168,1
69,gcc-O2,20260917,13,0,warmup,13,branch,filter_copy,p500,65536,1,375593,11,11,32768,32768,1
69,gcc-O2,20260917,14,0,warmup,14,small,sum_one,uniform,12,87381,625808,11,11,18208879310165819389,18208879310165819389,1
69,gcc-O2,20260917,15,0,warmup,15,branch,filter_copy_mask,p500,65536,1,30098,11,11,32768,32768,1
69,gcc-O2,20260917,16,0,warmup,16,small,sum_one,uniform,96,10922,485516,11,11,1966801938065649448,1966801938065649448,1
69,gcc-O2,20260917,17,0,warmup,17,small,sum_one,uniform,2,524288,1097543,11,11,14489530702789345280,14489530702789345280,1
69,gcc-O2,20260917,18,0,warmup,18,dependency,sum_one_bis,uniform,65536,64,1801868,11,11,1190735372877940864,1190735372877940864,1
69,gcc-O2,20260917,19,0,warmup,19,branch,sum_if,p250,65536,1,58425,11,11,75766260937212688,75766260937212688,1
69,gcc-O2,20260917,20,0,warmup,20,small,sum_one,uniform,4,262144,930717,11,11,6027757896494481408,6027757896494481408,1
69,gcc-O2,20260917,21,0,warmup,21,branch,filter_copy_mask,p100,65536,1,28892,11,11,6554,6554,1
69,gcc-O2,20260917,22,0,warmup,22,branch,sum_if,p750,65536,1,54763,11,11,14586442889165806448,14586442889165806448,1
