run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
18,gcc-O2,20260917,0,0,warmup,0,branch,filter_copy,p500_alternating,65536,1,26703,11,11,32768,32768,1
18,gcc-O2,20260917,1,0,warmup,1,small,sum_one,uniform,2,524288,1081204,11,11,14489530702789345280,14489530702789345280,1
18,gcc-O2,20260917,2,0,warmup,2,branch,filter_copy_mask,p750,65536,1,29579,11,11,49152,49152,1
18,gcc-O2,20260917,3,0,warmup,3,branch,filter_copy,p000,65536,1,27580,11,11,0,0,1
18,gcc-O2,20260917,4,0,warmup,4,branch,filter_copy,p500,65536,1,399069,11,11,32768,32768,1
18,gcc-O2,20260917,5,0,warmup,5,dependency,sum_one_bis,uniform,65536,64,1740889,11,11,1190735372877940864,1190735372877940864,1
18,gcc-O2,20260917,6,0,warmup,6,small,sum_one,uniform,3,349525,1003777,11,11,9690214761957071044,9690214761957071044,1
18,gcc-O2,20260917,7,0,warmup,7,small,sum_one,uniform,24,43690,529863,11,11,5019437447312423050,5019437447312423050,1
18,gcc-O2,20260917,8,0,warmup,8,branch,filter_copy_mask,p100,65536,1,28975,11,11,6554,6554,1
18,gcc-O2,20260917,9,0,warmup,9,dependency,sum_twice,uniform,65536,64,3435124,11,11,2381470745755881728,2381470745755881728,1
18,gcc-O2,20260917,10,0,warmup,10,branch,filter_copy,p250,65536,1,264525,11,11,16384,16384,1
18,gcc-O2,20260917,11,0,warmup,11,small,sum_one,uniform,512,2048,424850,11,11,6127788314265579520,6127788314265579520,1
18,gcc-O2,20260917,12,0,warmup,12,small,sum_one,uniform,128,8192,456627,11,11,17503531059042279424,17503531059042279424,1
18,gcc-O2,20260917,13,0,warmup,13,small,sum_one,uniform,1,1048576,1691223,11,11,8452580083670974464,8452580083670974464,1
18,gcc-O2,20260917,14,0,warmup,14,branch,sum_if,p500,65536,1,52962,11,11,261284744287062128,261284744287062128,1
18,gcc-O2,20260917,15,0,warmup,15,branch,sum_if,p900,65536,1,52598,11,11,1957202038211152021,1957202038211152021,1
18,gcc-O2,20260917,16,0,warmup,16,branch,sum_if,p000,65536,1,52571,11,11,0,0,1
18,gcc-O2,20260917,17,0,warmup,17,dependency,sum_one,uniform,65536,64,1692645,11,11,1190735372877940864,1190735372877940864,1
18,gcc-O2,20260917,18,0,warmup,18,branch,filter_copy,p100,65536,1,147550,11,11,6554,6554,1
18,gcc-O2,20260917,19,0,warmup,19,small,sum_one,uniform,4,262144,893446,11,11,6027757896494481408,6027757896494481408,1
18,gcc-O2,20260917,20,0,warmup,20,small,sum_one,uniform,1024,1024,425985,11,11,6113767114656410624,6113767114656410624,1
18,gcc-O2,20260917,21,0,warmup,21,branch,sum_if,p100,65536,1,52564,11,11,3083979731501324985,3083979731501324985,1
18,gcc-O2,20260917,22,0,warmup,22,branch,filter_copy_mask,p1000,65536,1,36506,11,11,65536,65536,1
18,gcc-O2,20260917,23,0,warmup,23,small,sum_one,uniform,8,131072,683031,11,11,11724155215337095168,11724155215337095168,1
18,gcc-O2,20260917,24,0,warmup,24,small,sum_one,uniform,12,87381,604876,11,11,18208879310165819389,18208879310165819389,1
18,gcc-O2,20260917,25,0,warmup,25,small,sum_one,uniform,192,5461,418941,11,11,17901819518249685373,17901819518249685373,1
18,gcc-O2,20260917,26,0,warmup,26,branch,sum_if,p1000,65536,1,52552,11,11,4485739283943968327,4485739283943968327,1
18,gcc-O2,20260917,27,0,warmup,27,dependency,split_xor_mul,uniform,65536,64,2381285,11,11,8310383708453772032,8310383708453772032,1
18,gcc-O2,20260917,28,0,warmup,28,branch,filter_copy,p500_sorted,65536,1,26968,11,11,32768,32768,1
18,gcc-O2,20260917,29,0,warmup,29,branch,filter_copy_mask,p500,65536,1,28384,11,11,32768,32768,1
18,gcc-O2,20260917,30,0,warmup,30,branch,filter_copy_mask,p500_alternating,65536,1,28464,11,11,32768,32768,1
18,gcc-O2,20260917,31,0,warmup,31,branch,filter_copy,p750,65536,1,266342,11,11,49152,49152,1
18,gcc-O2,20260917,32,0,warmup,32,small,sum_one,uniform,32,32768,492213,11,11,4730905112462327808,4730905112462327808,1
18,gcc-O2,20260917,33,0,warmup,33,branch,sum_if,p500_sorted,65536,1,52563,11,11,2213941836433581612,2213941836433581612,1
18,gcc-O2,20260917,34,0,warmup,34,dependency,sum_four,uniform,65536,64,714279,11,11,1190735372877940864,1190735372877940864,1
18,gcc-O2,20260917,35,0,warmup,35,branch,filter_copy,p1000,65536,1,26740,11,11,65536,65536,1
18,gcc-O2,20260917,36,0,warmup,36,branch,filter_copy_mask,p000,65536,1,27136,11,11,0,0,1
