run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
13,gcc-O3-v3,20260917,0,0,warmup,0,branch,filter_copy_mask,p250,65536,1,28308,11,11,16384,16384,1
13,gcc-O3-v3,20260917,1,0,warmup,1,branch,sum_if,p000,65536,1,15556,11,11,0,0,1
13,gcc-O3-v3,20260917,2,0,warmup,2,branch,filter_copy_mask,p500_alternating,65536,1,27848,11,11,32768,32768,1
13,gcc-O3-v3,20260917,3,0,warmup,3,branch,sum_if,p500_alternating,65536,1,13103,11,11,4196774058536912234,4196774058536912234,1
13,gcc-O3-v3,20260917,4,0,warmup,4,small,sum_one,uniform,2,524288,1788208,11,11,14489530702789345280,14489530702789345280,1
13,gcc-O3-v3,20260917,5,0,warmup,5,branch,sum_if,p250,65536,1,15441,11,11,75766260937212688,75766260937212688,1
13,gcc-O3-v3,20260917,6,0,warmup,6,small,sum_one,uniform,128,8192,129167,11,11,17503531059042279424,17503531059042279424,1
13,gcc-O3-v3,20260917,7,0,warmup,7,small,sum_one,uniform,384,2730,123274,11,11,5767785928059657782,5767785928059657782,1
13,gcc-O3-v3,20260917,8,0,warmup,8,small,sum_one,uniform,32,32768,197063,11,11,4730905112462327808,4730905112462327808,1
13,gcc-O3-v3,20260917,9,0,warmup,9,branch,filter_copy_mask,p100,65536,1,27316,11,11,6554,6554,1
13,gcc-O3-v3,20260917,10,0,warmup,10,branch,filter_copy_mask,p750,65536,1,30407,11,11,49152,49152,1
13,gcc-O3-v3,20260917,11,0,warmup,11,dependency,sum_one,uniform,65536,64,504957,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,12,0,warmup,12,branch,filter_copy,p500_alternating,65536,1,26540,11,11,32768,32768,1
13,gcc-O3-v3,20260917,13,0,warmup,13,small,sum_one,uniform,16,65536,275866,11,11,1403062601089810432,1403062601089810432,1
13,gcc-O3-v3,20260917,14,0,warmup,14,branch,sum_if,p900,65536,1,13110,11,11,1957202038211152021,1957202038211152021,1
13,gcc-O3-v3,20260917,15,0,warmup,15,small,sum_one,uniform,3,349525,1002445,11,11,9690214761957071044,9690214761957071044,1
13,gcc-O3-v3,20260917,16,0,warmup,16,dependency,sum_twice,uniform,65536,64,1005026,11,11,2381470745755881728,2381470745755881728,1
13,gcc-O3-v3,20260917,17,0,warmup,17,small,sum_one,uniform,96,10922,135860,11,11,1966801938065649448,1966801938065649448,1
13,gcc-O3-v3,20260917,18,0,warmup,18,branch,filter_copy_mask,p500_sorted,65536,1,27249,11,11,32768,32768,1
13,gcc-O3-v3,20260917,19,0,warmup,19,branch,filter_copy,p100,65536,1,148184,11,11,6554,6554,1
13,gcc-O3-v3,20260917,20,0,warmup,20,branch,sum_if,p500_sorted,65536,1,15558,11,11,2213941836433581612,2213941836433581612,1
13,gcc-O3-v3,20260917,21,0,warmup,21,small,sum_one,uniform,256,4096,138772,11,11,12471836693395644416,12471836693395644416,1
13,gcc-O3-v3,20260917,22,0,warmup,22,branch,sum_if,p1000,65536,1,13089,11,11,4485739283943968327,4485739283943968327,1
13,gcc-O3-v3,20260917,23,0,warmup,23,small,sum_one,uniform,64,16384,151565,11,11,14815439244071927808,14815439244071927808,1
13,gcc-O3-v3,20260917,24,0,warmup,24,small,sum_one,uniform,24,43690,221610,11,11,5019437447312423050,5019437447312423050,1
13,gcc-O3-v3,20260917,25,0,warmup,25,branch,sum_if,p750,65536,1,13091,11,11,14586442889165806448,14586442889165806448,1
13,gcc-O3-v3,20260917,26,0,warmup,26,branch,filter_copy_mask,p000,65536,1,27144,11,11,0,0,1
13,gcc-O3-v3,20260917,27,0,warmup,27,small,sum_one,uniform,1,1048576,3583372,11,11,8452580083670974464,8452580083670974464,1
13,gcc-O3-v3,20260917,28,0,warmup,28,branch,filter_copy_mask,p900,65536,1,29754,11,11,58982,58982,1
13,gcc-O3-v3,20260917,29,0,warmup,29,branch,filter_copy_mask,p500,65536,1,29689,11,11,32768,32768,1
13,gcc-O3-v3,20260917,30,0,warmup,30,small,sum_one,uniform,8,131072,373770,11,11,11724155215337095168,11724155215337095168,1
13,gcc-O3-v3,20260917,31,0,warmup,31,branch,filter_copy,p500,65536,1,361382,11,11,32768,32768,1
13,gcc-O3-v3,20260917,32,0,warmup,32,branch,filter_copy,p900,65536,1,137217,11,11,58982,58982,1
13,gcc-O3-v3,20260917,33,0,warmup,33,dependency,sum_four,uniform,65536,64,643928,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,34,0,warmup,34,branch,filter_copy,p000,65536,1,26496,11,11,0,0,1
13,gcc-O3-v3,20260917,35,0,warmup,35,branch,sum_if,p500,65536,1,13074,11,11,261284744287062128,261284744287062128,1
13,gcc-O3-v3,20260917,36,0,warmup,36,small,sum_one,uniform,768,1365,114526,11,11,6760326044614544011,6760326044614544011,1
13,gcc-O3-v3,20260917,37,0,warmup,37,branch,filter_copy_mask,p1000,65536,1,28508,11,11,65536,65536,1
13,gcc-O3-v3,20260917,38,0,warmup,38,small,sum_one,uniform,12,87381,325893,11,11,18208879310165819389,18208879310165819389,1
13,gcc-O3-v3,20260917,39,0,warmup,39,small,sum_one,uniform,512,2048,122248,11,11,6127788314265579520,6127788314265579520,1
13,gcc-O3-v3,20260917,40,0,warmup,40,dependency,sum_one_bis,uniform,65536,64,498568,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,41,0,warmup,41,dependency,split_xor_mul,uniform,65536,64,1291944,11,11,8310383708453772032,8310383708453772032,1
13,gcc-O3-v3,20260917,42,0,warmup,42,small,sum_one,uniform,48,21845,216646,11,11,18173204259618227916,18173204259618227916,1
13,gcc-O3-v3,20260917,43,0,warmup,43,dependency,chain_xor_mul,uniform,65536,64,6753056,11,11,5299772668389481216,5299772668389481216,1
13,gcc-O3-v3,20260917,44,0,warmup,44,branch,filter_copy,p750,65536,1,266235,11,11,49152,49152,1
13,gcc-O3-v3,20260917,45,0,warmup,45,small,sum_one,uniform,4,262144,642379,11,11,6027757896494481408,6027757896494481408,1
13,gcc-O3-v3,20260917,46,0,warmup,46,small,sum_one,uniform,1024,1024,109463,11,11,6113767114656410624,6113767114656410624,1
13,gcc-O3-v3,20260917,47,0,warmup,47,branch,filter_copy,p1000,65536,1,26621,11,11,65536,65536,1
13,gcc-O3-v3,20260917,48,0,warmup,48,branch,filter_copy,p250,65536,1,283104,11,11,16384,16384,1
13,gcc-O3-v3,20260917,49,0,warmup,49,branch,filter_copy,p500_sorted,65536,1,27682,11,11,32768,32768,1
13,gcc-O3-v3,20260917,50,0,warmup,50,small,sum_one,uniform,192,5461,199555,11,11,17901819518249685373,17901819518249685373,1
13,gcc-O3-v3,20260917,51,0,warmup,51,small,sum_one,uniform,6,174762,490506,11,11,4529353940760067638,4529353940760067638,1
13,gcc-O3-v3,20260917,52,0,warmup,52,branch,sum_if,p100,65536,1,13135,11,11,3083979731501324985,3083979731501324985,1
13,gcc-O3-v3,20260917,53,1,measure,0,branch,filter_copy,p250,65536,1,270729,11,11,16384,16384,1
13,gcc-O3-v3,20260917,54,1,measure,1,branch,filter_copy,p000,65536,1,26335,11,11,0,0,1
13,gcc-O3-v3,20260917,55,1,measure,2,small,sum_one,uniform,12,87381,315352,11,11,18208879310165819389,18208879310165819389,1
13,gcc-O3-v3,20260917,56,1,measure,3,small,sum_one,uniform,768,1365,111371,11,11,6760326044614544011,6760326044614544011,1
13,gcc-O3-v3,20260917,57,1,measure,4,branch,sum_if,p000,65536,1,13100,11,11,0,0,1
13,gcc-O3-v3,20260917,58,1,measure,5,branch,filter_copy,p500_sorted,65536,1,26724,11,11,32768,32768,1
13,gcc-O3-v3,20260917,59,1,measure,6,branch,filter_copy_mask,p250,65536,1,28041,11,11,16384,16384,1
13,gcc-O3-v3,20260917,60,1,measure,7,small,sum_one,uniform,8,131072,372829,11,11,11724155215337095168,11724155215337095168,1
13,gcc-O3-v3,20260917,61,1,measure,8,small,sum_one,uniform,128,8192,128520,11,11,17503531059042279424,17503531059042279424,1
13,gcc-O3-v3,20260917,62,1,measure,9,small,sum_one,uniform,6,174762,495995,11,11,4529353940760067638,4529353940760067638,1
13,gcc-O3-v3,20260917,63,1,measure,10,branch,sum_if,p1000,65536,1,13041,11,11,4485739283943968327,4485739283943968327,1
13,gcc-O3-v3,20260917,64,1,measure,11,dependency,chain_xor_mul,uniform,65536,64,6961316,11,11,5299772668389481216,5299772668389481216,1
13,gcc-O3-v3,20260917,65,1,measure,12,branch,sum_if,p250,65536,1,13209,11,11,75766260937212688,75766260937212688,1
13,gcc-O3-v3,20260917,66,1,measure,13,small,sum_one,uniform,3,349525,1043998,11,11,9690214761957071044,9690214761957071044,1
13,gcc-O3-v3,20260917,67,1,measure,14,dependency,sum_twice,uniform,65536,64,1147782,11,11,2381470745755881728,2381470745755881728,1
13,gcc-O3-v3,20260917,68,1,measure,15,dependency,sum_one_bis,uniform,65536,64,512802,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,69,1,measure,16,small,sum_one,uniform,512,2048,118594,11,11,6127788314265579520,6127788314265579520,1
13,gcc-O3-v3,20260917,70,1,measure,17,small,sum_one,uniform,16,65536,275928,11,11,1403062601089810432,1403062601089810432,1
13,gcc-O3-v3,20260917,71,1,measure,18,branch,filter_copy_mask,p100,65536,1,27269,11,11,6554,6554,1
13,gcc-O3-v3,20260917,72,1,measure,19,branch,sum_if,p500,65536,1,15583,11,11,261284744287062128,261284744287062128,1
13,gcc-O3-v3,20260917,73,1,measure,20,branch,filter_copy_mask,p000,65536,1,27316,11,11,0,0,1
13,gcc-O3-v3,20260917,74,1,measure,21,branch,sum_if,p500_alternating,65536,1,13083,11,11,4196774058536912234,4196774058536912234,1
13,gcc-O3-v3,20260917,75,1,measure,22,branch,sum_if,p750,65536,1,13217,11,11,14586442889165806448,14586442889165806448,1
13,gcc-O3-v3,20260917,76,1,measure,23,branch,sum_if,p900,65536,1,13121,11,11,1957202038211152021,1957202038211152021,1
13,gcc-O3-v3,20260917,77,1,measure,24,small,sum_one,uniform,32,32768,308763,11,11,4730905112462327808,4730905112462327808,1
13,gcc-O3-v3,20260917,78,1,measure,25,branch,filter_copy_mask,p500_alternating,65536,1,35082,11,11,32768,32768,1
13,gcc-O3-v3,20260917,79,1,measure,26,branch,filter_copy,p100,65536,1,174610,11,11,6554,6554,1
13,gcc-O3-v3,20260917,80,1,measure,27,branch,filter_copy_mask,p1000,65536,1,29118,11,11,65536,65536,1
13,gcc-O3-v3,20260917,81,1,measure,28,branch,filter_copy_mask,p500,65536,1,32958,11,11,32768,32768,1
13,gcc-O3-v3,20260917,82,1,measure,29,branch,filter_copy_mask,p500_sorted,65536,1,34820,11,11,32768,32768,1
13,gcc-O3-v3,20260917,83,1,measure,30,small,sum_one,uniform,192,5461,195630,11,11,17901819518249685373,17901819518249685373,1
13,gcc-O3-v3,20260917,84,1,measure,31,small,sum_one,uniform,48,21845,212901,11,11,18173204259618227916,18173204259618227916,1
13,gcc-O3-v3,20260917,85,1,measure,32,branch,filter_copy_mask,p750,65536,1,28957,11,11,49152,49152,1
13,gcc-O3-v3,20260917,86,1,measure,33,small,sum_one,uniform,24,43690,218948,11,11,5019437447312423050,5019437447312423050,1
13,gcc-O3-v3,20260917,87,1,measure,34,small,sum_one,uniform,2,524288,1938452,11,11,14489530702789345280,14489530702789345280,1
13,gcc-O3-v3,20260917,88,1,measure,35,branch,filter_copy,p900,65536,1,147278,11,11,58982,58982,1
13,gcc-O3-v3,20260917,89,1,measure,36,small,sum_one,uniform,96,10922,138199,11,11,1966801938065649448,1966801938065649448,1
13,gcc-O3-v3,20260917,90,1,measure,37,branch,filter_copy_mask,p900,65536,1,30383,11,11,58982,58982,1
13,gcc-O3-v3,20260917,91,1,measure,38,branch,filter_copy,p500,65536,1,383941,11,11,32768,32768,1
13,gcc-O3-v3,20260917,92,1,measure,39,dependency,sum_four,uniform,65536,64,634665,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,93,1,measure,40,dependency,split_xor_mul,uniform,65536,64,1298468,11,11,8310383708453772032,8310383708453772032,1
13,gcc-O3-v3,20260917,94,1,measure,41,small,sum_one,uniform,1,1048576,3939881,11,11,8452580083670974464,8452580083670974464,1
13,gcc-O3-v3,20260917,95,1,measure,42,small,sum_one,uniform,4,262144,635750,11,11,6027757896494481408,6027757896494481408,1
13,gcc-O3-v3,20260917,96,1,measure,43,branch,sum_if,p100,65536,1,13437,11,11,3083979731501324985,3083979731501324985,1
13,gcc-O3-v3,20260917,97,1,measure,44,branch,filter_copy,p500_alternating,65536,1,26747,11,11,32768,32768,1
13,gcc-O3-v3,20260917,98,1,measure,45,branch,filter_copy,p1000,65536,1,26901,11,11,65536,65536,1
13,gcc-O3-v3,20260917,99,1,measure,46,branch,sum_if,p500_sorted,65536,1,13173,11,11,2213941836433581612,2213941836433581612,1
13,gcc-O3-v3,20260917,100,1,measure,47,branch,filter_copy,p750,65536,1,275089,11,11,49152,49152,1
13,gcc-O3-v3,20260917,101,1,measure,48,small,sum_one,uniform,1024,1024,109625,11,11,6113767114656410624,6113767114656410624,1
13,gcc-O3-v3,20260917,102,1,measure,49,dependency,sum_one,uniform,65536,64,501266,11,11,1190735372877940864,1190735372877940864,1
13,gcc-O3-v3,20260917,103,1,measure,50,small,sum_one,uniform,256,4096,158921,11,11,12471836693395644416,12471836693395644416,1
13,gcc-O3-v3,20260917,104,1,measure,51,small,sum_one,uniform,64,16384,152445,11,11,14815439244071927808,14815439244071927808,1
13,gcc-O3-v3,20260917,105,1,measure,52,small,sum_one,uniform,384,2730,127421,11,11,5767785928059657782,5767785928059657782,1
13,gcc-O3-v3,20260917,106,2,measure,0,small,sum_one,uniform,1,1048576,3411512,11,11,8452580083670974464,8452580083670974464,1
13,gcc-O3-v3,20260917,107,2,measure,1,branch,sum_if,p500_alternating,65536,1,13109,11,11,4196774058536912234,4196774058536912234,1
