run_id,build,compiler,first_cpu,frequency_before_khz,frequency_after_khz,minor_faults,voluntary_switches,involuntary_switches,invalid_samples
47,clang-O3-v3,"Ubuntu Clang 21.1.8 (6ubuntu1)",11,2500000,2448048,2,0,7,0
