run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
3,P,2m,20260919,0,0,warmup,0,independent_random,4096,1024,286,10602645426689666622,1971,0,0,11,11,262317,262317
3,P,2m,20260919,1,0,warmup,1,independent_random_bis,4096,1024,438,12710088044896257607,1519,0,0,11,11,264411,264411
3,P,2m,20260919,2,0,warmup,2,chase_random,16384,256,832,13751284493301369308,3476,0,0,11,11,283594,283594
3,P,2m,20260919,3,0,warmup,3,independent_random,8192,1024,21,6462032006950786425,2612,0,0,11,11,520240,520240
3,P,2m,20260919,4,0,warmup,4,chase_sequential,4096,256,300,14851236277350589134,1421,0,0,11,11,86912,86912
3,P,2m,20260919,5,0,warmup,5,chase_random,8192,256,14,17495905342458284857,756,0,0,11,11,125308,125308
3,P,2m,20260919,6,0,warmup,6,chase_sequential,16384,256,768,14490041684933056666,782,0,0,11,11,229248,229248
3,P,2m,20260919,7,0,warmup,7,chase_random,4096,256,32,5737895924423682645,771,0,0,11,11,67318,67318
3,P,2m,20260919,8,0,warmup,8,page_fault_touch,2097152,512,62172,9811397017001749969,448415,2882,1,11,11,1024,1024
3,P,2m,20260919,9,0,warmup,9,independent_random_bis,8192,1024,372,10493006253907930040,1907,0,0,11,11,533096,533096
3,P,2m,20260919,10,0,warmup,10,chase_sequential,8192,256,688,13735112381972439027,1220,0,0,11,11,208768,208768
3,P,2m,20260919,11,0,warmup,11,independent_random,16384,1024,757,6985815104893745825,2125,0,0,11,11,1070780,1070780
3,P,2m,20260919,12,0,warmup,12,chase_random_double,8192,512,360,1929562467567128070,1465,0,0,11,11,261951,261951
3,P,2m,20260919,13,0,warmup,13,page_fault_touch,4194304,1024,456943,11859774727355448203,496797,16797,2,11,11,2048,2048
3,P,2m,20260919,14,0,warmup,14,chase_random_double,4096,512,459,5896761818736844636,1946,0,0,11,11,130816,130816
3,P,2m,20260919,15,0,warmup,15,chase_random_double,16384,512,1805,4107634126701185625,4298,0,0,11,11,536825,536825
3,P,2m,20260919,16,0,warmup,16,independent_random_bis,16384,1024,57,14648626070101881082,1487,0,0,11,11,1057229,1057229
3,P,2m,20260919,17,1,measure,0,independent_random,4096,1024,335,42347651250933792,1431,0,0,11,11,266582,266582
3,P,2m,20260919,18,1,measure,1,chase_sequential,8192,256,677,7047985267222855823,767,0,0,11,11,205952,205952
3,P,2m,20260919,19,1,measure,2,chase_random_double,16384,512,640,6543999025390527908,1390,0,0,11,11,537206,537206
3,P,2m,20260919,20,1,measure,3,independent_random_bis,4096,1024,305,6898022672911247494,1455,0,0,11,11,255763,255763
3,P,2m,20260919,21,1,measure,4,independent_random_bis,16384,1024,1994,11337770888447731271,1444,0,0,11,11,1037075,1037075
3,P,2m,20260919,22,1,measure,5,chase_sequential,16384,256,977,10401124773202422213,939,0,0,11,11,282752,282752
3,P,2m,20260919,23,1,measure,6,independent_random,16384,1024,1579,3020781718362937671,1430,0,0,11,11,1063525,1063525
3,P,2m,20260919,24,1,measure,7,chase_random,8192,256,473,14048990170324421376,2241,0,0,11,11,136832,136832
3,P,2m,20260919,25,1,measure,8,chase_random_double,4096,512,401,5941862113060778814,1509,0,0,11,11,130816,130816
3,P,2m,20260919,26,1,measure,9,chase_random_double,8192,512,747,674591872635019714,1488,0,0,11,11,258059,258059
3,P,2m,20260919,27,1,measure,10,page_fault_touch,2097152,512,20919,10523935110838126958,125127,2605,1,11,11,1024,1024
3,P,2m,20260919,28,1,measure,11,chase_sequential,4096,256,503,4786765066533535540,883,0,0,11,11,34944,34944
3,P,2m,20260919,29,1,measure,12,chase_random,16384,256,1793,16825772732013822714,2621,0,0,11,11,273056,273056
3,P,2m,20260919,30,1,measure,13,chase_random,4096,256,35,13463584929969035470,1350,0,0,11,11,65609,65609
3,P,2m,20260919,31,1,measure,14,independent_random_bis,8192,1024,731,4699218439069069664,1651,0,0,11,11,527216,527216
3,P,2m,20260919,32,1,measure,15,page_fault_touch,4194304,1024,14000,4666501013920629206,237551,16521,2,11,11,2048,2048
3,P,2m,20260919,33,1,measure,16,independent_random,8192,1024,173,9691904280903462244,1765,0,0,11,11,504823,504823
