run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
4,P,4k,20260919,0,0,warmup,0,page_fault_touch,2097152,512,235212,12878575184761544893,1695172,11442,514,11,11,1024,1024
4,P,4k,20260919,1,0,warmup,1,independent_random_bis,8192,1024,82,3731678786628991768,2766,0,0,11,11,540167,540167
4,P,4k,20260919,2,0,warmup,2,chase_sequential,4096,256,162,4351015499093583857,1333,0,0,11,11,74112,74112
4,P,4k,20260919,3,0,warmup,3,chase_sequential,16384,256,1170,7388486076042240478,1306,0,0,11,11,332160,332160
4,P,4k,20260919,4,0,warmup,4,chase_sequential,8192,256,247,11157197301693002806,1075,0,0,11,11,95872,95872
4,P,4k,20260919,5,0,warmup,5,page_fault_touch,4194304,1024,349281,10482928700076023851,2170018,12265,1024,11,11,2048,2048
4,P,4k,20260919,6,0,warmup,6,chase_random_double,4096,512,272,3727292225299004839,3896,0,0,11,11,130816,130816
4,P,4k,20260919,7,0,warmup,7,independent_random,8192,1024,989,17027623702440300564,2817,0,0,11,11,533815,533815
4,P,4k,20260919,8,0,warmup,8,independent_random,16384,1024,130,438363684733582819,6013,0,0,11,11,1061754,1061754
4,P,4k,20260919,9,0,warmup,9,chase_random,16384,256,649,6587699751254657644,963,0,0,11,11,262227,262227
4,P,4k,20260919,10,0,warmup,10,independent_random_bis,4096,1024,225,3445668230046653005,1900,0,0,11,11,262848,262848
4,P,4k,20260919,11,0,warmup,11,independent_random_bis,16384,1024,1443,6346701246878675787,1840,0,0,11,11,1066890,1066890
4,P,4k,20260919,12,0,warmup,12,chase_random_double,8192,512,316,2275070403520563823,1779,0,0,11,11,265717,265717
4,P,4k,20260919,13,0,warmup,13,chase_random,4096,256,202,9954598509592657294,906,0,0,11,11,64311,64311
4,P,4k,20260919,14,0,warmup,14,independent_random,4096,1024,214,2527389622640766283,1839,0,0,11,11,266560,266560
4,P,4k,20260919,15,0,warmup,15,chase_random_double,16384,512,1541,3788601565935814199,1765,0,0,11,11,522317,522317
4,P,4k,20260919,16,0,warmup,16,chase_random,8192,256,466,13326058258575627721,904,0,0,11,11,127418,127418
4,P,4k,20260919,17,1,measure,0,independent_random_bis,4096,1024,112,15025150171884068166,1841,0,0,11,11,252350,252350
4,P,4k,20260919,18,1,measure,1,independent_random,4096,1024,221,10173687613296146754,1831,0,0,11,11,267408,267408
4,P,4k,20260919,19,1,measure,2,chase_random,16384,256,626,249611371080076805,910,0,0,11,11,277379,277379
4,P,4k,20260919,20,1,measure,3,independent_random,8192,1024,32,10957069250473872695,1818,0,0,11,11,532366,532366
4,P,4k,20260919,21,1,measure,4,chase_sequential,16384,256,1265,8852670140946352635,1522,0,0,11,11,356480,356480
4,P,4k,20260919,22,1,measure,5,page_fault_touch,4194304,1024,397660,7371309865155980103,1938369,10146,1024,11,11,2048,2048
4,P,4k,20260919,23,1,measure,6,chase_random_double,16384,512,977,2878316632779065511,10299,0,0,11,11,512376,512376
4,P,4k,20260919,24,1,measure,7,page_fault_touch,2097152,512,176931,12103448086277837053,780684,3337,512,11,11,1024,1024
4,P,4k,20260919,25,1,measure,8,chase_random,4096,256,490,2147475843693508807,3701,0,0,11,11,64553,64553
4,P,4k,20260919,26,1,measure,9,chase_sequential,4096,256,16,10040141370985277922,1214,0,0,11,11,36736,36736
4,P,4k,20260919,27,1,measure,10,chase_random_double,8192,512,154,511499883230850922,4163,0,0,11,11,261075,261075
4,P,4k,20260919,28,1,measure,11,chase_random_double,4096,512,24,11418013126744890900,1474,0,0,11,11,130816,130816
4,P,4k,20260919,29,1,measure,12,independent_random_bis,8192,1024,373,9647591543799142634,1555,0,0,11,11,526872,526872
4,P,4k,20260919,30,1,measure,13,chase_sequential,8192,256,405,3776477649716911596,1063,0,0,11,11,136320,136320
4,P,4k,20260919,31,1,measure,14,independent_random_bis,16384,1024,1148,492016333271238927,2998,0,0,11,11,1031700,1031700
4,P,4k,20260919,32,1,measure,15,independent_random,16384,1024,37,5753053332531180099,1535,0,0,11,11,1053514,1053514
4,P,4k,20260919,33,1,measure,16,chase_random,8192,256,645,5688616365320993134,741,0,0,11,11,130172,130172
