run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
2,LP-E,2m,20260919,0,0,warmup,0,chase_random_double,8192,512,681,2540027208003839667,42717,0,0,21,21,255537,255537
2,LP-E,2m,20260919,1,0,warmup,1,chase_random,8192,256,15,11283349375310366737,1678,0,0,21,21,138866,138866
2,LP-E,2m,20260919,2,0,warmup,2,independent_random_bis,4096,1024,43,10643531856317004567,6999,0,0,21,21,265252,265252
2,LP-E,2m,20260919,3,0,warmup,3,chase_random_double,4096,512,92,2101116347889191177,1927,0,0,21,21,130816,130816
2,LP-E,2m,20260919,4,0,warmup,4,chase_random_double,16384,512,201,7614063506771022026,58968,0,0,21,21,506017,506017
2,LP-E,2m,20260919,5,0,warmup,5,chase_sequential,4096,256,252,5696441152658565354,1642,0,0,21,21,97152,97152
2,LP-E,2m,20260919,6,0,warmup,6,independent_random,16384,1024,725,10231853577624446284,6094,0,0,21,21,1016740,1016740
2,LP-E,2m,20260919,7,0,warmup,7,chase_sequential,8192,256,799,7622336831650364535,2626,0,0,21,21,205440,205440
2,LP-E,2m,20260919,8,0,warmup,8,chase_random,16384,256,701,8503258190622470647,1014,0,0,21,21,261699,261699
2,LP-E,2m,20260919,9,0,warmup,9,independent_random_bis,8192,1024,509,25693168967910675,3737,0,0,21,21,525532,525532
2,LP-E,2m,20260919,10,0,warmup,10,independent_random_bis,16384,1024,1735,18444268101557236554,4003,0,0,21,21,1046416,1046416
2,LP-E,2m,20260919,11,0,warmup,11,page_fault_touch,4194304,1024,266902,3538843504965588759,1133420,49342,2,21,21,2048,2048
2,LP-E,2m,20260919,12,0,warmup,12,page_fault_touch,2097152,512,228951,900365948929049627,993151,9008,1,21,21,1024,1024
2,LP-E,2m,20260919,13,0,warmup,13,independent_random,8192,1024,735,14744301467324745531,10475,0,0,21,21,529840,529840
2,LP-E,2m,20260919,14,0,warmup,14,chase_sequential,16384,256,1386,17272391532721778303,3194,0,0,21,21,387456,387456
2,LP-E,2m,20260919,15,0,warmup,15,independent_random,4096,1024,45,11075416594502975045,7391,0,0,21,21,259767,259767
2,LP-E,2m,20260919,16,0,warmup,16,chase_random,4096,256,373,7371446772121629416,1500,0,0,21,21,65221,65221
2,LP-E,2m,20260919,17,1,measure,0,independent_random_bis,16384,1024,606,9210701118660421859,17641,0,0,21,21,1048881,1048881
2,LP-E,2m,20260919,18,1,measure,1,independent_random,8192,1024,93,5377261857395542931,3787,0,0,21,21,517007,517007
2,LP-E,2m,20260919,19,1,measure,2,independent_random,4096,1024,8,1227737065441277931,3941,0,0,21,21,259293,259293
2,LP-E,2m,20260919,20,1,measure,3,chase_random_double,4096,512,165,15983395241128503763,2029,0,0,21,21,130816,130816
2,LP-E,2m,20260919,21,1,measure,4,page_fault_touch,4194304,1024,187475,13889352023468831274,1027973,48367,2,21,21,2048,2048
2,LP-E,2m,20260919,22,1,measure,5,independent_random_bis,8192,1024,803,13652756149967798871,8572,0,0,21,21,520530,520530
2,LP-E,2m,20260919,23,1,measure,6,chase_random,16384,256,1089,3259989601324486896,30931,0,0,21,21,277187,277187
2,LP-E,2m,20260919,24,1,measure,7,chase_sequential,4096,256,245,341521485297609646,2250,0,0,21,21,95360,95360
2,LP-E,2m,20260919,25,1,measure,8,chase_sequential,8192,256,109,3713708893652313559,1697,0,0,21,21,60544,60544
2,LP-E,2m,20260919,26,1,measure,9,chase_random,8192,256,896,7928824493188770779,1203,0,0,21,21,129337,129337
2,LP-E,2m,20260919,27,1,measure,10,page_fault_touch,2097152,512,88130,4022225478763667311,492651,8079,1,21,21,1024,1024
2,LP-E,2m,20260919,28,1,measure,11,chase_random_double,16384,512,261,4785113513458127453,23679,0,0,21,21,525050,525050
2,LP-E,2m,20260919,29,1,measure,12,independent_random,16384,1024,925,10703362611602374042,4528,0,0,21,21,1054939,1054939
2,LP-E,2m,20260919,30,1,measure,13,independent_random_bis,4096,1024,267,17739376236265595031,6250,0,0,21,21,260401,260401
2,LP-E,2m,20260919,31,1,measure,14,chase_random_double,8192,512,192,994362321914760405,20958,0,0,21,21,254354,254354
2,LP-E,2m,20260919,32,1,measure,15,chase_sequential,16384,256,800,13976325929253656343,2374,0,0,21,21,237440,237440
2,LP-E,2m,20260919,33,1,measure,16,chase_random,4096,256,473,2065991213549806622,1011,0,0,21,21,64532,64532
