run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
2,gcc-scalar,20260917,0,0,warmup,0,small,sum_one,uniform,32,512,7840,11,11,15926591080726369792,15926591080726369792,1
2,gcc-scalar,20260917,1,0,warmup,1,branch,filter_copy,p1000,65536,1,31046,11,11,65536,65536,1
2,gcc-scalar,20260917,2,0,warmup,2,branch,filter_copy_mask,p500,65536,1,27931,11,11,32768,32768,1
2,gcc-scalar,20260917,3,0,warmup,3,branch,filter_copy,p500_sorted,65536,1,26488,11,11,32768,32768,1
2,gcc-scalar,20260917,4,0,warmup,4,branch,sum_if,p500_sorted,65536,1,29062,11,11,2213941836433581612,2213941836433581612,1
2,gcc-scalar,20260917,5,0,warmup,5,branch,filter_copy_mask,p1000,65536,1,28751,11,11,65536,65536,1
2,gcc-scalar,20260917,6,0,warmup,6,branch,filter_copy,p500_alternating,65536,1,27644,11,11,32768,32768,1
2,gcc-scalar,20260917,7,0,warmup,7,small,sum_one,uniform,2,8192,17229,11,11,10314462082540994560,10314462082540994560,1
2,gcc-scalar,20260917,8,0,warmup,8,small,sum_one,uniform,384,42,6650,11,11,8035024922952724662,8035024922952724662,1
2,gcc-scalar,20260917,9,0,warmup,9,small,sum_one,uniform,256,64,6724,11,11,10859396365947641472,10859396365947641472,1
2,gcc-scalar,20260917,10,0,warmup,10,small,sum_one,uniform,96,170,7814,11,11,2395147228773533480,2395147228773533480,1
2,gcc-scalar,20260917,11,0,warmup,11,branch,sum_if,p750,65536,1,273020,11,11,14586442889165806448,14586442889165806448,1
2,gcc-scalar,20260917,12,0,warmup,12,small,sum_one,uniform,64,256,11171,11,11,9166632898891687936,9166632898891687936,1
2,gcc-scalar,20260917,13,0,warmup,13,small,sum_one,uniform,16,1024,9321,11,11,17603975798396444672,17603975798396444672,1
2,gcc-scalar,20260917,14,0,warmup,14,dependency,sum_twice,uniform,65536,1,52700,11,11,1766592737312706116,1766592737312706116,1
2,gcc-scalar,20260917,15,0,warmup,15,branch,filter_copy_mask,p900,65536,1,28069,11,11,58982,58982,1
2,gcc-scalar,20260917,16,0,warmup,16,small,sum_one,uniform,6,2730,11590,11,11,10151959632243433014,10151959632243433014,1
2,gcc-scalar,20260917,17,0,warmup,17,branch,sum_if,p500_alternating,65536,1,26541,11,11,4196774058536912234,4196774058536912234,1
2,gcc-scalar,20260917,18,0,warmup,18,small,sum_one,uniform,3,5461,15453,11,11,16522757231167510724,16522757231167510724,1
2,gcc-scalar,20260917,19,0,warmup,19,branch,filter_copy_mask,p500_alternating,65536,1,28520,11,11,32768,32768,1
2,gcc-scalar,20260917,20,0,warmup,20,small,sum_one,uniform,1,16384,26409,11,11,17714124509061775360,17714124509061775360,1
2,gcc-scalar,20260917,21,0,warmup,21,small,sum_one,uniform,768,21,6620,11,11,2658169580123084747,2658169580123084747,1
2,gcc-scalar,20260917,22,0,warmup,22,small,sum_one,uniform,24,682,8122,11,11,99464260534505610,99464260534505610,1
2,gcc-scalar,20260917,23,0,warmup,23,branch,filter_copy,p900,65536,1,141527,11,11,58982,58982,1
2,gcc-scalar,20260917,24,0,warmup,24,branch,filter_copy,p100,65536,1,146049,11,11,6554,6554,1
2,gcc-scalar,20260917,25,0,warmup,25,small,sum_one,uniform,128,128,6992,11,11,11514477342714293632,11514477342714293632,1
2,gcc-scalar,20260917,26,0,warmup,26,branch,sum_if,p1000,65536,1,26404,11,11,4485739283943968327,4485739283943968327,1
2,gcc-scalar,20260917,27,0,warmup,27,branch,sum_if,p900,65536,1,127294,11,11,1957202038211152021,1957202038211152021,1
2,gcc-scalar,20260917,28,0,warmup,28,branch,filter_copy,p000,65536,1,30254,11,11,0,0,1
2,gcc-scalar,20260917,29,0,warmup,29,branch,filter_copy_mask,p100,65536,1,28031,11,11,6554,6554,1
2,gcc-scalar,20260917,30,0,warmup,30,branch,filter_copy_mask,p500_sorted,65536,1,27675,11,11,32768,32768,1
2,gcc-scalar,20260917,31,0,warmup,31,small,sum_one,uniform,8,2048,12422,11,11,6524258200577300480,6524258200577300480,1
2,gcc-scalar,20260917,32,0,warmup,32,branch,filter_copy_mask,p000,65536,1,41588,11,11,0,0,1
2,gcc-scalar,20260917,33,0,warmup,33,branch,sum_if,p100,65536,1,145607,11,11,3083979731501324985,3083979731501324985,1
