run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
6,clang-O2,20260917,0,0,warmup,0,dependency,split_xor_mul,uniform,65536,1,43272,11,11,3588614259265131116,3588614259265131116,1
6,clang-O2,20260917,1,0,warmup,1,branch,sum_if,p500_sorted,65536,1,20348,11,11,2213941836433581612,2213941836433581612,1
6,clang-O2,20260917,2,0,warmup,2,small,sum_one,uniform,512,32,2162,11,11,9030888353113463744,9030888353113463744,1
6,clang-O2,20260917,3,0,warmup,3,branch,sum_if,p000,65536,1,20235,11,11,0,0,1
6,clang-O2,20260917,4,0,warmup,4,small,sum_one,uniform,128,128,2163,11,11,11514477342714293632,11514477342714293632,1
6,clang-O2,20260917,5,0,warmup,5,branch,sum_if,p250,65536,1,20284,11,11,75766260937212688,75766260937212688,1
6,clang-O2,20260917,6,0,warmup,6,branch,filter_copy,p1000,65536,1,35474,11,11,65536,65536,1
6,clang-O2,20260917,7,0,warmup,7,branch,filter_copy,p100,65536,1,105720,11,11,6554,6554,1
6,clang-O2,20260917,8,0,warmup,8,branch,sum_if,p500,65536,1,20265,11,11,261284744287062128,261284744287062128,1
6,clang-O2,20260917,9,0,warmup,9,small,sum_one,uniform,12,1365,9105,11,11,5781672628349104125,5781672628349104125,1
6,clang-O2,20260917,10,0,warmup,10,dependency,chain_xor_mul,uniform,65536,1,105160,11,11,16800170764742866796,16800170764742866796,1
6,clang-O2,20260917,11,0,warmup,11,small,sum_one,uniform,64,256,2567,11,11,9166632898891687936,9166632898891687936,1
6,clang-O2,20260917,12,0,warmup,12,small,sum_one,uniform,48,341,2804,11,11,11543417172413503180,11543417172413503180,1
6,clang-O2,20260917,13,0,warmup,13,branch,filter_copy_mask,p100,65536,1,27784,11,11,6554,6554,1
6,clang-O2,20260917,14,0,warmup,14,branch,filter_copy,p500_sorted,65536,1,23312,11,11,32768,32768,1
6,clang-O2,20260917,15,0,warmup,15,branch,filter_copy_mask,p500_alternating,65536,1,26712,11,11,32768,32768,1
6,clang-O2,20260917,16,0,warmup,16,branch,sum_if,p100,65536,1,20294,11,11,3083979731501324985,3083979731501324985,1
6,clang-O2,20260917,17,0,warmup,17,small,sum_one,uniform,4,4096,11594,11,11,2400026726346420224,2400026726346420224,1
6,clang-O2,20260917,18,0,warmup,18,small,sum_one,uniform,384,42,2286,11,11,8035024922952724662,8035024922952724662,1
6,clang-O2,20260917,19,0,warmup,19,small,sum_one,uniform,256,64,2444,11,11,10859396365947641472,10859396365947641472,1
6,clang-O2,20260917,20,0,warmup,20,branch,filter_copy_mask,p750,65536,1,26818,11,11,49152,49152,1
6,clang-O2,20260917,21,0,warmup,21,small,sum_one,uniform,32,512,3400,11,11,15926591080726369792,15926591080726369792,1
6,clang-O2,20260917,22,0,warmup,22,branch,sum_if,p900,65536,1,20256,11,11,1957202038211152021,1957202038211152021,1
6,clang-O2,20260917,23,0,warmup,23,small,sum_one,uniform,3,5461,17623,11,11,16522757231167510724,16522757231167510724,1
6,clang-O2,20260917,24,0,warmup,24,branch,sum_if,p750,65536,1,20366,11,11,14586442889165806448,14586442889165806448,1
6,clang-O2,20260917,25,0,warmup,25,branch,filter_copy,p900,65536,1,93446,11,11,58982,58982,1
6,clang-O2,20260917,26,0,warmup,26,branch,filter_copy_mask,p000,65536,1,27355,11,11,0,0,1
