protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,1,20260917,libre,22,100000,0,0,9,measure,0,A,256,1,1796,13,13,11147848928336723773
amortization,amortization,1,20260917,libre,22,100000,0,1,3,measure,0,A,4,1,58,13,13,16658817223922786663
amortization,amortization,1,20260917,libre,22,100000,0,2,6,measure,0,A,1024,1,6676,13,13,2828101934274050967
amortization,amortization,1,20260917,libre,22,100000,0,3,9,measure,0,A,1,1,46,13,13,16391056115325040952
amortization,amortization,1,20260917,libre,22,100000,0,4,3,measure,0,A,16,1,129,13,13,17035797739458388459
amortization,amortization,1,20260917,libre,22,100000,0,5,6,measure,0,A,4,1,52,13,13,16738500463363694430
amortization,amortization,1,20260917,libre,22,100000,0,6,2,measure,0,A,16,1,127,13,13,7271901219639292270
amortization,amortization,1,20260917,libre,22,100000,0,7,8,measure,0,A,8,1,78,13,13,8665844272307259238
amortization,amortization,1,20260917,libre,22,100000,0,8,7,measure,0,A,256,1,1687,13,13,11589924457776963628
amortization,amortization,1,20260917,libre,22,100000,0,9,5,measure,0,A,32,1,232,13,13,4639164483445529510
amortization,amortization,1,20260917,libre,22,100000,0,10,7,measure,0,A,4,1,54,13,13,4055887372150290760
amortization,amortization,1,20260917,libre,22,100000,0,11,5,measure,0,A,2,1,49,13,13,14301417554950466090
amortization,amortization,1,20260917,libre,22,100000,0,12,4,measure,0,A,4,1,54,13,13,180350500025446732
amortization,amortization,1,20260917,libre,22,100000,0,13,8,measure,0,A,16,1,128,13,13,16082286793056893800
amortization,amortization,1,20260917,libre,22,100000,0,14,1,measure,0,A,4,1,53,13,13,2964519321448358721
amortization,amortization,1,20260917,libre,22,100000,0,15,2,measure,0,A,1,1,46,13,13,12719718683284923917
amortization,amortization,1,20260917,libre,22,100000,0,16,6,measure,0,A,64,1,439,13,13,13950756951067157933
amortization,amortization,1,20260917,libre,22,100000,0,17,4,measure,0,A,128,1,855,13,13,14890254211440897236
amortization,amortization,1,20260917,libre,22,100000,0,18,1,measure,0,A,512,1,3351,13,13,14833883028031993636
amortization,amortization,1,20260917,libre,22,100000,0,19,0,measure,0,A,64,1,439,13,13,2538975027234481230
amortization,amortization,1,20260917,libre,22,100000,0,20,7,measure,0,A,64,1,438,13,13,7286580015493486591
amortization,amortization,1,20260917,libre,22,100000,0,21,1,measure,0,A,2,1,48,13,13,16284134021498617234
amortization,amortization,1,20260917,libre,22,100000,0,22,2,measure,0,A,64,1,438,13,13,6387992545476459186
amortization,amortization,1,20260917,libre,22,100000,0,23,0,measure,0,A,32,1,231,13,13,9299087488594631695
amortization,amortization,1,20260917,libre,22,100000,0,24,8,measure,0,A,1,1,46,13,13,7016547744835461902
amortization,amortization,1,20260917,libre,22,100000,0,25,5,measure,0,A,64,1,439,13,13,17234505716404085142
amortization,amortization,1,20260917,libre,22,100000,0,26,1,measure,0,A,256,1,1684,13,13,2454438990630576303
amortization,amortization,1,20260917,libre,22,100000,0,27,5,measure,0,A,8,1,76,13,13,16339837664443449375
amortization,amortization,1,20260917,libre,22,100000,0,28,5,measure,0,A,1,1,46,13,13,4336489193583619905
amortization,amortization,1,20260917,libre,22,100000,0,29,0,measure,0,A,256,1,1683,13,13,4550916943598343805
amortization,amortization,1,20260917,libre,22,100000,0,30,5,measure,0,A,128,1,853,13,13,885183062926390058
amortization,amortization,1,20260917,libre,22,100000,0,31,2,measure,0,A,4,1,53,13,13,4030050235995939973
amortization,amortization,1,20260917,libre,22,100000,0,32,4,measure,0,A,1024,1,6663,13,13,2647420089208314137
amortization,amortization,1,20260917,libre,22,100000,0,33,4,measure,0,A,1,1,47,13,13,3701960327736882457
amortization,amortization,1,20260917,libre,22,100000,0,34,4,measure,0,A,512,1,3340,13,13,1980483638198809326
amortization,amortization,1,20260917,libre,22,100000,0,35,9,measure,0,A,64,1,439,13,13,9583251713205658712
amortization,amortization,1,20260917,libre,22,100000,0,36,3,measure,0,A,1,1,48,13,13,8307528996981283643
amortization,amortization,1,20260917,libre,22,100000,0,37,2,measure,0,A,32,1,230,13,13,9868739268481053355
amortization,amortization,1,20260917,libre,22,100000,0,38,4,measure,0,A,256,1,1683,13,13,6820873592525355957
amortization,amortization,1,20260917,libre,22,100000,0,39,5,measure,0,A,256,1,1685,13,13,7892110752526416632
amortization,amortization,1,20260917,libre,22,100000,0,40,7,measure,0,A,2,1,50,13,13,16758324933970451008
amortization,amortization,1,20260917,libre,22,100000,0,41,4,measure,0,A,32,1,232,13,13,15707175861047379210
amortization,amortization,1,20260917,libre,22,100000,0,42,6,measure,0,A,128,1,854,13,13,15092546216874061068
amortization,amortization,1,20260917,libre,22,100000,0,43,8,measure,0,A,4,1,55,13,13,2668975233446604277
amortization,amortization,1,20260917,libre,22,100000,0,44,3,measure,0,A,512,1,3349,13,13,18183384090151412924
amortization,amortization,1,20260917,libre,22,100000,0,45,4,measure,0,A,16,1,128,13,13,4642236595251804706
amortization,amortization,1,20260917,libre,22,100000,0,46,1,measure,0,A,128,1,857,13,13,3502347171107121309
amortization,amortization,1,20260917,libre,22,100000,0,47,6,measure,0,A,8,1,76,13,13,8272205320748076527
amortization,amortization,1,20260917,libre,22,100000,0,48,8,measure,0,A,1024,1,6672,13,13,559810623880568847
amortization,amortization,1,20260917,libre,22,100000,0,49,4,measure,0,A,2,1,50,13,13,10324497059731681420
amortization,amortization,1,20260917,libre,22,100000,0,50,5,measure,0,A,1024,1,6656,13,13,17385356923033733327
amortization,amortization,1,20260917,libre,22,100000,0,51,9,measure,0,A,32,1,230,13,13,1282505899470897128
amortization,amortization,1,20260917,libre,22,100000,0,52,9,measure,0,A,1024,1,6654,13,13,10851830034621540593
amortization,amortization,1,20260917,libre,22,100000,0,53,9,measure,0,A,2,1,50,13,13,3671387675261529733
amortization,amortization,1,20260917,libre,22,100000,0,54,5,measure,0,A,512,1,3346,13,13,11555833173175758348
amortization,amortization,1,20260917,libre,22,100000,0,55,6,measure,0,A,2,1,50,13,13,17263448022768246763
amortization,amortization,1,20260917,libre,22,100000,0,56,8,measure,0,A,512,1,3347,13,13,6536907095948223535
amortization,amortization,1,20260917,libre,22,100000,0,57,3,measure,0,A,8,1,75,13,13,4102071457217713349
amortization,amortization,1,20260917,libre,22,100000,0,58,9,measure,0,A,4,1,55,13,13,4381174560886141629
amortization,amortization,1,20260917,libre,22,100000,0,59,3,measure,0,A,256,1,1688,13,13,7875328181187010770
amortization,amortization,1,20260917,libre,22,100000,0,60,0,measure,0,A,4,1,54,13,13,2855449832144659558
amortization,amortization,1,20260917,libre,22,100000,0,61,2,measure,0,A,2,1,50,13,13,10254282091249389788
amortization,amortization,1,20260917,libre,22,100000,0,62,8,measure,0,A,256,1,1686,13,13,15391588198316146004
amortization,amortization,1,20260917,libre,22,100000,0,63,8,measure,0,A,128,1,855,13,13,13494347414139510048
amortization,amortization,1,20260917,libre,22,100000,0,64,8,measure,0,A,64,1,440,13,13,6226793033458817505
amortization,amortization,1,20260917,libre,22,100000,0,65,4,measure,0,A,64,1,439,13,13,16831939875148406452
amortization,amortization,1,20260917,libre,22,100000,0,66,7,measure,0,A,8,1,75,13,13,14265707568656275169
amortization,amortization,1,20260917,libre,22,100000,0,67,0,measure,0,A,128,1,855,13,13,17268173091138912334
amortization,amortization,1,20260917,libre,22,100000,0,68,1,measure,0,A,1024,1,6662,13,13,13797212149820028356
amortization,amortization,1,20260917,libre,22,100000,0,69,6,measure,0,A,512,1,3337,13,13,10146877037558875874
amortization,amortization,1,20260917,libre,22,100000,0,70,1,measure,0,A,32,1,231,13,13,16050239906834946392
amortization,amortization,1,20260917,libre,22,100000,0,71,2,measure,0,A,128,1,853,13,13,14410120949345367768
amortization,amortization,1,20260917,libre,22,100000,0,72,3,measure,0,A,1024,1,6658,13,13,18199470516568916138
amortization,amortization,1,20260917,libre,22,100000,0,73,7,measure,0,A,1,1,46,13,13,14912438180588090877
amortization,amortization,1,20260917,libre,22,100000,0,74,5,measure,0,A,4,1,54,13,13,4406255063853330211
amortization,amortization,1,20260917,libre,22,100000,0,75,0,measure,0,A,8,1,76,13,13,9289885048118170727
amortization,amortization,1,20260917,libre,22,100000,0,76,2,measure,0,A,8,1,77,13,13,17454655899775340603
amortization,amortization,1,20260917,libre,22,100000,0,77,9,measure,0,A,512,1,3347,13,13,6251198368252186982
amortization,amortization,1,20260917,libre,22,100000,0,78,0,measure,0,A,1,1,47,13,13,1182713243066676810
amortization,amortization,1,20260917,libre,22,100000,0,79,1,measure,0,A,1,1,47,13,13,17947203312716841851
amortization,amortization,1,20260917,libre,22,100000,0,80,0,measure,0,A,512,1,3350,13,13,5746510361630130743
amortization,amortization,1,20260917,libre,22,100000,0,81,9,measure,0,A,16,1,129,13,13,3467303120557681239
amortization,amortization,1,20260917,libre,22,100000,0,82,7,measure,0,A,512,1,3349,13,13,17977463499269678312
amortization,amortization,1,20260917,libre,22,100000,0,83,6,measure,0,A,1,1,46,13,13,4823787109745755994
amortization,amortization,1,20260917,libre,22,100000,0,84,3,measure,0,A,128,1,856,13,13,5667551143387497161
amortization,amortization,1,20260917,libre,22,100000,0,85,2,measure,0,A,256,1,1685,13,13,10607948225623394293
amortization,amortization,1,20260917,libre,22,100000,0,86,6,measure,0,A,32,1,231,13,13,13547541201137873075
amortization,amortization,1,20260917,libre,22,100000,0,87,7,measure,0,A,32,1,232,13,13,8081701478322179856
amortization,amortization,1,20260917,libre,22,100000,0,88,6,measure,0,A,16,1,126,13,13,11750454177888324507
amortization,amortization,1,20260917,libre,22,100000,0,89,4,measure,0,A,8,1,76,13,13,472828037516146784
amortization,amortization,1,20260917,libre,22,100000,0,90,7,measure,0,A,1024,1,6659,13,13,11807004423595251621
amortization,amortization,1,20260917,libre,22,100000,0,91,0,measure,0,A,1024,1,6654,13,13,283882578953481363
amortization,amortization,1,20260917,libre,22,100000,0,92,8,measure,0,A,2,1,49,13,13,4040121346208285824
amortization,amortization,1,20260917,libre,22,100000,0,93,1,measure,0,A,8,1,74,13,13,6668664520181776897
amortization,amortization,1,20260917,libre,22,100000,0,94,2,measure,0,A,1024,1,6667,13,13,7793113051613947844
amortization,amortization,1,20260917,libre,22,100000,0,95,3,measure,0,A,2,1,49,13,13,1316388111674117019
amortization,amortization,1,20260917,libre,22,100000,0,96,7,measure,0,A,16,1,128,13,13,2169654538847262987
amortization,amortization,1,20260917,libre,22,100000,0,97,2,measure,0,A,512,1,3350,13,13,15446942487115258336
amortization,amortization,1,20260917,libre,22,100000,0,98,1,measure,0,A,64,1,439,13,13,13880056899464590779
amortization,amortization,1,20260917,libre,22,100000,0,99,5,measure,0,A,16,1,129,13,13,1936419058424125604
amortization,amortization,1,20260917,libre,22,100000,0,100,6,measure,0,A,256,1,1687,13,13,14927542079154194013
amortization,amortization,1,20260917,libre,22,100000,0,101,0,measure,0,A,16,1,128,13,13,1531993338939958340
amortization,amortization,1,20260917,libre,22,100000,0,102,7,measure,0,A,128,1,855,13,13,17769239804369075844
amortization,amortization,1,20260917,libre,22,100000,0,103,3,measure,0,A,64,1,439,13,13,9108019491337055826
