protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,8,20260924,P,1,0,5,0,0,warmup,0,A,20000,1,90345,11,11,16876559874836262425
interleaved,interleaved,8,20260924,P,1,0,5,1,0,warmup,1,B,20000,2,180463,11,11,4505000389018002998
interleaved,interleaved,8,20260924,P,1,0,5,2,0,warmup,2,A_bis,20000,1,90231,11,11,6846840912867511587
interleaved,interleaved,8,20260924,P,1,0,5,3,1,warmup,0,B,20000,2,180438,11,11,14553501315980711531
interleaved,interleaved,8,20260924,P,1,0,5,4,1,warmup,1,A,20000,1,90232,11,11,17364217257170566007
interleaved,interleaved,8,20260924,P,1,0,5,5,1,warmup,2,A_bis,20000,1,90230,11,11,9580003335050826882
interleaved,interleaved,8,20260924,P,1,0,5,6,2,warmup,0,A,20000,1,104782,11,11,7450201414240734822
interleaved,interleaved,8,20260924,P,1,0,5,7,2,warmup,1,A_bis,20000,1,90219,11,11,14973256368661912217
interleaved,interleaved,8,20260924,P,1,0,5,8,2,warmup,2,B,20000,2,180430,11,11,9631003412568252060
interleaved,interleaved,8,20260924,P,1,0,5,9,3,warmup,0,A_bis,20000,1,90220,11,11,6193458448288988682
interleaved,interleaved,8,20260924,P,1,0,5,10,3,warmup,1,B,20000,2,183514,11,11,9262866846599124965
interleaved,interleaved,8,20260924,P,1,0,5,11,3,warmup,2,A,20000,1,90219,11,11,9087443073325875466
interleaved,interleaved,8,20260924,P,1,0,5,12,4,warmup,0,A,20000,1,90230,11,11,5150215066909290201
interleaved,interleaved,8,20260924,P,1,0,5,13,4,warmup,1,B,20000,2,180430,11,11,806165558409505549
interleaved,interleaved,8,20260924,P,1,0,5,14,4,warmup,2,A_bis,20000,1,97050,11,11,13366859219899060168
interleaved,interleaved,8,20260924,P,1,0,5,15,5,measure,0,B,20000,2,180411,11,11,12451749684556341528
interleaved,interleaved,8,20260924,P,1,0,5,16,5,measure,1,A_bis,20000,1,90220,11,11,4564215323478002723
interleaved,interleaved,8,20260924,P,1,0,5,17,5,measure,2,A,20000,1,90220,11,11,9139960084375757372
interleaved,interleaved,8,20260924,P,1,0,5,18,6,measure,0,A_bis,20000,1,90218,11,11,2967972601769915569
interleaved,interleaved,8,20260924,P,1,0,5,19,6,measure,1,B,20000,2,180422,11,11,11410513078748298093
interleaved,interleaved,8,20260924,P,1,0,5,20,6,measure,2,A,20000,1,90220,11,11,9204451207105550806
interleaved,interleaved,8,20260924,P,1,0,5,21,7,measure,0,B,20000,2,180434,11,11,11926295038349527657
interleaved,interleaved,8,20260924,P,1,0,5,22,7,measure,1,A,20000,1,101548,11,11,17727909097240573787
interleaved,interleaved,8,20260924,P,1,0,5,23,7,measure,2,A_bis,20000,1,90233,11,11,13077396255786367474
interleaved,interleaved,8,20260924,P,1,0,5,24,8,measure,0,A_bis,20000,1,90238,11,11,3532287904071950870
interleaved,interleaved,8,20260924,P,1,0,5,25,8,measure,1,B,20000,2,180433,11,11,15976407696380268561
interleaved,interleaved,8,20260924,P,1,0,5,26,8,measure,2,A,20000,1,90215,11,11,7454174663823926797
interleaved,interleaved,8,20260924,P,1,0,5,27,9,measure,0,A,20000,1,90206,11,11,11051623619889481108
interleaved,interleaved,8,20260924,P,1,0,5,28,9,measure,1,A_bis,20000,1,90222,11,11,5627886261540588989
interleaved,interleaved,8,20260924,P,1,0,5,29,9,measure,2,B,20000,2,180423,11,11,5875623353397351263
interleaved,interleaved,8,20260924,P,1,0,5,30,10,measure,0,A,20000,1,90215,11,11,7660187985321299233
interleaved,interleaved,8,20260924,P,1,0,5,31,10,measure,1,B,20000,2,186135,11,11,15170209132172254296
interleaved,interleaved,8,20260924,P,1,0,5,32,10,measure,2,A_bis,20000,1,90215,11,11,7052387414442167147
interleaved,interleaved,8,20260924,P,1,0,5,33,11,measure,0,A_bis,20000,1,90223,11,11,14950795595440327191
interleaved,interleaved,8,20260924,P,1,0,5,34,11,measure,1,A,20000,1,90217,11,11,3223053435997361042
interleaved,interleaved,8,20260924,P,1,0,5,35,11,measure,2,B,20000,2,180417,11,11,16480971278854791132
interleaved,interleaved,8,20260924,P,1,0,5,36,12,measure,0,B,20000,2,181099,11,11,791554077708589381
interleaved,interleaved,8,20260924,P,1,0,5,37,12,measure,1,A_bis,20000,1,90214,11,11,10454981667860362529
interleaved,interleaved,8,20260924,P,1,0,5,38,12,measure,2,A,20000,1,90215,11,11,16678803874020327233
interleaved,interleaved,8,20260924,P,1,0,5,39,13,measure,0,A_bis,20000,1,93462,11,11,10158756636814511422
interleaved,interleaved,8,20260924,P,1,0,5,40,13,measure,1,B,20000,2,180423,11,11,3288180224886667082
interleaved,interleaved,8,20260924,P,1,0,5,41,13,measure,2,A,20000,1,90217,11,11,4095484874611475803
interleaved,interleaved,8,20260924,P,1,0,5,42,14,measure,0,A,20000,1,90211,11,11,13406327372518573296
interleaved,interleaved,8,20260924,P,1,0,5,43,14,measure,1,A_bis,20000,1,90222,11,11,13608855364879301985
interleaved,interleaved,8,20260924,P,1,0,5,44,14,measure,2,B,20000,2,180408,11,11,16207589717988495507
interleaved,interleaved,8,20260924,P,1,0,5,45,15,measure,0,A,20000,1,90211,11,11,9113632483847660659
interleaved,interleaved,8,20260924,P,1,0,5,46,15,measure,1,A_bis,20000,1,90229,11,11,15066833278557462861
interleaved,interleaved,8,20260924,P,1,0,5,47,15,measure,2,B,20000,2,186206,11,11,16571879348197100628
interleaved,interleaved,8,20260924,P,1,0,5,48,16,measure,0,B,20000,2,180428,11,11,779180618334882295
interleaved,interleaved,8,20260924,P,1,0,5,49,16,measure,1,A_bis,20000,1,90215,11,11,16816925447948603565
interleaved,interleaved,8,20260924,P,1,0,5,50,16,measure,2,A,20000,1,90220,11,11,983850681762315434
interleaved,interleaved,8,20260924,P,1,0,5,51,17,measure,0,A,20000,1,90218,11,11,3721996282813556227
interleaved,interleaved,8,20260924,P,1,0,5,52,17,measure,1,B,20000,2,180421,11,11,9661983879298915392
interleaved,interleaved,8,20260924,P,1,0,5,53,17,measure,2,A_bis,20000,1,90217,11,11,1274505532966155214
interleaved,interleaved,8,20260924,P,1,0,5,54,18,measure,0,A,20000,1,90218,11,11,6146880817695308074
interleaved,interleaved,8,20260924,P,1,0,5,55,18,measure,1,A_bis,20000,1,90225,11,11,14573703149636737441
interleaved,interleaved,8,20260924,P,1,0,5,56,18,measure,2,B,20000,2,195821,11,11,18193222508512875548
interleaved,interleaved,8,20260924,P,1,0,5,57,19,measure,0,A,20000,1,90218,11,11,14193734269424878157
interleaved,interleaved,8,20260924,P,1,0,5,58,19,measure,1,A_bis,20000,1,90214,11,11,13685702062781026984
interleaved,interleaved,8,20260924,P,1,0,5,59,19,measure,2,B,20000,2,180433,11,11,1266421928414047525
interleaved,interleaved,8,20260924,P,1,0,5,60,20,measure,0,A_bis,20000,1,90218,11,11,1536178754018909528
interleaved,interleaved,8,20260924,P,1,0,5,61,20,measure,1,A,20000,1,90215,11,11,453123992559935283
interleaved,interleaved,8,20260924,P,1,0,5,62,20,measure,2,B,20000,2,180435,11,11,4090929017508360227
interleaved,interleaved,8,20260924,P,1,0,5,63,21,measure,0,A,20000,1,90219,11,11,7596013470064569020
interleaved,interleaved,8,20260924,P,1,0,5,64,21,measure,1,B,20000,2,193756,11,11,16650809540566769042
interleaved,interleaved,8,20260924,P,1,0,5,65,21,measure,2,A_bis,20000,1,90219,11,11,4035602677937254558
interleaved,interleaved,8,20260924,P,1,0,5,66,22,measure,0,A,20000,1,90212,11,11,1773907060413826511
interleaved,interleaved,8,20260924,P,1,0,5,67,22,measure,1,B,20000,2,180428,11,11,5250564109148362560
interleaved,interleaved,8,20260924,P,1,0,5,68,22,measure,2,A_bis,20000,1,90219,11,11,10274153936161030492
interleaved,interleaved,8,20260924,P,1,0,5,69,23,measure,0,A_bis,20000,1,90215,11,11,1750003505369440366
interleaved,interleaved,8,20260924,P,1,0,5,70,23,measure,1,B,20000,2,180415,11,11,8920399658058750148
interleaved,interleaved,8,20260924,P,1,0,5,71,23,measure,2,A,20000,1,90224,11,11,6566817041607087970
interleaved,interleaved,8,20260924,P,1,0,5,72,24,measure,0,B,20000,2,183149,11,11,16188360331742634667
interleaved,interleaved,8,20260924,P,1,0,5,73,24,measure,1,A,20000,1,90212,11,11,15843196232553627910
interleaved,interleaved,8,20260924,P,1,0,5,74,24,measure,2,A_bis,20000,1,90215,11,11,519884813204836097
interleaved,interleaved,8,20260924,P,1,0,5,75,25,measure,0,B,20000,2,180427,11,11,15002706892447316821
interleaved,interleaved,8,20260924,P,1,0,5,76,25,measure,1,A_bis,20000,1,90222,11,11,16228907056023271026
interleaved,interleaved,8,20260924,P,1,0,5,77,25,measure,2,A,20000,1,90214,11,11,12197863920396147063
interleaved,interleaved,8,20260924,P,1,0,5,78,26,measure,0,B,20000,2,180432,11,11,4914869982034832135
interleaved,interleaved,8,20260924,P,1,0,5,79,26,measure,1,A,20000,1,90214,11,11,16115895486584768712
interleaved,interleaved,8,20260924,P,1,0,5,80,26,measure,2,A_bis,20000,1,94206,11,11,17047341408949779325
interleaved,interleaved,8,20260924,P,1,0,5,81,27,measure,0,A,20000,1,90234,11,11,8278519852056436434
interleaved,interleaved,8,20260924,P,1,0,5,82,27,measure,1,A_bis,20000,1,90219,11,11,8830451433686392655
interleaved,interleaved,8,20260924,P,1,0,5,83,27,measure,2,B,20000,2,180434,11,11,5121311809823531961
interleaved,interleaved,8,20260924,P,1,0,5,84,28,measure,0,A,20000,1,90215,11,11,2558636928150785826
interleaved,interleaved,8,20260924,P,1,0,5,85,28,measure,1,A_bis,20000,1,90229,11,11,17822362871960946711
interleaved,interleaved,8,20260924,P,1,0,5,86,28,measure,2,B,20000,2,180424,11,11,11547579792058404263
interleaved,interleaved,8,20260924,P,1,0,5,87,29,measure,0,A,20000,1,90217,11,11,12655208184152832994
interleaved,interleaved,8,20260924,P,1,0,5,88,29,measure,1,B,20000,2,183629,11,11,7197920733877627214
