protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,24,20260940,E,1,0,5,0,0,warmup,0,A_bis,20000,1,110403,19,19,5648863535795621592
interleaved,interleaved,24,20260940,E,1,0,5,1,0,warmup,1,A,20000,1,110276,19,19,10352084226975661299
interleaved,interleaved,24,20260940,E,1,0,5,2,0,warmup,2,B,20000,2,235509,19,19,6318023418341405829
interleaved,interleaved,24,20260940,E,1,0,5,3,1,warmup,0,A_bis,20000,1,110276,19,19,16064996146119263563
interleaved,interleaved,24,20260940,E,1,0,5,4,1,warmup,1,B,20000,2,220507,19,19,7735209920673333001
interleaved,interleaved,24,20260940,E,1,0,5,5,1,warmup,2,A,20000,1,110267,19,19,11256676441167263688
interleaved,interleaved,24,20260940,E,1,0,5,6,2,warmup,0,B,20000,2,220507,19,19,11991904343304894742
interleaved,interleaved,24,20260940,E,1,0,5,7,2,warmup,1,A_bis,20000,1,110266,19,19,6058361654417713188
interleaved,interleaved,24,20260940,E,1,0,5,8,2,warmup,2,A,20000,1,110253,19,19,1758526600125692184
interleaved,interleaved,24,20260940,E,1,0,5,9,3,warmup,0,B,20000,2,235464,19,19,12664817492432701648
interleaved,interleaved,24,20260940,E,1,0,5,10,3,warmup,1,A_bis,20000,1,110282,19,19,16977240503688760541
interleaved,interleaved,24,20260940,E,1,0,5,11,3,warmup,2,A,20000,1,110268,19,19,13575042199384505913
interleaved,interleaved,24,20260940,E,1,0,5,12,4,warmup,0,A,20000,1,110264,19,19,16559688888449322045
interleaved,interleaved,24,20260940,E,1,0,5,13,4,warmup,1,B,20000,2,220518,19,19,3580706891441616013
interleaved,interleaved,24,20260940,E,1,0,5,14,4,warmup,2,A_bis,20000,1,110260,19,19,13946574570688815355
interleaved,interleaved,24,20260940,E,1,0,5,15,5,measure,0,A,20000,1,110290,19,19,2219402439435743673
interleaved,interleaved,24,20260940,E,1,0,5,16,5,measure,1,B,20000,2,232133,19,19,8405659374243679814
interleaved,interleaved,24,20260940,E,1,0,5,17,5,measure,2,A_bis,20000,1,110250,19,19,17800083695018957467
interleaved,interleaved,24,20260940,E,1,0,5,18,6,measure,0,A,20000,1,110279,19,19,13262728093769697694
interleaved,interleaved,24,20260940,E,1,0,5,19,6,measure,1,A_bis,20000,1,110280,19,19,12912722855194926905
interleaved,interleaved,24,20260940,E,1,0,5,20,6,measure,2,B,20000,2,220514,19,19,6336535070798506977
interleaved,interleaved,24,20260940,E,1,0,5,21,7,measure,0,A_bis,20000,1,110272,19,19,16263626166532707847
interleaved,interleaved,24,20260940,E,1,0,5,22,7,measure,1,B,20000,2,229152,19,19,8050479281087299746
interleaved,interleaved,24,20260940,E,1,0,5,23,7,measure,2,A,20000,1,110269,19,19,17631079323572780303
interleaved,interleaved,24,20260940,E,1,0,5,24,8,measure,0,A,20000,1,110288,19,19,6864506881941803550
interleaved,interleaved,24,20260940,E,1,0,5,25,8,measure,1,A_bis,20000,1,110261,19,19,11483888312301715213
interleaved,interleaved,24,20260940,E,1,0,5,26,8,measure,2,B,20000,2,220538,19,19,1041049957416267257
interleaved,interleaved,24,20260940,E,1,0,5,27,9,measure,0,B,20000,2,220514,19,19,8458177140326884403
interleaved,interleaved,24,20260940,E,1,0,5,28,9,measure,1,A,20000,1,114424,19,19,9212696517570740859
interleaved,interleaved,24,20260940,E,1,0,5,29,9,measure,2,A_bis,20000,1,110271,19,19,1271898787923997545
interleaved,interleaved,24,20260940,E,1,0,5,30,10,measure,0,A_bis,20000,1,110260,19,19,16657321758332031146
interleaved,interleaved,24,20260940,E,1,0,5,31,10,measure,1,B,20000,2,220534,19,19,11055734832831088354
interleaved,interleaved,24,20260940,E,1,0,5,32,10,measure,2,A,20000,1,110248,19,19,4668733438751861831
interleaved,interleaved,24,20260940,E,1,0,5,33,11,measure,0,B,20000,2,220537,19,19,246706609476812617
interleaved,interleaved,24,20260940,E,1,0,5,34,11,measure,1,A,20000,1,110250,19,19,17113882159416246780
interleaved,interleaved,24,20260940,E,1,0,5,35,11,measure,2,A_bis,20000,1,110286,19,19,1693575312567916440
interleaved,interleaved,24,20260940,E,1,0,5,36,12,measure,0,A,20000,1,113469,19,19,1983622318930897323
interleaved,interleaved,24,20260940,E,1,0,5,37,12,measure,1,A_bis,20000,1,110252,19,19,7711677623702408254
interleaved,interleaved,24,20260940,E,1,0,5,38,12,measure,2,B,20000,2,220530,19,19,10271686954949875060
interleaved,interleaved,24,20260940,E,1,0,5,39,13,measure,0,A,20000,1,110249,19,19,3228526330398273875
interleaved,interleaved,24,20260940,E,1,0,5,40,13,measure,1,A_bis,20000,1,110264,19,19,15103156536020846216
interleaved,interleaved,24,20260940,E,1,0,5,41,13,measure,2,B,20000,2,220522,19,19,16327409041236655622
interleaved,interleaved,24,20260940,E,1,0,5,42,14,measure,0,A_bis,20000,1,110255,19,19,5218451102884284041
interleaved,interleaved,24,20260940,E,1,0,5,43,14,measure,1,B,20000,2,223925,19,19,4110394054532176890
interleaved,interleaved,24,20260940,E,1,0,5,44,14,measure,2,A,20000,1,110244,19,19,10306487180591456576
interleaved,interleaved,24,20260940,E,1,0,5,45,15,measure,0,A,20000,1,110279,19,19,4656229770892712360
interleaved,interleaved,24,20260940,E,1,0,5,46,15,measure,1,B,20000,2,220505,19,19,11401114701194401890
interleaved,interleaved,24,20260940,E,1,0,5,47,15,measure,2,A_bis,20000,1,110270,19,19,3478875436088094061
interleaved,interleaved,24,20260940,E,1,0,5,48,16,measure,0,A,20000,1,110270,19,19,3739706278279708601
interleaved,interleaved,24,20260940,E,1,0,5,49,16,measure,1,A_bis,20000,1,110252,19,19,323493815918110836
interleaved,interleaved,24,20260940,E,1,0,5,50,16,measure,2,B,20000,2,224771,19,19,12658957958612193304
interleaved,interleaved,24,20260940,E,1,0,5,51,17,measure,0,A,20000,1,110256,19,19,5059189467291518268
interleaved,interleaved,24,20260940,E,1,0,5,52,17,measure,1,A_bis,20000,1,110259,19,19,12015865078783134160
interleaved,interleaved,24,20260940,E,1,0,5,53,17,measure,2,B,20000,2,220531,19,19,10144867779785825609
interleaved,interleaved,24,20260940,E,1,0,5,54,18,measure,0,A_bis,20000,1,110255,19,19,2238494264331802959
interleaved,interleaved,24,20260940,E,1,0,5,55,18,measure,1,A,20000,1,110271,19,19,305094799945582204
interleaved,interleaved,24,20260940,E,1,0,5,56,18,measure,2,B,20000,2,223886,19,19,17972992309102002177
interleaved,interleaved,24,20260940,E,1,0,5,57,19,measure,0,A,20000,1,110274,19,19,9441350977752201402
interleaved,interleaved,24,20260940,E,1,0,5,58,19,measure,1,B,20000,2,220509,19,19,10124293592288213397
interleaved,interleaved,24,20260940,E,1,0,5,59,19,measure,2,A_bis,20000,1,110259,19,19,17442713385109939037
interleaved,interleaved,24,20260940,E,1,0,5,60,20,measure,0,A,20000,1,110275,19,19,7582989485068511426
interleaved,interleaved,24,20260940,E,1,0,5,61,20,measure,1,B,20000,2,220504,19,19,5145813004929469471
interleaved,interleaved,24,20260940,E,1,0,5,62,20,measure,2,A_bis,20000,1,110276,19,19,11208744551906417268
interleaved,interleaved,24,20260940,E,1,0,5,63,21,measure,0,A,20000,1,114093,19,19,5764623646373353066
interleaved,interleaved,24,20260940,E,1,0,5,64,21,measure,1,B,20000,2,220523,19,19,10466176613884689189
interleaved,interleaved,24,20260940,E,1,0,5,65,21,measure,2,A_bis,20000,1,110269,19,19,12234733344842717314
interleaved,interleaved,24,20260940,E,1,0,5,66,22,measure,0,A_bis,20000,1,110246,19,19,6648429799100043625
interleaved,interleaved,24,20260940,E,1,0,5,67,22,measure,1,B,20000,2,220536,19,19,5970933061461760491
interleaved,interleaved,24,20260940,E,1,0,5,68,22,measure,2,A,20000,1,110256,19,19,18397293117430804400
interleaved,interleaved,24,20260940,E,1,0,5,69,23,measure,0,B,20000,2,223726,19,19,14959911072278809502
interleaved,interleaved,24,20260940,E,1,0,5,70,23,measure,1,A_bis,20000,1,110254,19,19,2397029595802385366
interleaved,interleaved,24,20260940,E,1,0,5,71,23,measure,2,A,20000,1,110273,19,19,15714872824636164927
interleaved,interleaved,24,20260940,E,1,0,5,72,24,measure,0,A_bis,20000,1,110271,19,19,1424835808164873645
interleaved,interleaved,24,20260940,E,1,0,5,73,24,measure,1,A,20000,1,110295,19,19,2933910818776155936
interleaved,interleaved,24,20260940,E,1,0,5,74,24,measure,2,B,20000,2,220522,19,19,1755162312326465348
interleaved,interleaved,24,20260940,E,1,0,5,75,25,measure,0,B,20000,2,220507,19,19,3317519828073982251
interleaved,interleaved,24,20260940,E,1,0,5,76,25,measure,1,A_bis,20000,1,129304,19,19,12426600307667668085
interleaved,interleaved,24,20260940,E,1,0,5,77,25,measure,2,A,20000,1,110258,19,19,234556583146248955
interleaved,interleaved,24,20260940,E,1,0,5,78,26,measure,0,B,20000,2,220524,19,19,5722230234943168087
interleaved,interleaved,24,20260940,E,1,0,5,79,26,measure,1,A,20000,1,110255,19,19,11869403843533624006
interleaved,interleaved,24,20260940,E,1,0,5,80,26,measure,2,A_bis,20000,1,110281,19,19,2221882515109587427
interleaved,interleaved,24,20260940,E,1,0,5,81,27,measure,0,B,20000,2,220506,19,19,6398164639217358082
interleaved,interleaved,24,20260940,E,1,0,5,82,27,measure,1,A,20000,1,110279,19,19,9891226388024734623
interleaved,interleaved,24,20260940,E,1,0,5,83,27,measure,2,A_bis,20000,1,114933,19,19,9228215043626080082
interleaved,interleaved,24,20260940,E,1,0,5,84,28,measure,0,B,20000,2,220504,19,19,811740114338749359
interleaved,interleaved,24,20260940,E,1,0,5,85,28,measure,1,A,20000,1,110275,19,19,17383517162925764798
interleaved,interleaved,24,20260940,E,1,0,5,86,28,measure,2,A_bis,20000,1,110256,19,19,5730352905440565735
interleaved,interleaved,24,20260940,E,1,0,5,87,29,measure,0,A,20000,1,110260,19,19,7959975183486622701
interleaved,interleaved,24,20260940,E,1,0,5,88,29,measure,1,A_bis,20000,1,110277,19,19,10260666288841462334
interleaved,interleaved,24,20260940,E,1,0,5,89,29,measure,2,B,20000,2,220504,19,19,2046660202189308308
