protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,9,20260925,libre,22,0,5,0,0,warmup,0,B,20000,2,220617,15,15,12410092134592156139
interleaved,interleaved,9,20260925,libre,22,0,5,1,0,warmup,1,A,20000,1,110292,15,15,7020627755541099152
interleaved,interleaved,9,20260925,libre,22,0,5,2,0,warmup,2,A_bis,20000,1,110265,15,15,12529222064294654126
interleaved,interleaved,9,20260925,libre,22,0,5,3,1,warmup,0,B,20000,2,374289,15,10,5343126379394183617
interleaved,interleaved,9,20260925,libre,22,0,5,4,1,warmup,1,A_bis,20000,1,90304,10,10,13384760492577066955
interleaved,interleaved,9,20260925,libre,22,0,5,5,1,warmup,2,A,20000,1,90208,10,10,9753217381124646432
interleaved,interleaved,9,20260925,libre,22,0,5,6,2,warmup,0,A_bis,20000,1,90218,10,10,8731228878929467581
interleaved,interleaved,9,20260925,libre,22,0,5,7,2,warmup,1,B,20000,2,180446,10,10,16535634983416333036
interleaved,interleaved,9,20260925,libre,22,0,5,8,2,warmup,2,A,20000,1,90237,10,10,17474909361607031450
interleaved,interleaved,9,20260925,libre,22,0,5,9,3,warmup,0,B,20000,2,192480,10,10,17705403769744267040
interleaved,interleaved,9,20260925,libre,22,0,5,10,3,warmup,1,A_bis,20000,1,103954,10,10,3655481539579030578
interleaved,interleaved,9,20260925,libre,22,0,5,11,3,warmup,2,A,20000,1,94959,10,10,4379731222155186240
interleaved,interleaved,9,20260925,libre,22,0,5,12,4,warmup,0,B,20000,2,189906,10,10,14207378173080033848
interleaved,interleaved,9,20260925,libre,22,0,5,13,4,warmup,1,A,20000,1,94971,10,10,13887469375366589273
interleaved,interleaved,9,20260925,libre,22,0,5,14,4,warmup,2,A_bis,20000,1,96182,10,10,1114804278451303466
interleaved,interleaved,9,20260925,libre,22,0,5,15,5,measure,0,A,20000,1,90223,10,10,8771778921617558016
interleaved,interleaved,9,20260925,libre,22,0,5,16,5,measure,1,B,20000,2,180425,10,10,13542547011934636876
interleaved,interleaved,9,20260925,libre,22,0,5,17,5,measure,2,A_bis,20000,1,90215,10,10,18327178085416708145
interleaved,interleaved,9,20260925,libre,22,0,5,18,6,measure,0,B,20000,2,189742,10,10,10201899916572009688
interleaved,interleaved,9,20260925,libre,22,0,5,19,6,measure,1,A_bis,20000,1,90217,10,10,10212681459676821834
interleaved,interleaved,9,20260925,libre,22,0,5,20,6,measure,2,A,20000,1,92001,10,10,2372816151649082351
interleaved,interleaved,9,20260925,libre,22,0,5,21,7,measure,0,B,20000,2,189901,10,10,6569732527522667624
interleaved,interleaved,9,20260925,libre,22,0,5,22,7,measure,1,A_bis,20000,1,94972,10,10,4982828966526778032
interleaved,interleaved,9,20260925,libre,22,0,5,23,7,measure,2,A,20000,1,94988,10,10,11900325391410295099
interleaved,interleaved,9,20260925,libre,22,0,5,24,8,measure,0,A_bis,20000,1,94988,10,10,3631791048527233592
interleaved,interleaved,9,20260925,libre,22,0,5,25,8,measure,1,B,20000,2,189916,10,10,2530956539784217366
interleaved,interleaved,9,20260925,libre,22,0,5,26,8,measure,2,A,20000,1,100574,10,10,2235262229339058500
interleaved,interleaved,9,20260925,libre,22,0,5,27,9,measure,0,B,20000,2,189963,10,10,6185576551001196092
interleaved,interleaved,9,20260925,libre,22,0,5,28,9,measure,1,A,20000,1,94956,10,10,16175675768604680890
interleaved,interleaved,9,20260925,libre,22,0,5,29,9,measure,2,A_bis,20000,1,94977,10,10,8658414400439717627
interleaved,interleaved,9,20260925,libre,22,0,5,30,10,measure,0,B,20000,2,189923,10,10,6482505403882913673
interleaved,interleaved,9,20260925,libre,22,0,5,31,10,measure,1,A,20000,1,94972,10,10,3150381055442134740
interleaved,interleaved,9,20260925,libre,22,0,5,32,10,measure,2,A_bis,20000,1,94966,10,10,2155986164038162712
interleaved,interleaved,9,20260925,libre,22,0,5,33,11,measure,0,A_bis,20000,1,94972,10,10,17797483946649040407
interleaved,interleaved,9,20260925,libre,22,0,5,34,11,measure,1,A,20000,1,99506,10,10,16188591179799075095
interleaved,interleaved,9,20260925,libre,22,0,5,35,11,measure,2,B,20000,2,189940,10,10,5805934641569432161
interleaved,interleaved,9,20260925,libre,22,0,5,36,12,measure,0,B,20000,2,189919,10,10,8837910250600160063
interleaved,interleaved,9,20260925,libre,22,0,5,37,12,measure,1,A_bis,20000,1,94980,10,10,4175340703078072170
interleaved,interleaved,9,20260925,libre,22,0,5,38,12,measure,2,A,20000,1,94982,10,10,11152341139329017968
interleaved,interleaved,9,20260925,libre,22,0,5,39,13,measure,0,A,20000,1,94970,10,10,3451994252085163632
interleaved,interleaved,9,20260925,libre,22,0,5,40,13,measure,1,A_bis,20000,1,94995,10,10,1536442282520822670
interleaved,interleaved,9,20260925,libre,22,0,5,41,13,measure,2,B,20000,2,189915,10,10,3239081170836400374
interleaved,interleaved,9,20260925,libre,22,0,5,42,14,measure,0,A,20000,1,99008,10,10,15689650906084293015
interleaved,interleaved,9,20260925,libre,22,0,5,43,14,measure,1,A_bis,20000,1,94988,10,10,13472743345109798197
interleaved,interleaved,9,20260925,libre,22,0,5,44,14,measure,2,B,20000,2,189935,10,10,6319681011084619836
interleaved,interleaved,9,20260925,libre,22,0,5,45,15,measure,0,A,20000,1,94961,10,10,2046676469559483635
interleaved,interleaved,9,20260925,libre,22,0,5,46,15,measure,1,B,20000,2,189915,10,10,11178674802380860989
interleaved,interleaved,9,20260925,libre,22,0,5,47,15,measure,2,A_bis,20000,1,94978,10,10,3208828404407534724
interleaved,interleaved,9,20260925,libre,22,0,5,48,16,measure,0,A_bis,20000,1,94993,10,10,17924674183441914696
interleaved,interleaved,9,20260925,libre,22,0,5,49,16,measure,1,B,20000,2,194271,10,10,11814579001962618174
interleaved,interleaved,9,20260925,libre,22,0,5,50,16,measure,2,A,20000,1,95252,10,10,7412757698573348370
interleaved,interleaved,9,20260925,libre,22,0,5,51,17,measure,0,B,20000,2,189937,10,10,6826482574513771117
interleaved,interleaved,9,20260925,libre,22,0,5,52,17,measure,1,A,20000,1,97588,10,10,516705340720201977
interleaved,interleaved,9,20260925,libre,22,0,5,53,17,measure,2,A_bis,20000,1,94963,10,10,9361648941959010848
interleaved,interleaved,9,20260925,libre,22,0,5,54,18,measure,0,B,20000,2,189907,10,10,10954445684329926686
interleaved,interleaved,9,20260925,libre,22,0,5,55,18,measure,1,A,20000,1,94977,10,10,4950537987380327168
interleaved,interleaved,9,20260925,libre,22,0,5,56,18,measure,2,A_bis,20000,1,94975,10,10,9153539320750861609
interleaved,interleaved,9,20260925,libre,22,0,5,57,19,measure,0,B,20000,2,209727,10,10,8313253537699366745
interleaved,interleaved,9,20260925,libre,22,0,5,58,19,measure,1,A,20000,1,94963,10,10,13558792298485594800
interleaved,interleaved,9,20260925,libre,22,0,5,59,19,measure,2,A_bis,20000,1,103049,10,10,15188308248038998430
interleaved,interleaved,9,20260925,libre,22,0,5,60,20,measure,0,A,20000,1,94991,10,10,4226620795662956350
interleaved,interleaved,9,20260925,libre,22,0,5,61,20,measure,1,A_bis,20000,1,94994,10,10,4419679918227739507
interleaved,interleaved,9,20260925,libre,22,0,5,62,20,measure,2,B,20000,2,189929,10,10,12516387174569847280
interleaved,interleaved,9,20260925,libre,22,0,5,63,21,measure,0,A_bis,20000,1,94949,10,10,6346659858731516660
interleaved,interleaved,9,20260925,libre,22,0,5,64,21,measure,1,A,20000,1,94985,10,10,16163407181016969185
interleaved,interleaved,9,20260925,libre,22,0,5,65,21,measure,2,B,20000,2,238963,10,10,12719090239468518368
interleaved,interleaved,9,20260925,libre,22,0,5,66,22,measure,0,A_bis,20000,1,94970,10,10,7618136790851320877
interleaved,interleaved,9,20260925,libre,22,0,5,67,22,measure,1,A,20000,1,94974,10,10,5312746982495703594
interleaved,interleaved,9,20260925,libre,22,0,5,68,22,measure,2,B,20000,2,189923,10,10,4637983018548380394
interleaved,interleaved,9,20260925,libre,22,0,5,69,23,measure,0,B,20000,2,189908,10,10,15122234823320226669
interleaved,interleaved,9,20260925,libre,22,0,5,70,23,measure,1,A,20000,1,94968,10,10,2920086049603828523
interleaved,interleaved,9,20260925,libre,22,0,5,71,23,measure,2,A_bis,20000,1,94996,10,10,10129085567873125330
interleaved,interleaved,9,20260925,libre,22,0,5,72,24,measure,0,A_bis,20000,1,94982,10,10,10487748293164586708
interleaved,interleaved,9,20260925,libre,22,0,5,73,24,measure,1,A,20000,1,117219,10,10,14524072700490782369
interleaved,interleaved,9,20260925,libre,22,0,5,74,24,measure,2,B,20000,2,189899,10,10,7010028913371744615
interleaved,interleaved,9,20260925,libre,22,0,5,75,25,measure,0,A_bis,20000,1,179022,10,1,4124425265795637403
interleaved,interleaved,9,20260925,libre,22,0,5,76,25,measure,1,A,20000,1,90268,1,1,11097772273692304204
interleaved,interleaved,9,20260925,libre,22,0,5,77,25,measure,2,B,20000,2,180463,1,1,4256692952292379359
interleaved,interleaved,9,20260925,libre,22,0,5,78,26,measure,0,A,20000,1,90237,1,1,4798527094477774375
interleaved,interleaved,9,20260925,libre,22,0,5,79,26,measure,1,A_bis,20000,1,90235,1,1,4310013079649105090
interleaved,interleaved,9,20260925,libre,22,0,5,80,26,measure,2,B,20000,2,245194,1,1,16735779039134433114
interleaved,interleaved,9,20260925,libre,22,0,5,81,27,measure,0,A,20000,1,94968,1,1,15419566047875825835
interleaved,interleaved,9,20260925,libre,22,0,5,82,27,measure,1,A_bis,20000,1,94971,1,1,937523963586342140
interleaved,interleaved,9,20260925,libre,22,0,5,83,27,measure,2,B,20000,2,189935,1,1,756956749728868017
interleaved,interleaved,9,20260925,libre,22,0,5,84,28,measure,0,A_bis,20000,1,94957,1,1,4600268800113730955
interleaved,interleaved,9,20260925,libre,22,0,5,85,28,measure,1,B,20000,2,189904,1,1,13820544839467364825
interleaved,interleaved,9,20260925,libre,22,0,5,86,28,measure,2,A,20000,1,92026,1,1,6862182596908439403
interleaved,interleaved,9,20260925,libre,22,0,5,87,29,measure,0,A,20000,1,165543,1,1,14316061319245097193
interleaved,interleaved,9,20260925,libre,22,0,5,88,29,measure,1,A_bis,20000,1,117553,1,1,11503670129101173436
interleaved,interleaved,9,20260925,libre,22,0,5,89,29,measure,2,B,20000,2,180435,1,1,15180981430263458822
