protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,4,20260920,libre,22,100000,0,0,5,measure,0,A,512,1,2904,17,17,17606562572710110450
amortization,amortization,4,20260920,libre,22,100000,0,1,0,measure,0,A,2,1,47,17,17,16427295632633523845
amortization,amortization,4,20260920,libre,22,100000,0,2,7,measure,0,A,64,1,374,17,17,8689208963272055370
amortization,amortization,4,20260920,libre,22,100000,0,3,4,measure,0,A,256,1,1433,17,17,8171408469212593410
amortization,amortization,4,20260920,libre,22,100000,0,4,4,measure,0,A,16,1,109,17,17,7326669571415577140
amortization,amortization,4,20260920,libre,22,100000,0,5,9,measure,0,A,256,1,1432,17,17,893001759963508197
amortization,amortization,4,20260920,libre,22,100000,0,6,1,measure,0,A,256,1,1433,17,17,14473796578076617054
amortization,amortization,4,20260920,libre,22,100000,0,7,1,measure,0,A,1024,1,5662,17,17,12063074712692487703
amortization,amortization,4,20260920,libre,22,100000,0,8,8,measure,0,A,1,1,40,17,17,14041305725735107136
amortization,amortization,4,20260920,libre,22,100000,0,9,8,measure,0,A,64,1,373,17,17,14738191294939896605
amortization,amortization,4,20260920,libre,22,100000,0,10,0,measure,0,A,128,1,724,17,17,8949294386915602793
amortization,amortization,4,20260920,libre,22,100000,0,11,8,measure,0,A,8,1,64,17,17,5575018337397972717
amortization,amortization,4,20260920,libre,22,100000,0,12,8,measure,0,A,512,1,2837,17,17,3454771771310206284
amortization,amortization,4,20260920,libre,22,100000,0,13,4,measure,0,A,4,1,47,17,17,14439362307393280189
amortization,amortization,4,20260920,libre,22,100000,0,14,1,measure,0,A,128,1,724,17,17,10481308917775125571
amortization,amortization,4,20260920,libre,22,100000,0,15,6,measure,0,A,32,1,197,17,17,10882583920647599870
amortization,amortization,4,20260920,libre,22,100000,0,16,6,measure,0,A,16,1,108,17,17,9414906373613433825
amortization,amortization,4,20260920,libre,22,100000,0,17,3,measure,0,A,4,1,45,17,17,8969978101009211992
