protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,5,20260921,libre,22,0,5,0,0,warmup,0,B,20000,2,190053,10,10,16902729415654438374
interleaved,interleaved,5,20260921,libre,22,0,5,1,0,warmup,1,A_bis,20000,1,95025,10,10,9488436760825320420
interleaved,interleaved,5,20260921,libre,22,0,5,2,0,warmup,2,A,20000,1,94960,10,10,17243120369771438391
interleaved,interleaved,5,20260921,libre,22,0,5,3,1,warmup,0,A,20000,1,114755,10,10,2322110079070654964
interleaved,interleaved,5,20260921,libre,22,0,5,4,1,warmup,1,B,20000,2,185042,10,10,14152753204500318824
interleaved,interleaved,5,20260921,libre,22,0,5,5,1,warmup,2,A_bis,20000,1,90231,10,10,11003496437182577864
interleaved,interleaved,5,20260921,libre,22,0,5,6,2,warmup,0,A_bis,20000,1,90227,10,10,7620533419867142905
interleaved,interleaved,5,20260921,libre,22,0,5,7,2,warmup,1,A,20000,1,90214,10,10,10671547129710299573
interleaved,interleaved,5,20260921,libre,22,0,5,8,2,warmup,2,B,20000,2,180431,10,10,8881022418857850900
interleaved,interleaved,5,20260921,libre,22,0,5,9,3,warmup,0,A_bis,20000,1,90213,10,10,3908203371130338547
interleaved,interleaved,5,20260921,libre,22,0,5,10,3,warmup,1,A,20000,1,90220,10,10,10767025346420115047
interleaved,interleaved,5,20260921,libre,22,0,5,11,3,warmup,2,B,20000,2,198129,10,10,7389950919451439221
interleaved,interleaved,5,20260921,libre,22,0,5,12,4,warmup,0,A,20000,1,90224,10,10,18301298027802050431
interleaved,interleaved,5,20260921,libre,22,0,5,13,4,warmup,1,B,20000,2,180431,10,10,8490428206341574464
interleaved,interleaved,5,20260921,libre,22,0,5,14,4,warmup,2,A_bis,20000,1,90215,10,10,9642100552236796854
interleaved,interleaved,5,20260921,libre,22,0,5,15,5,measure,0,B,20000,2,180411,10,10,17023747103250419558
interleaved,interleaved,5,20260921,libre,22,0,5,16,5,measure,1,A_bis,20000,1,90216,10,10,14268801526565566226
interleaved,interleaved,5,20260921,libre,22,0,5,17,5,measure,2,A,20000,1,90223,10,10,5944177388315275092
interleaved,interleaved,5,20260921,libre,22,0,5,18,6,measure,0,A,20000,1,90215,10,10,9841283375524038707
interleaved,interleaved,5,20260921,libre,22,0,5,19,6,measure,1,A_bis,20000,1,90224,10,10,8045750195500401477
interleaved,interleaved,5,20260921,libre,22,0,5,20,6,measure,2,B,20000,2,194547,10,10,4244705178398357296
interleaved,interleaved,5,20260921,libre,22,0,5,21,7,measure,0,B,20000,2,180436,10,10,16909911946267838530
interleaved,interleaved,5,20260921,libre,22,0,5,22,7,measure,1,A_bis,20000,1,90220,10,10,13571686303305035465
interleaved,interleaved,5,20260921,libre,22,0,5,23,7,measure,2,A,20000,1,90214,10,10,10970015786794316754
interleaved,interleaved,5,20260921,libre,22,0,5,24,8,measure,0,A,20000,1,90220,10,10,13788223702843007768
interleaved,interleaved,5,20260921,libre,22,0,5,25,8,measure,1,B,20000,2,180431,10,10,8811195177375114609
interleaved,interleaved,5,20260921,libre,22,0,5,26,8,measure,2,A_bis,20000,1,90214,10,10,594628812518088919
interleaved,interleaved,5,20260921,libre,22,0,5,27,9,measure,0,A_bis,20000,1,90219,10,10,11534931410942704789
interleaved,interleaved,5,20260921,libre,22,0,5,28,9,measure,1,B,20000,2,192007,10,10,10173723981490391979
interleaved,interleaved,5,20260921,libre,22,0,5,29,9,measure,2,A,20000,1,90239,10,10,9653829882056938768
interleaved,interleaved,5,20260921,libre,22,0,5,30,10,measure,0,A_bis,20000,1,90220,10,10,16658752778799936720
interleaved,interleaved,5,20260921,libre,22,0,5,31,10,measure,1,A,20000,1,90219,10,10,12108786416600135049
interleaved,interleaved,5,20260921,libre,22,0,5,32,10,measure,2,B,20000,2,180431,10,10,8987943194959649185
interleaved,interleaved,5,20260921,libre,22,0,5,33,11,measure,0,A,20000,1,90216,10,10,4980054531733601934
interleaved,interleaved,5,20260921,libre,22,0,5,34,11,measure,1,A_bis,20000,1,90215,10,10,16680359534479506838
interleaved,interleaved,5,20260921,libre,22,0,5,35,11,measure,2,B,20000,2,180426,10,10,7276957757165973399
interleaved,interleaved,5,20260921,libre,22,0,5,36,12,measure,0,B,20000,2,192823,10,10,9556538353871785133
interleaved,interleaved,5,20260921,libre,22,0,5,37,12,measure,1,A_bis,20000,1,90235,10,10,9351471220434052818
interleaved,interleaved,5,20260921,libre,22,0,5,38,12,measure,2,A,20000,1,90218,10,10,3064312036681335778
interleaved,interleaved,5,20260921,libre,22,0,5,39,13,measure,0,A,20000,1,90212,10,10,12274581260884247968
interleaved,interleaved,5,20260921,libre,22,0,5,40,13,measure,1,A_bis,20000,1,90222,10,10,15080220427967601070
interleaved,interleaved,5,20260921,libre,22,0,5,41,13,measure,2,B,20000,2,180429,10,10,3736844909398650790
interleaved,interleaved,5,20260921,libre,22,0,5,42,14,measure,0,B,20000,2,180416,10,10,5896522027331063519
interleaved,interleaved,5,20260921,libre,22,0,5,43,14,measure,1,A,20000,1,90255,10,10,15721907281669117885
interleaved,interleaved,5,20260921,libre,22,0,5,44,14,measure,2,A_bis,20000,1,103800,10,10,13590792932518541991
interleaved,interleaved,5,20260921,libre,22,0,5,45,15,measure,0,A_bis,20000,1,90219,10,10,54343758991995496
interleaved,interleaved,5,20260921,libre,22,0,5,46,15,measure,1,A,20000,1,90215,10,10,18118324396783249320
interleaved,interleaved,5,20260921,libre,22,0,5,47,15,measure,2,B,20000,2,180418,10,10,5928005226214900296
interleaved,interleaved,5,20260921,libre,22,0,5,48,16,measure,0,A_bis,20000,1,90237,10,10,12110504476074139752
interleaved,interleaved,5,20260921,libre,22,0,5,49,16,measure,1,B,20000,2,180432,10,10,6482539337573467578
interleaved,interleaved,5,20260921,libre,22,0,5,50,16,measure,2,A,20000,1,90217,10,10,15512292198651047199
interleaved,interleaved,5,20260921,libre,22,0,5,51,17,measure,0,A,20000,1,90223,10,10,3006160797575604560
interleaved,interleaved,5,20260921,libre,22,0,5,52,17,measure,1,B,20000,2,195578,10,10,17761843859078328601
interleaved,interleaved,5,20260921,libre,22,0,5,53,17,measure,2,A_bis,20000,1,90217,10,10,5121630767427762178
interleaved,interleaved,5,20260921,libre,22,0,5,54,18,measure,0,A,20000,1,90224,10,10,1281987457778003615
interleaved,interleaved,5,20260921,libre,22,0,5,55,18,measure,1,B,20000,2,180425,10,10,7089255127570255035
interleaved,interleaved,5,20260921,libre,22,0,5,56,18,measure,2,A_bis,20000,1,90215,10,10,11661465794260421232
interleaved,interleaved,5,20260921,libre,22,0,5,57,19,measure,0,A_bis,20000,1,90213,10,10,6753552553163374141
interleaved,interleaved,5,20260921,libre,22,0,5,58,19,measure,1,A,20000,1,91027,10,10,11679767967102495726
interleaved,interleaved,5,20260921,libre,22,0,5,59,19,measure,2,B,20000,2,180418,10,10,5699546306926252442
interleaved,interleaved,5,20260921,libre,22,0,5,60,20,measure,0,A_bis,20000,1,90705,10,10,30993083052637051
interleaved,interleaved,5,20260921,libre,22,0,5,61,20,measure,1,A,20000,1,108630,10,10,14567014342977310259
interleaved,interleaved,5,20260921,libre,22,0,5,62,20,measure,2,B,20000,2,180564,10,10,17477593779442313871
interleaved,interleaved,5,20260921,libre,22,0,5,63,21,measure,0,A_bis,20000,1,90234,10,10,12877769702351582466
interleaved,interleaved,5,20260921,libre,22,0,5,64,21,measure,1,A,20000,1,90218,10,10,11987734256535970077
interleaved,interleaved,5,20260921,libre,22,0,5,65,21,measure,2,B,20000,2,180594,10,10,12358256111330019603
interleaved,interleaved,5,20260921,libre,22,0,5,66,22,measure,0,B,20000,2,180975,10,10,14001215620970846888
interleaved,interleaved,5,20260921,libre,22,0,5,67,22,measure,1,A,20000,1,90583,10,10,15250605071455766356
interleaved,interleaved,5,20260921,libre,22,0,5,68,22,measure,2,A_bis,20000,1,90235,10,10,6081248251637363827
interleaved,interleaved,5,20260921,libre,22,0,5,69,23,measure,0,A_bis,20000,1,101739,10,10,3209311865838948083
interleaved,interleaved,5,20260921,libre,22,0,5,70,23,measure,1,B,20000,2,212694,10,1,9162999925645763424
interleaved,interleaved,5,20260921,libre,22,0,5,71,23,measure,2,A,20000,1,90289,1,1,16900486422598945945
interleaved,interleaved,5,20260921,libre,22,0,5,72,24,measure,0,A_bis,20000,1,90895,1,1,17306639018455570318
interleaved,interleaved,5,20260921,libre,22,0,5,73,24,measure,1,A,20000,1,90221,1,1,11819243723871491311
interleaved,interleaved,5,20260921,libre,22,0,5,74,24,measure,2,B,20000,2,180648,1,1,1663735566391715397
interleaved,interleaved,5,20260921,libre,22,0,5,75,25,measure,0,A_bis,20000,1,90216,1,1,16874116679408258506
interleaved,interleaved,5,20260921,libre,22,0,5,76,25,measure,1,A,20000,1,90235,1,1,16262539205613479960
interleaved,interleaved,5,20260921,libre,22,0,5,77,25,measure,2,B,20000,2,202205,1,1,1783624014089432768
interleaved,interleaved,5,20260921,libre,22,0,5,78,26,measure,0,A,20000,1,90353,1,1,10552304700978824323
interleaved,interleaved,5,20260921,libre,22,0,5,79,26,measure,1,B,20000,2,181474,1,1,7036765217387120595
interleaved,interleaved,5,20260921,libre,22,0,5,80,26,measure,2,A_bis,20000,1,91367,1,1,15482352370492517768
interleaved,interleaved,5,20260921,libre,22,0,5,81,27,measure,0,A,20000,1,90685,1,1,919904556390805182
interleaved,interleaved,5,20260921,libre,22,0,5,82,27,measure,1,B,20000,2,180873,1,1,11760059570089019380
interleaved,interleaved,5,20260921,libre,22,0,5,83,27,measure,2,A_bis,20000,1,91225,1,1,168923351560672826
interleaved,interleaved,5,20260921,libre,22,0,5,84,28,measure,0,B,20000,2,201386,1,1,18036899412003539812
interleaved,interleaved,5,20260921,libre,22,0,5,85,28,measure,1,A_bis,20000,1,90219,1,1,9557968666167952926
interleaved,interleaved,5,20260921,libre,22,0,5,86,28,measure,2,A,20000,1,90670,1,1,15172417423151783144
interleaved,interleaved,5,20260921,libre,22,0,5,87,29,measure,0,B,20000,2,180601,1,1,3745743500392730953
interleaved,interleaved,5,20260921,libre,22,0,5,88,29,measure,1,A,20000,1,90721,1,1,9601474689883599196
interleaved,interleaved,5,20260921,libre,22,0,5,89,29,measure,2,A_bis,20000,1,90238,1,1,13822163114185025296
