run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
8,gcc-O2,20260917,0,0,warmup,0,branch,sum_if,p250,65536,1,52647,11,11,75766260937212688,75766260937212688,1
8,gcc-O2,20260917,1,0,warmup,1,small,sum_one,uniform,4,65536,245473,11,11,1506939474123620352,1506939474123620352,1
8,gcc-O2,20260917,2,0,warmup,2,small,sum_one,uniform,384,682,105629,11,11,1346291423408334390,1346291423408334390,1
8,gcc-O2,20260917,3,0,warmup,3,branch,sum_if,p1000,65536,1,54798,11,11,4485739283943968327,4485739283943968327,1
8,gcc-O2,20260917,4,0,warmup,4,branch,filter_copy,p900,65536,1,143093,11,11,58982,58982,1
8,gcc-O2,20260917,5,0,warmup,5,branch,filter_copy_mask,p900,65536,1,31920,11,11,58982,58982,1
8,gcc-O2,20260917,6,0,warmup,6,branch,filter_copy_mask,p500_sorted,65536,1,29075,11,11,32768,32768,1
8,gcc-O2,20260917,7,0,warmup,7,dependency,sum_twice,uniform,65536,16,880976,11,11,9818739723293746240,9818739723293746240,1
8,gcc-O2,20260917,8,0,warmup,8,branch,sum_if,p750,65536,1,54781,11,11,14586442889165806448,14586442889165806448,1
8,gcc-O2,20260917,9,0,warmup,9,branch,filter_copy_mask,p000,65536,1,28428,11,11,0,0,1
8,gcc-O2,20260917,10,0,warmup,10,branch,filter_copy,p750,65536,1,264858,11,11,49152,49152,1
8,gcc-O2,20260917,11,0,warmup,11,small,sum_one,uniform,8,32768,178192,11,11,12154410840689049600,12154410840689049600,1
8,gcc-O2,20260917,12,0,warmup,12,small,sum_one,uniform,128,2048,111234,11,11,18210940820042733568,18210940820042733568,1
8,gcc-O2,20260917,13,0,warmup,13,branch,sum_if,p500_alternating,65536,1,59178,11,11,4196774058536912234,4196774058536912234,1
8,gcc-O2,20260917,14,0,warmup,14,small,sum_one,uniform,12,21845,173427,11,11,14889446053351505917,14889446053351505917,1
8,gcc-O2,20260917,15,0,warmup,15,small,sum_one,uniform,32,8192,150093,11,11,15017784333397745664,15017784333397745664,1
8,gcc-O2,20260917,16,0,warmup,16,small,sum_one,uniform,96,2730,127702,11,11,14590989637268500264,14590989637268500264,1
8,gcc-O2,20260917,17,0,warmup,17,branch,filter_copy,p500_alternating,65536,1,65849,11,11,32768,32768,1
8,gcc-O2,20260917,18,0,warmup,18,small,sum_one,uniform,64,4096,151115,11,11,17538917866300145664,17538917866300145664,1
8,gcc-O2,20260917,19,0,warmup,19,dependency,split_xor_mul,uniform,65536,16,580783,11,11,2077595927113443008,2077595927113443008,1
8,gcc-O2,20260917,20,0,warmup,20,branch,sum_if,p500_sorted,65536,1,54756,11,11,2213941836433581612,2213941836433581612,1
8,gcc-O2,20260917,21,0,warmup,21,branch,filter_copy,p250,65536,1,260314,11,11,16384,16384,1
8,gcc-O2,20260917,22,0,warmup,22,dependency,chain_xor_mul,uniform,65536,16,1759203,11,11,10548315203952146112,10548315203952146112,1
8,gcc-O2,20260917,23,0,warmup,23,small,sum_one,uniform,512,512,108263,11,11,15367005133848558592,15367005133848558592,1
8,gcc-O2,20260917,24,0,warmup,24,branch,filter_copy_mask,p250,65536,1,29130,11,11,16384,16384,1
8,gcc-O2,20260917,25,0,warmup,25,branch,filter_copy_mask,p750,65536,1,44316,11,11,49152,49152,1
8,gcc-O2,20260917,26,0,warmup,26,dependency,sum_one,uniform,65536,16,442568,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,27,0,warmup,27,small,sum_one,uniform,3,87381,255506,11,11,3476548407154350276,3476548407154350276,1
8,gcc-O2,20260917,28,0,warmup,28,branch,filter_copy,p500_sorted,65536,1,28601,11,11,32768,32768,1
8,gcc-O2,20260917,29,0,warmup,29,branch,sum_if,p500,65536,1,54818,11,11,261284744287062128,261284744287062128,1
8,gcc-O2,20260917,30,0,warmup,30,small,sum_one,uniform,1024,256,109117,11,11,1528441778664102656,1528441778664102656,1
8,gcc-O2,20260917,31,0,warmup,31,branch,sum_if,p000,65536,1,58618,11,11,0,0,1
8,gcc-O2,20260917,32,0,warmup,32,branch,filter_copy,p500,65536,1,377076,11,11,32768,32768,1
8,gcc-O2,20260917,33,0,warmup,33,small,sum_one,uniform,2,131072,273754,11,11,17457440730979500032,17457440730979500032,1
8,gcc-O2,20260917,34,0,warmup,34,small,sum_one,uniform,256,1024,106608,11,11,7729645191776299008,7729645191776299008,1
8,gcc-O2,20260917,35,0,warmup,35,branch,filter_copy_mask,p500_alternating,65536,1,29289,11,11,32768,32768,1
8,gcc-O2,20260917,36,0,warmup,36,small,sum_one,uniform,6,43690,191660,11,11,14083742298188217910,14083742298188217910,1
8,gcc-O2,20260917,37,0,warmup,37,dependency,sum_four,uniform,65536,16,145978,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,38,0,warmup,38,small,sum_one,uniform,16,16384,160573,11,11,4962451668699840512,4962451668699840512,1
8,gcc-O2,20260917,39,0,warmup,39,branch,sum_if,p100,65536,1,54774,11,11,3083979731501324985,3083979731501324985,1
8,gcc-O2,20260917,40,0,warmup,40,branch,filter_copy,p100,65536,1,151821,11,11,6554,6554,1
8,gcc-O2,20260917,41,0,warmup,41,branch,filter_copy,p000,65536,1,27504,11,11,0,0,1
8,gcc-O2,20260917,42,0,warmup,42,small,sum_one,uniform,48,5461,164821,11,11,12243521522999887564,12243521522999887564,1
8,gcc-O2,20260917,43,0,warmup,43,branch,filter_copy_mask,p100,65536,1,28809,11,11,6554,6554,1
8,gcc-O2,20260917,44,0,warmup,44,small,sum_one,uniform,24,10922,132746,11,11,4784551985712019594,4784551985712019594,1
8,gcc-O2,20260917,45,0,warmup,45,small,sum_one,uniform,768,341,108821,11,11,5391706269164818059,5391706269164818059,1
8,gcc-O2,20260917,46,0,warmup,46,branch,filter_copy_mask,p500,65536,1,29987,11,11,32768,32768,1
8,gcc-O2,20260917,47,0,warmup,47,small,sum_one,uniform,192,1365,109145,11,11,7791738934772679037,7791738934772679037,1
8,gcc-O2,20260917,48,0,warmup,48,branch,sum_if,p900,65536,1,57220,11,11,1957202038211152021,1957202038211152021,1
8,gcc-O2,20260917,49,0,warmup,49,dependency,sum_one_bis,uniform,65536,16,422281,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,50,0,warmup,50,small,sum_one,uniform,1,262144,428086,11,11,6724831039345131520,6724831039345131520,1
8,gcc-O2,20260917,51,0,warmup,51,branch,filter_copy_mask,p1000,65536,1,42857,11,11,65536,65536,1
8,gcc-O2,20260917,52,0,warmup,52,branch,filter_copy,p1000,65536,1,27589,11,11,65536,65536,1
8,gcc-O2,20260917,53,1,measure,0,small,sum_one,uniform,1024,256,106726,11,11,1528441778664102656,1528441778664102656,1
8,gcc-O2,20260917,54,1,measure,1,small,sum_one,uniform,256,1024,108150,11,11,7729645191776299008,7729645191776299008,1
8,gcc-O2,20260917,55,1,measure,2,branch,filter_copy,p500_sorted,65536,1,26479,11,11,32768,32768,1
8,gcc-O2,20260917,56,1,measure,3,small,sum_one,uniform,512,512,105562,11,11,15367005133848558592,15367005133848558592,1
8,gcc-O2,20260917,57,1,measure,4,branch,filter_copy_mask,p500_alternating,65536,1,35965,11,11,32768,32768,1
8,gcc-O2,20260917,58,1,measure,5,small,sum_one,uniform,32,8192,121999,11,11,15017784333397745664,15017784333397745664,1
8,gcc-O2,20260917,59,1,measure,6,branch,filter_copy_mask,p100,65536,1,28658,11,11,6554,6554,1
8,gcc-O2,20260917,60,1,measure,7,small,sum_one,uniform,8,32768,178002,11,11,12154410840689049600,12154410840689049600,1
8,gcc-O2,20260917,61,1,measure,8,branch,filter_copy_mask,p1000,65536,1,28712,11,11,65536,65536,1
8,gcc-O2,20260917,62,1,measure,9,small,sum_one,uniform,3,87381,255541,11,11,3476548407154350276,3476548407154350276,1
8,gcc-O2,20260917,63,1,measure,10,small,sum_one,uniform,16,16384,144133,11,11,4962451668699840512,4962451668699840512,1
8,gcc-O2,20260917,64,1,measure,11,branch,sum_if,p750,65536,1,54756,11,11,14586442889165806448,14586442889165806448,1
8,gcc-O2,20260917,65,1,measure,12,small,sum_one,uniform,48,5461,185871,11,11,12243521522999887564,12243521522999887564,1
8,gcc-O2,20260917,66,1,measure,13,dependency,sum_one_bis,uniform,65536,16,441996,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,67,1,measure,14,branch,filter_copy,p750,65536,1,254935,11,11,49152,49152,1
8,gcc-O2,20260917,68,1,measure,15,branch,sum_if,p000,65536,1,54782,11,11,0,0,1
8,gcc-O2,20260917,69,1,measure,16,dependency,split_xor_mul,uniform,65536,16,589001,11,11,2077595927113443008,2077595927113443008,1
8,gcc-O2,20260917,70,1,measure,17,small,sum_one,uniform,96,2730,130837,11,11,14590989637268500264,14590989637268500264,1
8,gcc-O2,20260917,71,1,measure,18,branch,sum_if,p250,65536,1,56793,11,11,75766260937212688,75766260937212688,1
8,gcc-O2,20260917,72,1,measure,19,branch,filter_copy,p500_alternating,65536,1,27585,11,11,32768,32768,1
8,gcc-O2,20260917,73,1,measure,20,dependency,chain_xor_mul,uniform,65536,16,2027902,11,11,10548315203952146112,10548315203952146112,1
8,gcc-O2,20260917,74,1,measure,21,small,sum_one,uniform,6,43690,195279,11,11,14083742298188217910,14083742298188217910,1
8,gcc-O2,20260917,75,1,measure,22,small,sum_one,uniform,2,131072,312600,11,11,17457440730979500032,17457440730979500032,1
8,gcc-O2,20260917,76,1,measure,23,small,sum_one,uniform,768,341,108954,11,11,5391706269164818059,5391706269164818059,1
8,gcc-O2,20260917,77,1,measure,24,branch,filter_copy,p100,65536,1,160313,11,11,6554,6554,1
8,gcc-O2,20260917,78,1,measure,25,branch,sum_if,p900,65536,1,54778,11,11,1957202038211152021,1957202038211152021,1
8,gcc-O2,20260917,79,1,measure,26,dependency,sum_one,uniform,65536,16,444255,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,80,1,measure,27,small,sum_one,uniform,64,4096,152037,11,11,17538917866300145664,17538917866300145664,1
8,gcc-O2,20260917,81,1,measure,28,branch,filter_copy_mask,p000,65536,1,28957,11,11,0,0,1
8,gcc-O2,20260917,82,1,measure,29,small,sum_one,uniform,24,10922,132815,11,11,4784551985712019594,4784551985712019594,1
8,gcc-O2,20260917,83,1,measure,30,branch,sum_if,p1000,65536,1,64019,11,11,4485739283943968327,4485739283943968327,1
8,gcc-O2,20260917,84,1,measure,31,small,sum_one,uniform,4,65536,350132,11,11,1506939474123620352,1506939474123620352,1
8,gcc-O2,20260917,85,1,measure,32,branch,sum_if,p500_sorted,65536,1,54755,11,11,2213941836433581612,2213941836433581612,1
8,gcc-O2,20260917,86,1,measure,33,branch,filter_copy,p000,65536,1,27456,11,11,0,0,1
8,gcc-O2,20260917,87,1,measure,34,branch,sum_if,p500,65536,1,54763,11,11,261284744287062128,261284744287062128,1
8,gcc-O2,20260917,88,1,measure,35,branch,sum_if,p100,65536,1,54777,11,11,3083979731501324985,3083979731501324985,1
8,gcc-O2,20260917,89,1,measure,36,dependency,sum_four,uniform,65536,16,146562,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,90,1,measure,37,small,sum_one,uniform,1,262144,420376,11,11,6724831039345131520,6724831039345131520,1
8,gcc-O2,20260917,91,1,measure,38,small,sum_one,uniform,12,21845,172856,11,11,14889446053351505917,14889446053351505917,1
8,gcc-O2,20260917,92,1,measure,39,branch,sum_if,p500_alternating,65536,1,54320,11,11,4196774058536912234,4196774058536912234,1
8,gcc-O2,20260917,93,1,measure,40,branch,filter_copy_mask,p250,65536,1,29267,11,11,16384,16384,1
8,gcc-O2,20260917,94,1,measure,41,branch,filter_copy,p250,65536,1,282372,11,11,16384,16384,1
8,gcc-O2,20260917,95,1,measure,42,branch,filter_copy_mask,p750,65536,1,33970,11,11,49152,49152,1
8,gcc-O2,20260917,96,1,measure,43,branch,filter_copy,p1000,65536,1,34953,11,11,65536,65536,1
8,gcc-O2,20260917,97,1,measure,44,branch,filter_copy,p500,65536,1,388830,11,11,32768,32768,1
8,gcc-O2,20260917,98,1,measure,45,branch,filter_copy,p900,65536,1,150555,11,11,58982,58982,1
8,gcc-O2,20260917,99,1,measure,46,small,sum_one,uniform,384,682,109172,11,11,1346291423408334390,1346291423408334390,1
8,gcc-O2,20260917,100,1,measure,47,branch,filter_copy_mask,p900,65536,1,29151,11,11,58982,58982,1
8,gcc-O2,20260917,101,1,measure,48,dependency,sum_twice,uniform,65536,16,880982,11,11,9818739723293746240,9818739723293746240,1
8,gcc-O2,20260917,102,1,measure,49,small,sum_one,uniform,128,2048,119182,11,11,18210940820042733568,18210940820042733568,1
8,gcc-O2,20260917,103,1,measure,50,branch,filter_copy_mask,p500,65536,1,29165,11,11,32768,32768,1
8,gcc-O2,20260917,104,1,measure,51,small,sum_one,uniform,192,1365,109358,11,11,7791738934772679037,7791738934772679037,1
8,gcc-O2,20260917,105,1,measure,52,branch,filter_copy_mask,p500_sorted,65536,1,28305,11,11,32768,32768,1
8,gcc-O2,20260917,106,2,measure,0,branch,filter_copy_mask,p100,65536,1,27598,11,11,6554,6554,1
8,gcc-O2,20260917,107,2,measure,1,small,sum_one,uniform,512,512,105431,11,11,15367005133848558592,15367005133848558592,1
8,gcc-O2,20260917,108,2,measure,2,small,sum_one,uniform,192,1365,105538,11,11,7791738934772679037,7791738934772679037,1
8,gcc-O2,20260917,109,2,measure,3,branch,filter_copy,p500_alternating,65536,1,27581,11,11,32768,32768,1
8,gcc-O2,20260917,110,2,measure,4,branch,filter_copy,p1000,65536,1,28458,11,11,65536,65536,1
8,gcc-O2,20260917,111,2,measure,5,branch,filter_copy,p750,65536,1,278796,11,11,49152,49152,1
8,gcc-O2,20260917,112,2,measure,6,branch,sum_if,p1000,65536,1,54770,11,11,4485739283943968327,4485739283943968327,1
8,gcc-O2,20260917,113,2,measure,7,small,sum_one,uniform,8,32768,177952,11,11,12154410840689049600,12154410840689049600,1
8,gcc-O2,20260917,114,2,measure,8,branch,sum_if,p900,65536,1,54776,11,11,1957202038211152021,1957202038211152021,1
8,gcc-O2,20260917,115,2,measure,9,branch,filter_copy,p500_sorted,65536,1,28210,11,11,32768,32768,1
8,gcc-O2,20260917,116,2,measure,10,branch,filter_copy,p250,65536,1,287315,11,11,16384,16384,1
8,gcc-O2,20260917,117,2,measure,11,branch,filter_copy,p500,65536,1,390747,11,11,32768,32768,1
8,gcc-O2,20260917,118,2,measure,12,branch,filter_copy_mask,p750,65536,1,29434,11,11,49152,49152,1
8,gcc-O2,20260917,119,2,measure,13,small,sum_one,uniform,6,43690,191834,11,11,14083742298188217910,14083742298188217910,1
8,gcc-O2,20260917,120,2,measure,14,small,sum_one,uniform,64,4096,152274,11,11,17538917866300145664,17538917866300145664,1
8,gcc-O2,20260917,121,2,measure,15,branch,filter_copy_mask,p500_sorted,65536,1,28393,11,11,32768,32768,1
8,gcc-O2,20260917,122,2,measure,16,dependency,sum_twice,uniform,65536,16,880311,11,11,9818739723293746240,9818739723293746240,1
8,gcc-O2,20260917,123,2,measure,17,dependency,split_xor_mul,uniform,65536,16,586442,11,11,2077595927113443008,2077595927113443008,1
8,gcc-O2,20260917,124,2,measure,18,small,sum_one,uniform,3,87381,255482,11,11,3476548407154350276,3476548407154350276,1
8,gcc-O2,20260917,125,2,measure,19,branch,filter_copy_mask,p250,65536,1,28850,11,11,16384,16384,1
8,gcc-O2,20260917,126,2,measure,20,small,sum_one,uniform,16,16384,146720,11,11,4962451668699840512,4962451668699840512,1
8,gcc-O2,20260917,127,2,measure,21,branch,filter_copy,p900,65536,1,151380,11,11,58982,58982,1
8,gcc-O2,20260917,128,2,measure,22,branch,sum_if,p500_alternating,65536,1,54753,11,11,4196774058536912234,4196774058536912234,1
8,gcc-O2,20260917,129,2,measure,23,branch,filter_copy_mask,p1000,65536,1,29425,11,11,65536,65536,1
8,gcc-O2,20260917,130,2,measure,24,small,sum_one,uniform,2,131072,273864,11,11,17457440730979500032,17457440730979500032,1
8,gcc-O2,20260917,131,2,measure,25,small,sum_one,uniform,768,341,108831,11,11,5391706269164818059,5391706269164818059,1
8,gcc-O2,20260917,132,2,measure,26,branch,filter_copy_mask,p500,65536,1,29502,11,11,32768,32768,1
8,gcc-O2,20260917,133,2,measure,27,branch,filter_copy_mask,p000,65536,1,28031,11,11,0,0,1
8,gcc-O2,20260917,134,2,measure,28,branch,sum_if,p750,65536,1,55477,11,11,14586442889165806448,14586442889165806448,1
8,gcc-O2,20260917,135,2,measure,29,small,sum_one,uniform,4,65536,240770,11,11,1506939474123620352,1506939474123620352,1
8,gcc-O2,20260917,136,2,measure,30,small,sum_one,uniform,128,2048,111601,11,11,18210940820042733568,18210940820042733568,1
8,gcc-O2,20260917,137,2,measure,31,small,sum_one,uniform,1024,256,105446,11,11,1528441778664102656,1528441778664102656,1
8,gcc-O2,20260917,138,2,measure,32,branch,filter_copy,p000,65536,1,29284,11,11,0,0,1
8,gcc-O2,20260917,139,2,measure,33,dependency,sum_one_bis,uniform,65536,16,439925,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,140,2,measure,34,small,sum_one,uniform,1,262144,441483,11,11,6724831039345131520,6724831039345131520,1
8,gcc-O2,20260917,141,2,measure,35,small,sum_one,uniform,32,8192,127185,11,11,15017784333397745664,15017784333397745664,1
8,gcc-O2,20260917,142,2,measure,36,small,sum_one,uniform,384,682,107675,11,11,1346291423408334390,1346291423408334390,1
8,gcc-O2,20260917,143,2,measure,37,branch,sum_if,p000,65536,1,54755,11,11,0,0,1
8,gcc-O2,20260917,144,2,measure,38,small,sum_one,uniform,12,21845,155570,11,11,14889446053351505917,14889446053351505917,1
8,gcc-O2,20260917,145,2,measure,39,dependency,chain_xor_mul,uniform,65536,16,1760229,11,11,10548315203952146112,10548315203952146112,1
8,gcc-O2,20260917,146,2,measure,40,small,sum_one,uniform,256,1024,107946,11,11,7729645191776299008,7729645191776299008,1
8,gcc-O2,20260917,147,2,measure,41,branch,sum_if,p500_sorted,65536,1,55067,11,11,2213941836433581612,2213941836433581612,1
8,gcc-O2,20260917,148,2,measure,42,dependency,sum_one,uniform,65536,16,443789,11,11,14132741898501648928,14132741898501648928,1
8,gcc-O2,20260917,149,2,measure,43,branch,sum_if,p250,65536,1,54766,11,11,75766260937212688,75766260937212688,1
