run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
6,gcc-scalar,20260917,0,0,warmup,0,dependency,split_xor_mul,uniform,65536,16,595740,11,11,2077595927113443008,2077595927113443008,1
6,gcc-scalar,20260917,1,0,warmup,1,branch,sum_if,p500_sorted,65536,1,26516,11,11,2213941836433581612,2213941836433581612,1
6,gcc-scalar,20260917,2,0,warmup,2,small,sum_one,uniform,512,512,105548,11,11,15367005133848558592,15367005133848558592,1
6,gcc-scalar,20260917,3,0,warmup,3,branch,sum_if,p000,65536,1,27462,11,11,0,0,1
6,gcc-scalar,20260917,4,0,warmup,4,small,sum_one,uniform,128,2048,136516,11,11,18210940820042733568,18210940820042733568,1
6,gcc-scalar,20260917,5,0,warmup,5,branch,sum_if,p250,65536,1,271770,11,11,75766260937212688,75766260937212688,1
6,gcc-scalar,20260917,6,0,warmup,6,branch,filter_copy,p1000,65536,1,38621,11,11,65536,65536,1
6,gcc-scalar,20260917,7,0,warmup,7,branch,filter_copy,p100,65536,1,150088,11,11,6554,6554,1
6,gcc-scalar,20260917,8,0,warmup,8,branch,sum_if,p500,65536,1,367953,11,11,261284744287062128,261284744287062128,1
6,gcc-scalar,20260917,9,0,warmup,9,small,sum_one,uniform,12,21845,155552,11,11,14889446053351505917,14889446053351505917,1
6,gcc-scalar,20260917,10,0,warmup,10,dependency,chain_xor_mul,uniform,65536,16,1753781,11,11,10548315203952146112,10548315203952146112,1
6,gcc-scalar,20260917,11,0,warmup,11,small,sum_one,uniform,64,4096,150672,11,11,17538917866300145664,17538917866300145664,1
6,gcc-scalar,20260917,12,0,warmup,12,small,sum_one,uniform,48,5461,174287,11,11,12243521522999887564,12243521522999887564,1
6,gcc-scalar,20260917,13,0,warmup,13,branch,filter_copy_mask,p100,65536,1,27435,11,11,6554,6554,1
6,gcc-scalar,20260917,14,0,warmup,14,branch,filter_copy,p500_sorted,65536,1,30793,11,11,32768,32768,1
6,gcc-scalar,20260917,15,0,warmup,15,branch,filter_copy_mask,p500_alternating,65536,1,29615,11,11,32768,32768,1
