run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
11,gcc-O2,20260917,0,0,warmup,0,branch,filter_copy_mask,p500_sorted,65536,1,50654,11,11,32768,32768,1
11,gcc-O2,20260917,1,0,warmup,1,small,sum_one,uniform,2,131072,262845,11,11,17457440730979500032,17457440730979500032,1
11,gcc-O2,20260917,2,0,warmup,2,small,sum_one,uniform,6,43690,183984,11,11,14083742298188217910,14083742298188217910,1
11,gcc-O2,20260917,3,0,warmup,3,branch,filter_copy_mask,p750,65536,1,37228,11,11,49152,49152,1
11,gcc-O2,20260917,4,0,warmup,4,small,sum_one,uniform,192,1365,106062,11,11,7791738934772679037,7791738934772679037,1
11,gcc-O2,20260917,5,0,warmup,5,small,sum_one,uniform,768,341,110240,11,11,5391706269164818059,5391706269164818059,1
11,gcc-O2,20260917,6,0,warmup,6,branch,sum_if,p500_alternating,65536,1,54840,11,11,4196774058536912234,4196774058536912234,1
11,gcc-O2,20260917,7,0,warmup,7,branch,sum_if,p500,65536,1,54793,11,11,261284744287062128,261284744287062128,1
11,gcc-O2,20260917,8,0,warmup,8,branch,filter_copy_mask,p500_alternating,65536,1,30316,11,11,32768,32768,1
11,gcc-O2,20260917,9,0,warmup,9,small,sum_one,uniform,16,16384,144183,11,11,4962451668699840512,4962451668699840512,1
11,gcc-O2,20260917,10,0,warmup,10,branch,filter_copy,p1000,65536,1,41089,11,11,65536,65536,1
11,gcc-O2,20260917,11,0,warmup,11,small,sum_one,uniform,8,32768,178086,11,11,12154410840689049600,12154410840689049600,1
11,gcc-O2,20260917,12,0,warmup,12,branch,filter_copy_mask,p900,65536,1,31651,11,11,58982,58982,1
11,gcc-O2,20260917,13,0,warmup,13,branch,filter_copy_mask,p000,65536,1,28296,11,11,0,0,1
11,gcc-O2,20260917,14,0,warmup,14,branch,sum_if,p100,65536,1,54806,11,11,3083979731501324985,3083979731501324985,1
11,gcc-O2,20260917,15,0,warmup,15,branch,filter_copy_mask,p250,65536,1,28659,11,11,16384,16384,1
11,gcc-O2,20260917,16,0,warmup,16,branch,filter_copy,p500_sorted,65536,1,28312,11,11,32768,32768,1
11,gcc-O2,20260917,17,0,warmup,17,small,sum_one,uniform,48,5461,187507,11,11,12243521522999887564,12243521522999887564,1
11,gcc-O2,20260917,18,0,warmup,18,branch,filter_copy,p250,65536,1,265601,11,11,16384,16384,1
11,gcc-O2,20260917,19,0,warmup,19,branch,sum_if,p750,65536,1,54775,11,11,14586442889165806448,14586442889165806448,1
11,gcc-O2,20260917,20,0,warmup,20,small,sum_one,uniform,512,512,110242,11,11,15367005133848558592,15367005133848558592,1
11,gcc-O2,20260917,21,0,warmup,21,branch,sum_if,p900,65536,1,54759,11,11,1957202038211152021,1957202038211152021,1
11,gcc-O2,20260917,22,0,warmup,22,branch,filter_copy,p500_alternating,65536,1,27814,11,11,32768,32768,1
11,gcc-O2,20260917,23,0,warmup,23,small,sum_one,uniform,64,4096,158550,11,11,17538917866300145664,17538917866300145664,1
11,gcc-O2,20260917,24,0,warmup,24,dependency,chain_xor_mul,uniform,65536,16,1759328,11,11,10548315203952146112,10548315203952146112,1
11,gcc-O2,20260917,25,0,warmup,25,small,sum_one,uniform,1024,256,109850,11,11,1528441778664102656,1528441778664102656,1
11,gcc-O2,20260917,26,0,warmup,26,small,sum_one,uniform,96,2730,133059,11,11,14590989637268500264,14590989637268500264,1
11,gcc-O2,20260917,27,0,warmup,27,dependency,sum_one,uniform,65536,16,442564,11,11,14132741898501648928,14132741898501648928,1
11,gcc-O2,20260917,28,0,warmup,28,small,sum_one,uniform,1,262144,440900,11,11,6724831039345131520,6724831039345131520,1
11,gcc-O2,20260917,29,0,warmup,29,small,sum_one,uniform,32,8192,126666,11,11,15017784333397745664,15017784333397745664,1
11,gcc-O2,20260917,30,0,warmup,30,small,sum_one,uniform,3,87381,260716,11,11,3476548407154350276,3476548407154350276,1
11,gcc-O2,20260917,31,0,warmup,31,dependency,sum_twice,uniform,65536,16,882000,11,11,9818739723293746240,9818739723293746240,1
11,gcc-O2,20260917,32,0,warmup,32,dependency,split_xor_mul,uniform,65536,16,555194,11,11,2077595927113443008,2077595927113443008,1
11,gcc-O2,20260917,33,0,warmup,33,branch,filter_copy,p100,65536,1,149970,11,11,6554,6554,1
11,gcc-O2,20260917,34,0,warmup,34,small,sum_one,uniform,256,1024,106122,11,11,7729645191776299008,7729645191776299008,1
11,gcc-O2,20260917,35,0,warmup,35,dependency,sum_four,uniform,65536,16,145950,11,11,14132741898501648928,14132741898501648928,1
11,gcc-O2,20260917,36,0,warmup,36,branch,sum_if,p500_sorted,65536,1,52556,11,11,2213941836433581612,2213941836433581612,1
11,gcc-O2,20260917,37,0,warmup,37,branch,filter_copy,p500,65536,1,371013,11,11,32768,32768,1
11,gcc-O2,20260917,38,0,warmup,38,branch,filter_copy,p900,65536,1,153980,11,11,58982,58982,1
11,gcc-O2,20260917,39,0,warmup,39,branch,filter_copy_mask,p100,65536,1,28871,11,11,6554,6554,1
11,gcc-O2,20260917,40,0,warmup,40,branch,sum_if,p000,65536,1,54764,11,11,0,0,1
11,gcc-O2,20260917,41,0,warmup,41,branch,sum_if,p250,65536,1,54768,11,11,75766260937212688,75766260937212688,1
11,gcc-O2,20260917,42,0,warmup,42,small,sum_one,uniform,12,21845,181529,11,11,14889446053351505917,14889446053351505917,1
