run_id,build,seed,sample,round,phase,position,part,label,dataset,n,calls,elapsed_ns,cpu_before,cpu_after,result,expected,output_ok
1,gcc-O3-v3,20260917,0,0,warmup,0,dependency,split_xor_mul,uniform,65536,16,450455,11,11,2077595927113443008,2077595927113443008,1
1,gcc-O3-v3,20260917,1,0,warmup,1,small,sum_one,uniform,2,131072,548868,11,11,17457440730979500032,17457440730979500032,1
1,gcc-O3-v3,20260917,2,0,warmup,2,branch,sum_if,p250,65536,1,32930,11,11,75766260937212688,75766260937212688,1
1,gcc-O3-v3,20260917,3,0,warmup,3,small,sum_one,uniform,3,87381,308929,11,11,3476548407154350276,3476548407154350276,1
1,gcc-O3-v3,20260917,4,0,warmup,4,branch,filter_copy,p100,65536,1,180375,11,11,6554,6554,1
1,gcc-O3-v3,20260917,5,0,warmup,5,small,sum_one,uniform,32,8192,61897,11,11,15017784333397745664,15017784333397745664,1
1,gcc-O3-v3,20260917,6,0,warmup,6,dependency,sum_four,uniform,65536,16,218069,11,11,14132741898501648928,14132741898501648928,1
1,gcc-O3-v3,20260917,7,0,warmup,7,branch,filter_copy,p750,65536,1,384647,11,11,49152,49152,1
1,gcc-O3-v3,20260917,8,0,warmup,8,branch,filter_copy_mask,p750,65536,1,49204,11,11,49152,49152,1
1,gcc-O3-v3,20260917,9,0,warmup,9,branch,filter_copy_mask,p100,65536,1,52222,11,11,6554,6554,1
1,gcc-O3-v3,20260917,10,0,warmup,10,branch,filter_copy,p900,65536,1,203861,11,11,58982,58982,1
1,gcc-O3-v3,20260917,11,0,warmup,11,branch,filter_copy,p250,65536,1,365531,11,11,16384,16384,1
1,gcc-O3-v3,20260917,12,0,warmup,12,branch,sum_if,p500_sorted,65536,1,19849,11,11,2213941836433581612,2213941836433581612,1
1,gcc-O3-v3,20260917,13,0,warmup,13,branch,sum_if,p1000,65536,1,19482,11,11,4485739283943968327,4485739283943968327,1
1,gcc-O3-v3,20260917,14,0,warmup,14,small,sum_one,uniform,16,16384,113223,11,11,4962451668699840512,4962451668699840512,1
1,gcc-O3-v3,20260917,15,0,warmup,15,small,sum_one,uniform,256,1024,51900,11,11,7729645191776299008,7729645191776299008,1
