protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,131,20261047,libre,22,0,10,0,0,warmup,0,A_bis,20000,1,110377,17,17,1637301147075160553
interleaved,interleaved,none,131,20261047,libre,22,0,10,1,0,warmup,1,A,20000,1,110278,17,17,9444388992299813278
interleaved,interleaved,none,131,20261047,libre,22,0,10,2,0,warmup,2,B,20000,2,220532,17,17,15273140016342983504
interleaved,interleaved,none,131,20261047,libre,22,0,10,3,1,warmup,0,A_bis,20000,1,110282,17,17,10184196573028306534
interleaved,interleaved,none,131,20261047,libre,22,0,10,4,1,warmup,1,A,20000,1,110284,17,17,6803715135303720678
interleaved,interleaved,none,131,20261047,libre,22,0,10,5,1,warmup,2,B,20000,2,227503,17,17,16130928848638145115
interleaved,interleaved,none,131,20261047,libre,22,0,10,6,2,warmup,0,A,20000,1,110277,17,17,14262874342145970689
interleaved,interleaved,none,131,20261047,libre,22,0,10,7,2,warmup,1,B,20000,2,220500,17,17,6477246495993711998
interleaved,interleaved,none,131,20261047,libre,22,0,10,8,2,warmup,2,A_bis,20000,1,110271,17,17,18271142590689883817
interleaved,interleaved,none,131,20261047,libre,22,0,10,9,3,warmup,0,A,20000,1,110284,17,17,51040417237997338
interleaved,interleaved,none,131,20261047,libre,22,0,10,10,3,warmup,1,B,20000,2,220498,17,17,13981029824117912357
interleaved,interleaved,none,131,20261047,libre,22,0,10,11,3,warmup,2,A_bis,20000,1,110273,17,17,11157837711653515126
interleaved,interleaved,none,131,20261047,libre,22,0,10,12,4,warmup,0,A,20000,1,112842,17,17,9481940358781888707
interleaved,interleaved,none,131,20261047,libre,22,0,10,13,4,warmup,1,A_bis,20000,1,110272,17,17,7317492547752592969
interleaved,interleaved,none,131,20261047,libre,22,0,10,14,4,warmup,2,B,20000,2,220509,17,17,5945005803422807860
interleaved,interleaved,none,131,20261047,libre,22,0,10,15,5,warmup,0,A_bis,20000,1,110261,17,17,13767236121482760250
interleaved,interleaved,none,131,20261047,libre,22,0,10,16,5,warmup,1,A,20000,1,110288,17,17,7179758695213274363
interleaved,interleaved,none,131,20261047,libre,22,0,10,17,5,warmup,2,B,20000,2,220497,17,17,17636876375178984125
interleaved,interleaved,none,131,20261047,libre,22,0,10,18,6,warmup,0,A_bis,20000,1,110277,17,17,7978451663875936061
interleaved,interleaved,none,131,20261047,libre,22,0,10,19,6,warmup,1,B,20000,2,225129,17,17,18288106390427103109
interleaved,interleaved,none,131,20261047,libre,22,0,10,20,6,warmup,2,A,20000,1,110262,17,17,11302944824804136627
interleaved,interleaved,none,131,20261047,libre,22,0,10,21,7,warmup,0,A_bis,20000,1,110280,17,17,9216488405668430808
interleaved,interleaved,none,131,20261047,libre,22,0,10,22,7,warmup,1,A,20000,1,110254,17,17,2751023206280615505
interleaved,interleaved,none,131,20261047,libre,22,0,10,23,7,warmup,2,B,20000,2,220526,17,17,2380370407012621569
interleaved,interleaved,none,131,20261047,libre,22,0,10,24,8,warmup,0,B,20000,2,220506,17,17,4794066846980017655
interleaved,interleaved,none,131,20261047,libre,22,0,10,25,8,warmup,1,A,20000,1,113074,17,17,14493871994986337388
interleaved,interleaved,none,131,20261047,libre,22,0,10,26,8,warmup,2,A_bis,20000,1,110277,17,17,2820513802695740259
interleaved,interleaved,none,131,20261047,libre,22,0,10,27,9,warmup,0,A_bis,20000,1,110241,17,17,7435548782370045647
interleaved,interleaved,none,131,20261047,libre,22,0,10,28,9,warmup,1,A,20000,1,110277,17,17,15632951232727082397
interleaved,interleaved,none,131,20261047,libre,22,0,10,29,9,warmup,2,B,20000,2,220506,17,17,14664295655991998610
interleaved,interleaved,none,131,20261047,libre,22,0,10,30,10,measure,0,A_bis,20000,1,110279,17,17,15546978204019392077
interleaved,interleaved,none,131,20261047,libre,22,0,10,31,10,measure,1,A,20000,1,110260,17,17,13778594239251844598
interleaved,interleaved,none,131,20261047,libre,22,0,10,32,10,measure,2,B,20000,2,223200,17,17,3211049542584721904
interleaved,interleaved,none,131,20261047,libre,22,0,10,33,11,measure,0,B,20000,2,220507,17,17,15564832502442674127
interleaved,interleaved,none,131,20261047,libre,22,0,10,34,11,measure,1,A_bis,20000,1,110267,17,17,13921755559309757920
interleaved,interleaved,none,131,20261047,libre,22,0,10,35,11,measure,2,A,20000,1,110282,17,17,10231984465630769267
interleaved,interleaved,none,131,20261047,libre,22,0,10,36,12,measure,0,A,20000,1,110496,17,17,4528786560002010507
interleaved,interleaved,none,131,20261047,libre,22,0,10,37,12,measure,1,A_bis,20000,1,110260,17,17,18141446224519580316
interleaved,interleaved,none,131,20261047,libre,22,0,10,38,12,measure,2,B,20000,2,220515,17,17,1850631586007953725
