protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,55,20260971,P,1,0,10,0,0,warmup,0,A_bis,20000,1,90346,11,11,5854015901353509343
interleaved,interleaved,none,55,20260971,P,1,0,10,1,0,warmup,1,B,20000,2,196212,11,11,10303894337118586863
interleaved,interleaved,none,55,20260971,P,1,0,10,2,0,warmup,2,A,20000,1,90239,11,11,16904604601042024377
interleaved,interleaved,none,55,20260971,P,1,0,10,3,1,warmup,0,B,20000,2,180429,11,11,412994018200785458
interleaved,interleaved,none,55,20260971,P,1,0,10,4,1,warmup,1,A,20000,1,90224,11,11,6881954000019303742
interleaved,interleaved,none,55,20260971,P,1,0,10,5,1,warmup,2,A_bis,20000,1,90236,11,11,1192213853712045222
interleaved,interleaved,none,55,20260971,P,1,0,10,6,2,warmup,0,B,20000,2,180433,11,11,7901045559538470678
interleaved,interleaved,none,55,20260971,P,1,0,10,7,2,warmup,1,A_bis,20000,1,90216,11,11,5524127446858376158
interleaved,interleaved,none,55,20260971,P,1,0,10,8,2,warmup,2,A,20000,1,90232,11,11,5742463427753938348
interleaved,interleaved,none,55,20260971,P,1,0,10,9,3,warmup,0,A,20000,1,90214,11,11,13882588279548541469
interleaved,interleaved,none,55,20260971,P,1,0,10,10,3,warmup,1,A_bis,20000,1,100194,11,11,18341048442102685326
interleaved,interleaved,none,55,20260971,P,1,0,10,11,3,warmup,2,B,20000,2,180412,11,11,17154507127315218831
interleaved,interleaved,none,55,20260971,P,1,0,10,12,4,warmup,0,A_bis,20000,1,90220,11,11,53064537634427130
interleaved,interleaved,none,55,20260971,P,1,0,10,13,4,warmup,1,B,20000,2,180428,11,11,16319523571325114793
interleaved,interleaved,none,55,20260971,P,1,0,10,14,4,warmup,2,A,20000,1,90219,11,11,16495682505772131944
interleaved,interleaved,none,55,20260971,P,1,0,10,15,5,warmup,0,A,20000,1,90214,11,11,6849015420295892480
interleaved,interleaved,none,55,20260971,P,1,0,10,16,5,warmup,1,A_bis,20000,1,90220,11,11,17855724645397477476
interleaved,interleaved,none,55,20260971,P,1,0,10,17,5,warmup,2,B,20000,2,186022,11,11,5527129781567777263
interleaved,interleaved,none,55,20260971,P,1,0,10,18,6,warmup,0,B,20000,2,209687,11,11,15802627661248609489
interleaved,interleaved,none,55,20260971,P,1,0,10,19,6,warmup,1,A,20000,1,94986,11,11,13491975485156324183
interleaved,interleaved,none,55,20260971,P,1,0,10,20,6,warmup,2,A_bis,20000,1,94969,11,11,4730369795184144326
interleaved,interleaved,none,55,20260971,P,1,0,10,21,7,warmup,0,B,20000,2,189927,11,11,15614567060960629615
interleaved,interleaved,none,55,20260971,P,1,0,10,22,7,warmup,1,A,20000,1,94951,11,11,2063572016048587896
interleaved,interleaved,none,55,20260971,P,1,0,10,23,7,warmup,2,A_bis,20000,1,94964,11,11,17221838078083539841
interleaved,interleaved,none,55,20260971,P,1,0,10,24,8,warmup,0,A,20000,1,94976,11,11,13273063625539424298
interleaved,interleaved,none,55,20260971,P,1,0,10,25,8,warmup,1,B,20000,2,198281,11,11,16030344501118125274
interleaved,interleaved,none,55,20260971,P,1,0,10,26,8,warmup,2,A_bis,20000,1,94959,11,11,291073262341536207
interleaved,interleaved,none,55,20260971,P,1,0,10,27,9,warmup,0,B,20000,2,189936,11,11,10057489208498845013
interleaved,interleaved,none,55,20260971,P,1,0,10,28,9,warmup,1,A_bis,20000,1,94970,11,11,870115490974404935
interleaved,interleaved,none,55,20260971,P,1,0,10,29,9,warmup,2,A,20000,1,94958,11,11,556817766786496878
