protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,126,20261042,libre,22,100000,0,0,37,measure,0,A,64,1,531,14,14,12528798821480052430
amortization,amortization,none,126,20261042,libre,22,100000,0,1,13,measure,0,A,2048,1,11316,14,14,4566771922155667589
amortization,amortization,none,126,20261042,libre,22,100000,0,2,12,measure,0,A,16384,1,90330,14,14,5778468324174800651
amortization,amortization,none,126,20261042,libre,22,100000,0,3,23,measure,0,A,128,1,725,14,14,8783850735669336279
amortization,amortization,none,126,20261042,libre,22,100000,0,4,30,measure,0,A,32768,1,180633,14,14,2185488933139170301
amortization,amortization,none,126,20261042,libre,22,100000,0,5,16,measure,0,A,128,1,725,14,14,5320200820596275202
amortization,amortization,none,126,20261042,libre,22,100000,0,6,8,measure,0,A,2,1,43,14,14,16018961140187716004
amortization,amortization,none,126,20261042,libre,22,100000,0,7,15,measure,0,A,8,1,65,14,14,3969255163209463669
amortization,amortization,none,126,20261042,libre,22,100000,0,8,4,measure,0,A,64,1,373,14,14,16669808150717989692
amortization,amortization,none,126,20261042,libre,22,100000,0,9,14,measure,0,A,512,1,2836,14,14,15153977440864658127
amortization,amortization,none,126,20261042,libre,22,100000,0,10,33,measure,0,A,32768,1,186540,14,14,15634399624614394878
amortization,amortization,none,126,20261042,libre,22,100000,0,11,1,measure,0,A,128,1,726,14,14,14632998986655574500
amortization,amortization,none,126,20261042,libre,22,100000,0,12,12,measure,0,A,32768,1,180634,14,14,6064206341953314821
amortization,amortization,none,126,20261042,libre,22,100000,0,13,34,measure,0,A,128,1,728,14,14,9134324989967926951
amortization,amortization,none,126,20261042,libre,22,100000,0,14,17,measure,0,A,256,1,1433,14,14,11600527295916835670
amortization,amortization,none,126,20261042,libre,22,100000,0,15,2,measure,0,A,32,1,198,14,14,1902577356576094134
amortization,amortization,none,126,20261042,libre,22,100000,0,16,7,measure,0,A,1,1,41,14,14,17721204833804848240
amortization,amortization,none,126,20261042,libre,22,100000,0,17,24,measure,0,A,1,1,36,14,14,8753523927369624869
amortization,amortization,none,126,20261042,libre,22,100000,0,18,6,measure,0,A,256,1,1442,14,14,13206166499728406049
amortization,amortization,none,126,20261042,libre,22,100000,0,19,36,measure,0,A,4096,1,22601,14,14,9685782439193089372
amortization,amortization,none,126,20261042,libre,22,100000,0,20,23,measure,0,A,4,1,46,14,14,8366143169210205199
amortization,amortization,none,126,20261042,libre,22,100000,0,21,26,measure,0,A,1,1,40,14,14,17972111997546524041
amortization,amortization,none,126,20261042,libre,22,100000,0,22,2,measure,0,A,4,1,41,14,14,9916790959682317912
amortization,amortization,none,126,20261042,libre,22,100000,0,23,39,measure,0,A,2,1,56,14,14,15576596061833470417
amortization,amortization,none,126,20261042,libre,22,100000,0,24,11,measure,0,A,1,1,41,14,14,4758171201941663788
amortization,amortization,none,126,20261042,libre,22,100000,0,25,37,measure,0,A,2048,1,11322,14,14,1761471695009436187
amortization,amortization,none,126,20261042,libre,22,100000,0,26,30,measure,0,A,128,1,727,14,14,659655278430624021
amortization,amortization,none,126,20261042,libre,22,100000,0,27,18,measure,0,A,8,1,65,14,14,11727410847496732705
amortization,amortization,none,126,20261042,libre,22,100000,0,28,14,measure,0,A,1,1,41,14,14,13982936102154662157
amortization,amortization,none,126,20261042,libre,22,100000,0,29,11,measure,0,A,32768,1,180635,14,14,3178794502836843956
amortization,amortization,none,126,20261042,libre,22,100000,0,30,31,measure,0,A,8,1,64,14,14,18180208959646015011
amortization,amortization,none,126,20261042,libre,22,100000,0,31,34,measure,0,A,4096,1,22614,14,14,16812146322402611086
amortization,amortization,none,126,20261042,libre,22,100000,0,32,33,measure,0,A,16384,1,90332,14,14,3816847376361114224
amortization,amortization,none,126,20261042,libre,22,100000,0,33,27,measure,0,A,1024,1,5674,14,14,950090302149645969
amortization,amortization,none,126,20261042,libre,22,100000,0,34,32,measure,0,A,2,1,42,14,14,17837615215140559483
amortization,amortization,none,126,20261042,libre,22,100000,0,35,15,measure,0,A,32,1,198,14,14,17998792692487552592
amortization,amortization,none,126,20261042,libre,22,100000,0,36,2,measure,0,A,1,1,41,14,14,6158281924573421271
amortization,amortization,none,126,20261042,libre,22,100000,0,37,17,measure,0,A,128,1,727,14,14,6643865599892125927
amortization,amortization,none,126,20261042,libre,22,100000,0,38,32,measure,0,A,4,1,46,14,14,16298523409929263107
amortization,amortization,none,126,20261042,libre,22,100000,0,39,22,measure,0,A,2048,1,11299,14,14,5754756240634330310
amortization,amortization,none,126,20261042,libre,22,100000,0,40,16,measure,0,A,4,1,45,14,14,12647874274317831536
amortization,amortization,none,126,20261042,libre,22,100000,0,41,22,measure,0,A,32768,1,180631,14,14,17288408541549406068
amortization,amortization,none,126,20261042,libre,22,100000,0,42,6,measure,0,A,16384,1,90329,14,14,10962279504212306952
amortization,amortization,none,126,20261042,libre,22,100000,0,43,2,measure,0,A,16384,1,94654,14,14,5411877908760495492
amortization,amortization,none,126,20261042,libre,22,100000,0,44,32,measure,0,A,8192,1,45195,14,14,7083958586821599418
amortization,amortization,none,126,20261042,libre,22,100000,0,45,15,measure,0,A,256,1,1431,14,14,247032408922699142
amortization,amortization,none,126,20261042,libre,22,100000,0,46,14,measure,0,A,4,1,47,14,14,17147551026752601628
amortization,amortization,none,126,20261042,libre,22,100000,0,47,0,measure,0,A,4096,1,22595,14,14,3814545581294029260
amortization,amortization,none,126,20261042,libre,22,100000,0,48,22,measure,0,A,256,1,1433,14,14,7715379678463878396
amortization,amortization,none,126,20261042,libre,22,100000,0,49,5,measure,0,A,512,1,2845,14,14,10857326604245717897
amortization,amortization,none,126,20261042,libre,22,100000,0,50,28,measure,0,A,2,1,43,14,14,9456197256741712063
amortization,amortization,none,126,20261042,libre,22,100000,0,51,14,measure,0,A,8192,1,45159,14,14,13592147828590872388
amortization,amortization,none,126,20261042,libre,22,100000,0,52,7,measure,0,A,8192,1,45191,14,14,546869294052939685
amortization,amortization,none,126,20261042,libre,22,100000,0,53,23,measure,0,A,4096,1,22587,14,14,9520851055606720719
amortization,amortization,none,126,20261042,libre,22,100000,0,54,19,measure,0,A,8192,1,45179,14,14,2049322693901281142
amortization,amortization,none,126,20261042,libre,22,100000,0,55,29,measure,0,A,1024,1,5657,14,14,8139985337014883783
amortization,amortization,none,126,20261042,libre,22,100000,0,56,24,measure,0,A,32,1,198,14,14,7387380580487527151
amortization,amortization,none,126,20261042,libre,22,100000,0,57,7,measure,0,A,4,1,45,14,14,6373297154383641813
amortization,amortization,none,126,20261042,libre,22,100000,0,58,29,measure,0,A,32768,1,180638,14,14,14198527109002696186
amortization,amortization,none,126,20261042,libre,22,100000,0,59,37,measure,0,A,4096,1,22611,14,14,17518835467504781154
amortization,amortization,none,126,20261042,libre,22,100000,0,60,34,measure,0,A,32,1,199,14,14,6904178422330640026
amortization,amortization,none,126,20261042,libre,22,100000,0,61,16,measure,0,A,8,1,64,14,14,11256179504891591037
amortization,amortization,none,126,20261042,libre,22,100000,0,62,12,measure,0,A,128,1,725,14,14,8555691580283122513
amortization,amortization,none,126,20261042,libre,22,100000,0,63,3,measure,0,A,32768,1,180629,14,14,686219017415357053
amortization,amortization,none,126,20261042,libre,22,100000,0,64,20,measure,0,A,32768,1,180635,14,14,8132000233474418933
amortization,amortization,none,126,20261042,libre,22,100000,0,65,4,measure,0,A,16384,1,90325,14,14,17878834044359050632
amortization,amortization,none,126,20261042,libre,22,100000,0,66,27,measure,0,A,2048,1,11312,14,14,2121855568297682853
amortization,amortization,none,126,20261042,libre,22,100000,0,67,5,measure,0,A,16384,1,93781,14,14,3625018479649118806
amortization,amortization,none,126,20261042,libre,22,100000,0,68,27,measure,0,A,1,1,41,14,14,16830186987790982690
amortization,amortization,none,126,20261042,libre,22,100000,0,69,17,measure,0,A,8,1,65,14,14,16434790509563177753
amortization,amortization,none,126,20261042,libre,22,100000,0,70,28,measure,0,A,16,1,110,14,14,2141009455840620922
amortization,amortization,none,126,20261042,libre,22,100000,0,71,5,measure,0,A,8,1,66,14,14,6352723706676196223
amortization,amortization,none,126,20261042,libre,22,100000,0,72,8,measure,0,A,8192,1,45163,14,14,1598166266116616060
amortization,amortization,none,126,20261042,libre,22,100000,0,73,6,measure,0,A,16,1,108,14,14,4760253284891150347
amortization,amortization,none,126,20261042,libre,22,100000,0,74,24,measure,0,A,256,1,1431,14,14,5245183276771548617
amortization,amortization,none,126,20261042,libre,22,100000,0,75,25,measure,0,A,1024,1,5665,14,14,12095205825980077558
amortization,amortization,none,126,20261042,libre,22,100000,0,76,36,measure,0,A,32,1,198,14,14,10450323339941695032
amortization,amortization,none,126,20261042,libre,22,100000,0,77,20,measure,0,A,256,1,1433,14,14,10340786218257192266
amortization,amortization,none,126,20261042,libre,22,100000,0,78,5,measure,0,A,8192,1,45184,14,14,15556068791672857000
amortization,amortization,none,126,20261042,libre,22,100000,0,79,9,measure,0,A,32768,1,180631,14,14,10945330437197601054
amortization,amortization,none,126,20261042,libre,22,100000,0,80,30,measure,0,A,8,1,65,14,14,8447369403065383746
amortization,amortization,none,126,20261042,libre,22,100000,0,81,0,measure,0,A,256,1,1428,14,14,5223876869240360237
amortization,amortization,none,126,20261042,libre,22,100000,0,82,20,measure,0,A,8192,1,45178,14,14,14809560445140765700
amortization,amortization,none,126,20261042,libre,22,100000,0,83,30,measure,0,A,4096,1,22588,14,14,3016382636207232269
amortization,amortization,none,126,20261042,libre,22,100000,0,84,17,measure,0,A,2048,1,11322,14,14,13374226348996343535
amortization,amortization,none,126,20261042,libre,22,100000,0,85,7,measure,0,A,2048,1,11303,14,14,9073278385841095664
amortization,amortization,none,126,20261042,libre,22,100000,0,86,15,measure,0,A,16384,1,90332,14,14,15365357632513507212
amortization,amortization,none,126,20261042,libre,22,100000,0,87,12,measure,0,A,256,1,1429,14,14,17621030608731998441
amortization,amortization,none,126,20261042,libre,22,100000,0,88,30,measure,0,A,8192,1,45182,14,14,9189730600149406799
amortization,amortization,none,126,20261042,libre,22,100000,0,89,7,measure,0,A,32768,1,180635,14,14,1347145672421134024
amortization,amortization,none,126,20261042,libre,22,100000,0,90,4,measure,0,A,256,1,1433,14,14,361265523517168889
amortization,amortization,none,126,20261042,libre,22,100000,0,91,11,measure,0,A,8,1,64,14,14,7366101084769243015
amortization,amortization,none,126,20261042,libre,22,100000,0,92,3,measure,0,A,32,1,198,14,14,16319628958223042893
amortization,amortization,none,126,20261042,libre,22,100000,0,93,21,measure,0,A,1,1,41,14,14,11777501622842066147
amortization,amortization,none,126,20261042,libre,22,100000,0,94,27,measure,0,A,32,1,196,14,14,14856783062586823807
amortization,amortization,none,126,20261042,libre,22,100000,0,95,11,measure,0,A,2048,1,11300,14,14,17919833989958272334
amortization,amortization,none,126,20261042,libre,22,100000,0,96,36,measure,0,A,256,1,1431,14,14,2869963835211739210
amortization,amortization,none,126,20261042,libre,22,100000,0,97,34,measure,0,A,2,1,42,14,14,8782013246089666162
amortization,amortization,none,126,20261042,libre,22,100000,0,98,39,measure,0,A,16,1,109,14,14,17463731928949968001
amortization,amortization,none,126,20261042,libre,22,100000,0,99,34,measure,0,A,1024,1,5661,14,14,8207458953531462163
amortization,amortization,none,126,20261042,libre,22,100000,0,100,29,measure,0,A,128,1,727,14,14,11327657796598308042
amortization,amortization,none,126,20261042,libre,22,100000,0,101,33,measure,0,A,8192,1,45192,14,14,1387757174561428289
amortization,amortization,none,126,20261042,libre,22,100000,0,102,27,measure,0,A,256,1,1429,14,14,12531923583932398819
amortization,amortization,none,126,20261042,libre,22,100000,0,103,1,measure,0,A,1024,1,5655,14,14,1025112615127680504
amortization,amortization,none,126,20261042,libre,22,100000,0,104,25,measure,0,A,2,1,42,14,14,14895296272924586053
amortization,amortization,none,126,20261042,libre,22,100000,0,105,9,measure,0,A,16384,1,90335,14,14,409242215076887047
amortization,amortization,none,126,20261042,libre,22,100000,0,106,32,measure,0,A,32,1,198,14,14,15895596183707091401
amortization,amortization,none,126,20261042,libre,22,100000,0,107,33,measure,0,A,2,1,43,14,14,6177059907061452313
amortization,amortization,none,126,20261042,libre,22,100000,0,108,11,measure,0,A,512,1,2840,14,14,17873876311695078113
amortization,amortization,none,126,20261042,libre,22,100000,0,109,23,measure,0,A,256,1,1431,14,14,16215249999178373366
amortization,amortization,none,126,20261042,libre,22,100000,0,110,26,measure,0,A,128,1,726,14,14,10430149024259576589
amortization,amortization,none,126,20261042,libre,22,100000,0,111,25,measure,0,A,16,1,110,14,14,2897078930070258242
amortization,amortization,none,126,20261042,libre,22,100000,0,112,21,measure,0,A,8192,1,45187,14,14,4025950851202503723
