protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,33,20260949,libre,22,100000,0,0,8,measure,0,A,32,1,379,18,18,14739130795644614714
amortization,amortization,none,33,20260949,libre,22,100000,0,1,10,measure,0,A,128,1,739,18,18,11567777104938900991
amortization,amortization,none,33,20260949,libre,22,100000,0,2,2,measure,0,A,2,1,44,18,18,14907628327624807148
amortization,amortization,none,33,20260949,libre,22,100000,0,3,37,measure,0,A,256,1,1431,18,18,14396825294957635383
amortization,amortization,none,33,20260949,libre,22,100000,0,4,16,measure,0,A,512,1,2839,18,18,5803839922536590885
amortization,amortization,none,33,20260949,libre,22,100000,0,5,26,measure,0,A,16384,1,90334,18,18,6974495194263566073
amortization,amortization,none,33,20260949,libre,22,100000,0,6,16,measure,0,A,256,1,1430,18,18,7545411012488759361
amortization,amortization,none,33,20260949,libre,22,100000,0,7,36,measure,0,A,512,1,2837,18,18,9852775202647833929
amortization,amortization,none,33,20260949,libre,22,100000,0,8,26,measure,0,A,16,1,108,18,18,5043428293573748665
amortization,amortization,none,33,20260949,libre,22,100000,0,9,32,measure,0,A,64,1,373,18,18,5603822480038199337
amortization,amortization,none,33,20260949,libre,22,100000,0,10,12,measure,0,A,256,1,1430,18,18,6385402636286405327
amortization,amortization,none,33,20260949,libre,22,100000,0,11,11,measure,0,A,2048,1,11316,18,18,14358679243174186423
amortization,amortization,none,33,20260949,libre,22,100000,0,12,39,measure,0,A,4096,1,22591,18,18,2743576582243041799
amortization,amortization,none,33,20260949,libre,22,100000,0,13,20,measure,0,A,64,1,374,18,18,12083902962094762249
amortization,amortization,none,33,20260949,libre,22,100000,0,14,22,measure,0,A,2,1,42,18,18,3964733776229859668
amortization,amortization,none,33,20260949,libre,22,100000,0,15,5,measure,0,A,64,1,375,18,18,11549745795306393416
amortization,amortization,none,33,20260949,libre,22,100000,0,16,35,measure,0,A,8,1,65,18,18,6336764664262176424
amortization,amortization,none,33,20260949,libre,22,100000,0,17,17,measure,0,A,1,1,40,18,18,14333675297606519281
amortization,amortization,none,33,20260949,libre,22,100000,0,18,24,measure,0,A,128,1,726,18,18,1186499039396804540
amortization,amortization,none,33,20260949,libre,22,100000,0,19,28,measure,0,A,256,1,1433,18,18,4418476835108577470
amortization,amortization,none,33,20260949,libre,22,100000,0,20,23,measure,0,A,32768,1,180650,18,18,15156701175620046884
amortization,amortization,none,33,20260949,libre,22,100000,0,21,39,measure,0,A,1,1,42,18,18,9810483297958838478
amortization,amortization,none,33,20260949,libre,22,100000,0,22,39,measure,0,A,2048,1,11324,18,18,15063019701216864233
amortization,amortization,none,33,20260949,libre,22,100000,0,23,2,measure,0,A,8192,1,45156,18,18,6945790600517695050
amortization,amortization,none,33,20260949,libre,22,100000,0,24,30,measure,0,A,1,1,41,18,18,16761611299695212944
amortization,amortization,none,33,20260949,libre,22,100000,0,25,29,measure,0,A,64,1,374,18,18,13048630626303482994
amortization,amortization,none,33,20260949,libre,22,100000,0,26,16,measure,0,A,1,1,40,18,18,2288151691442413939
amortization,amortization,none,33,20260949,libre,22,100000,0,27,15,measure,0,A,32,1,197,18,18,12106081695824079644
amortization,amortization,none,33,20260949,libre,22,100000,0,28,12,measure,0,A,1,1,35,18,18,6234783530624865463
amortization,amortization,none,33,20260949,libre,22,100000,0,29,29,measure,0,A,32768,1,180637,18,18,7876821779516100323
amortization,amortization,none,33,20260949,libre,22,100000,0,30,11,measure,0,A,16,1,117,18,18,17860122053000695285
amortization,amortization,none,33,20260949,libre,22,100000,0,31,11,measure,0,A,4,1,59,18,18,8997769582110042945
amortization,amortization,none,33,20260949,libre,22,100000,0,32,21,measure,0,A,256,1,1433,18,18,10818886427241826485
amortization,amortization,none,33,20260949,libre,22,100000,0,33,6,measure,0,A,512,1,2848,18,18,11162542280953559182
amortization,amortization,none,33,20260949,libre,22,100000,0,34,17,measure,0,A,64,1,374,18,18,17020550031632200028
amortization,amortization,none,33,20260949,libre,22,100000,0,35,2,measure,0,A,256,1,1435,18,18,10220380807711176957
amortization,amortization,none,33,20260949,libre,22,100000,0,36,15,measure,0,A,128,1,727,18,18,12884928010058926823
amortization,amortization,none,33,20260949,libre,22,100000,0,37,38,measure,0,A,16,1,110,18,18,5785566898430699616
amortization,amortization,none,33,20260949,libre,22,100000,0,38,21,measure,0,A,16384,1,90335,18,18,17228818006975042803
amortization,amortization,none,33,20260949,libre,22,100000,0,39,17,measure,0,A,4096,1,22582,18,18,6320299186864375430
amortization,amortization,none,33,20260949,libre,22,100000,0,40,29,measure,0,A,512,1,2848,18,18,3534222001854313922
amortization,amortization,none,33,20260949,libre,22,100000,0,41,26,measure,0,A,2,1,43,18,18,8791020963021608041
amortization,amortization,none,33,20260949,libre,22,100000,0,42,33,measure,0,A,128,1,728,18,18,2879847623906973326
amortization,amortization,none,33,20260949,libre,22,100000,0,43,15,measure,0,A,1024,1,5672,18,18,3009354583693133380
amortization,amortization,none,33,20260949,libre,22,100000,0,44,21,measure,0,A,16,1,109,18,18,1894479165158407652
amortization,amortization,none,33,20260949,libre,22,100000,0,45,3,measure,0,A,512,1,2844,18,18,2594194455478921030
amortization,amortization,none,33,20260949,libre,22,100000,0,46,12,measure,0,A,8,1,65,18,18,8983918352127015580
amortization,amortization,none,33,20260949,libre,22,100000,0,47,23,measure,0,A,1024,1,5658,18,18,525779585651277263
amortization,amortization,none,33,20260949,libre,22,100000,0,48,13,measure,0,A,32,1,199,18,18,11530295236816792524
amortization,amortization,none,33,20260949,libre,22,100000,0,49,2,measure,0,A,1,1,42,18,18,5483785163826173754
amortization,amortization,none,33,20260949,libre,22,100000,0,50,21,measure,0,A,1024,1,5656,18,18,6802533446248310986
amortization,amortization,none,33,20260949,libre,22,100000,0,51,17,measure,0,A,8192,1,45192,18,18,3145321034875344713
amortization,amortization,none,33,20260949,libre,22,100000,0,52,3,measure,0,A,32,1,197,18,18,6474887423941893461
amortization,amortization,none,33,20260949,libre,22,100000,0,53,34,measure,0,A,2048,1,11298,18,18,9724871946829523124
amortization,amortization,none,33,20260949,libre,22,100000,0,54,12,measure,0,A,64,1,373,18,18,18200963122382913404
amortization,amortization,none,33,20260949,libre,22,100000,0,55,39,measure,0,A,512,1,2840,18,18,3396667193930318164
amortization,amortization,none,33,20260949,libre,22,100000,0,56,22,measure,0,A,256,1,1430,18,18,9403518295823037769
amortization,amortization,none,33,20260949,libre,22,100000,0,57,30,measure,0,A,2048,1,11327,18,18,16061661507640530235
amortization,amortization,none,33,20260949,libre,22,100000,0,58,23,measure,0,A,512,1,2844,18,18,12149406813204098572
amortization,amortization,none,33,20260949,libre,22,100000,0,59,20,measure,0,A,512,1,2844,18,18,9999068653372889575
amortization,amortization,none,33,20260949,libre,22,100000,0,60,10,measure,0,A,32768,1,183047,18,18,16744904711150745161
amortization,amortization,none,33,20260949,libre,22,100000,0,61,20,measure,0,A,32,1,208,18,18,16339865449906417590
amortization,amortization,none,33,20260949,libre,22,100000,0,62,21,measure,0,A,4096,1,23791,18,18,11405199083119705103
amortization,amortization,none,33,20260949,libre,22,100000,0,63,19,measure,0,A,64,1,393,18,18,4751735862059260045
amortization,amortization,none,33,20260949,libre,22,100000,0,64,3,measure,0,A,16,1,113,18,18,5087764173968939256
amortization,amortization,none,33,20260949,libre,22,100000,0,65,20,measure,0,A,8192,1,51764,18,18,7876176452648053951
amortization,amortization,none,33,20260949,libre,22,100000,0,66,7,measure,0,A,16,1,114,18,18,1750736611444975163
