protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,43,20260959,libre,22,100000,0,0,7,measure,0,A,256,1,1562,17,17,7715812067752359698
amortization,amortization,none,43,20260959,libre,22,100000,0,1,21,measure,0,A,256,1,1433,17,17,15734466655777900452
amortization,amortization,none,43,20260959,libre,22,100000,0,2,33,measure,0,A,128,1,724,17,17,4473340560955520970
amortization,amortization,none,43,20260959,libre,22,100000,0,3,33,measure,0,A,1,1,40,17,17,11336741060043070360
amortization,amortization,none,43,20260959,libre,22,100000,0,4,33,measure,0,A,256,1,1432,17,17,6065957941511440898
amortization,amortization,none,43,20260959,libre,22,100000,0,5,18,measure,0,A,4,1,58,17,17,14906522380000205707
amortization,amortization,none,43,20260959,libre,22,100000,0,6,21,measure,0,A,1024,1,5657,17,17,13412204013356910351
amortization,amortization,none,43,20260959,libre,22,100000,0,7,20,measure,0,A,32768,1,180641,17,17,13475392389977864194
amortization,amortization,none,43,20260959,libre,22,100000,0,8,18,measure,0,A,4096,1,22611,17,17,4436661773968722598
amortization,amortization,none,43,20260959,libre,22,100000,0,9,12,measure,0,A,32768,1,180636,17,17,8286166035877266227
amortization,amortization,none,43,20260959,libre,22,100000,0,10,10,measure,0,A,64,1,375,17,17,4603387437655504164
amortization,amortization,none,43,20260959,libre,22,100000,0,11,30,measure,0,A,512,1,2841,17,17,4465488053619695806
amortization,amortization,none,43,20260959,libre,22,100000,0,12,35,measure,0,A,256,1,1431,17,17,5584340199345181996
amortization,amortization,none,43,20260959,libre,22,100000,0,13,16,measure,0,A,256,1,1429,17,17,5207095502932046192
amortization,amortization,none,43,20260959,libre,22,100000,0,14,7,measure,0,A,4096,1,22607,17,17,5696428970192145341
amortization,amortization,none,43,20260959,libre,22,100000,0,15,22,measure,0,A,16,1,108,17,17,7758045368289263700
amortization,amortization,none,43,20260959,libre,22,100000,0,16,38,measure,0,A,16,1,110,17,17,16089720862990024565
amortization,amortization,none,43,20260959,libre,22,100000,0,17,7,measure,0,A,16384,1,94865,17,17,7437068174677184378
amortization,amortization,none,43,20260959,libre,22,100000,0,18,15,measure,0,A,256,1,1429,17,17,7733745415763139118
amortization,amortization,none,43,20260959,libre,22,100000,0,19,30,measure,0,A,8,1,64,17,17,16137249075628935005
amortization,amortization,none,43,20260959,libre,22,100000,0,20,39,measure,0,A,1,1,41,17,17,15932072923415474205
amortization,amortization,none,43,20260959,libre,22,100000,0,21,12,measure,0,A,64,1,374,17,17,11186865865750914787
amortization,amortization,none,43,20260959,libre,22,100000,0,22,7,measure,0,A,32768,1,180642,17,17,13592484280324696746
amortization,amortization,none,43,20260959,libre,22,100000,0,23,31,measure,0,A,128,1,726,17,17,2224854420586295754
amortization,amortization,none,43,20260959,libre,22,100000,0,24,35,measure,0,A,8192,1,45182,17,17,17939595126656401837
amortization,amortization,none,43,20260959,libre,22,100000,0,25,35,measure,0,A,128,1,728,17,17,2670191486368409767
amortization,amortization,none,43,20260959,libre,22,100000,0,26,9,measure,0,A,32768,1,180633,17,17,16342765821001403100
amortization,amortization,none,43,20260959,libre,22,100000,0,27,34,measure,0,A,16,1,110,17,17,9161490238108258964
amortization,amortization,none,43,20260959,libre,22,100000,0,28,21,measure,0,A,512,1,2844,17,17,11841847168144361672
amortization,amortization,none,43,20260959,libre,22,100000,0,29,17,measure,0,A,256,1,1432,17,17,6194761928914262325
amortization,amortization,none,43,20260959,libre,22,100000,0,30,22,measure,0,A,1,1,39,17,17,6154741099155924852
amortization,amortization,none,43,20260959,libre,22,100000,0,31,30,measure,0,A,2048,1,11294,17,17,2337905707590747016
amortization,amortization,none,43,20260959,libre,22,100000,0,32,21,measure,0,A,1,1,38,17,17,10039497205436350721
amortization,amortization,none,43,20260959,libre,22,100000,0,33,31,measure,0,A,2,1,42,17,17,1364719888687461655
amortization,amortization,none,43,20260959,libre,22,100000,0,34,33,measure,0,A,4,1,58,17,17,2407702027441100595
amortization,amortization,none,43,20260959,libre,22,100000,0,35,32,measure,0,A,2,1,42,17,17,3015241470973723580
amortization,amortization,none,43,20260959,libre,22,100000,0,36,1,measure,0,A,4,1,45,17,17,12736874400091840767
amortization,amortization,none,43,20260959,libre,22,100000,0,37,20,measure,0,A,2,1,35,17,17,8772666405177626416
amortization,amortization,none,43,20260959,libre,22,100000,0,38,7,measure,0,A,1,1,42,17,17,12971153965316571452
amortization,amortization,none,43,20260959,libre,22,100000,0,39,35,measure,0,A,1024,1,5665,17,17,13019381065078319572
amortization,amortization,none,43,20260959,libre,22,100000,0,40,34,measure,0,A,512,1,2855,17,17,18109854882969253512
amortization,amortization,none,43,20260959,libre,22,100000,0,41,2,measure,0,A,512,1,2856,17,17,11365173796839656520
amortization,amortization,none,43,20260959,libre,22,100000,0,42,10,measure,0,A,2,1,43,17,17,15773632509717194778
amortization,amortization,none,43,20260959,libre,22,100000,0,43,3,measure,0,A,128,1,726,17,17,7809136121139019410
amortization,amortization,none,43,20260959,libre,22,100000,0,44,10,measure,0,A,1,1,40,17,17,10745499397991099506
amortization,amortization,none,43,20260959,libre,22,100000,0,45,17,measure,0,A,32,1,198,17,17,5610517960794284307
amortization,amortization,none,43,20260959,libre,22,100000,0,46,6,measure,0,A,16,1,108,17,17,2058178690631241137
