protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,18,20260934,libre,22,100000,0,0,9,measure,0,A,2048,1,15236,13,13,2436479889516787938
amortization,amortization,none,18,20260934,libre,22,100000,0,1,29,measure,0,A,1024,1,7545,13,13,9363245817263689404
amortization,amortization,none,18,20260934,libre,22,100000,0,2,9,measure,0,A,8192,1,60233,13,13,14810949643860413119
amortization,amortization,none,18,20260934,libre,22,100000,0,3,9,measure,0,A,16384,1,125363,13,13,14099551564231042905
amortization,amortization,none,18,20260934,libre,22,100000,0,4,20,measure,0,A,4,1,62,13,13,10549079758427002856
amortization,amortization,none,18,20260934,libre,22,100000,0,5,37,measure,0,A,16384,1,120436,13,13,7028058878452440551
amortization,amortization,none,18,20260934,libre,22,100000,0,6,2,measure,0,A,4,1,60,13,13,11388094123043227303
amortization,amortization,none,18,20260934,libre,22,100000,0,7,22,measure,0,A,4,1,61,13,13,8918315499033946950
amortization,amortization,none,18,20260934,libre,22,100000,0,8,39,measure,0,A,8,1,84,13,13,2905049619347548889
amortization,amortization,none,18,20260934,libre,22,100000,0,9,35,measure,0,A,32768,1,221062,13,13,14371818994395700101
amortization,amortization,none,18,20260934,libre,22,100000,0,10,11,measure,0,A,2,1,48,13,13,5548184166606242629
amortization,amortization,none,18,20260934,libre,22,100000,0,11,33,measure,0,A,4096,1,26577,13,13,7507464382877582305
amortization,amortization,none,18,20260934,libre,22,100000,0,12,1,measure,0,A,128,1,854,13,13,6426719657789673995
amortization,amortization,none,18,20260934,libre,22,100000,0,13,31,measure,0,A,4096,1,26580,13,13,12544280344085539903
amortization,amortization,none,18,20260934,libre,22,100000,0,14,20,measure,0,A,1,1,48,13,13,9299950655516306049
amortization,amortization,none,18,20260934,libre,22,100000,0,15,12,measure,0,A,4096,1,26573,13,13,13034807450168779669
amortization,amortization,none,18,20260934,libre,22,100000,0,16,23,measure,0,A,2048,1,13320,13,13,12622396353065926300
