protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,93,20261009,libre,22,100000,0,0,21,measure,0,A,128,1,710,1,1,5095848956390771529
amortization,amortization,none,93,20261009,libre,22,100000,0,1,34,measure,0,A,8,1,55,1,1,10330938183026758574
amortization,amortization,none,93,20261009,libre,22,100000,0,2,4,measure,0,A,2,1,44,1,1,13850690925924282055
amortization,amortization,none,93,20261009,libre,22,100000,0,3,13,measure,0,A,4,1,58,1,1,17339135318850892172
amortization,amortization,none,93,20261009,libre,22,100000,0,4,33,measure,0,A,16,1,114,1,1,934070846822627226
amortization,amortization,none,93,20261009,libre,22,100000,0,5,39,measure,0,A,64,1,307,1,1,13758221442090194464
amortization,amortization,none,93,20261009,libre,22,100000,0,6,23,measure,0,A,1024,1,4635,1,1,3111144913734767237
amortization,amortization,none,93,20261009,libre,22,100000,0,7,23,measure,0,A,256,1,1173,1,1,12511263567494523419
amortization,amortization,none,93,20261009,libre,22,100000,0,8,12,measure,0,A,4,1,43,1,1,16529573316718050844
amortization,amortization,none,93,20261009,libre,22,100000,0,9,10,measure,0,A,16,1,107,1,1,74336828274931029
amortization,amortization,none,93,20261009,libre,22,100000,0,10,5,measure,0,A,32,1,164,1,1,1182770811913323519
amortization,amortization,none,93,20261009,libre,22,100000,0,11,5,measure,0,A,1024,1,4645,1,1,7186176831062091114
amortization,amortization,none,93,20261009,libre,22,100000,0,12,27,measure,0,A,32768,1,148435,1,1,2242733414547260726
amortization,amortization,none,93,20261009,libre,22,100000,0,13,6,measure,0,A,2048,1,9270,1,1,4446963931910125093
amortization,amortization,none,93,20261009,libre,22,100000,0,14,31,measure,0,A,16384,1,73897,1,1,1589057300871308329
amortization,amortization,none,93,20261009,libre,22,100000,0,15,14,measure,0,A,4,1,43,1,1,15391469275339724416
amortization,amortization,none,93,20261009,libre,22,100000,0,16,37,measure,0,A,16,1,106,1,1,3465893550818642774
amortization,amortization,none,93,20261009,libre,22,100000,0,17,3,measure,0,A,32768,1,147803,1,1,228138719495845439
amortization,amortization,none,93,20261009,libre,22,100000,0,18,25,measure,0,A,8,1,56,1,1,3739814501538671697
amortization,amortization,none,93,20261009,libre,22,100000,0,19,20,measure,0,A,64,1,306,1,1,13732364295176149731
amortization,amortization,none,93,20261009,libre,22,100000,0,20,15,measure,0,A,1,1,41,1,1,16948366759410400113
amortization,amortization,none,93,20261009,libre,22,100000,0,21,38,measure,0,A,1024,1,4644,1,1,4461198980747055629
amortization,amortization,none,93,20261009,libre,22,100000,0,22,5,measure,0,A,4096,1,18507,1,1,11873919675336568247
amortization,amortization,none,93,20261009,libre,22,100000,0,23,28,measure,0,A,512,1,2324,1,1,9510388385938422493
amortization,amortization,none,93,20261009,libre,22,100000,0,24,5,measure,0,A,2048,1,9255,1,1,3930119818571491525
amortization,amortization,none,93,20261009,libre,22,100000,0,25,33,measure,0,A,2,1,41,1,1,6713017943591401112
amortization,amortization,none,93,20261009,libre,22,100000,0,26,16,measure,0,A,1024,1,4643,1,1,14577784779911808797
amortization,amortization,none,93,20261009,libre,22,100000,0,27,19,measure,0,A,1,1,39,1,1,7438540284256848868
amortization,amortization,none,93,20261009,libre,22,100000,0,28,35,measure,0,A,2048,1,9273,1,1,17129562834986981530
amortization,amortization,none,93,20261009,libre,22,100000,0,29,16,measure,0,A,32768,1,147800,1,1,5497692655195082584
