protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,0,0,warmup,0,B,20000,2,401222,21,21,10960164829763366662
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,1,0,warmup,1,A,20000,1,200632,21,21,3663748348709650021
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,2,0,warmup,2,A_bis,20000,1,219403,21,21,11259870255340757221
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,3,1,warmup,0,B,20000,2,401050,21,21,16544937893708698707
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,4,1,warmup,1,A_bis,20000,1,200512,21,21,10700862958506882518
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,5,1,warmup,2,A,20000,1,200554,21,21,8067633517840849378
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,6,2,warmup,0,A_bis,20000,1,209569,21,21,982801114853515700
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,7,2,warmup,1,A,20000,1,200532,21,21,65944052887990123
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,8,2,warmup,2,B,20000,2,401023,21,21,7083083844774047953
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,9,3,warmup,0,B,20000,2,410975,21,21,17280326110366399482
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,10,3,warmup,1,A,20000,1,200642,21,21,3486557452262977366
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,11,3,warmup,2,A_bis,20000,1,200522,21,21,6248402912163958497
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,12,4,warmup,0,A,20000,1,200542,21,21,17725961354226713980
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,13,4,warmup,1,B,20000,2,407455,21,21,13628087896573504484
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,14,4,warmup,2,A_bis,20000,1,200526,21,21,8377006096902288212
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,15,5,warmup,0,A_bis,20000,1,200539,21,21,9941142540435742430
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,16,5,warmup,1,A,20000,1,200517,21,21,16446904240824873747
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,17,5,warmup,2,B,20000,2,406407,21,21,15955264883057051587
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,18,6,warmup,0,A_bis,20000,1,200539,21,21,9813904859162818145
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,19,6,warmup,1,A,20000,1,200515,21,21,6620861898164898011
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,20,6,warmup,2,B,20000,2,401050,21,21,7874808629679081869
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,21,7,warmup,0,B,20000,2,406105,21,21,17197102982169938246
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,22,7,warmup,1,A,20000,1,200535,21,21,9538149818476988920
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,23,7,warmup,2,A_bis,20000,1,200535,21,21,13458792967638355996
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,24,8,warmup,0,B,20000,2,404744,21,21,11937983120255165764
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,25,8,warmup,1,A,20000,1,200541,21,21,1560100881875031428
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,26,8,warmup,2,A_bis,20000,1,200526,21,21,10057303886668251684
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,27,9,warmup,0,B,20000,2,401035,21,21,3687195990864233718
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,28,9,warmup,1,A_bis,20000,1,208001,21,21,2879512311742460376
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,29,9,warmup,2,A,20000,1,200526,21,21,6227743813144571496
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,30,10,measure,0,A,20000,1,200513,21,21,10092336503969745517
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,31,10,measure,1,A_bis,20000,1,200539,21,21,16189550824607940852
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,32,10,measure,2,B,20000,2,406486,21,21,14237032284054770537
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,33,11,measure,0,B,20000,2,401041,21,21,432239612889981704
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,34,11,measure,1,A_bis,20000,1,200655,21,21,5283098553019152104
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,35,11,measure,2,A,20000,1,207681,21,21,3947538743365043038
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,36,12,measure,0,A_bis,20000,1,200602,21,21,5263726720139079368
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,37,12,measure,1,B,20000,2,401049,21,21,2878187222562101398
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,38,12,measure,2,A,20000,1,200515,21,21,9671147709901706017
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,39,13,measure,0,A_bis,20000,1,205913,21,21,14553326471039301707
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,40,13,measure,1,B,20000,2,401044,21,21,5438780636396748949
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,41,13,measure,2,A,20000,1,200518,21,21,11217625633513411944
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,42,14,measure,0,A,20000,1,200542,21,21,10810948122398215908
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,43,14,measure,1,B,20000,2,406258,21,21,3789154671416864637
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,44,14,measure,2,A_bis,20000,1,200526,21,21,6026923037315536178
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,45,15,measure,0,A,20000,1,200539,21,21,11154570864088946925
interleaved,interleaved,none,1,20260917,LP-E,1,0,10,46,15,measure,1,B,20000,2,408591,21,21,6068909874913736432
