protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,122,20261038,libre,22,100000,0,0,36,measure,0,A,2048,1,11988,12,12,5509474241337478144
amortization,amortization,none,122,20261038,libre,22,100000,0,1,35,measure,0,A,64,1,395,12,12,975576129902827814
amortization,amortization,none,122,20261038,libre,22,100000,0,2,0,measure,0,A,1024,1,5973,12,12,17524873961435267062
amortization,amortization,none,122,20261038,libre,22,100000,0,3,17,measure,0,A,2,1,45,12,12,17951717896149423959
amortization,amortization,none,122,20261038,libre,22,100000,0,4,3,measure,0,A,256,1,1508,12,12,15034526617862820912
amortization,amortization,none,122,20261038,libre,22,100000,0,5,1,measure,0,A,64,1,394,12,12,4322512046521389518
amortization,amortization,none,122,20261038,libre,22,100000,0,6,9,measure,0,A,8,1,68,12,12,10880224825392313389
amortization,amortization,none,122,20261038,libre,22,100000,0,7,1,measure,0,A,128,1,764,12,12,16418112200044133701
amortization,amortization,none,122,20261038,libre,22,100000,0,8,30,measure,0,A,512,1,2991,12,12,12317082016163998212
amortization,amortization,none,122,20261038,libre,22,100000,0,9,19,measure,0,A,4,1,48,12,12,6025012360887562607
amortization,amortization,none,122,20261038,libre,22,100000,0,10,20,measure,0,A,32768,1,190124,12,12,5293563514866433783
amortization,amortization,none,122,20261038,libre,22,100000,0,11,9,measure,0,A,16,1,116,12,12,12814987363439319894
amortization,amortization,none,122,20261038,libre,22,100000,0,12,17,measure,0,A,2048,1,11917,12,12,11203544925500223219
amortization,amortization,none,122,20261038,libre,22,100000,0,13,35,measure,0,A,256,1,1510,12,12,999327644970624574
amortization,amortization,none,122,20261038,libre,22,100000,0,14,7,measure,0,A,256,1,1508,12,12,4317561126364828120
amortization,amortization,none,122,20261038,libre,22,100000,0,15,13,measure,0,A,32,1,209,12,12,18207424500873353208
amortization,amortization,none,122,20261038,libre,22,100000,0,16,8,measure,0,A,256,1,1508,12,12,14560258024540024214
amortization,amortization,none,122,20261038,libre,22,100000,0,17,1,measure,0,A,1024,1,5958,12,12,7437224296540717521
amortization,amortization,none,122,20261038,libre,22,100000,0,18,33,measure,0,A,16,1,114,12,12,4788158507068449789
amortization,amortization,none,122,20261038,libre,22,100000,0,19,17,measure,0,A,1,1,41,12,12,4914573205111520003
amortization,amortization,none,122,20261038,libre,22,100000,0,20,37,measure,0,A,128,1,764,12,12,16856360146857745974
amortization,amortization,none,122,20261038,libre,22,100000,0,21,5,measure,0,A,8,1,69,12,12,15164361366385244619
