protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,20,20260936,P,1,0,10,0,0,warmup,0,B,20000,2,190422,11,11,9356367638244664789
interleaved,interleaved,none,20,20260936,P,1,0,10,1,0,warmup,1,A_bis,20000,1,90408,11,11,15521564679072444690
interleaved,interleaved,none,20,20260936,P,1,0,10,2,0,warmup,2,A,20000,1,90224,11,11,17946757868890252421
interleaved,interleaved,none,20,20260936,P,1,0,10,3,1,warmup,0,A_bis,20000,1,91668,11,11,6602778807501961837
interleaved,interleaved,none,20,20260936,P,1,0,10,4,1,warmup,1,A,20000,1,90218,11,11,1679239686713258218
interleaved,interleaved,none,20,20260936,P,1,0,10,5,1,warmup,2,B,20000,2,180435,11,11,4838863749182980206
interleaved,interleaved,none,20,20260936,P,1,0,10,6,2,warmup,0,A,20000,1,90238,11,11,4991803131804609612
interleaved,interleaved,none,20,20260936,P,1,0,10,7,2,warmup,1,A_bis,20000,1,90230,11,11,2321101328130462043
interleaved,interleaved,none,20,20260936,P,1,0,10,8,2,warmup,2,B,20000,2,194832,11,11,17415820020557597192
interleaved,interleaved,none,20,20260936,P,1,0,10,9,3,warmup,0,B,20000,2,180437,11,11,18091943419868357613
interleaved,interleaved,none,20,20260936,P,1,0,10,10,3,warmup,1,A,20000,1,90213,11,11,8443133159517772592
interleaved,interleaved,none,20,20260936,P,1,0,10,11,3,warmup,2,A_bis,20000,1,90234,11,11,15815894562798191728
interleaved,interleaved,none,20,20260936,P,1,0,10,12,4,warmup,0,B,20000,2,181535,11,11,14127652972405417549
interleaved,interleaved,none,20,20260936,P,1,0,10,13,4,warmup,1,A,20000,1,90216,11,11,10290459624643617984
interleaved,interleaved,none,20,20260936,P,1,0,10,14,4,warmup,2,A_bis,20000,1,90232,11,11,12484009538285804544
interleaved,interleaved,none,20,20260936,P,1,0,10,15,5,warmup,0,A,20000,1,90218,11,11,6511160375739835434
interleaved,interleaved,none,20,20260936,P,1,0,10,16,5,warmup,1,A_bis,20000,1,90221,11,11,1205740301882138351
interleaved,interleaved,none,20,20260936,P,1,0,10,17,5,warmup,2,B,20000,2,188278,11,11,10412396942452642494
interleaved,interleaved,none,20,20260936,P,1,0,10,18,6,warmup,0,B,20000,2,180411,11,11,5516751735731729101
interleaved,interleaved,none,20,20260936,P,1,0,10,19,6,warmup,1,A_bis,20000,1,90218,11,11,11276577010444513807
interleaved,interleaved,none,20,20260936,P,1,0,10,20,6,warmup,2,A,20000,1,90223,11,11,9981366833435707621
interleaved,interleaved,none,20,20260936,P,1,0,10,21,7,warmup,0,A_bis,20000,1,90214,11,11,18400021028674109916
interleaved,interleaved,none,20,20260936,P,1,0,10,22,7,warmup,1,B,20000,2,180420,11,11,17783910708548400135
interleaved,interleaved,none,20,20260936,P,1,0,10,23,7,warmup,2,A,20000,1,90215,11,11,12925569749964935933
interleaved,interleaved,none,20,20260936,P,1,0,10,24,8,warmup,0,B,20000,2,183211,11,11,12292111606163853073
interleaved,interleaved,none,20,20260936,P,1,0,10,25,8,warmup,1,A,20000,1,90235,11,11,4121621876148137174
interleaved,interleaved,none,20,20260936,P,1,0,10,26,8,warmup,2,A_bis,20000,1,90211,11,11,13397211878680046125
interleaved,interleaved,none,20,20260936,P,1,0,10,27,9,warmup,0,B,20000,2,180433,11,11,308438184840670752
interleaved,interleaved,none,20,20260936,P,1,0,10,28,9,warmup,1,A,20000,1,90216,11,11,7461420706144398955
interleaved,interleaved,none,20,20260936,P,1,0,10,29,9,warmup,2,A_bis,20000,1,90224,11,11,14144670411473748516
interleaved,interleaved,none,20,20260936,P,1,0,10,30,10,measure,0,B,20000,2,180429,11,11,3317404394282926790
interleaved,interleaved,none,20,20260936,P,1,0,10,31,10,measure,1,A,20000,1,90214,11,11,17612260679294649602
interleaved,interleaved,none,20,20260936,P,1,0,10,32,10,measure,2,A_bis,20000,1,90220,11,11,3245648351263951272
interleaved,interleaved,none,20,20260936,P,1,0,10,33,11,measure,0,B,20000,2,183128,11,11,5290520091054997446
interleaved,interleaved,none,20,20260936,P,1,0,10,34,11,measure,1,A_bis,20000,1,90217,11,11,16918413912359756207
interleaved,interleaved,none,20,20260936,P,1,0,10,35,11,measure,2,A,20000,1,90215,11,11,6697237366664660331
interleaved,interleaved,none,20,20260936,P,1,0,10,36,12,measure,0,A,20000,1,90236,11,11,6813953209828902390
interleaved,interleaved,none,20,20260936,P,1,0,10,37,12,measure,1,B,20000,2,180430,11,11,16000951264343531709
interleaved,interleaved,none,20,20260936,P,1,0,10,38,12,measure,2,A_bis,20000,1,90218,11,11,12769083120759709692
interleaved,interleaved,none,20,20260936,P,1,0,10,39,13,measure,0,A,20000,1,90214,11,11,14184249107565842683
interleaved,interleaved,none,20,20260936,P,1,0,10,40,13,measure,1,B,20000,2,180410,11,11,7049144752640134019
interleaved,interleaved,none,20,20260936,P,1,0,10,41,13,measure,2,A_bis,20000,1,92842,11,11,4436123647908086817
interleaved,interleaved,none,20,20260936,P,1,0,10,42,14,measure,0,B,20000,2,180427,11,11,4794863500190796408
interleaved,interleaved,none,20,20260936,P,1,0,10,43,14,measure,1,A_bis,20000,1,90213,11,11,11015635678794098676
interleaved,interleaved,none,20,20260936,P,1,0,10,44,14,measure,2,A,20000,1,90214,11,11,13835620505538636189
interleaved,interleaved,none,20,20260936,P,1,0,10,45,15,measure,0,A_bis,20000,1,90233,11,11,17455995266282856010
interleaved,interleaved,none,20,20260936,P,1,0,10,46,15,measure,1,B,20000,2,180425,11,11,7232472580237828521
interleaved,interleaved,none,20,20260936,P,1,0,10,47,15,measure,2,A,20000,1,90220,11,11,9877478533285119003
interleaved,interleaved,none,20,20260936,P,1,0,10,48,16,measure,0,B,20000,2,180433,11,11,6864591293152119860
interleaved,interleaved,none,20,20260936,P,1,0,10,49,16,measure,1,A_bis,20000,1,92696,11,11,13863473328937045803
interleaved,interleaved,none,20,20260936,P,1,0,10,50,16,measure,2,A,20000,1,90212,11,11,11962235194644621620
interleaved,interleaved,none,20,20260936,P,1,0,10,51,17,measure,0,A_bis,20000,1,90225,11,11,13996552669010987928
interleaved,interleaved,none,20,20260936,P,1,0,10,52,17,measure,1,A,20000,1,90234,11,11,6326722983719202205
