protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,101,20261017,libre,22,0,10,0,0,warmup,0,A,20000,1,122701,19,19,18128865420205291281
interleaved,interleaved,none,101,20261017,libre,22,0,10,1,0,warmup,1,B,20000,2,260678,19,19,4591953484590788490
interleaved,interleaved,none,101,20261017,libre,22,0,10,2,0,warmup,2,A_bis,20000,1,122518,19,19,4255627282867907217
interleaved,interleaved,none,101,20261017,libre,22,0,10,3,1,warmup,0,A,20000,1,122523,19,19,14980211726708715086
interleaved,interleaved,none,101,20261017,libre,22,0,10,4,1,warmup,1,A_bis,20000,1,111710,19,19,1475294416386202976
interleaved,interleaved,none,101,20261017,libre,22,0,10,5,1,warmup,2,B,20000,2,220526,19,19,16703853746467369435
interleaved,interleaved,none,101,20261017,libre,22,0,10,6,2,warmup,0,A_bis,20000,1,110251,19,19,9239657600191835527
interleaved,interleaved,none,101,20261017,libre,22,0,10,7,2,warmup,1,B,20000,2,251348,19,19,15641389664967036295
interleaved,interleaved,none,101,20261017,libre,22,0,10,8,2,warmup,2,A,20000,1,110243,19,19,6952269085000708960
interleaved,interleaved,none,101,20261017,libre,22,0,10,9,3,warmup,0,A,20000,1,110275,19,19,8346313674289812140
interleaved,interleaved,none,101,20261017,libre,22,0,10,10,3,warmup,1,B,20000,2,230589,19,19,144422983269141313
interleaved,interleaved,none,101,20261017,libre,22,0,10,11,3,warmup,2,A_bis,20000,1,116056,19,19,1935329233982688763
interleaved,interleaved,none,101,20261017,libre,22,0,10,12,4,warmup,0,A_bis,20000,1,116058,19,19,3657565565451978883
interleaved,interleaved,none,101,20261017,libre,22,0,10,13,4,warmup,1,A,20000,1,116057,19,19,1840608526749771415
interleaved,interleaved,none,101,20261017,libre,22,0,10,14,4,warmup,2,B,20000,2,240731,19,19,9271927692184137119
interleaved,interleaved,none,101,20261017,libre,22,0,10,15,5,warmup,0,A,20000,1,116068,19,19,6858813765020795601
interleaved,interleaved,none,101,20261017,libre,22,0,10,16,5,warmup,1,B,20000,2,220698,19,19,11555502901191111194
interleaved,interleaved,none,101,20261017,libre,22,0,10,17,5,warmup,2,A_bis,20000,1,110259,19,19,16768759770635429935
interleaved,interleaved,none,101,20261017,libre,22,0,10,18,6,warmup,0,B,20000,2,220513,19,19,12560831137968782817
interleaved,interleaved,none,101,20261017,libre,22,0,10,19,6,warmup,1,A_bis,20000,1,110251,19,19,2204021027974913980
interleaved,interleaved,none,101,20261017,libre,22,0,10,20,6,warmup,2,A,20000,1,117133,19,19,85582580217337849
interleaved,interleaved,none,101,20261017,libre,22,0,10,21,7,warmup,0,A_bis,20000,1,110280,19,19,1209574079099562944
interleaved,interleaved,none,101,20261017,libre,22,0,10,22,7,warmup,1,B,20000,2,220498,19,19,373851300602618186
interleaved,interleaved,none,101,20261017,libre,22,0,10,23,7,warmup,2,A,20000,1,110275,19,19,3979257020317645498
interleaved,interleaved,none,101,20261017,libre,22,0,10,24,8,warmup,0,A_bis,20000,1,110258,19,19,4525612895244971562
interleaved,interleaved,none,101,20261017,libre,22,0,10,25,8,warmup,1,A,20000,1,110255,19,19,7726104270868415641
interleaved,interleaved,none,101,20261017,libre,22,0,10,26,8,warmup,2,B,20000,2,220519,19,19,17974811159143658077
interleaved,interleaved,none,101,20261017,libre,22,0,10,27,9,warmup,0,A,20000,1,118346,19,19,13296464798967066931
interleaved,interleaved,none,101,20261017,libre,22,0,10,28,9,warmup,1,A_bis,20000,1,234427,19,6,12233399011456581421
interleaved,interleaved,none,101,20261017,libre,22,0,10,29,9,warmup,2,B,20000,2,180481,6,6,12662162570474082838
interleaved,interleaved,none,101,20261017,libre,22,0,10,30,10,measure,0,A_bis,20000,1,90261,6,6,11482391922052704473
interleaved,interleaved,none,101,20261017,libre,22,0,10,31,10,measure,1,B,20000,2,180427,6,6,9705320566929411319
interleaved,interleaved,none,101,20261017,libre,22,0,10,32,10,measure,2,A,20000,1,95685,6,6,12655190153030464227
interleaved,interleaved,none,101,20261017,libre,22,0,10,33,11,measure,0,B,20000,2,194566,6,6,17080941657033644711
interleaved,interleaved,none,101,20261017,libre,22,0,10,34,11,measure,1,A,20000,1,90212,6,6,8949827243473802660
interleaved,interleaved,none,101,20261017,libre,22,0,10,35,11,measure,2,A_bis,20000,1,90215,6,6,12363772768925394404
interleaved,interleaved,none,101,20261017,libre,22,0,10,36,12,measure,0,B,20000,2,180431,6,6,16555630131803022748
interleaved,interleaved,none,101,20261017,libre,22,0,10,37,12,measure,1,A,20000,1,90217,6,6,12538791719158379094
interleaved,interleaved,none,101,20261017,libre,22,0,10,38,12,measure,2,A_bis,20000,1,90237,6,6,10464536531653231956
interleaved,interleaved,none,101,20261017,libre,22,0,10,39,13,measure,0,B,20000,2,180431,6,6,13980187998506229603
interleaved,interleaved,none,101,20261017,libre,22,0,10,40,13,measure,1,A_bis,20000,1,95659,6,6,7579425508054444065
interleaved,interleaved,none,101,20261017,libre,22,0,10,41,13,measure,2,A,20000,1,90218,6,6,2297275131856577541
interleaved,interleaved,none,101,20261017,libre,22,0,10,42,14,measure,0,B,20000,2,194258,6,6,11590192868420867396
interleaved,interleaved,none,101,20261017,libre,22,0,10,43,14,measure,1,A,20000,1,90214,6,6,10283692155832845169
interleaved,interleaved,none,101,20261017,libre,22,0,10,44,14,measure,2,A_bis,20000,1,90237,6,6,6994511513003639876
