protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,124,20261040,libre,22,100000,0,0,4,measure,0,A,8192,1,56574,15,15,2505874401703715666
amortization,amortization,none,124,20261040,libre,22,100000,0,1,12,measure,0,A,32768,1,225803,15,15,16055669333173694540
amortization,amortization,none,124,20261040,libre,22,100000,0,2,39,measure,0,A,32768,1,225799,15,15,18396999226333681904
amortization,amortization,none,124,20261040,libre,22,100000,0,3,9,measure,0,A,8,1,81,15,15,8775515515707262448
amortization,amortization,none,124,20261040,libre,22,100000,0,4,16,measure,0,A,64,1,468,15,15,3722978863833400028
amortization,amortization,none,124,20261040,libre,22,100000,0,5,24,measure,0,A,8192,1,56459,15,15,16324847405174274716
amortization,amortization,none,124,20261040,libre,22,100000,0,6,21,measure,0,A,32768,1,225790,15,15,9745814365508798714
amortization,amortization,none,124,20261040,libre,22,100000,0,7,21,measure,0,A,256,1,1786,15,15,6654174101616558822
amortization,amortization,none,124,20261040,libre,22,100000,0,8,37,measure,0,A,8192,1,84233,15,15,9649152150823000092
amortization,amortization,none,124,20261040,libre,22,100000,0,9,4,measure,0,A,4096,1,28251,15,15,2070008950669499697
amortization,amortization,none,124,20261040,libre,22,100000,0,10,38,measure,0,A,512,1,3549,15,15,14342626687721500065
amortization,amortization,none,124,20261040,libre,22,100000,0,11,12,measure,0,A,16,1,134,15,15,5319142278083130828
amortization,amortization,none,124,20261040,libre,22,100000,0,12,23,measure,0,A,512,1,3548,15,15,3420086122350601913
amortization,amortization,none,124,20261040,libre,22,100000,0,13,20,measure,0,A,8192,1,56476,15,15,8402324848315729728
amortization,amortization,none,124,20261040,libre,22,100000,0,14,3,measure,0,A,512,1,3546,15,15,13575743364313012283
amortization,amortization,none,124,20261040,libre,22,100000,0,15,34,measure,0,A,32,1,247,15,15,3572858820851352880
amortization,amortization,none,124,20261040,libre,22,100000,0,16,32,measure,0,A,16,1,136,15,15,16530300928774801280
amortization,amortization,none,124,20261040,libre,22,100000,0,17,13,measure,0,A,4096,1,28248,15,15,8645016449915089306
amortization,amortization,none,124,20261040,libre,22,100000,0,18,16,measure,0,A,4,1,57,15,15,4174442241588218183
amortization,amortization,none,124,20261040,libre,22,100000,0,19,1,measure,0,A,64,1,467,15,15,10604866459819089170
amortization,amortization,none,124,20261040,libre,22,100000,0,20,30,measure,0,A,4,1,57,15,15,6382743917773475239
amortization,amortization,none,124,20261040,libre,22,100000,0,21,35,measure,0,A,256,1,1786,15,15,3272133403301588281
amortization,amortization,none,124,20261040,libre,22,100000,0,22,12,measure,0,A,256,1,1788,15,15,2951699842355415895
amortization,amortization,none,124,20261040,libre,22,100000,0,23,16,measure,0,A,1,1,53,15,15,114800593332027002
amortization,amortization,none,124,20261040,libre,22,100000,0,24,30,measure,0,A,64,1,467,15,15,11479104047431119160
amortization,amortization,none,124,20261040,libre,22,100000,0,25,20,measure,0,A,32,1,247,15,15,14245609816815899355
amortization,amortization,none,124,20261040,libre,22,100000,0,26,18,measure,0,A,8,1,81,15,15,9999848948256352964
amortization,amortization,none,124,20261040,libre,22,100000,0,27,15,measure,0,A,16384,1,112913,15,15,12913298872322430128
amortization,amortization,none,124,20261040,libre,22,100000,0,28,22,measure,0,A,2,1,52,15,15,6863121771627363765
amortization,amortization,none,124,20261040,libre,22,100000,0,29,2,measure,0,A,8192,1,56477,15,15,9600013264151435891
amortization,amortization,none,124,20261040,libre,22,100000,0,30,34,measure,0,A,128,1,907,15,15,4373551336061286715
amortization,amortization,none,124,20261040,libre,22,100000,0,31,5,measure,0,A,256,1,1785,15,15,393168540353514957
amortization,amortization,none,124,20261040,libre,22,100000,0,32,13,measure,0,A,32768,1,225807,15,15,1620250774805846788
amortization,amortization,none,124,20261040,libre,22,100000,0,33,26,measure,0,A,512,1,3559,15,15,7573025790981634627
amortization,amortization,none,124,20261040,libre,22,100000,0,34,24,measure,0,A,64,1,469,15,15,11123757700718074953
amortization,amortization,none,124,20261040,libre,22,100000,0,35,6,measure,0,A,16,1,136,15,15,11513834549508760676
amortization,amortization,none,124,20261040,libre,22,100000,0,36,35,measure,0,A,4,1,58,15,15,825287087059585467
amortization,amortization,none,124,20261040,libre,22,100000,0,37,3,measure,0,A,16384,1,112897,15,15,14913233279876296112
amortization,amortization,none,124,20261040,libre,22,100000,0,38,14,measure,0,A,256,1,1794,15,15,1792538075344410380
amortization,amortization,none,124,20261040,libre,22,100000,0,39,29,measure,0,A,1024,1,7090,15,15,4895109977458447777
amortization,amortization,none,124,20261040,libre,22,100000,0,40,16,measure,0,A,8,1,80,15,15,7237247588224340715
amortization,amortization,none,124,20261040,libre,22,100000,0,41,13,measure,0,A,2048,1,14124,15,15,10584844986030674830
amortization,amortization,none,124,20261040,libre,22,100000,0,42,14,measure,0,A,32,1,248,15,15,10304626980581433445
amortization,amortization,none,124,20261040,libre,22,100000,0,43,17,measure,0,A,8192,1,56471,15,15,15205313361844323651
amortization,amortization,none,124,20261040,libre,22,100000,0,44,28,measure,0,A,512,1,3550,15,15,8199594023341276704
amortization,amortization,none,124,20261040,libre,22,100000,0,45,4,measure,0,A,128,1,908,15,15,961438295152757679
amortization,amortization,none,124,20261040,libre,22,100000,0,46,32,measure,0,A,2048,1,14154,15,15,13533646273939103685
amortization,amortization,none,124,20261040,libre,22,100000,0,47,14,measure,0,A,8192,1,56466,15,15,9318922250840460327
amortization,amortization,none,124,20261040,libre,22,100000,0,48,39,measure,0,A,2048,1,14128,15,15,206660265316390808
amortization,amortization,none,124,20261040,libre,22,100000,0,49,6,measure,0,A,128,1,907,15,15,271316098935745601
amortization,amortization,none,124,20261040,libre,22,100000,0,50,38,measure,0,A,2,1,52,15,15,14038499354958566415
amortization,amortization,none,124,20261040,libre,22,100000,0,51,0,measure,0,A,1024,1,7079,15,15,3387884982974636298
amortization,amortization,none,124,20261040,libre,22,100000,0,52,15,measure,0,A,64,1,467,15,15,8299406466065274747
amortization,amortization,none,124,20261040,libre,22,100000,0,53,8,measure,0,A,64,1,469,15,15,16082142288682821830
amortization,amortization,none,124,20261040,libre,22,100000,0,54,33,measure,0,A,2,1,51,15,15,8654301958213739739
amortization,amortization,none,124,20261040,libre,22,100000,0,55,23,measure,0,A,32768,1,251029,15,15,2806339352046132265
amortization,amortization,none,124,20261040,libre,22,100000,0,56,8,measure,0,A,128,1,908,15,15,1419721655368092592
amortization,amortization,none,124,20261040,libre,22,100000,0,57,27,measure,0,A,8192,1,56465,15,15,7716334050316822933
amortization,amortization,none,124,20261040,libre,22,100000,0,58,3,measure,0,A,256,1,1790,15,15,4823149736977097726
amortization,amortization,none,124,20261040,libre,22,100000,0,59,11,measure,0,A,8,1,80,15,15,7491611502838750959
amortization,amortization,none,124,20261040,libre,22,100000,0,60,24,measure,0,A,32768,1,225783,15,15,3412960658252593018
amortization,amortization,none,124,20261040,libre,22,100000,0,61,5,measure,0,A,2048,1,14154,15,15,3065187115606802736
amortization,amortization,none,124,20261040,libre,22,100000,0,62,6,measure,0,A,8192,1,56468,15,15,17553006998308169079
amortization,amortization,none,124,20261040,libre,22,100000,0,63,37,measure,0,A,2,1,54,15,15,2875924877772827712
amortization,amortization,none,124,20261040,libre,22,100000,0,64,20,measure,0,A,32768,1,225804,15,15,15707602004527799898
amortization,amortization,none,124,20261040,libre,22,100000,0,65,14,measure,0,A,4096,1,28250,15,15,2295050331764799467
amortization,amortization,none,124,20261040,libre,22,100000,0,66,24,measure,0,A,32,1,247,15,15,15538418370610705113
amortization,amortization,none,124,20261040,libre,22,100000,0,67,2,measure,0,A,64,1,465,15,15,16035822488738533443
amortization,amortization,none,124,20261040,libre,22,100000,0,68,16,measure,0,A,8192,1,56475,15,15,6872953503852591484
amortization,amortization,none,124,20261040,libre,22,100000,0,69,7,measure,0,A,1,1,52,15,15,7077106903127937989
amortization,amortization,none,124,20261040,libre,22,100000,0,70,4,measure,0,A,4,1,58,15,15,13733663281009211971
amortization,amortization,none,124,20261040,libre,22,100000,0,71,22,measure,0,A,4,1,59,15,15,2511908296480711785
amortization,amortization,none,124,20261040,libre,22,100000,0,72,22,measure,0,A,16,1,137,15,15,8602153012961022550
amortization,amortization,none,124,20261040,libre,22,100000,0,73,9,measure,0,A,1024,1,7075,15,15,1323746621492503261
amortization,amortization,none,124,20261040,libre,22,100000,0,74,22,measure,0,A,32768,1,237207,15,15,12946717852622076436
amortization,amortization,none,124,20261040,libre,22,100000,0,75,0,measure,0,A,8192,1,56473,15,15,12913206421772710216
amortization,amortization,none,124,20261040,libre,22,100000,0,76,28,measure,0,A,2,1,54,15,15,4581585414064317091
amortization,amortization,none,124,20261040,libre,22,100000,0,77,1,measure,0,A,1,1,54,15,15,11080487180749210967
amortization,amortization,none,124,20261040,libre,22,100000,0,78,13,measure,0,A,8192,1,56474,15,15,13902199141473443845
amortization,amortization,none,124,20261040,libre,22,100000,0,79,25,measure,0,A,1,1,52,15,15,16418614742553953299
amortization,amortization,none,124,20261040,libre,22,100000,0,80,12,measure,0,A,2,1,53,15,15,5746358366297638721
amortization,amortization,none,124,20261040,libre,22,100000,0,81,4,measure,0,A,2048,1,14128,15,15,4844386603581649360
amortization,amortization,none,124,20261040,libre,22,100000,0,82,34,measure,0,A,256,1,1791,15,15,9245407271103479713
amortization,amortization,none,124,20261040,libre,22,100000,0,83,18,measure,0,A,32,1,247,15,15,10460980006340347066
amortization,amortization,none,124,20261040,libre,22,100000,0,84,29,measure,0,A,8,1,80,15,15,9025330245630154271
amortization,amortization,none,124,20261040,libre,22,100000,0,85,29,measure,0,A,256,1,1793,15,15,1291270372170162829
amortization,amortization,none,124,20261040,libre,22,100000,0,86,25,measure,0,A,8192,1,56455,15,15,16491826533366216178
amortization,amortization,none,124,20261040,libre,22,100000,0,87,14,measure,0,A,64,1,465,15,15,13436984104064086956
amortization,amortization,none,124,20261040,libre,22,100000,0,88,8,measure,0,A,8192,1,56463,15,15,17138234523588585251
amortization,amortization,none,124,20261040,libre,22,100000,0,89,35,measure,0,A,64,1,468,15,15,3825757650305829827
amortization,amortization,none,124,20261040,libre,22,100000,0,90,7,measure,0,A,8192,1,56468,15,15,4625506037869088761
amortization,amortization,none,124,20261040,libre,22,100000,0,91,39,measure,0,A,1,1,53,15,15,16823135265652064947
amortization,amortization,none,124,20261040,libre,22,100000,0,92,17,measure,0,A,1024,1,7089,15,15,5089171746512969335
amortization,amortization,none,124,20261040,libre,22,100000,0,93,6,measure,0,A,1024,1,7087,15,15,14521901511802631860
amortization,amortization,none,124,20261040,libre,22,100000,0,94,2,measure,0,A,2,1,54,15,15,8754350800452700191
amortization,amortization,none,124,20261040,libre,22,100000,0,95,12,measure,0,A,1024,1,7072,15,15,733249433564198953
amortization,amortization,none,124,20261040,libre,22,100000,0,96,10,measure,0,A,16,1,135,15,15,7359710907352955976
amortization,amortization,none,124,20261040,libre,22,100000,0,97,9,measure,0,A,32,1,244,15,15,17363349546322594576
amortization,amortization,none,124,20261040,libre,22,100000,0,98,30,measure,0,A,16384,1,112936,15,15,1861367078315495382
amortization,amortization,none,124,20261040,libre,22,100000,0,99,21,measure,0,A,4096,1,28262,15,15,5694161703103512322
amortization,amortization,none,124,20261040,libre,22,100000,0,100,12,measure,0,A,4096,1,28246,15,15,15296252033235420942
