protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,27,20260943,libre,22,100000,0,0,21,measure,0,A,16384,1,90549,19,19,10494487390011089141
amortization,amortization,none,27,20260943,libre,22,100000,0,1,33,measure,0,A,128,1,726,19,19,16870300287115583488
amortization,amortization,none,27,20260943,libre,22,100000,0,2,34,measure,0,A,2,1,42,19,19,14675055839526711604
amortization,amortization,none,27,20260943,libre,22,100000,0,3,32,measure,0,A,512,1,2838,19,19,11534531719432115771
amortization,amortization,none,27,20260943,libre,22,100000,0,4,25,measure,0,A,4096,1,22609,19,19,9632108354876645373
amortization,amortization,none,27,20260943,libre,22,100000,0,5,5,measure,0,A,512,1,2842,19,19,6000754518134376544
amortization,amortization,none,27,20260943,libre,22,100000,0,6,14,measure,0,A,4,1,44,19,19,11283707543376418316
amortization,amortization,none,27,20260943,libre,22,100000,0,7,37,measure,0,A,256,1,1430,19,19,2140540151646804175
amortization,amortization,none,27,20260943,libre,22,100000,0,8,39,measure,0,A,16384,1,90332,19,19,15229658570942525302
amortization,amortization,none,27,20260943,libre,22,100000,0,9,24,measure,0,A,32768,1,180641,19,19,12534586486661028486
amortization,amortization,none,27,20260943,libre,22,100000,0,10,39,measure,0,A,16,1,109,19,19,3260288562283493115
amortization,amortization,none,27,20260943,libre,22,100000,0,11,37,measure,0,A,64,1,372,19,19,6497818696149159677
amortization,amortization,none,27,20260943,libre,22,100000,0,12,28,measure,0,A,8192,1,45172,19,19,108018740725781655
amortization,amortization,none,27,20260943,libre,22,100000,0,13,8,measure,0,A,4,1,45,19,19,15230128688599132194
amortization,amortization,none,27,20260943,libre,22,100000,0,14,29,measure,0,A,16384,1,90326,19,19,14201346053480155209
amortization,amortization,none,27,20260943,libre,22,100000,0,15,28,measure,0,A,1,1,41,19,19,9753179641095397116
amortization,amortization,none,27,20260943,libre,22,100000,0,16,22,measure,0,A,1024,1,5674,19,19,8549872022670926026
amortization,amortization,none,27,20260943,libre,22,100000,0,17,10,measure,0,A,16,1,109,19,19,123104167397513452
amortization,amortization,none,27,20260943,libre,22,100000,0,18,8,measure,0,A,1,1,40,19,19,4407968826037827991
amortization,amortization,none,27,20260943,libre,22,100000,0,19,36,measure,0,A,2048,1,11298,19,19,13633407726006984707
amortization,amortization,none,27,20260943,libre,22,100000,0,20,27,measure,0,A,64,1,373,19,19,8103828552023130520
amortization,amortization,none,27,20260943,libre,22,100000,0,21,25,measure,0,A,16384,1,90332,19,19,3559480263530806148
amortization,amortization,none,27,20260943,libre,22,100000,0,22,36,measure,0,A,256,1,1430,19,19,7086707903136415612
amortization,amortization,none,27,20260943,libre,22,100000,0,23,36,measure,0,A,16,1,109,19,19,1454313615103558127
amortization,amortization,none,27,20260943,libre,22,100000,0,24,4,measure,0,A,512,1,2841,19,19,399251021014344704
amortization,amortization,none,27,20260943,libre,22,100000,0,25,20,measure,0,A,16,1,108,19,19,15182652720755542504
amortization,amortization,none,27,20260943,libre,22,100000,0,26,17,measure,0,A,4096,1,22604,19,19,17708857055038066342
amortization,amortization,none,27,20260943,libre,22,100000,0,27,18,measure,0,A,8192,1,45174,19,19,17380388418679525926
amortization,amortization,none,27,20260943,libre,22,100000,0,28,28,measure,0,A,16,1,108,19,19,15482708465764562973
amortization,amortization,none,27,20260943,libre,22,100000,0,29,4,measure,0,A,2,1,42,19,19,1117076059227190873
amortization,amortization,none,27,20260943,libre,22,100000,0,30,6,measure,0,A,4096,1,22589,19,19,2844597774765943781
amortization,amortization,none,27,20260943,libre,22,100000,0,31,18,measure,0,A,2,1,41,19,19,13718849534033676489
amortization,amortization,none,27,20260943,libre,22,100000,0,32,36,measure,0,A,1024,1,5673,19,19,4610108958846651898
amortization,amortization,none,27,20260943,libre,22,100000,0,33,36,measure,0,A,8192,1,45182,19,19,1758898067558050285
amortization,amortization,none,27,20260943,libre,22,100000,0,34,34,measure,0,A,64,1,373,19,19,6791592508961948214
amortization,amortization,none,27,20260943,libre,22,100000,0,35,14,measure,0,A,2048,1,11303,19,19,2263192767547234345
amortization,amortization,none,27,20260943,libre,22,100000,0,36,1,measure,0,A,4,1,46,19,19,513042277174992925
amortization,amortization,none,27,20260943,libre,22,100000,0,37,18,measure,0,A,16384,1,94438,19,19,10419965474426236508
amortization,amortization,none,27,20260943,libre,22,100000,0,38,38,measure,0,A,512,1,2848,19,19,10260086276380130770
amortization,amortization,none,27,20260943,libre,22,100000,0,39,12,measure,0,A,256,1,1433,19,19,12561092345541187606
amortization,amortization,none,27,20260943,libre,22,100000,0,40,33,measure,0,A,256,1,1433,19,19,17866609688132046515
amortization,amortization,none,27,20260943,libre,22,100000,0,41,29,measure,0,A,16,1,108,19,19,14363109245408849380
amortization,amortization,none,27,20260943,libre,22,100000,0,42,7,measure,0,A,16,1,113,19,19,5570422547016931853
amortization,amortization,none,27,20260943,libre,22,100000,0,43,28,measure,0,A,2048,1,11295,19,19,13562582982493347172
amortization,amortization,none,27,20260943,libre,22,100000,0,44,19,measure,0,A,8,1,65,19,19,18212225916120075150
amortization,amortization,none,27,20260943,libre,22,100000,0,45,28,measure,0,A,64,1,372,19,19,680221066398622432
amortization,amortization,none,27,20260943,libre,22,100000,0,46,21,measure,0,A,128,1,726,19,19,13599051464979309732
amortization,amortization,none,27,20260943,libre,22,100000,0,47,39,measure,0,A,8192,1,45192,19,19,924466200796729675
amortization,amortization,none,27,20260943,libre,22,100000,0,48,33,measure,0,A,1,1,40,19,19,10114333580965281168
amortization,amortization,none,27,20260943,libre,22,100000,0,49,28,measure,0,A,1024,1,5666,19,19,445391286074562830
amortization,amortization,none,27,20260943,libre,22,100000,0,50,15,measure,0,A,512,1,2838,19,19,11834804954629831986
amortization,amortization,none,27,20260943,libre,22,100000,0,51,0,measure,0,A,16,1,110,19,19,1382976284267693859
amortization,amortization,none,27,20260943,libre,22,100000,0,52,21,measure,0,A,32,1,197,19,19,58440491132803319
amortization,amortization,none,27,20260943,libre,22,100000,0,53,2,measure,0,A,8192,1,45169,19,19,16658046822997471601
amortization,amortization,none,27,20260943,libre,22,100000,0,54,18,measure,0,A,256,1,1434,19,19,5654415862103224683
amortization,amortization,none,27,20260943,libre,22,100000,0,55,5,measure,0,A,4096,1,22587,19,19,7045202215555864012
amortization,amortization,none,27,20260943,libre,22,100000,0,56,38,measure,0,A,128,1,726,19,19,8279868627102248645
amortization,amortization,none,27,20260943,libre,22,100000,0,57,39,measure,0,A,2048,1,11326,19,19,18091528817601209464
amortization,amortization,none,27,20260943,libre,22,100000,0,58,37,measure,0,A,16384,1,90334,19,19,3307217235625169957
amortization,amortization,none,27,20260943,libre,22,100000,0,59,15,measure,0,A,2048,1,11298,19,19,455741991748113863
