protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,59,20260975,libre,22,0,10,0,0,warmup,0,A,20000,1,95105,6,6,10558063966861208726
interleaved,interleaved,none,59,20260975,libre,22,0,10,1,0,warmup,1,B,20000,2,189960,6,6,8862029372603532636
interleaved,interleaved,none,59,20260975,libre,22,0,10,2,0,warmup,2,A_bis,20000,1,94987,6,6,2212000454096050587
interleaved,interleaved,none,59,20260975,libre,22,0,10,3,1,warmup,0,B,20000,2,197450,6,6,5181970047932293681
interleaved,interleaved,none,59,20260975,libre,22,0,10,4,1,warmup,1,A,20000,1,95072,6,6,10096444793761443605
interleaved,interleaved,none,59,20260975,libre,22,0,10,5,1,warmup,2,A_bis,20000,1,94970,6,6,17871827295529440705
interleaved,interleaved,none,59,20260975,libre,22,0,10,6,2,warmup,0,A,20000,1,94984,6,6,1175967973929949758
interleaved,interleaved,none,59,20260975,libre,22,0,10,7,2,warmup,1,B,20000,2,189944,6,6,2003624229779187315
interleaved,interleaved,none,59,20260975,libre,22,0,10,8,2,warmup,2,A_bis,20000,1,94961,6,6,13136328246043868517
interleaved,interleaved,none,59,20260975,libre,22,0,10,9,3,warmup,0,B,20000,2,189900,6,6,11965168865557142169
interleaved,interleaved,none,59,20260975,libre,22,0,10,10,3,warmup,1,A,20000,1,94976,6,6,3505816968331672254
interleaved,interleaved,none,59,20260975,libre,22,0,10,11,3,warmup,2,A_bis,20000,1,100892,6,6,16673027875660071386
interleaved,interleaved,none,59,20260975,libre,22,0,10,12,4,warmup,0,A,20000,1,94960,6,6,6169025288451286334
interleaved,interleaved,none,59,20260975,libre,22,0,10,13,4,warmup,1,A_bis,20000,1,94972,6,6,8987587143418900242
interleaved,interleaved,none,59,20260975,libre,22,0,10,14,4,warmup,2,B,20000,2,191142,6,6,9754384863789707039
interleaved,interleaved,none,59,20260975,libre,22,0,10,15,5,warmup,0,A,20000,1,100260,6,6,374892042083695533
interleaved,interleaved,none,59,20260975,libre,22,0,10,16,5,warmup,1,B,20000,2,200456,6,6,11196773552596092535
interleaved,interleaved,none,59,20260975,libre,22,0,10,17,5,warmup,2,A_bis,20000,1,100256,6,6,13464965996942344920
interleaved,interleaved,none,59,20260975,libre,22,0,10,18,6,warmup,0,A_bis,20000,1,100243,6,6,8705678393470997558
interleaved,interleaved,none,59,20260975,libre,22,0,10,19,6,warmup,1,B,20000,2,206676,6,6,3588119844518151027
interleaved,interleaved,none,59,20260975,libre,22,0,10,20,6,warmup,2,A,20000,1,100238,6,6,4618743136631862658
interleaved,interleaved,none,59,20260975,libre,22,0,10,21,7,warmup,0,B,20000,2,200468,6,6,8736789262708228143
interleaved,interleaved,none,59,20260975,libre,22,0,10,22,7,warmup,1,A,20000,1,100242,6,6,5350982825195382187
interleaved,interleaved,none,59,20260975,libre,22,0,10,23,7,warmup,2,A_bis,20000,1,100266,6,6,7746123912090597865
interleaved,interleaved,none,59,20260975,libre,22,0,10,24,8,warmup,0,A_bis,20000,1,99782,6,6,4893561584870685018
interleaved,interleaved,none,59,20260975,libre,22,0,10,25,8,warmup,1,B,20000,2,189911,6,6,4418472043478299747
interleaved,interleaved,none,59,20260975,libre,22,0,10,26,8,warmup,2,A,20000,1,102888,6,6,12297978636467036819
interleaved,interleaved,none,59,20260975,libre,22,0,10,27,9,warmup,0,A,20000,1,94972,6,6,16912509980720423947
interleaved,interleaved,none,59,20260975,libre,22,0,10,28,9,warmup,1,B,20000,2,189917,6,6,12878194756066548565
interleaved,interleaved,none,59,20260975,libre,22,0,10,29,9,warmup,2,A_bis,20000,1,94998,6,6,18002592324211822050
interleaved,interleaved,none,59,20260975,libre,22,0,10,30,10,measure,0,A_bis,20000,1,94989,6,6,1169844546494084998
interleaved,interleaved,none,59,20260975,libre,22,0,10,31,10,measure,1,A,20000,1,94967,6,6,17322038351103298511
interleaved,interleaved,none,59,20260975,libre,22,0,10,32,10,measure,2,B,20000,2,189909,6,6,11088703336452760951
interleaved,interleaved,none,59,20260975,libre,22,0,10,33,11,measure,0,A,20000,1,92474,6,6,2069782334130374166
interleaved,interleaved,none,59,20260975,libre,22,0,10,34,11,measure,1,A_bis,20000,1,94473,6,6,15209667100836892419
