protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,38,20260954,libre,22,0,10,0,0,warmup,0,A_bis,20000,1,90348,8,8,9343856424575193371
interleaved,interleaved,none,38,20260954,libre,22,0,10,1,0,warmup,1,A,20000,1,90330,8,8,16061419667306501790
interleaved,interleaved,none,38,20260954,libre,22,0,10,2,0,warmup,2,B,20000,2,200445,8,8,8235751296815540740
interleaved,interleaved,none,38,20260954,libre,22,0,10,3,1,warmup,0,A,20000,1,95714,8,8,7579730910776024758
interleaved,interleaved,none,38,20260954,libre,22,0,10,4,1,warmup,1,A_bis,20000,1,90218,8,8,12770645611684233233
interleaved,interleaved,none,38,20260954,libre,22,0,10,5,1,warmup,2,B,20000,2,180433,8,8,8234781694853042785
interleaved,interleaved,none,38,20260954,libre,22,0,10,6,2,warmup,0,A,20000,1,90217,8,8,8049334989225471894
interleaved,interleaved,none,38,20260954,libre,22,0,10,7,2,warmup,1,B,20000,2,180407,8,8,4622298985384794394
interleaved,interleaved,none,38,20260954,libre,22,0,10,8,2,warmup,2,A_bis,20000,1,90221,8,8,11309405999437110109
interleaved,interleaved,none,38,20260954,libre,22,0,10,9,3,warmup,0,A,20000,1,96961,8,8,10928750556642272671
interleaved,interleaved,none,38,20260954,libre,22,0,10,10,3,warmup,1,A_bis,20000,1,90503,8,8,12772334095720848078
interleaved,interleaved,none,38,20260954,libre,22,0,10,11,3,warmup,2,B,20000,2,180429,8,8,14613050572957882324
interleaved,interleaved,none,38,20260954,libre,22,0,10,12,4,warmup,0,B,20000,2,180425,8,8,477247175315307292
interleaved,interleaved,none,38,20260954,libre,22,0,10,13,4,warmup,1,A,20000,1,90227,8,8,3416671715108835892
interleaved,interleaved,none,38,20260954,libre,22,0,10,14,4,warmup,2,A_bis,20000,1,90225,8,8,14416509437354910489
interleaved,interleaved,none,38,20260954,libre,22,0,10,15,5,warmup,0,A,20000,1,90219,8,8,9692471972291720645
interleaved,interleaved,none,38,20260954,libre,22,0,10,16,5,warmup,1,A_bis,20000,1,90223,8,8,3815387738540524632
interleaved,interleaved,none,38,20260954,libre,22,0,10,17,5,warmup,2,B,20000,2,187490,8,8,11232604911106307597
interleaved,interleaved,none,38,20260954,libre,22,0,10,18,6,warmup,0,A_bis,20000,1,90250,8,8,17795249871090347461
interleaved,interleaved,none,38,20260954,libre,22,0,10,19,6,warmup,1,A,20000,1,90222,8,8,15074840569014170721
interleaved,interleaved,none,38,20260954,libre,22,0,10,20,6,warmup,2,B,20000,2,180426,8,8,11275472435060638147
interleaved,interleaved,none,38,20260954,libre,22,0,10,21,7,warmup,0,A,20000,1,90218,8,8,3544308099622278901
interleaved,interleaved,none,38,20260954,libre,22,0,10,22,7,warmup,1,B,20000,2,180431,8,8,17969177326934134501
interleaved,interleaved,none,38,20260954,libre,22,0,10,23,7,warmup,2,A_bis,20000,1,93785,8,8,10724478969766663360
interleaved,interleaved,none,38,20260954,libre,22,0,10,24,8,warmup,0,A_bis,20000,1,90216,8,8,6869506170174754693
interleaved,interleaved,none,38,20260954,libre,22,0,10,25,8,warmup,1,A,20000,1,90226,8,8,8881715141601322996
interleaved,interleaved,none,38,20260954,libre,22,0,10,26,8,warmup,2,B,20000,2,194086,8,8,9106072568639001468
interleaved,interleaved,none,38,20260954,libre,22,0,10,27,9,warmup,0,A,20000,1,91868,8,8,2599776765078016204
interleaved,interleaved,none,38,20260954,libre,22,0,10,28,9,warmup,1,B,20000,2,185871,8,8,4658630777503006414
interleaved,interleaved,none,38,20260954,libre,22,0,10,29,9,warmup,2,A_bis,20000,1,90233,8,8,5997454766476046053
interleaved,interleaved,none,38,20260954,libre,22,0,10,30,10,measure,0,A,20000,1,90220,8,8,14258149076738185889
interleaved,interleaved,none,38,20260954,libre,22,0,10,31,10,measure,1,B,20000,2,180439,8,8,11679103220113399209
interleaved,interleaved,none,38,20260954,libre,22,0,10,32,10,measure,2,A_bis,20000,1,90219,8,8,18271147115247374504
interleaved,interleaved,none,38,20260954,libre,22,0,10,33,11,measure,0,A_bis,20000,1,90235,8,8,6487098905814182865
interleaved,interleaved,none,38,20260954,libre,22,0,10,34,11,measure,1,B,20000,2,183662,8,8,4376925574851805691
