protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,0,0,warmup,0,A,20000,1,201111,21,21,12873620430596403545
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,1,0,warmup,1,B,20000,2,401105,21,21,15560928839482965038
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,2,0,warmup,2,A_bis,20000,1,213693,21,21,2165222129699610541
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,3,1,warmup,0,B,20000,2,401193,21,21,12843303951951636918
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,4,1,warmup,1,A_bis,20000,1,200541,21,21,10014988176845711483
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,5,1,warmup,2,A,20000,1,200542,21,21,12741745807883253931
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,6,2,warmup,0,B,20000,2,411552,21,21,3906829948737622696
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,7,2,warmup,1,A,20000,1,200538,21,21,17486045814269773549
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,8,2,warmup,2,A_bis,20000,1,200696,21,21,14699421436144479059
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,9,3,warmup,0,B,20000,2,411482,21,21,5805082163194632189
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,10,3,warmup,1,A,20000,1,200533,21,21,6458440800613303233
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,11,3,warmup,2,A_bis,20000,1,200559,21,21,10990039359441471057
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,12,4,warmup,0,A,20000,1,200534,21,21,4106519409754817009
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,13,4,warmup,1,B,20000,2,406380,21,21,9854983730181119184
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,14,4,warmup,2,A_bis,20000,1,200533,21,21,13584629236083923711
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,15,5,warmup,0,B,20000,2,401006,21,21,8970215999905391166
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,16,5,warmup,1,A_bis,20000,1,207029,21,21,12007257416348814062
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,17,5,warmup,2,A,20000,1,200689,21,21,7017886792944876110
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,18,6,warmup,0,B,20000,2,401006,21,21,5148406366060870353
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,19,6,warmup,1,A,20000,1,200534,21,21,5293312865703524061
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,20,6,warmup,2,A_bis,20000,1,232623,21,21,9009252104012753690
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,21,7,warmup,0,A_bis,20000,1,200726,21,21,14980200230417424670
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,22,7,warmup,1,B,20000,2,401059,21,21,15834017812868578646
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,23,7,warmup,2,A,20000,1,200518,21,21,17609772568306788090
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,24,8,warmup,0,A_bis,20000,1,207937,21,21,4302563978528409856
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,25,8,warmup,1,A,20000,1,200541,21,21,13553108718456338179
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,26,8,warmup,2,B,20000,2,401021,21,21,7685028026111748118
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,27,9,warmup,0,B,20000,2,407034,21,21,5619673500642533223
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,28,9,warmup,1,A,20000,1,200678,21,21,5167418782528615251
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,29,9,warmup,2,A_bis,20000,1,200521,21,21,5453999313214147508
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,30,10,measure,0,B,20000,2,401050,21,21,6071445012814147604
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,31,10,measure,1,A_bis,20000,1,206645,21,21,6780186314111729810
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,32,10,measure,2,A,20000,1,200525,21,21,14284585122596526194
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,33,11,measure,0,A_bis,20000,1,200541,21,21,2384842265851831882
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,34,11,measure,1,B,20000,2,401023,21,21,8123832542727104767
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,35,11,measure,2,A,20000,1,205831,21,21,5248329937770176761
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,36,12,measure,0,B,20000,2,441609,21,21,1711065801300923771
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,37,12,measure,1,A_bis,20000,1,200514,21,21,3383599044064956717
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,38,12,measure,2,A,20000,1,200524,21,21,9420904619916543320
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,39,13,measure,0,A_bis,20000,1,211977,21,21,10829570151805365255
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,40,13,measure,1,B,20000,2,401050,21,21,8962477382995327062
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,41,13,measure,2,A,20000,1,200514,21,21,4111970736325436410
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,42,14,measure,0,B,20000,2,411035,21,21,13623706549995185024
interleaved,interleaved,none,145,20261061,LP-E,1,0,10,43,14,measure,1,A,20000,1,200532,21,21,378885596375410937
