protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,42,20260958,libre,22,100000,0,0,26,measure,0,A,4096,1,22686,15,15,5495437116174971448
amortization,amortization,none,42,20260958,libre,22,100000,0,1,28,measure,0,A,4,1,47,15,15,12944249111691857876
amortization,amortization,none,42,20260958,libre,22,100000,0,2,3,measure,0,A,1024,1,5669,15,15,14145964301237368963
amortization,amortization,none,42,20260958,libre,22,100000,0,3,35,measure,0,A,256,1,1432,15,15,6141983919430436716
amortization,amortization,none,42,20260958,libre,22,100000,0,4,23,measure,0,A,512,1,2840,15,15,8342580899091839175
amortization,amortization,none,42,20260958,libre,22,100000,0,5,30,measure,0,A,64,1,372,15,15,17254800718747826513
amortization,amortization,none,42,20260958,libre,22,100000,0,6,30,measure,0,A,256,1,1429,15,15,9996679130439708399
amortization,amortization,none,42,20260958,libre,22,100000,0,7,1,measure,0,A,2048,1,11303,15,15,11640654385691216440
amortization,amortization,none,42,20260958,libre,22,100000,0,8,17,measure,0,A,32,1,197,15,15,1583188377088345718
amortization,amortization,none,42,20260958,libre,22,100000,0,9,8,measure,0,A,32,1,197,15,15,4920643502947195212
amortization,amortization,none,42,20260958,libre,22,100000,0,10,7,measure,0,A,2,1,42,15,15,10708280132059132353
amortization,amortization,none,42,20260958,libre,22,100000,0,11,20,measure,0,A,8192,1,45185,15,15,11132997384124170812
amortization,amortization,none,42,20260958,libre,22,100000,0,12,38,measure,0,A,4096,1,22610,15,15,8533752359229753680
amortization,amortization,none,42,20260958,libre,22,100000,0,13,22,measure,0,A,16,1,109,15,15,18024525108014029096
amortization,amortization,none,42,20260958,libre,22,100000,0,14,22,measure,0,A,16384,1,90332,15,15,1303268818287124385
amortization,amortization,none,42,20260958,libre,22,100000,0,15,23,measure,0,A,8192,1,45159,15,15,15890263491603708526
amortization,amortization,none,42,20260958,libre,22,100000,0,16,19,measure,0,A,8192,1,45187,15,15,12422671011906408732
amortization,amortization,none,42,20260958,libre,22,100000,0,17,9,measure,0,A,8,1,65,15,15,179454259236067795
amortization,amortization,none,42,20260958,libre,22,100000,0,18,26,measure,0,A,32,1,198,15,15,16779575737016491057
amortization,amortization,none,42,20260958,libre,22,100000,0,19,9,measure,0,A,256,1,1432,15,15,12575484136901313628
amortization,amortization,none,42,20260958,libre,22,100000,0,20,32,measure,0,A,2048,1,11295,15,15,16092202832085795248
amortization,amortization,none,42,20260958,libre,22,100000,0,21,36,measure,0,A,2048,1,11318,15,15,17751638187212209344
amortization,amortization,none,42,20260958,libre,22,100000,0,22,35,measure,0,A,64,1,374,15,15,6885422303464458812
amortization,amortization,none,42,20260958,libre,22,100000,0,23,32,measure,0,A,4096,1,22589,15,15,128704478071830665
amortization,amortization,none,42,20260958,libre,22,100000,0,24,9,measure,0,A,64,1,373,15,15,5502796164408463908
amortization,amortization,none,42,20260958,libre,22,100000,0,25,20,measure,0,A,32,1,198,15,15,4610113458593782432
amortization,amortization,none,42,20260958,libre,22,100000,0,26,0,measure,0,A,16384,1,90334,15,15,3362716170943003087
amortization,amortization,none,42,20260958,libre,22,100000,0,27,36,measure,0,A,512,1,2846,15,15,9356612731039693533
amortization,amortization,none,42,20260958,libre,22,100000,0,28,18,measure,0,A,32768,1,180643,15,15,13626727025966901813
amortization,amortization,none,42,20260958,libre,22,100000,0,29,39,measure,0,A,4096,1,22596,15,15,11682474668218226172
amortization,amortization,none,42,20260958,libre,22,100000,0,30,1,measure,0,A,256,1,1432,15,15,5024572325300145768
amortization,amortization,none,42,20260958,libre,22,100000,0,31,15,measure,0,A,4,1,47,15,15,9368552136706354123
amortization,amortization,none,42,20260958,libre,22,100000,0,32,2,measure,0,A,16384,1,92699,15,15,11316313111312682205
amortization,amortization,none,42,20260958,libre,22,100000,0,33,25,measure,0,A,512,1,2849,15,15,12248596106144572795
amortization,amortization,none,42,20260958,libre,22,100000,0,34,34,measure,0,A,1024,1,5924,15,15,17610322718245744227
amortization,amortization,none,42,20260958,libre,22,100000,0,35,26,measure,0,A,16,1,110,15,15,16114633738759727353
amortization,amortization,none,42,20260958,libre,22,100000,0,36,30,measure,0,A,128,1,726,15,15,9294727363140501253
amortization,amortization,none,42,20260958,libre,22,100000,0,37,25,measure,0,A,32,1,197,15,15,4717246962664417653
amortization,amortization,none,42,20260958,libre,22,100000,0,38,11,measure,0,A,4,1,46,15,15,4762400498968478336
amortization,amortization,none,42,20260958,libre,22,100000,0,39,0,measure,0,A,2048,1,11301,15,15,1910142189203037669
amortization,amortization,none,42,20260958,libre,22,100000,0,40,17,measure,0,A,512,1,2838,15,15,1086465062506009740
amortization,amortization,none,42,20260958,libre,22,100000,0,41,10,measure,0,A,16,1,110,15,15,14575379542071806412
amortization,amortization,none,42,20260958,libre,22,100000,0,42,15,measure,0,A,512,1,2842,15,15,13597326841518972953
amortization,amortization,none,42,20260958,libre,22,100000,0,43,15,measure,0,A,1,1,41,15,15,7270656142103138402
amortization,amortization,none,42,20260958,libre,22,100000,0,44,35,measure,0,A,8,1,66,15,15,4021970828768610966
amortization,amortization,none,42,20260958,libre,22,100000,0,45,10,measure,0,A,8192,1,45189,15,15,6357643772439796457
amortization,amortization,none,42,20260958,libre,22,100000,0,46,21,measure,0,A,32,1,198,15,15,2059191372214973530
amortization,amortization,none,42,20260958,libre,22,100000,0,47,1,measure,0,A,16,1,109,15,15,11520863276012550458
amortization,amortization,none,42,20260958,libre,22,100000,0,48,35,measure,0,A,8192,1,45160,15,15,9515422807347181438
amortization,amortization,none,42,20260958,libre,22,100000,0,49,37,measure,0,A,64,1,373,15,15,5687864276253278613
amortization,amortization,none,42,20260958,libre,22,100000,0,50,17,measure,0,A,16384,1,90326,15,15,420811139906000848
amortization,amortization,none,42,20260958,libre,22,100000,0,51,6,measure,0,A,16384,1,94912,15,15,7708218578433595196
amortization,amortization,none,42,20260958,libre,22,100000,0,52,35,measure,0,A,512,1,2848,15,15,17493329632780980449
amortization,amortization,none,42,20260958,libre,22,100000,0,53,37,measure,0,A,128,1,727,15,15,12545378880366153736
amortization,amortization,none,42,20260958,libre,22,100000,0,54,27,measure,0,A,8,1,65,15,15,4693636900366546681
amortization,amortization,none,42,20260958,libre,22,100000,0,55,22,measure,0,A,8,1,65,15,15,11161734433049700587
amortization,amortization,none,42,20260958,libre,22,100000,0,56,8,measure,0,A,1,1,41,15,15,13073801558246781096
amortization,amortization,none,42,20260958,libre,22,100000,0,57,5,measure,0,A,2,1,43,15,15,8388202072078047509
amortization,amortization,none,42,20260958,libre,22,100000,0,58,12,measure,0,A,256,1,1433,15,15,14481393575956280170
amortization,amortization,none,42,20260958,libre,22,100000,0,59,17,measure,0,A,8,1,65,15,15,293226495331960332
amortization,amortization,none,42,20260958,libre,22,100000,0,60,28,measure,0,A,8,1,72,15,15,6901818917594534100
amortization,amortization,none,42,20260958,libre,22,100000,0,61,28,measure,0,A,256,1,1433,15,15,101526653174831894
amortization,amortization,none,42,20260958,libre,22,100000,0,62,39,measure,0,A,128,1,725,15,15,7759684190630390055
amortization,amortization,none,42,20260958,libre,22,100000,0,63,20,measure,0,A,2,1,43,15,15,1100502955308699858
amortization,amortization,none,42,20260958,libre,22,100000,0,64,4,measure,0,A,1024,1,5662,15,15,2339746831208192829
amortization,amortization,none,42,20260958,libre,22,100000,0,65,19,measure,0,A,4,1,47,15,15,15470913152285913421
amortization,amortization,none,42,20260958,libre,22,100000,0,66,28,measure,0,A,4096,1,43982,15,15,14323178031397975982
amortization,amortization,none,42,20260958,libre,22,100000,0,67,29,measure,0,A,64,1,375,15,15,11599344821617413970
amortization,amortization,none,42,20260958,libre,22,100000,0,68,24,measure,0,A,64,1,374,15,15,18241103820510142010
amortization,amortization,none,42,20260958,libre,22,100000,0,69,35,measure,0,A,128,1,728,15,15,7814335457169241066
amortization,amortization,none,42,20260958,libre,22,100000,0,70,38,measure,0,A,16384,1,99815,15,15,6590742682856220322
amortization,amortization,none,42,20260958,libre,22,100000,0,71,6,measure,0,A,64,1,1243,15,15,7147354752464480896
amortization,amortization,none,42,20260958,libre,22,100000,0,72,38,measure,0,A,512,1,2838,15,15,3794240275178676766
amortization,amortization,none,42,20260958,libre,22,100000,0,73,31,measure,0,A,4096,1,22603,15,15,13673776894715535703
amortization,amortization,none,42,20260958,libre,22,100000,0,74,8,measure,0,A,64,1,374,15,15,14559672179411112679
amortization,amortization,none,42,20260958,libre,22,100000,0,75,38,measure,0,A,32768,1,180638,15,15,13814383502749218915
amortization,amortization,none,42,20260958,libre,22,100000,0,76,7,measure,0,A,128,1,727,15,15,17172807089469590451
amortization,amortization,none,42,20260958,libre,22,100000,0,77,3,measure,0,A,4096,1,22591,15,15,11519182617090554363
amortization,amortization,none,42,20260958,libre,22,100000,0,78,13,measure,0,A,16,1,108,15,15,13786156809988880909
amortization,amortization,none,42,20260958,libre,22,100000,0,79,23,measure,0,A,32,1,197,15,15,12091302840003100927
amortization,amortization,none,42,20260958,libre,22,100000,0,80,24,measure,0,A,4096,1,22590,15,15,6769537911621299137
amortization,amortization,none,42,20260958,libre,22,100000,0,81,16,measure,0,A,1024,1,5673,15,15,1702895839383569237
amortization,amortization,none,42,20260958,libre,22,100000,0,82,38,measure,0,A,1024,1,5676,15,15,15688036644878757729
amortization,amortization,none,42,20260958,libre,22,100000,0,83,33,measure,0,A,512,1,2844,15,15,5301183409248958351
amortization,amortization,none,42,20260958,libre,22,100000,0,84,34,measure,0,A,4096,1,22594,15,15,14701778496572140374
amortization,amortization,none,42,20260958,libre,22,100000,0,85,4,measure,0,A,8,1,65,15,15,15447634358224102806
amortization,amortization,none,42,20260958,libre,22,100000,0,86,28,measure,0,A,16,1,109,15,15,14585255990124114729
amortization,amortization,none,42,20260958,libre,22,100000,0,87,33,measure,0,A,64,1,375,15,15,1910868835678300395
amortization,amortization,none,42,20260958,libre,22,100000,0,88,33,measure,0,A,2,1,42,15,15,18396330181932581936
amortization,amortization,none,42,20260958,libre,22,100000,0,89,23,measure,0,A,1024,1,5671,15,15,7480673673474151756
amortization,amortization,none,42,20260958,libre,22,100000,0,90,25,measure,0,A,16,1,108,15,15,9848329534573324160
amortization,amortization,none,42,20260958,libre,22,100000,0,91,3,measure,0,A,1,1,41,15,15,11227087257328522731
amortization,amortization,none,42,20260958,libre,22,100000,0,92,35,measure,0,A,4,1,46,15,15,1687451280722023542
amortization,amortization,none,42,20260958,libre,22,100000,0,93,18,measure,0,A,2,1,41,15,15,4625031390751693781
amortization,amortization,none,42,20260958,libre,22,100000,0,94,30,measure,0,A,16384,1,90327,15,15,11158692091721279451
amortization,amortization,none,42,20260958,libre,22,100000,0,95,14,measure,0,A,4,1,47,15,15,11074925629620331643
amortization,amortization,none,42,20260958,libre,22,100000,0,96,38,measure,0,A,8192,1,45159,15,15,6314933817957213808
amortization,amortization,none,42,20260958,libre,22,100000,0,97,5,measure,0,A,32,1,196,15,15,16311681788476188031
amortization,amortization,none,42,20260958,libre,22,100000,0,98,3,measure,0,A,8192,1,45188,15,15,1286033270987153345
amortization,amortization,none,42,20260958,libre,22,100000,0,99,28,measure,0,A,128,1,726,15,15,13407972544395798564
amortization,amortization,none,42,20260958,libre,22,100000,0,100,39,measure,0,A,512,1,2839,15,15,7908583702734673762
amortization,amortization,none,42,20260958,libre,22,100000,0,101,18,measure,0,A,1024,1,5655,15,15,10490091107496419013
amortization,amortization,none,42,20260958,libre,22,100000,0,102,33,measure,0,A,1024,1,5662,15,15,11176733199501973493
amortization,amortization,none,42,20260958,libre,22,100000,0,103,14,measure,0,A,512,1,2846,15,15,5032205292232631671
amortization,amortization,none,42,20260958,libre,22,100000,0,104,18,measure,0,A,64,1,375,15,15,4002292435650185942
amortization,amortization,none,42,20260958,libre,22,100000,0,105,31,measure,0,A,128,1,727,15,15,14869648489512361890
amortization,amortization,none,42,20260958,libre,22,100000,0,106,10,measure,0,A,8,1,65,15,15,15895699226306877304
amortization,amortization,none,42,20260958,libre,22,100000,0,107,9,measure,0,A,4,1,47,15,15,11106408088269786576
amortization,amortization,none,42,20260958,libre,22,100000,0,108,10,measure,0,A,512,1,2849,15,15,3475544041707831349
amortization,amortization,none,42,20260958,libre,22,100000,0,109,11,measure,0,A,256,1,1434,15,15,10238375406601007068
amortization,amortization,none,42,20260958,libre,22,100000,0,110,6,measure,0,A,8,1,65,15,15,9082656333758089793
amortization,amortization,none,42,20260958,libre,22,100000,0,111,13,measure,0,A,2048,1,11308,15,15,11130472565749932604
amortization,amortization,none,42,20260958,libre,22,100000,0,112,12,measure,0,A,16,1,110,15,15,14436359879235418186
amortization,amortization,none,42,20260958,libre,22,100000,0,113,31,measure,0,A,256,1,1427,15,15,9447229674841086072
amortization,amortization,none,42,20260958,libre,22,100000,0,114,23,measure,0,A,32768,1,180635,15,15,15276253983435564107
amortization,amortization,none,42,20260958,libre,22,100000,0,115,15,measure,0,A,4096,1,22609,15,15,505911849686824891
amortization,amortization,none,42,20260958,libre,22,100000,0,116,36,measure,0,A,8,1,65,15,15,12706173995419090229
amortization,amortization,none,42,20260958,libre,22,100000,0,117,8,measure,0,A,4096,1,22593,15,15,6309604399128537981
amortization,amortization,none,42,20260958,libre,22,100000,0,118,23,measure,0,A,2048,1,11312,15,15,6118318453218380889
amortization,amortization,none,42,20260958,libre,22,100000,0,119,21,measure,0,A,128,1,726,15,15,6423928577026609548
amortization,amortization,none,42,20260958,libre,22,100000,0,120,8,measure,0,A,8,1,65,15,15,11466723201241684828
