protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,83,20260999,libre,22,100000,0,0,16,measure,0,A,1024,1,4822,10,10,3878873296537069786
amortization,amortization,none,83,20260999,libre,22,100000,0,1,10,measure,0,A,8192,1,36955,10,10,5897136688125795035
amortization,amortization,none,83,20260999,libre,22,100000,0,2,5,measure,0,A,2,1,47,10,10,4564980466292153063
amortization,amortization,none,83,20260999,libre,22,100000,0,3,17,measure,0,A,4,1,60,10,10,16648600413197539787
amortization,amortization,none,83,20260999,libre,22,100000,0,4,35,measure,0,A,1,1,40,10,10,3728343544871377837
amortization,amortization,none,83,20260999,libre,22,100000,0,5,0,measure,0,A,8192,1,47120,10,10,7573661518403521967
amortization,amortization,none,83,20260999,libre,22,100000,0,6,6,measure,0,A,2048,1,9261,10,10,2383986870404012344
amortization,amortization,none,83,20260999,libre,22,100000,0,7,36,measure,0,A,2,1,47,10,10,4050482705986164806
amortization,amortization,none,83,20260999,libre,22,100000,0,8,7,measure,0,A,1024,1,4629,10,10,1929346570166528388
amortization,amortization,none,83,20260999,libre,22,100000,0,9,15,measure,0,A,32768,1,147806,10,10,1507766910336809414
amortization,amortization,none,83,20260999,libre,22,100000,0,10,35,measure,0,A,4096,1,18501,10,10,16644717263849639386
amortization,amortization,none,83,20260999,libre,22,100000,0,11,32,measure,0,A,128,1,598,10,10,1016375497549852024
amortization,amortization,none,83,20260999,libre,22,100000,0,12,33,measure,0,A,512,1,2330,10,10,5528848405421965351
amortization,amortization,none,83,20260999,libre,22,100000,0,13,17,measure,0,A,2,1,41,10,10,2836026500099782099
amortization,amortization,none,83,20260999,libre,22,100000,0,14,5,measure,0,A,16384,1,73892,10,10,1028722512409369315
amortization,amortization,none,83,20260999,libre,22,100000,0,15,20,measure,0,A,2048,1,9269,10,10,4872807104680239682
amortization,amortization,none,83,20260999,libre,22,100000,0,16,22,measure,0,A,1,1,39,10,10,6289446942836096342
amortization,amortization,none,83,20260999,libre,22,100000,0,17,25,measure,0,A,8,1,56,10,10,16086273303540176856
amortization,amortization,none,83,20260999,libre,22,100000,0,18,10,measure,0,A,2,1,42,10,10,10711580281528633918
amortization,amortization,none,83,20260999,libre,22,100000,0,19,32,measure,0,A,512,1,2338,10,10,17593812395647553587
amortization,amortization,none,83,20260999,libre,22,100000,0,20,28,measure,0,A,32,1,173,10,10,551894605634637432
amortization,amortization,none,83,20260999,libre,22,100000,0,21,12,measure,0,A,2048,1,9253,10,10,560454090697984525
amortization,amortization,none,83,20260999,libre,22,100000,0,22,20,measure,0,A,256,1,1173,10,10,13147396835338546262
amortization,amortization,none,83,20260999,libre,22,100000,0,23,30,measure,0,A,1024,1,4630,10,10,3376122572144986604
amortization,amortization,none,83,20260999,libre,22,100000,0,24,26,measure,0,A,8,1,57,10,10,493647471537706702
amortization,amortization,none,83,20260999,libre,22,100000,0,25,15,measure,0,A,128,1,594,10,10,9972543167560046280
amortization,amortization,none,83,20260999,libre,22,100000,0,26,1,measure,0,A,1024,1,4637,10,10,3569366618691804888
amortization,amortization,none,83,20260999,libre,22,100000,0,27,34,measure,0,A,512,1,2333,10,10,18266616665477430158
amortization,amortization,none,83,20260999,libre,22,100000,0,28,22,measure,0,A,256,1,1176,10,10,71062686572233986
amortization,amortization,none,83,20260999,libre,22,100000,0,29,1,measure,0,A,2048,1,9288,10,10,6421721044358728900
amortization,amortization,none,83,20260999,libre,22,100000,0,30,0,measure,0,A,128,1,597,10,10,16227857624714843786
amortization,amortization,none,83,20260999,libre,22,100000,0,31,0,measure,0,A,4096,1,18478,10,10,8170479034375635063
amortization,amortization,none,83,20260999,libre,22,100000,0,32,20,measure,0,A,32,1,164,10,10,15042341866989691807
amortization,amortization,none,83,20260999,libre,22,100000,0,33,36,measure,0,A,4,1,43,10,10,13716094232617529942
amortization,amortization,none,83,20260999,libre,22,100000,0,34,3,measure,0,A,2,1,41,10,10,9215540526035961361
amortization,amortization,none,83,20260999,libre,22,100000,0,35,16,measure,0,A,1,1,40,10,10,6128763006222182786
amortization,amortization,none,83,20260999,libre,22,100000,0,36,17,measure,0,A,256,1,1176,10,10,10357914243760419207
amortization,amortization,none,83,20260999,libre,22,100000,0,37,8,measure,0,A,32,1,165,10,10,8078118176867719673
amortization,amortization,none,83,20260999,libre,22,100000,0,38,4,measure,0,A,8192,1,36975,10,10,3468485583015442687
amortization,amortization,none,83,20260999,libre,22,100000,0,39,25,measure,0,A,4,1,43,10,10,7954397847941385625
amortization,amortization,none,83,20260999,libre,22,100000,0,40,32,measure,0,A,1,1,39,10,10,3208122561185547446
amortization,amortization,none,83,20260999,libre,22,100000,0,41,11,measure,0,A,2,1,40,10,10,2544553125634156431
amortization,amortization,none,83,20260999,libre,22,100000,0,42,39,measure,0,A,16384,1,73906,10,10,8360025386149689386
amortization,amortization,none,83,20260999,libre,22,100000,0,43,9,measure,0,A,64,1,309,10,10,2624527953166289128
amortization,amortization,none,83,20260999,libre,22,100000,0,44,21,measure,0,A,2048,1,9264,10,10,17332980844920291061
