protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,11,20260927,E,1,0,10,0,0,warmup,0,B,20000,2,259570,19,19,2936280108054259045
interleaved,interleaved,none,11,20260927,E,1,0,10,1,0,warmup,1,A,20000,1,129784,19,19,7494355720035413969
interleaved,interleaved,none,11,20260927,E,1,0,10,2,0,warmup,2,A_bis,20000,1,140275,19,19,6993631391400156033
interleaved,interleaved,none,11,20260927,E,1,0,10,3,1,warmup,0,B,20000,2,259414,19,19,14749739985758283131
interleaved,interleaved,none,11,20260927,E,1,0,10,4,1,warmup,1,A,20000,1,129727,19,19,16687658710996523940
interleaved,interleaved,none,11,20260927,E,1,0,10,5,1,warmup,2,A_bis,20000,1,129723,19,19,5638975113112689420
interleaved,interleaved,none,11,20260927,E,1,0,10,6,2,warmup,0,B,20000,2,259420,19,19,12689992157683071589
interleaved,interleaved,none,11,20260927,E,1,0,10,7,2,warmup,1,A_bis,20000,1,129726,19,19,2990122379970040303
interleaved,interleaved,none,11,20260927,E,1,0,10,8,2,warmup,2,A,20000,1,134663,19,19,14831491857684713965
interleaved,interleaved,none,11,20260927,E,1,0,10,9,3,warmup,0,B,20000,2,259432,19,19,14080175534381043113
interleaved,interleaved,none,11,20260927,E,1,0,10,10,3,warmup,1,A_bis,20000,1,129708,19,19,634644401287026296
interleaved,interleaved,none,11,20260927,E,1,0,10,11,3,warmup,2,A,20000,1,129738,19,19,5696536993306691865
interleaved,interleaved,none,11,20260927,E,1,0,10,12,4,warmup,0,B,20000,2,259403,19,19,15411210918003704608
interleaved,interleaved,none,11,20260927,E,1,0,10,13,4,warmup,1,A,20000,1,129732,19,19,3341645620869174747
interleaved,interleaved,none,11,20260927,E,1,0,10,14,4,warmup,2,A_bis,20000,1,138487,19,19,4272876877806556315
interleaved,interleaved,none,11,20260927,E,1,0,10,15,5,warmup,0,A_bis,20000,1,129728,19,19,4477745303929352449
interleaved,interleaved,none,11,20260927,E,1,0,10,16,5,warmup,1,A,20000,1,129718,19,19,7449713491379816776
interleaved,interleaved,none,11,20260927,E,1,0,10,17,5,warmup,2,B,20000,2,259421,19,19,3000597048461454704
interleaved,interleaved,none,11,20260927,E,1,0,10,18,6,warmup,0,A_bis,20000,1,129731,19,19,12306711821430404043
interleaved,interleaved,none,11,20260927,E,1,0,10,19,6,warmup,1,A,20000,1,129710,19,19,17247326294898767744
interleaved,interleaved,none,11,20260927,E,1,0,10,20,6,warmup,2,B,20000,2,262419,19,19,14010272362114866765
interleaved,interleaved,none,11,20260927,E,1,0,10,21,7,warmup,0,A,20000,1,129699,19,19,6220523900914573387
interleaved,interleaved,none,11,20260927,E,1,0,10,22,7,warmup,1,A_bis,20000,1,129732,19,19,12305228085383106312
interleaved,interleaved,none,11,20260927,E,1,0,10,23,7,warmup,2,B,20000,2,259414,19,19,1965940579090764915
