protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,none,155,20261071,libre,22,100000,0,0,22,measure,0,A,16384,1,95207,14,14,8127982170319871767
amortization,amortization,none,155,20261071,libre,22,100000,0,1,12,measure,0,A,32768,1,196321,14,14,14855965639005851182
amortization,amortization,none,155,20261071,libre,22,100000,0,2,1,measure,0,A,8192,1,47558,14,14,6555052223056226107
amortization,amortization,none,155,20261071,libre,22,100000,0,3,20,measure,0,A,1,1,45,14,14,8170513216542517475
amortization,amortization,none,155,20261071,libre,22,100000,0,4,10,measure,0,A,4,1,61,14,14,18202187465902098662
amortization,amortization,none,155,20261071,libre,22,100000,0,5,26,measure,0,A,8192,1,47534,14,14,15311632643449295692
amortization,amortization,none,155,20261071,libre,22,100000,0,6,22,measure,0,A,8192,1,46253,14,14,5770985783716281678
amortization,amortization,none,155,20261071,libre,22,100000,0,7,24,measure,0,A,1024,1,5661,14,14,3767711573986385739
amortization,amortization,none,155,20261071,libre,22,100000,0,8,19,measure,0,A,32768,1,180637,14,14,17280781420855572151
amortization,amortization,none,155,20261071,libre,22,100000,0,9,37,measure,0,A,2048,1,11302,14,14,12675007941262203323
amortization,amortization,none,155,20261071,libre,22,100000,0,10,39,measure,0,A,2048,1,11325,14,14,10188312176918795314
amortization,amortization,none,155,20261071,libre,22,100000,0,11,23,measure,0,A,32768,1,180636,14,14,984773437687535844
amortization,amortization,none,155,20261071,libre,22,100000,0,12,23,measure,0,A,1,1,42,14,14,14589498434772018331
amortization,amortization,none,155,20261071,libre,22,100000,0,13,4,measure,0,A,2048,1,11294,14,14,14715965601096502623
amortization,amortization,none,155,20261071,libre,22,100000,0,14,20,measure,0,A,32,1,197,14,14,15592786689038318058
amortization,amortization,none,155,20261071,libre,22,100000,0,15,12,measure,0,A,8192,1,45189,14,14,17907916923277279262
amortization,amortization,none,155,20261071,libre,22,100000,0,16,28,measure,0,A,4,1,46,14,14,16539673677414193408
amortization,amortization,none,155,20261071,libre,22,100000,0,17,39,measure,0,A,8192,1,45157,14,14,12984578083279609621
amortization,amortization,none,155,20261071,libre,22,100000,0,18,32,measure,0,A,64,1,374,14,14,14200170520294954998
amortization,amortization,none,155,20261071,libre,22,100000,0,19,31,measure,0,A,256,1,1432,14,14,13979326098871313214
amortization,amortization,none,155,20261071,libre,22,100000,0,20,13,measure,0,A,4,1,45,14,14,16027673049741871976
