protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,120,20261036,E,1,0,10,0,0,warmup,0,B,20000,2,229463,19,19,9767735864248404327
interleaved,interleaved,none,120,20261036,E,1,0,10,1,0,warmup,1,A,20000,1,116121,19,19,4232633579435770041
interleaved,interleaved,none,120,20261036,E,1,0,10,2,0,warmup,2,A_bis,20000,1,116073,19,19,1842276063470439973
interleaved,interleaved,none,120,20261036,E,1,0,10,3,1,warmup,0,B,20000,2,238304,19,19,8852470447764624307
interleaved,interleaved,none,120,20261036,E,1,0,10,4,1,warmup,1,A,20000,1,116072,19,19,13760148535574741118
interleaved,interleaved,none,120,20261036,E,1,0,10,5,1,warmup,2,A_bis,20000,1,116062,19,19,9053304532384787426
interleaved,interleaved,none,120,20261036,E,1,0,10,6,2,warmup,0,A_bis,20000,1,116064,19,19,14616353794877904027
interleaved,interleaved,none,120,20261036,E,1,0,10,7,2,warmup,1,A,20000,1,113288,19,19,6810789371373978197
interleaved,interleaved,none,120,20261036,E,1,0,10,8,2,warmup,2,B,20000,2,220522,19,19,12345055830960926138
interleaved,interleaved,none,120,20261036,E,1,0,10,9,3,warmup,0,A_bis,20000,1,110262,19,19,3097222881648633197
interleaved,interleaved,none,120,20261036,E,1,0,10,10,3,warmup,1,A,20000,1,110281,19,19,9397303769482071180
interleaved,interleaved,none,120,20261036,E,1,0,10,11,3,warmup,2,B,20000,2,229191,19,19,10796225790127216713
interleaved,interleaved,none,120,20261036,E,1,0,10,12,4,warmup,0,B,20000,2,220532,19,19,11211755949641278063
interleaved,interleaved,none,120,20261036,E,1,0,10,13,4,warmup,1,A_bis,20000,1,110258,19,19,17877268298100520396
interleaved,interleaved,none,120,20261036,E,1,0,10,14,4,warmup,2,A,20000,1,110252,19,19,10952825448452052687
interleaved,interleaved,none,120,20261036,E,1,0,10,15,5,warmup,0,B,20000,2,220522,19,19,689511359832684753
interleaved,interleaved,none,120,20261036,E,1,0,10,16,5,warmup,1,A_bis,20000,1,110248,19,19,9135004380150613265
interleaved,interleaved,none,120,20261036,E,1,0,10,17,5,warmup,2,A,20000,1,114256,19,19,12394534496125331514
interleaved,interleaved,none,120,20261036,E,1,0,10,18,6,warmup,0,B,20000,2,221113,19,19,13785846031114336193
interleaved,interleaved,none,120,20261036,E,1,0,10,19,6,warmup,1,A_bis,20000,1,116070,19,19,2589407531957030605
interleaved,interleaved,none,120,20261036,E,1,0,10,20,6,warmup,2,A,20000,1,116071,19,19,17723596536887757178
interleaved,interleaved,none,120,20261036,E,1,0,10,21,7,warmup,0,A,20000,1,116075,19,19,452855494293076874
interleaved,interleaved,none,120,20261036,E,1,0,10,22,7,warmup,1,A_bis,20000,1,116066,19,19,15027199641316441466
interleaved,interleaved,none,120,20261036,E,1,0,10,23,7,warmup,2,B,20000,2,232115,19,19,4666239803053054478
interleaved,interleaved,none,120,20261036,E,1,0,10,24,8,warmup,0,B,20000,2,234891,19,19,3792020480928277141
interleaved,interleaved,none,120,20261036,E,1,0,10,25,8,warmup,1,A,20000,1,116060,19,19,133819182718802573
interleaved,interleaved,none,120,20261036,E,1,0,10,26,8,warmup,2,A_bis,20000,1,116065,19,19,358138004916865595
interleaved,interleaved,none,120,20261036,E,1,0,10,27,9,warmup,0,A,20000,1,116072,19,19,3405808712934227845
interleaved,interleaved,none,120,20261036,E,1,0,10,28,9,warmup,1,B,20000,2,232138,19,19,15804280827163285054
interleaved,interleaved,none,120,20261036,E,1,0,10,29,9,warmup,2,A_bis,20000,1,116064,19,19,9892091378318442736
interleaved,interleaved,none,120,20261036,E,1,0,10,30,10,measure,0,B,20000,2,234817,19,19,13582090433021515873
interleaved,interleaved,none,120,20261036,E,1,0,10,31,10,measure,1,A_bis,20000,1,116063,19,19,8939567591197275157
interleaved,interleaved,none,120,20261036,E,1,0,10,32,10,measure,2,A,20000,1,116062,19,19,3961823306308462942
interleaved,interleaved,none,120,20261036,E,1,0,10,33,11,measure,0,A,20000,1,116066,19,19,1917265660341537830
interleaved,interleaved,none,120,20261036,E,1,0,10,34,11,measure,1,B,20000,2,222885,19,19,660466920118806986
interleaved,interleaved,none,120,20261036,E,1,0,10,35,11,measure,2,A_bis,20000,1,110253,19,19,2901152712195894924
interleaved,interleaved,none,120,20261036,E,1,0,10,36,12,measure,0,B,20000,2,239346,19,19,10568856665636371090
interleaved,interleaved,none,120,20261036,E,1,0,10,37,12,measure,1,A_bis,20000,1,110278,19,19,8589950643858733132
interleaved,interleaved,none,120,20261036,E,1,0,10,38,12,measure,2,A,20000,1,110261,19,19,2146896665783918971
interleaved,interleaved,none,120,20261036,E,1,0,10,39,13,measure,0,A,20000,1,110250,19,19,6551044779076894745
interleaved,interleaved,none,120,20261036,E,1,0,10,40,13,measure,1,A_bis,20000,1,110281,19,19,2870988295447794280
interleaved,interleaved,none,120,20261036,E,1,0,10,41,13,measure,2,B,20000,2,220514,19,19,11698464310603648493
interleaved,interleaved,none,120,20261036,E,1,0,10,42,14,measure,0,B,20000,2,220522,19,19,3618538132223339272
interleaved,interleaved,none,120,20261036,E,1,0,10,43,14,measure,1,A_bis,20000,1,114126,19,19,332143567185939470
