protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
naive,fixed,code,71,20260987,libre,22,0,0,0,0,measure,0,A,1,1,170,18,18,10129244531725144446
naive,fixed,code,71,20260987,libre,22,0,0,1,0,measure,1,A_bis,1,1,37,18,18,4157050000674975327
naive,fixed,code,71,20260987,libre,22,0,0,2,0,measure,2,B,1,2,54,18,18,4900760198318456778
