protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
naive,fixed,code,91,20261007,libre,22,0,0,0,0,measure,0,A,1,1,157,17,17,8936480012799842232
naive,fixed,code,91,20261007,libre,22,0,0,1,0,measure,1,A_bis,1,1,36,17,17,14750042247157663221
naive,fixed,code,91,20261007,libre,22,0,0,2,0,measure,2,B,1,2,58,17,17,17937523787254393767
