run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
9,c-O3,20260922,0,0,warmup,0,hash_chain,control_double,1048576,2,3834941,cafe17741c251268,0,11,11
9,c-O3,20260922,1,0,warmup,1,count,control,4194304,1,15440312,575011b204ab0ef9,0,11,11
9,c-O3,20260922,2,0,warmup,2,dot,control,1048576,1,1688064,410ff74524ad2567,0,11,11
9,c-O3,20260922,3,0,warmup,3,hash_chain,control,1048576,1,1960400,60edcbcfce416d11,0,11,11
9,c-O3,20260922,4,0,warmup,4,hash_chain,control_bis,1048576,1,2233547,60edcbcfce416d11,0,11,11
9,c-O3,20260922,5,1,measure,0,count,control,4194304,1,14960975,575011b204ab0ef9,0,11,11
9,c-O3,20260922,6,1,measure,1,hash_chain,control_double,1048576,2,4173105,cafe17741c251268,0,11,11
9,c-O3,20260922,7,1,measure,2,hash_chain,control_bis,1048576,1,2010180,60edcbcfce416d11,0,11,11
9,c-O3,20260922,8,1,measure,3,dot,control,1048576,1,1656380,410ff74524ad2567,0,11,11
9,c-O3,20260922,9,1,measure,4,hash_chain,control,1048576,1,2118287,60edcbcfce416d11,0,11,11
9,c-O3,20260922,10,2,measure,0,hash_chain,control_double,1048576,2,3788948,cafe17741c251268,0,11,11
9,c-O3,20260922,11,2,measure,1,hash_chain,control,1048576,1,2049974,60edcbcfce416d11,0,11,11
9,c-O3,20260922,12,2,measure,2,count,control,4194304,1,14255859,575011b204ab0ef9,0,11,11
9,c-O3,20260922,13,2,measure,3,dot,control,1048576,1,1730525,410ff74524ad2567,0,11,11
9,c-O3,20260922,14,2,measure,4,hash_chain,control_bis,1048576,1,1966421,60edcbcfce416d11,0,11,11
9,c-O3,20260922,15,3,measure,0,hash_chain,control_bis,1048576,1,2177189,60edcbcfce416d11,0,11,11
9,c-O3,20260922,16,3,measure,1,hash_chain,control_double,1048576,2,4017119,cafe17741c251268,0,11,11
9,c-O3,20260922,17,3,measure,2,hash_chain,control,1048576,1,2055461,60edcbcfce416d11,0,11,11
9,c-O3,20260922,18,3,measure,3,dot,control,1048576,1,1689596,410ff74524ad2567,0,11,11
9,c-O3,20260922,19,3,measure,4,count,control,4194304,1,14830652,575011b204ab0ef9,0,11,11
9,c-O3,20260922,20,4,measure,0,count,control,4194304,1,14595521,575011b204ab0ef9,0,11,11
9,c-O3,20260922,21,4,measure,1,hash_chain,control,1048576,1,1851405,60edcbcfce416d11,0,11,11
9,c-O3,20260922,22,4,measure,2,hash_chain,control_bis,1048576,1,1857343,60edcbcfce416d11,0,11,11
9,c-O3,20260922,23,4,measure,3,hash_chain,control_double,1048576,2,4101601,cafe17741c251268,0,11,11
9,c-O3,20260922,24,4,measure,4,dot,control,1048576,1,1837270,410ff74524ad2567,0,11,11
9,c-O3,20260922,25,5,measure,0,count,control,4194304,1,14751660,575011b204ab0ef9,0,11,11
9,c-O3,20260922,26,5,measure,1,hash_chain,control_double,1048576,2,3844840,cafe17741c251268,0,11,11
9,c-O3,20260922,27,5,measure,2,dot,control,1048576,1,1663330,410ff74524ad2567,0,11,11
9,c-O3,20260922,28,5,measure,3,hash_chain,control,1048576,1,2067818,60edcbcfce416d11,0,11,11
9,c-O3,20260922,29,5,measure,4,hash_chain,control_bis,1048576,1,2013465,60edcbcfce416d11,0,11,11
9,c-O3,20260922,30,6,measure,0,hash_chain,control_bis,1048576,1,2111477,60edcbcfce416d11,0,11,11
9,c-O3,20260922,31,6,measure,1,hash_chain,control_double,1048576,2,3953461,cafe17741c251268,0,11,11
9,c-O3,20260922,32,6,measure,2,dot,control,1048576,1,1800901,410ff74524ad2567,0,11,11
9,c-O3,20260922,33,6,measure,3,count,control,4194304,1,14630123,575011b204ab0ef9,0,11,11
9,c-O3,20260922,34,6,measure,4,hash_chain,control,1048576,1,1976618,60edcbcfce416d11,0,11,11
9,c-O3,20260922,35,7,measure,0,count,control,4194304,1,14664159,575011b204ab0ef9,0,11,11
9,c-O3,20260922,36,7,measure,1,hash_chain,control_bis,1048576,1,2170458,60edcbcfce416d11,0,11,11
9,c-O3,20260922,37,7,measure,2,hash_chain,control_double,1048576,2,4270750,cafe17741c251268,0,11,11
9,c-O3,20260922,38,7,measure,3,hash_chain,control,1048576,1,2068360,60edcbcfce416d11,0,11,11
9,c-O3,20260922,39,7,measure,4,dot,control,1048576,1,1678185,410ff74524ad2567,0,11,11
