run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
10,c-O3,20260922,0,0,warmup,0,dot,control,1048576,1,2188080,410ff74524ad2567,0,11,11
10,c-O3,20260922,1,0,warmup,1,hash_chain,control,1048576,1,1812093,60edcbcfce416d11,0,11,11
10,c-O3,20260922,2,0,warmup,2,hash_chain,control_double,1048576,2,4030156,cafe17741c251268,0,11,11
10,c-O3,20260922,3,0,warmup,3,count,control,4194304,1,14846709,575011b204ab0ef9,0,11,11
10,c-O3,20260922,4,0,warmup,4,hash_chain,control_bis,1048576,1,1905206,60edcbcfce416d11,0,11,11
10,c-O3,20260922,5,1,measure,0,dot,control,1048576,1,1695642,410ff74524ad2567,0,11,11
10,c-O3,20260922,6,1,measure,1,hash_chain,control_bis,1048576,1,2046719,60edcbcfce416d11,0,11,11
10,c-O3,20260922,7,1,measure,2,hash_chain,control,1048576,1,1967983,60edcbcfce416d11,0,11,11
10,c-O3,20260922,8,1,measure,3,hash_chain,control_double,1048576,2,4425543,cafe17741c251268,0,11,11
10,c-O3,20260922,9,1,measure,4,count,control,4194304,1,14449358,575011b204ab0ef9,0,11,11
10,c-O3,20260922,10,2,measure,0,dot,control,1048576,1,1762965,410ff74524ad2567,0,11,11
10,c-O3,20260922,11,2,measure,1,hash_chain,control,1048576,1,2047675,60edcbcfce416d11,0,11,11
10,c-O3,20260922,12,2,measure,2,count,control,4194304,1,14127673,575011b204ab0ef9,0,11,11
10,c-O3,20260922,13,2,measure,3,hash_chain,control_bis,1048576,1,1982512,60edcbcfce416d11,0,11,11
10,c-O3,20260922,14,2,measure,4,hash_chain,control_double,1048576,2,3967637,cafe17741c251268,0,11,11
10,c-O3,20260922,15,3,measure,0,hash_chain,control,1048576,1,2134894,60edcbcfce416d11,0,11,11
10,c-O3,20260922,16,3,measure,1,count,control,4194304,1,14148747,575011b204ab0ef9,0,11,11
10,c-O3,20260922,17,3,measure,2,hash_chain,control_double,1048576,2,4207928,cafe17741c251268,0,11,11
10,c-O3,20260922,18,3,measure,3,hash_chain,control_bis,1048576,1,2085937,60edcbcfce416d11,0,11,11
10,c-O3,20260922,19,3,measure,4,dot,control,1048576,1,2170050,410ff74524ad2567,0,11,11
10,c-O3,20260922,20,4,measure,0,hash_chain,control_double,1048576,2,4534314,cafe17741c251268,0,11,11
10,c-O3,20260922,21,4,measure,1,hash_chain,control,1048576,1,1953447,60edcbcfce416d11,0,11,11
10,c-O3,20260922,22,4,measure,2,dot,control,1048576,1,1645154,410ff74524ad2567,0,11,11
10,c-O3,20260922,23,4,measure,3,count,control,4194304,1,14822257,575011b204ab0ef9,0,11,11
10,c-O3,20260922,24,4,measure,4,hash_chain,control_bis,1048576,1,2069030,60edcbcfce416d11,0,11,11
10,c-O3,20260922,25,5,measure,0,dot,control,1048576,1,1722943,410ff74524ad2567,0,11,11
10,c-O3,20260922,26,5,measure,1,hash_chain,control_double,1048576,2,4012923,cafe17741c251268,0,11,11
10,c-O3,20260922,27,5,measure,2,hash_chain,control,1048576,1,2072597,60edcbcfce416d11,0,11,11
10,c-O3,20260922,28,5,measure,3,count,control,4194304,1,14330901,575011b204ab0ef9,0,11,11
10,c-O3,20260922,29,5,measure,4,hash_chain,control_bis,1048576,1,1876785,60edcbcfce416d11,0,11,11
10,c-O3,20260922,30,6,measure,0,hash_chain,control_bis,1048576,1,1981615,60edcbcfce416d11,0,11,11
10,c-O3,20260922,31,6,measure,1,hash_chain,control_double,1048576,2,3934700,cafe17741c251268,0,11,11
10,c-O3,20260922,32,6,measure,2,dot,control,1048576,1,1731250,410ff74524ad2567,0,11,11
10,c-O3,20260922,33,6,measure,3,hash_chain,control,1048576,1,1907317,60edcbcfce416d11,0,11,11
10,c-O3,20260922,34,6,measure,4,count,control,4194304,1,14226277,575011b204ab0ef9,0,11,11
10,c-O3,20260922,35,7,measure,0,hash_chain,control,1048576,1,1968839,60edcbcfce416d11,0,11,11
10,c-O3,20260922,36,7,measure,1,dot,control,1048576,1,1704947,410ff74524ad2567,0,11,11
10,c-O3,20260922,37,7,measure,2,hash_chain,control_bis,1048576,1,2035723,60edcbcfce416d11,0,11,11
10,c-O3,20260922,38,7,measure,3,hash_chain,control_double,1048576,2,3803482,cafe17741c251268,0,11,11
10,c-O3,20260922,39,7,measure,4,count,control,4194304,1,14009956,575011b204ab0ef9,0,11,11
10,c-O3,20260922,40,8,measure,0,hash_chain,control_bis,1048576,1,1895305,60edcbcfce416d11,0,11,11
10,c-O3,20260922,41,8,measure,1,hash_chain,control,1048576,1,2111605,60edcbcfce416d11,0,11,11
10,c-O3,20260922,42,8,measure,2,count,control,4194304,1,14337792,575011b204ab0ef9,0,11,11
10,c-O3,20260922,43,8,measure,3,dot,control,1048576,1,1725519,410ff74524ad2567,0,11,11
10,c-O3,20260922,44,8,measure,4,hash_chain,control_double,1048576,2,3928668,cafe17741c251268,0,11,11
10,c-O3,20260922,45,9,measure,0,count,control,4194304,1,14099968,575011b204ab0ef9,0,11,11
10,c-O3,20260922,46,9,measure,1,dot,control,1048576,1,1734632,410ff74524ad2567,0,11,11
10,c-O3,20260922,47,9,measure,2,hash_chain,control_bis,1048576,1,1861254,60edcbcfce416d11,0,11,11
10,c-O3,20260922,48,9,measure,3,hash_chain,control,1048576,1,1837513,60edcbcfce416d11,0,11,11
10,c-O3,20260922,49,9,measure,4,hash_chain,control_double,1048576,2,3890827,cafe17741c251268,0,11,11
10,c-O3,20260922,50,10,measure,0,hash_chain,control_bis,1048576,1,2195865,60edcbcfce416d11,0,11,11
10,c-O3,20260922,51,10,measure,1,hash_chain,control_double,1048576,2,3986422,cafe17741c251268,0,11,11
10,c-O3,20260922,52,10,measure,2,hash_chain,control,1048576,1,1884716,60edcbcfce416d11,0,11,11
10,c-O3,20260922,53,10,measure,3,count,control,4194304,1,14103791,575011b204ab0ef9,0,11,11
10,c-O3,20260922,54,10,measure,4,dot,control,1048576,1,1737124,410ff74524ad2567,0,11,11
