run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
24,c-O3,20260922,0,0,warmup,0,hash_chain,control,1048576,1,1945703,60edcbcfce416d11,0,11,11
24,c-O3,20260922,1,0,warmup,1,dot,control,1048576,1,1695595,410ff74524ad2567,0,11,11
24,c-O3,20260922,2,0,warmup,2,count,control,4194304,1,14421628,575011b204ab0ef9,0,11,11
24,c-O3,20260922,3,0,warmup,3,hash_chain,control_bis,1048576,1,2061994,60edcbcfce416d11,0,11,11
24,c-O3,20260922,4,0,warmup,4,hash_chain,control_double,1048576,2,3855209,cafe17741c251268,0,11,11
24,c-O3,20260922,5,1,measure,0,hash_chain,control_double,1048576,2,4286385,cafe17741c251268,0,11,11
24,c-O3,20260922,6,1,measure,1,dot,control,1048576,1,1824786,410ff74524ad2567,0,11,11
24,c-O3,20260922,7,1,measure,2,hash_chain,control,1048576,1,2245555,60edcbcfce416d11,0,11,11
24,c-O3,20260922,8,1,measure,3,hash_chain,control_bis,1048576,1,1878690,60edcbcfce416d11,0,11,11
24,c-O3,20260922,9,1,measure,4,count,control,4194304,1,14717286,575011b204ab0ef9,0,11,11
24,c-O3,20260922,10,2,measure,0,hash_chain,control,1048576,1,2040473,60edcbcfce416d11,0,11,11
24,c-O3,20260922,11,2,measure,1,count,control,4194304,1,14011233,575011b204ab0ef9,0,11,11
24,c-O3,20260922,12,2,measure,2,dot,control,1048576,1,1797027,410ff74524ad2567,0,11,11
24,c-O3,20260922,13,2,measure,3,hash_chain,control_double,1048576,2,3705553,cafe17741c251268,0,11,11
24,c-O3,20260922,14,2,measure,4,hash_chain,control_bis,1048576,1,2234407,60edcbcfce416d11,0,11,11
24,c-O3,20260922,15,3,measure,0,dot,control,1048576,1,1988331,410ff74524ad2567,0,11,11
24,c-O3,20260922,16,3,measure,1,hash_chain,control_bis,1048576,1,1868920,60edcbcfce416d11,0,11,11
24,c-O3,20260922,17,3,measure,2,count,control,4194304,1,15425285,575011b204ab0ef9,0,11,11
24,c-O3,20260922,18,3,measure,3,hash_chain,control,1048576,1,1973951,60edcbcfce416d11,0,11,11
24,c-O3,20260922,19,3,measure,4,hash_chain,control_double,1048576,2,4302622,cafe17741c251268,0,11,11
24,c-O3,20260922,20,4,measure,0,dot,control,1048576,1,1819801,410ff74524ad2567,0,11,11
24,c-O3,20260922,21,4,measure,1,hash_chain,control,1048576,1,2022558,60edcbcfce416d11,0,11,11
24,c-O3,20260922,22,4,measure,2,hash_chain,control_bis,1048576,1,1983441,60edcbcfce416d11,0,11,11
24,c-O3,20260922,23,4,measure,3,hash_chain,control_double,1048576,2,4106025,cafe17741c251268,0,11,11
24,c-O3,20260922,24,4,measure,4,count,control,4194304,1,15083896,575011b204ab0ef9,0,11,11
24,c-O3,20260922,25,5,measure,0,count,control,4194304,1,14321831,575011b204ab0ef9,0,11,11
24,c-O3,20260922,26,5,measure,1,hash_chain,control_double,1048576,2,3668615,cafe17741c251268,0,11,11
24,c-O3,20260922,27,5,measure,2,hash_chain,control,1048576,1,2034336,60edcbcfce416d11,0,11,11
24,c-O3,20260922,28,5,measure,3,dot,control,1048576,1,1855613,410ff74524ad2567,0,11,11
24,c-O3,20260922,29,5,measure,4,hash_chain,control_bis,1048576,1,1940872,60edcbcfce416d11,0,11,11
24,c-O3,20260922,30,6,measure,0,hash_chain,control_double,1048576,2,3807373,cafe17741c251268,0,11,11
24,c-O3,20260922,31,6,measure,1,hash_chain,control_bis,1048576,1,1992705,60edcbcfce416d11,0,11,11
24,c-O3,20260922,32,6,measure,2,count,control,4194304,1,15130547,575011b204ab0ef9,0,11,11
24,c-O3,20260922,33,6,measure,3,dot,control,1048576,1,2059104,410ff74524ad2567,0,11,11
24,c-O3,20260922,34,6,measure,4,hash_chain,control,1048576,1,1876003,60edcbcfce416d11,0,11,11
24,c-O3,20260922,35,7,measure,0,hash_chain,control,1048576,1,2033143,60edcbcfce416d11,0,11,11
24,c-O3,20260922,36,7,measure,1,dot,control,1048576,1,1630969,410ff74524ad2567,0,11,11
24,c-O3,20260922,37,7,measure,2,hash_chain,control_bis,1048576,1,1953855,60edcbcfce416d11,0,11,11
24,c-O3,20260922,38,7,measure,3,count,control,4194304,1,14808719,575011b204ab0ef9,0,11,11
24,c-O3,20260922,39,7,measure,4,hash_chain,control_double,1048576,2,4244260,cafe17741c251268,0,11,11
24,c-O3,20260922,40,8,measure,0,dot,control,1048576,1,1668490,410ff74524ad2567,0,11,11
24,c-O3,20260922,41,8,measure,1,count,control,4194304,1,14474041,575011b204ab0ef9,0,11,11
24,c-O3,20260922,42,8,measure,2,hash_chain,control_bis,1048576,1,1855325,60edcbcfce416d11,0,11,11
24,c-O3,20260922,43,8,measure,3,hash_chain,control_double,1048576,2,3930833,cafe17741c251268,0,11,11
24,c-O3,20260922,44,8,measure,4,hash_chain,control,1048576,1,2015506,60edcbcfce416d11,0,11,11
24,c-O3,20260922,45,9,measure,0,hash_chain,control_bis,1048576,1,1998175,60edcbcfce416d11,0,11,11
24,c-O3,20260922,46,9,measure,1,hash_chain,control_double,1048576,2,3958217,cafe17741c251268,0,11,11
24,c-O3,20260922,47,9,measure,2,count,control,4194304,1,14221218,575011b204ab0ef9,0,11,11
24,c-O3,20260922,48,9,measure,3,hash_chain,control,1048576,1,2204151,60edcbcfce416d11,0,11,11
24,c-O3,20260922,49,9,measure,4,dot,control,1048576,1,1662303,410ff74524ad2567,0,11,11
24,c-O3,20260922,50,10,measure,0,hash_chain,control,1048576,1,1850588,60edcbcfce416d11,0,11,11
24,c-O3,20260922,51,10,measure,1,count,control,4194304,1,14155601,575011b204ab0ef9,0,11,11
24,c-O3,20260922,52,10,measure,2,hash_chain,control_double,1048576,2,4084472,cafe17741c251268,0,11,11
24,c-O3,20260922,53,10,measure,3,hash_chain,control_bis,1048576,1,2022722,60edcbcfce416d11,0,11,11
24,c-O3,20260922,54,10,measure,4,dot,control,1048576,1,1951929,410ff74524ad2567,0,11,11
