run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
36,rust,20260922,0,0,warmup,0,dot,idiomatic,1048576,1,1541459,410ff74524ad2567,0,11,11
36,rust,20260922,1,0,warmup,1,hash_chain,control,1048576,1,1795553,60edcbcfce416d11,0,11,11
36,rust,20260922,2,0,warmup,2,hash_chain,control_bis,1048576,1,2055028,60edcbcfce416d11,0,11,11
36,rust,20260922,3,0,warmup,3,count,control,4194304,1,15299988,575011b204ab0ef9,0,11,11
36,rust,20260922,4,0,warmup,4,dot,control,1048576,1,1512321,410ff74524ad2567,0,11,11
36,rust,20260922,5,0,warmup,5,hash_chain,control_double,1048576,2,3761573,cafe17741c251268,0,11,11
36,rust,20260922,6,0,warmup,6,count,idiomatic,4194304,1,70443061,575011b204ab0ef9,0,11,11
36,rust,20260922,7,0,warmup,7,count,idiomatic_bis,4194304,1,70186251,575011b204ab0ef9,0,11,11
36,rust,20260922,8,0,warmup,8,hash_chain,idiomatic,1048576,1,1874902,60edcbcfce416d11,0,11,11
36,rust,20260922,9,1,measure,0,hash_chain,control_bis,1048576,1,1815005,60edcbcfce416d11,0,11,11
36,rust,20260922,10,1,measure,1,dot,idiomatic,1048576,1,1487284,410ff74524ad2567,0,11,11
36,rust,20260922,11,1,measure,2,count,idiomatic_bis,4194304,1,69656621,575011b204ab0ef9,0,11,11
36,rust,20260922,12,1,measure,3,hash_chain,control,1048576,1,2082800,60edcbcfce416d11,0,11,11
36,rust,20260922,13,1,measure,4,count,control,4194304,1,15243564,575011b204ab0ef9,0,11,11
36,rust,20260922,14,1,measure,5,hash_chain,control_double,1048576,2,3742559,cafe17741c251268,0,11,11
36,rust,20260922,15,1,measure,6,dot,control,1048576,1,1589299,410ff74524ad2567,0,11,11
36,rust,20260922,16,1,measure,7,count,idiomatic,4194304,1,69660208,575011b204ab0ef9,0,11,11
36,rust,20260922,17,1,measure,8,hash_chain,idiomatic,1048576,1,1847672,60edcbcfce416d11,0,11,11
36,rust,20260922,18,2,measure,0,count,idiomatic_bis,4194304,1,70040347,575011b204ab0ef9,0,11,11
36,rust,20260922,19,2,measure,1,dot,control,1048576,1,1639587,410ff74524ad2567,0,11,11
36,rust,20260922,20,2,measure,2,hash_chain,control_bis,1048576,1,1861234,60edcbcfce416d11,0,11,11
36,rust,20260922,21,2,measure,3,dot,idiomatic,1048576,1,1634262,410ff74524ad2567,0,11,11
36,rust,20260922,22,2,measure,4,count,idiomatic,4194304,1,71000757,575011b204ab0ef9,0,11,11
36,rust,20260922,23,2,measure,5,hash_chain,control,1048576,1,1844379,60edcbcfce416d11,0,11,11
36,rust,20260922,24,2,measure,6,hash_chain,idiomatic,1048576,1,1965112,60edcbcfce416d11,0,11,11
36,rust,20260922,25,2,measure,7,count,control,4194304,1,15107941,575011b204ab0ef9,0,11,11
36,rust,20260922,26,2,measure,8,hash_chain,control_double,1048576,2,3840927,cafe17741c251268,0,11,11
36,rust,20260922,27,3,measure,0,hash_chain,control_double,1048576,2,4003306,cafe17741c251268,0,11,11
36,rust,20260922,28,3,measure,1,hash_chain,idiomatic,1048576,1,2062308,60edcbcfce416d11,0,11,11
36,rust,20260922,29,3,measure,2,count,idiomatic,4194304,1,71367307,575011b204ab0ef9,0,11,11
36,rust,20260922,30,3,measure,3,count,control,4194304,1,14997713,575011b204ab0ef9,0,11,11
36,rust,20260922,31,3,measure,4,count,idiomatic_bis,4194304,1,71177895,575011b204ab0ef9,0,11,11
36,rust,20260922,32,3,measure,5,dot,control,1048576,1,1558746,410ff74524ad2567,0,11,11
36,rust,20260922,33,3,measure,6,hash_chain,control_bis,1048576,1,1937004,60edcbcfce416d11,0,11,11
36,rust,20260922,34,3,measure,7,dot,idiomatic,1048576,1,1522232,410ff74524ad2567,0,11,11
36,rust,20260922,35,3,measure,8,hash_chain,control,1048576,1,1873569,60edcbcfce416d11,0,11,11
36,rust,20260922,36,4,measure,0,hash_chain,control_double,1048576,2,3870677,cafe17741c251268,0,11,11
36,rust,20260922,37,4,measure,1,dot,idiomatic,1048576,1,1567221,410ff74524ad2567,0,11,11
36,rust,20260922,38,4,measure,2,count,control,4194304,1,14727422,575011b204ab0ef9,0,11,11
36,rust,20260922,39,4,measure,3,hash_chain,control_bis,1048576,1,1934416,60edcbcfce416d11,0,11,11
36,rust,20260922,40,4,measure,4,count,idiomatic,4194304,1,71549773,575011b204ab0ef9,0,11,11
36,rust,20260922,41,4,measure,5,hash_chain,idiomatic,1048576,1,1867670,60edcbcfce416d11,0,11,11
36,rust,20260922,42,4,measure,6,count,idiomatic_bis,4194304,1,69162702,575011b204ab0ef9,0,11,11
36,rust,20260922,43,4,measure,7,dot,control,1048576,1,1616634,410ff74524ad2567,0,11,11
36,rust,20260922,44,4,measure,8,hash_chain,control,1048576,1,1901634,60edcbcfce416d11,0,11,11
36,rust,20260922,45,5,measure,0,hash_chain,control_bis,1048576,1,1928454,60edcbcfce416d11,0,11,11
36,rust,20260922,46,5,measure,1,count,idiomatic,4194304,1,71344286,575011b204ab0ef9,0,11,11
36,rust,20260922,47,5,measure,2,dot,idiomatic,1048576,1,1531690,410ff74524ad2567,0,11,11
36,rust,20260922,48,5,measure,3,hash_chain,control_double,1048576,2,3985991,cafe17741c251268,0,11,11
