run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
7,python,20260922,0,0,warmup,0,dot,control,1048576,1,45920387,410ff74524ad2567,0,11,11
7,python,20260922,1,0,warmup,1,dot,numpy,1048576,1,903122,410ff74524ad259c,0,11,11
7,python,20260922,2,0,warmup,2,count,idiomatic_bis,4194304,1,438332998,575011b204ab0ef9,0,11,11
7,python,20260922,3,0,warmup,3,hash_chain,control,1048576,1,144571080,60edcbcfce416d11,0,11,11
7,python,20260922,4,0,warmup,4,dot,idiomatic,1048576,1,12479921,410ff74524ad25b4,0,11,11
7,python,20260922,5,0,warmup,5,count,control,4194304,1,1120041920,575011b204ab0ef9,0,11,11
7,python,20260922,6,0,warmup,6,count,numpy,4194304,1,12225628,575011b204ab0ef9,0,11,11
7,python,20260922,7,0,warmup,7,hash_chain,control_double,1048576,2,292748801,cafe17741c251268,0,11,11
7,python,20260922,8,0,warmup,8,hash_chain,idiomatic,1048576,1,128094235,60edcbcfce416d11,0,11,11
7,python,20260922,9,0,warmup,9,count,idiomatic,4194304,1,436594816,575011b204ab0ef9,0,11,11
7,python,20260922,10,0,warmup,10,hash_chain,control_bis,1048576,1,148236621,60edcbcfce416d11,0,11,11
7,python,20260922,11,1,measure,0,dot,idiomatic,1048576,1,12577307,410ff74524ad25b4,0,11,11
7,python,20260922,12,1,measure,1,hash_chain,control_bis,1048576,1,138637590,60edcbcfce416d11,0,11,11
7,python,20260922,13,1,measure,2,dot,numpy,1048576,1,1291982,410ff74524ad259c,0,11,11
7,python,20260922,14,1,measure,3,count,idiomatic,4194304,1,431559180,575011b204ab0ef9,0,11,11
7,python,20260922,15,1,measure,4,count,idiomatic_bis,4194304,1,437557911,575011b204ab0ef9,0,11,11
7,python,20260922,16,1,measure,5,dot,control,1048576,1,47548962,410ff74524ad2567,0,11,11
7,python,20260922,17,1,measure,6,hash_chain,control,1048576,1,138375766,60edcbcfce416d11,0,11,11
7,python,20260922,18,1,measure,7,count,numpy,4194304,1,12195896,575011b204ab0ef9,0,11,11
7,python,20260922,19,1,measure,8,hash_chain,control_double,1048576,2,277734731,cafe17741c251268,0,11,11
7,python,20260922,20,1,measure,9,hash_chain,idiomatic,1048576,1,120698275,60edcbcfce416d11,0,11,11
7,python,20260922,21,1,measure,10,count,control,4194304,1,1119804347,575011b204ab0ef9,0,11,11
7,python,20260922,22,2,measure,0,dot,numpy,1048576,1,1265590,410ff74524ad259c,0,11,11
7,python,20260922,23,2,measure,1,dot,control,1048576,1,46962587,410ff74524ad2567,0,11,11
7,python,20260922,24,2,measure,2,hash_chain,idiomatic,1048576,1,121492197,60edcbcfce416d11,0,11,11
7,python,20260922,25,2,measure,3,count,control,4194304,1,1122629616,575011b204ab0ef9,0,11,11
7,python,20260922,26,2,measure,4,count,numpy,4194304,1,11679003,575011b204ab0ef9,0,11,11
