run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
16,go,20260922,0,0,warmup,0,dot,idiomatic,1048576,1,1526800,410ff74524ad2567,0,11,11
16,go,20260922,1,0,warmup,1,count,idiomatic,4194304,1,85251636,575011b204ab0ef9,0,11,11
16,go,20260922,2,0,warmup,2,hash_chain,control_bis,1048576,1,1836508,60edcbcfce416d11,0,11,11
16,go,20260922,3,0,warmup,3,count,control,4194304,1,14924364,575011b204ab0ef9,0,11,11
16,go,20260922,4,0,warmup,4,count,idiomatic_bis,4194304,1,85206441,575011b204ab0ef9,0,11,11
16,go,20260922,5,0,warmup,5,dot,control,1048576,1,1597696,410ff74524ad2567,0,11,11
16,go,20260922,6,0,warmup,6,hash_chain,idiomatic,1048576,1,2028766,60edcbcfce416d11,0,11,11
16,go,20260922,7,0,warmup,7,hash_chain,control_double,1048576,2,3981902,cafe17741c251268,0,11,11
16,go,20260922,8,0,warmup,8,hash_chain,control,1048576,1,2433017,60edcbcfce416d11,0,11,11
16,go,20260922,9,1,measure,0,dot,idiomatic,1048576,1,1521325,410ff74524ad2567,0,11,11
16,go,20260922,10,1,measure,1,count,control,4194304,1,14658179,575011b204ab0ef9,0,11,11
16,go,20260922,11,1,measure,2,count,idiomatic,4194304,1,85625550,575011b204ab0ef9,0,11,11
16,go,20260922,12,1,measure,3,hash_chain,control_bis,1048576,1,1869060,60edcbcfce416d11,0,11,11
16,go,20260922,13,1,measure,4,dot,control,1048576,1,1599428,410ff74524ad2567,0,11,11
16,go,20260922,14,1,measure,5,hash_chain,idiomatic,1048576,1,1896787,60edcbcfce416d11,0,11,11
16,go,20260922,15,1,measure,6,count,idiomatic_bis,4194304,1,83452772,575011b204ab0ef9,0,11,11
16,go,20260922,16,1,measure,7,hash_chain,control,1048576,1,1849586,60edcbcfce416d11,0,11,11
16,go,20260922,17,1,measure,8,hash_chain,control_double,1048576,2,4158583,cafe17741c251268,0,11,11
16,go,20260922,18,2,measure,0,hash_chain,idiomatic,1048576,1,2049714,60edcbcfce416d11,0,11,11
16,go,20260922,19,2,measure,1,hash_chain,control_double,1048576,2,4245329,cafe17741c251268,0,11,11
16,go,20260922,20,2,measure,2,count,idiomatic_bis,4194304,1,83320642,575011b204ab0ef9,0,11,11
16,go,20260922,21,2,measure,3,count,idiomatic,4194304,1,83894587,575011b204ab0ef9,0,11,11
16,go,20260922,22,2,measure,4,count,control,4194304,1,15038217,575011b204ab0ef9,0,11,11
16,go,20260922,23,2,measure,5,dot,idiomatic,1048576,1,1648499,410ff74524ad2567,0,11,11
16,go,20260922,24,2,measure,6,hash_chain,control,1048576,1,2041132,60edcbcfce416d11,0,11,11
16,go,20260922,25,2,measure,7,hash_chain,control_bis,1048576,1,1774897,60edcbcfce416d11,0,11,11
16,go,20260922,26,2,measure,8,dot,control,1048576,1,1927393,410ff74524ad2567,0,11,11
16,go,20260922,27,3,measure,0,dot,control,1048576,1,1444161,410ff74524ad2567,0,11,11
16,go,20260922,28,3,measure,1,count,control,4194304,1,14038406,575011b204ab0ef9,0,11,11
16,go,20260922,29,3,measure,2,hash_chain,idiomatic,1048576,1,1893503,60edcbcfce416d11,0,11,11
16,go,20260922,30,3,measure,3,hash_chain,control_double,1048576,2,4168575,cafe17741c251268,0,11,11
16,go,20260922,31,3,measure,4,hash_chain,control,1048576,1,1858389,60edcbcfce416d11,0,11,11
16,go,20260922,32,3,measure,5,count,idiomatic,4194304,1,84206391,575011b204ab0ef9,0,11,11
16,go,20260922,33,3,measure,6,count,idiomatic_bis,4194304,1,83066671,575011b204ab0ef9,0,11,11
16,go,20260922,34,3,measure,7,dot,idiomatic,1048576,1,1491115,410ff74524ad2567,0,11,11
16,go,20260922,35,3,measure,8,hash_chain,control_bis,1048576,1,2047584,60edcbcfce416d11,0,11,11
16,go,20260922,36,4,measure,0,count,idiomatic,4194304,1,82080859,575011b204ab0ef9,0,11,11
16,go,20260922,37,4,measure,1,hash_chain,control_bis,1048576,1,1928589,60edcbcfce416d11,0,11,11
16,go,20260922,38,4,measure,2,count,control,4194304,1,15347042,575011b204ab0ef9,0,11,11
16,go,20260922,39,4,measure,3,hash_chain,idiomatic,1048576,1,1855746,60edcbcfce416d11,0,11,11
16,go,20260922,40,4,measure,4,dot,idiomatic,1048576,1,1546494,410ff74524ad2567,0,11,11
16,go,20260922,41,4,measure,5,count,idiomatic_bis,4194304,1,83368146,575011b204ab0ef9,0,11,11
16,go,20260922,42,4,measure,6,dot,control,1048576,1,1792613,410ff74524ad2567,0,11,11
16,go,20260922,43,4,measure,7,hash_chain,control_double,1048576,2,4158153,cafe17741c251268,0,11,11
16,go,20260922,44,4,measure,8,hash_chain,control,1048576,1,1950052,60edcbcfce416d11,0,11,11
16,go,20260922,45,5,measure,0,hash_chain,control_bis,1048576,1,2100902,60edcbcfce416d11,0,11,11
16,go,20260922,46,5,measure,1,hash_chain,idiomatic,1048576,1,2366054,60edcbcfce416d11,0,11,11
16,go,20260922,47,5,measure,2,dot,control,1048576,1,1608099,410ff74524ad2567,0,11,11
16,go,20260922,48,5,measure,3,dot,idiomatic,1048576,1,1571174,410ff74524ad2567,0,11,11
16,go,20260922,49,5,measure,4,hash_chain,control,1048576,1,2030337,60edcbcfce416d11,0,11,11
16,go,20260922,50,5,measure,5,count,control,4194304,1,15483005,575011b204ab0ef9,0,11,11
16,go,20260922,51,5,measure,6,count,idiomatic_bis,4194304,1,81993761,575011b204ab0ef9,0,11,11
16,go,20260922,52,5,measure,7,count,idiomatic,4194304,1,83972613,575011b204ab0ef9,0,11,11
16,go,20260922,53,5,measure,8,hash_chain,control_double,1048576,2,3838001,cafe17741c251268,0,11,11
16,go,20260922,54,6,measure,0,count,idiomatic_bis,4194304,1,82606654,575011b204ab0ef9,0,11,11
16,go,20260922,55,6,measure,1,dot,idiomatic,1048576,1,1516446,410ff74524ad2567,0,11,11
16,go,20260922,56,6,measure,2,hash_chain,idiomatic,1048576,1,1946282,60edcbcfce416d11,0,11,11
16,go,20260922,57,6,measure,3,hash_chain,control_double,1048576,2,4005510,cafe17741c251268,0,11,11
16,go,20260922,58,6,measure,4,hash_chain,control,1048576,1,2099602,60edcbcfce416d11,0,11,11
16,go,20260922,59,6,measure,5,count,idiomatic,4194304,1,82203273,575011b204ab0ef9,0,11,11
16,go,20260922,60,6,measure,6,dot,control,1048576,1,1608413,410ff74524ad2567,0,11,11
16,go,20260922,61,6,measure,7,count,control,4194304,1,14820690,575011b204ab0ef9,0,11,11
16,go,20260922,62,6,measure,8,hash_chain,control_bis,1048576,1,1836482,60edcbcfce416d11,0,11,11
16,go,20260922,63,7,measure,0,hash_chain,control_bis,1048576,1,2080548,60edcbcfce416d11,0,11,11
16,go,20260922,64,7,measure,1,dot,idiomatic,1048576,1,1977891,410ff74524ad2567,0,11,11
16,go,20260922,65,7,measure,2,hash_chain,idiomatic,1048576,1,1979416,60edcbcfce416d11,0,11,11
16,go,20260922,66,7,measure,3,count,idiomatic,4194304,1,83432014,575011b204ab0ef9,0,11,11
16,go,20260922,67,7,measure,4,count,control,4194304,1,15083619,575011b204ab0ef9,0,11,11
16,go,20260922,68,7,measure,5,count,idiomatic_bis,4194304,1,82022707,575011b204ab0ef9,0,11,11
16,go,20260922,69,7,measure,6,dot,control,1048576,1,1500525,410ff74524ad2567,0,11,11
16,go,20260922,70,7,measure,7,hash_chain,control,1048576,1,2045314,60edcbcfce416d11,0,11,11
16,go,20260922,71,7,measure,8,hash_chain,control_double,1048576,2,4134656,cafe17741c251268,0,11,11
16,go,20260922,72,8,measure,0,hash_chain,control_double,1048576,2,4277356,cafe17741c251268,0,11,11
16,go,20260922,73,8,measure,1,hash_chain,control_bis,1048576,1,2077421,60edcbcfce416d11,0,11,11
16,go,20260922,74,8,measure,2,count,control,4194304,1,14845136,575011b204ab0ef9,0,11,11
