run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
50,python,20260922,0,0,warmup,0,dot,numpy,1048576,1,1356809,410ff74524ad259c,0,11,11
50,python,20260922,1,0,warmup,1,hash_chain,idiomatic,1048576,1,127896557,60edcbcfce416d11,0,11,11
50,python,20260922,2,0,warmup,2,hash_chain,control,1048576,1,141792582,60edcbcfce416d11,0,11,11
50,python,20260922,3,0,warmup,3,hash_chain,control_bis,1048576,1,142525616,60edcbcfce416d11,0,11,11
50,python,20260922,4,0,warmup,4,count,numpy,4194304,1,11825541,575011b204ab0ef9,0,11,11
50,python,20260922,5,0,warmup,5,dot,idiomatic,1048576,1,12278995,410ff74524ad25b4,0,11,11
50,python,20260922,6,0,warmup,6,count,control,4194304,1,1138297514,575011b204ab0ef9,0,11,11
50,python,20260922,7,0,warmup,7,dot,control,1048576,1,47099678,410ff74524ad2567,0,11,11
50,python,20260922,8,0,warmup,8,hash_chain,control_double,1048576,2,287438010,cafe17741c251268,0,11,11
50,python,20260922,9,0,warmup,9,count,idiomatic_bis,4194304,1,458874404,575011b204ab0ef9,0,11,11
50,python,20260922,10,0,warmup,10,count,idiomatic,4194304,1,486351773,575011b204ab0ef9,0,11,11
50,python,20260922,11,1,measure,0,dot,control,1048576,1,46824008,410ff74524ad2567,0,11,11
50,python,20260922,12,1,measure,1,hash_chain,idiomatic,1048576,1,128913224,60edcbcfce416d11,0,11,11
50,python,20260922,13,1,measure,2,count,control,4194304,1,1131175336,575011b204ab0ef9,0,11,11
50,python,20260922,14,1,measure,3,dot,idiomatic,1048576,1,12864141,410ff74524ad25b4,0,11,11
50,python,20260922,15,1,measure,4,count,idiomatic_bis,4194304,1,443471278,575011b204ab0ef9,0,11,11
50,python,20260922,16,1,measure,5,dot,numpy,1048576,1,1262709,410ff74524ad259c,0,11,11
50,python,20260922,17,1,measure,6,count,numpy,4194304,1,11954019,575011b204ab0ef9,0,11,11
50,python,20260922,18,1,measure,7,count,idiomatic,4194304,1,435034774,575011b204ab0ef9,0,11,11
50,python,20260922,19,1,measure,8,hash_chain,control_double,1048576,2,279009184,cafe17741c251268,0,11,11
50,python,20260922,20,1,measure,9,hash_chain,control,1048576,1,137915923,60edcbcfce416d11,0,11,11
50,python,20260922,21,1,measure,10,hash_chain,control_bis,1048576,1,139210481,60edcbcfce416d11,0,11,11
50,python,20260922,22,2,measure,0,count,control,4194304,1,1129212739,575011b204ab0ef9,0,11,11
50,python,20260922,23,2,measure,1,hash_chain,idiomatic,1048576,1,120845294,60edcbcfce416d11,0,11,11
50,python,20260922,24,2,measure,2,count,idiomatic_bis,4194304,1,427468426,575011b204ab0ef9,0,11,11
50,python,20260922,25,2,measure,3,dot,idiomatic,1048576,1,12677392,410ff74524ad25b4,0,11,11
50,python,20260922,26,2,measure,4,count,numpy,4194304,1,12119216,575011b204ab0ef9,0,11,11
50,python,20260922,27,2,measure,5,hash_chain,control_bis,1048576,1,138900172,60edcbcfce416d11,0,11,11
50,python,20260922,28,2,measure,6,dot,numpy,1048576,1,849126,410ff74524ad259c,0,11,11
50,python,20260922,29,2,measure,7,count,idiomatic,4194304,1,422366597,575011b204ab0ef9,0,11,11
50,python,20260922,30,2,measure,8,hash_chain,control_double,1048576,2,279223422,cafe17741c251268,0,11,11
50,python,20260922,31,2,measure,9,hash_chain,control,1048576,1,138812370,60edcbcfce416d11,0,11,11
50,python,20260922,32,2,measure,10,dot,control,1048576,1,47721364,410ff74524ad2567,0,11,11
50,python,20260922,33,3,measure,0,count,control,4194304,1,1124941054,575011b204ab0ef9,0,11,11
50,python,20260922,34,3,measure,1,count,idiomatic_bis,4194304,1,450203924,575011b204ab0ef9,0,11,11
50,python,20260922,35,3,measure,2,hash_chain,idiomatic,1048576,1,122109419,60edcbcfce416d11,0,11,11
50,python,20260922,36,3,measure,3,hash_chain,control_bis,1048576,1,137966898,60edcbcfce416d11,0,11,11
50,python,20260922,37,3,measure,4,hash_chain,control_double,1048576,2,278721203,cafe17741c251268,0,11,11
50,python,20260922,38,3,measure,5,dot,idiomatic,1048576,1,12954346,410ff74524ad25b4,0,11,11
50,python,20260922,39,3,measure,6,dot,numpy,1048576,1,1459830,410ff74524ad259c,0,11,11
50,python,20260922,40,3,measure,7,hash_chain,control,1048576,1,137449248,60edcbcfce416d11,0,11,11
50,python,20260922,41,3,measure,8,count,numpy,4194304,1,12198390,575011b204ab0ef9,0,11,11
50,python,20260922,42,3,measure,9,dot,control,1048576,1,46339718,410ff74524ad2567,0,11,11
50,python,20260922,43,3,measure,10,count,idiomatic,4194304,1,449197715,575011b204ab0ef9,0,11,11
50,python,20260922,44,4,measure,0,count,idiomatic_bis,4194304,1,415217370,575011b204ab0ef9,0,11,11
50,python,20260922,45,4,measure,1,hash_chain,control_double,1048576,2,274879079,cafe17741c251268,0,11,11
50,python,20260922,46,4,measure,2,hash_chain,control,1048576,1,137847763,60edcbcfce416d11,0,11,11
50,python,20260922,47,4,measure,3,dot,idiomatic,1048576,1,12909992,410ff74524ad25b4,0,11,11
50,python,20260922,48,4,measure,4,dot,numpy,1048576,1,1235390,410ff74524ad259c,0,11,11
50,python,20260922,49,4,measure,5,dot,control,1048576,1,45899413,410ff74524ad2567,0,11,11
50,python,20260922,50,4,measure,6,hash_chain,idiomatic,1048576,1,123573891,60edcbcfce416d11,0,11,11
50,python,20260922,51,4,measure,7,count,control,4194304,1,1105311403,575011b204ab0ef9,0,11,11
50,python,20260922,52,4,measure,8,count,numpy,4194304,1,11437635,575011b204ab0ef9,0,11,11
50,python,20260922,53,4,measure,9,count,idiomatic,4194304,1,426908240,575011b204ab0ef9,0,11,11
50,python,20260922,54,4,measure,10,hash_chain,control_bis,1048576,1,136614753,60edcbcfce416d11,0,11,11
50,python,20260922,55,5,measure,0,dot,numpy,1048576,1,1371153,410ff74524ad259c,0,11,11
50,python,20260922,56,5,measure,1,hash_chain,idiomatic,1048576,1,122474343,60edcbcfce416d11,0,11,11
50,python,20260922,57,5,measure,2,hash_chain,control_bis,1048576,1,140651356,60edcbcfce416d11,0,11,11
50,python,20260922,58,5,measure,3,dot,idiomatic,1048576,1,12018009,410ff74524ad25b4,0,11,11
50,python,20260922,59,5,measure,4,dot,control,1048576,1,46877107,410ff74524ad2567,0,11,11
50,python,20260922,60,5,measure,5,hash_chain,control_double,1048576,2,281315560,cafe17741c251268,0,11,11
50,python,20260922,61,5,measure,6,hash_chain,control,1048576,1,142730719,60edcbcfce416d11,0,11,11
50,python,20260922,62,5,measure,7,count,numpy,4194304,1,11570993,575011b204ab0ef9,0,11,11
50,python,20260922,63,5,measure,8,count,idiomatic,4194304,1,427040304,575011b204ab0ef9,0,11,11
50,python,20260922,64,5,measure,9,count,control,4194304,1,1101537457,575011b204ab0ef9,0,11,11
