run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
33,c-O3,20260922,0,0,warmup,0,hash_chain,control_double,1048576,2,3637644,cafe17741c251268,0,11,11
33,c-O3,20260922,1,0,warmup,1,hash_chain,control_bis,1048576,1,1990431,60edcbcfce416d11,0,11,11
33,c-O3,20260922,2,0,warmup,2,dot,control,1048576,1,1718745,410ff74524ad2567,0,11,11
33,c-O3,20260922,3,0,warmup,3,count,control,4194304,1,16293529,575011b204ab0ef9,0,11,11
33,c-O3,20260922,4,0,warmup,4,hash_chain,control,1048576,1,2349523,60edcbcfce416d11,0,11,11
33,c-O3,20260922,5,1,measure,0,hash_chain,control_bis,1048576,1,2163359,60edcbcfce416d11,0,11,11
33,c-O3,20260922,6,1,measure,1,hash_chain,control,1048576,1,1939390,60edcbcfce416d11,0,11,11
33,c-O3,20260922,7,1,measure,2,hash_chain,control_double,1048576,2,4621009,cafe17741c251268,0,11,11
33,c-O3,20260922,8,1,measure,3,dot,control,1048576,1,1820357,410ff74524ad2567,0,11,11
33,c-O3,20260922,9,1,measure,4,count,control,4194304,1,16115032,575011b204ab0ef9,0,11,11
33,c-O3,20260922,10,2,measure,0,hash_chain,control,1048576,1,1942599,60edcbcfce416d11,0,11,11
33,c-O3,20260922,11,2,measure,1,count,control,4194304,1,15465742,575011b204ab0ef9,0,11,11
33,c-O3,20260922,12,2,measure,2,hash_chain,control_double,1048576,2,4373701,cafe17741c251268,0,11,11
33,c-O3,20260922,13,2,measure,3,hash_chain,control_bis,1048576,1,1871040,60edcbcfce416d11,0,11,11
33,c-O3,20260922,14,2,measure,4,dot,control,1048576,1,2050411,410ff74524ad2567,0,11,11
33,c-O3,20260922,15,3,measure,0,hash_chain,control_double,1048576,2,4026905,cafe17741c251268,0,11,11
33,c-O3,20260922,16,3,measure,1,count,control,4194304,1,15558164,575011b204ab0ef9,0,11,11
33,c-O3,20260922,17,3,measure,2,hash_chain,control,1048576,1,1985812,60edcbcfce416d11,0,11,11
33,c-O3,20260922,18,3,measure,3,hash_chain,control_bis,1048576,1,1760839,60edcbcfce416d11,0,11,11
33,c-O3,20260922,19,3,measure,4,dot,control,1048576,1,1820218,410ff74524ad2567,0,11,11
33,c-O3,20260922,20,4,measure,0,hash_chain,control_bis,1048576,1,2035607,60edcbcfce416d11,0,11,11
33,c-O3,20260922,21,4,measure,1,dot,control,1048576,1,2147239,410ff74524ad2567,0,11,11
33,c-O3,20260922,22,4,measure,2,hash_chain,control,1048576,1,1879558,60edcbcfce416d11,0,11,11
33,c-O3,20260922,23,4,measure,3,hash_chain,control_double,1048576,2,4339032,cafe17741c251268,0,11,11
33,c-O3,20260922,24,4,measure,4,count,control,4194304,1,15480889,575011b204ab0ef9,0,11,11
33,c-O3,20260922,25,5,measure,0,hash_chain,control,1048576,1,2395384,60edcbcfce416d11,0,11,11
33,c-O3,20260922,26,5,measure,1,dot,control,1048576,1,1748502,410ff74524ad2567,0,11,11
33,c-O3,20260922,27,5,measure,2,hash_chain,control_bis,1048576,1,1844010,60edcbcfce416d11,0,11,11
33,c-O3,20260922,28,5,measure,3,hash_chain,control_double,1048576,2,4303125,cafe17741c251268,0,11,11
