run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
45,go,20260922,0,0,warmup,0,hash_chain,control_double,1048576,2,4109193,cafe17741c251268,0,11,11
45,go,20260922,1,0,warmup,1,count,idiomatic_bis,4194304,1,86599047,575011b204ab0ef9,0,11,11
45,go,20260922,2,0,warmup,2,count,control,4194304,1,14930235,575011b204ab0ef9,0,11,11
45,go,20260922,3,0,warmup,3,dot,idiomatic,1048576,1,1621224,410ff74524ad2567,0,11,11
45,go,20260922,4,0,warmup,4,hash_chain,idiomatic,1048576,1,2278177,60edcbcfce416d11,0,11,11
45,go,20260922,5,0,warmup,5,hash_chain,control,1048576,1,1933098,60edcbcfce416d11,0,11,11
45,go,20260922,6,0,warmup,6,dot,control,1048576,1,1516453,410ff74524ad2567,0,11,11
45,go,20260922,7,0,warmup,7,hash_chain,control_bis,1048576,1,1936356,60edcbcfce416d11,0,11,11
45,go,20260922,8,0,warmup,8,count,idiomatic,4194304,1,85695956,575011b204ab0ef9,0,11,11
45,go,20260922,9,1,measure,0,hash_chain,control,1048576,1,1849307,60edcbcfce416d11,0,11,11
45,go,20260922,10,1,measure,1,count,idiomatic,4194304,1,82919645,575011b204ab0ef9,0,11,11
45,go,20260922,11,1,measure,2,hash_chain,control_double,1048576,2,4172611,cafe17741c251268,0,11,11
45,go,20260922,12,1,measure,3,count,control,4194304,1,15594109,575011b204ab0ef9,0,11,11
45,go,20260922,13,1,measure,4,count,idiomatic_bis,4194304,1,85889997,575011b204ab0ef9,0,11,11
45,go,20260922,14,1,measure,5,dot,control,1048576,1,1548043,410ff74524ad2567,0,11,11
45,go,20260922,15,1,measure,6,hash_chain,control_bis,1048576,1,2012425,60edcbcfce416d11,0,11,11
45,go,20260922,16,1,measure,7,hash_chain,idiomatic,1048576,1,1955835,60edcbcfce416d11,0,11,11
45,go,20260922,17,1,measure,8,dot,idiomatic,1048576,1,1601661,410ff74524ad2567,0,11,11
45,go,20260922,18,2,measure,0,dot,control,1048576,1,1541081,410ff74524ad2567,0,11,11
45,go,20260922,19,2,measure,1,hash_chain,control_double,1048576,2,4513509,cafe17741c251268,0,11,11
45,go,20260922,20,2,measure,2,hash_chain,control,1048576,1,2005005,60edcbcfce416d11,0,11,11
45,go,20260922,21,2,measure,3,hash_chain,control_bis,1048576,1,2039246,60edcbcfce416d11,0,11,11
45,go,20260922,22,2,measure,4,count,control,4194304,1,16012181,575011b204ab0ef9,0,11,11
45,go,20260922,23,2,measure,5,count,idiomatic_bis,4194304,1,84517646,575011b204ab0ef9,0,11,11
45,go,20260922,24,2,measure,6,dot,idiomatic,1048576,1,1578829,410ff74524ad2567,0,11,11
45,go,20260922,25,2,measure,7,hash_chain,idiomatic,1048576,1,1928835,60edcbcfce416d11,0,11,11
45,go,20260922,26,2,measure,8,count,idiomatic,4194304,1,84506570,575011b204ab0ef9,0,11,11
45,go,20260922,27,3,measure,0,hash_chain,control_bis,1048576,1,2609407,60edcbcfce416d11,0,11,11
