run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
31,rust,20260922,0,0,warmup,0,hash_chain,idiomatic,1048576,1,1904560,60edcbcfce416d11,0,11,11
31,rust,20260922,1,0,warmup,1,count,control,4194304,1,17761678,575011b204ab0ef9,0,11,11
31,rust,20260922,2,0,warmup,2,dot,idiomatic,1048576,1,1718208,410ff74524ad2567,0,11,11
31,rust,20260922,3,0,warmup,3,hash_chain,control_bis,1048576,1,1790831,60edcbcfce416d11,0,11,11
31,rust,20260922,4,0,warmup,4,dot,control,1048576,1,1552691,410ff74524ad2567,0,11,11
31,rust,20260922,5,0,warmup,5,hash_chain,control_double,1048576,2,3762121,cafe17741c251268,0,11,11
31,rust,20260922,6,0,warmup,6,count,idiomatic,4194304,1,75088132,575011b204ab0ef9,0,11,11
31,rust,20260922,7,0,warmup,7,count,idiomatic_bis,4194304,1,74250994,575011b204ab0ef9,0,11,11
31,rust,20260922,8,0,warmup,8,hash_chain,control,1048576,1,2003336,60edcbcfce416d11,0,11,11
31,rust,20260922,9,1,measure,0,count,idiomatic_bis,4194304,1,70080259,575011b204ab0ef9,0,11,11
31,rust,20260922,10,1,measure,1,hash_chain,idiomatic,1048576,1,1828044,60edcbcfce416d11,0,11,11
31,rust,20260922,11,1,measure,2,hash_chain,control_bis,1048576,1,1926291,60edcbcfce416d11,0,11,11
31,rust,20260922,12,1,measure,3,dot,idiomatic,1048576,1,1591441,410ff74524ad2567,0,11,11
31,rust,20260922,13,1,measure,4,count,idiomatic,4194304,1,85465738,575011b204ab0ef9,0,11,11
31,rust,20260922,14,1,measure,5,count,control,4194304,1,15927996,575011b204ab0ef9,0,11,11
31,rust,20260922,15,1,measure,6,dot,control,1048576,1,1687656,410ff74524ad2567,0,11,11
31,rust,20260922,16,1,measure,7,hash_chain,control_double,1048576,2,3822507,cafe17741c251268,0,11,11
31,rust,20260922,17,1,measure,8,hash_chain,control,1048576,1,1974593,60edcbcfce416d11,0,11,11
31,rust,20260922,18,2,measure,0,hash_chain,control,1048576,1,1856999,60edcbcfce416d11,0,11,11
31,rust,20260922,19,2,measure,1,count,control,4194304,1,16524177,575011b204ab0ef9,0,11,11
31,rust,20260922,20,2,measure,2,count,idiomatic,4194304,1,73132555,575011b204ab0ef9,0,11,11
31,rust,20260922,21,2,measure,3,count,idiomatic_bis,4194304,1,71398538,575011b204ab0ef9,0,11,11
31,rust,20260922,22,2,measure,4,dot,control,1048576,1,1708508,410ff74524ad2567,0,11,11
31,rust,20260922,23,2,measure,5,hash_chain,idiomatic,1048576,1,1927764,60edcbcfce416d11,0,11,11
31,rust,20260922,24,2,measure,6,dot,idiomatic,1048576,1,1891241,410ff74524ad2567,0,11,11
31,rust,20260922,25,2,measure,7,hash_chain,control_double,1048576,2,3631773,cafe17741c251268,0,11,11
31,rust,20260922,26,2,measure,8,hash_chain,control_bis,1048576,1,1815342,60edcbcfce416d11,0,11,11
31,rust,20260922,27,3,measure,0,count,idiomatic,4194304,1,72130014,575011b204ab0ef9,0,11,11
31,rust,20260922,28,3,measure,1,dot,control,1048576,1,1706457,410ff74524ad2567,0,11,11
31,rust,20260922,29,3,measure,2,hash_chain,control_bis,1048576,1,1906432,60edcbcfce416d11,0,11,11
31,rust,20260922,30,3,measure,3,hash_chain,control,1048576,1,1991837,60edcbcfce416d11,0,11,11
31,rust,20260922,31,3,measure,4,count,control,4194304,1,15678431,575011b204ab0ef9,0,11,11
