run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
14,c-O3,20260922,0,0,warmup,0,count,control,4194304,1,15570062,575011b204ab0ef9,0,11,11
14,c-O3,20260922,1,0,warmup,1,hash_chain,control,1048576,1,1844396,60edcbcfce416d11,0,11,11
14,c-O3,20260922,2,0,warmup,2,hash_chain,control_bis,1048576,1,1882058,60edcbcfce416d11,0,11,11
14,c-O3,20260922,3,0,warmup,3,dot,control,1048576,1,1806889,410ff74524ad2567,0,11,11
14,c-O3,20260922,4,0,warmup,4,hash_chain,control_double,1048576,2,3866751,cafe17741c251268,0,11,11
14,c-O3,20260922,5,1,measure,0,hash_chain,control_bis,1048576,1,2483011,60edcbcfce416d11,0,11,11
14,c-O3,20260922,6,1,measure,1,hash_chain,control,1048576,1,2047263,60edcbcfce416d11,0,11,11
14,c-O3,20260922,7,1,measure,2,count,control,4194304,1,14957917,575011b204ab0ef9,0,11,11
14,c-O3,20260922,8,1,measure,3,hash_chain,control_double,1048576,2,3945396,cafe17741c251268,0,11,11
14,c-O3,20260922,9,1,measure,4,dot,control,1048576,1,1970220,410ff74524ad2567,0,11,11
14,c-O3,20260922,10,2,measure,0,dot,control,1048576,1,1664134,410ff74524ad2567,0,11,11
14,c-O3,20260922,11,2,measure,1,count,control,4194304,1,15472426,575011b204ab0ef9,0,11,11
14,c-O3,20260922,12,2,measure,2,hash_chain,control_bis,1048576,1,1989749,60edcbcfce416d11,0,11,11
14,c-O3,20260922,13,2,measure,3,hash_chain,control,1048576,1,1914841,60edcbcfce416d11,0,11,11
14,c-O3,20260922,14,2,measure,4,hash_chain,control_double,1048576,2,4278826,cafe17741c251268,0,11,11
14,c-O3,20260922,15,3,measure,0,count,control,4194304,1,14054091,575011b204ab0ef9,0,11,11
14,c-O3,20260922,16,3,measure,1,hash_chain,control_bis,1048576,1,1885706,60edcbcfce416d11,0,11,11
14,c-O3,20260922,17,3,measure,2,hash_chain,control,1048576,1,2104850,60edcbcfce416d11,0,11,11
14,c-O3,20260922,18,3,measure,3,dot,control,1048576,1,1761103,410ff74524ad2567,0,11,11
14,c-O3,20260922,19,3,measure,4,hash_chain,control_double,1048576,2,3943807,cafe17741c251268,0,11,11
14,c-O3,20260922,20,4,measure,0,hash_chain,control_double,1048576,2,4166235,cafe17741c251268,0,11,11
14,c-O3,20260922,21,4,measure,1,count,control,4194304,1,14081660,575011b204ab0ef9,0,11,11
14,c-O3,20260922,22,4,measure,2,hash_chain,control_bis,1048576,1,1993127,60edcbcfce416d11,0,11,11
14,c-O3,20260922,23,4,measure,3,dot,control,1048576,1,1899644,410ff74524ad2567,0,11,11
14,c-O3,20260922,24,4,measure,4,hash_chain,control,1048576,1,1952640,60edcbcfce416d11,0,11,11
14,c-O3,20260922,25,5,measure,0,dot,control,1048576,1,1608754,410ff74524ad2567,0,11,11
14,c-O3,20260922,26,5,measure,1,hash_chain,control_double,1048576,2,4042206,cafe17741c251268,0,11,11
14,c-O3,20260922,27,5,measure,2,hash_chain,control,1048576,1,1961450,60edcbcfce416d11,0,11,11
14,c-O3,20260922,28,5,measure,3,count,control,4194304,1,14801936,575011b204ab0ef9,0,11,11
14,c-O3,20260922,29,5,measure,4,hash_chain,control_bis,1048576,1,2011604,60edcbcfce416d11,0,11,11
14,c-O3,20260922,30,6,measure,0,dot,control,1048576,1,1889805,410ff74524ad2567,0,11,11
14,c-O3,20260922,31,6,measure,1,hash_chain,control,1048576,1,1876313,60edcbcfce416d11,0,11,11
14,c-O3,20260922,32,6,measure,2,hash_chain,control_double,1048576,2,4107950,cafe17741c251268,0,11,11
