run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
25,LP-E,2m,20260919,0,0,warmup,0,chase_random,65536,262144,896,11554864465838700638,1867565,0,0,21,21,1073610752,1073610752
25,LP-E,2m,20260919,1,0,warmup,1,chase_sequential,16777216,262144,1556559,7053960794382554739,716766,0,0,21,21,442402209792,442402209792
25,LP-E,2m,20260919,2,0,warmup,2,independent_random,1048576,1048576,1145,7042994780151094809,2927670,0,0,21,21,68774093761,68774093761
25,LP-E,2m,20260919,3,0,warmup,3,chase_random_double,524288,524288,46831,841832911068940972,7962670,0,0,21,21,17179607040,17179607040
25,LP-E,2m,20260919,4,0,warmup,4,independent_random_bis,262144,1048576,26078,8498083587919761053,2263247,0,0,21,21,17179787503,17179787503
25,LP-E,2m,20260919,5,0,warmup,5,chase_sequential,67108864,262144,2240537,5459985898586695972,702207,0,0,21,21,621702938624,621702938624
25,LP-E,2m,20260919,6,0,warmup,6,independent_random_bis,4194304,1048576,38362,7763811252897780315,23397789,0,0,21,21,274854423200,274854423200
25,LP-E,2m,20260919,7,0,warmup,7,chase_random,16384,262144,1690,15630896484467954627,689575,0,0,21,21,268304384,268304384
25,LP-E,2m,20260919,8,0,warmup,8,independent_random,262144,1048576,18423,13799451027585620754,2257885,0,0,21,21,17178442883,17178442883
25,LP-E,2m,20260919,9,0,warmup,9,chase_random_double,8192,524288,293,7870302965934726392,1072669,0,0,21,21,268173312,268173312
25,LP-E,2m,20260919,10,0,warmup,10,chase_sequential,131072,262144,11632,4006814777684295043,625038,0,0,21,21,2147352576,2147352576
25,LP-E,2m,20260919,11,0,warmup,11,independent_random_bis,268435456,1048576,3722599,14511137313087426234,33881828,0,0,21,21,17583717430655,17583717430655
25,LP-E,2m,20260919,12,0,warmup,12,independent_random_bis,33554432,1048576,2682352,1836499037440307689,31944809,0,0,21,21,2198924383525,2198924383525
25,LP-E,2m,20260919,13,0,warmup,13,independent_random_bis,524288,1048576,46078,8076567393096303057,2341833,0,0,21,21,34358798685,34358798685
25,LP-E,2m,20260919,14,0,warmup,14,page_fault_touch,268435456,65536,31675889,16339458066483201801,68593395,3047710,128,21,21,131072,131072
25,LP-E,2m,20260919,15,0,warmup,15,chase_random,4194304,262144,465582,4500904324371867103,61768209,0,0,21,21,68647935356,68647935356
25,LP-E,2m,20260919,16,0,warmup,16,chase_random,1048576,262144,36386,842277711298819882,7571789,0,0,21,21,17179738112,17179738112
25,LP-E,2m,20260919,17,0,warmup,17,chase_sequential,524288,262144,4333,9355261172355715570,689398,0,0,21,21,8589803520,8589803520
25,LP-E,2m,20260919,18,0,warmup,18,independent_random,134217728,1048576,15244856,17793566080251107048,33185567,0,0,21,21,8783274093109,8783274093109
25,LP-E,2m,20260919,19,0,warmup,19,independent_random_bis,2097152,1048576,53445,12356532816473645307,6071154,0,0,21,21,137555340045,137555340045
25,LP-E,2m,20260919,20,0,warmup,20,chase_random_double,2097152,524288,173049,5887811757914482340,10542599,0,0,21,21,68719214592,68719214592
25,LP-E,2m,20260919,21,0,warmup,21,page_fault_touch,16777216,4096,1764291,1462740015330187647,4184710,159081,8,21,21,8192,8192
25,LP-E,2m,20260919,22,0,warmup,22,chase_random_double,268435456,524288,3524716,18336243006594558148,195750224,0,0,21,21,8797553205887,8797553205887
25,LP-E,2m,20260919,23,0,warmup,23,independent_random,8192,1048576,390,5284699949487176370,1846525,0,0,21,21,536563629,536563629
25,LP-E,2m,20260919,24,0,warmup,24,independent_random_bis,16777216,1048576,1165860,12145814892398614553,28599458,0,0,21,21,1099616372178,1099616372178
25,LP-E,2m,20260919,25,0,warmup,25,chase_random_double,33554432,524288,553191,6280802197648386310,190148565,0,0,21,21,1099555267197,1099555267197
25,LP-E,2m,20260919,26,0,warmup,26,chase_random,8388608,262144,541908,2058886169763135421,78736403,0,0,21,21,137700254117,137700254117
25,LP-E,2m,20260919,27,0,warmup,27,chase_random_double,4096,524288,146,2464057261385207058,1043212,0,0,21,21,133955584,133955584
25,LP-E,2m,20260919,28,0,warmup,28,chase_random_double,32768,524288,554,11924849447443956059,1196652,0,0,21,21,1073479680,1073479680
25,LP-E,2m,20260919,29,0,warmup,29,chase_sequential,32768,262144,2063,13616093485463327330,618295,0,0,21,21,536739840,536739840
25,LP-E,2m,20260919,30,0,warmup,30,independent_random_bis,67108864,1048576,3674283,12865876003276946935,33394862,0,0,21,21,4401837153391,4401837153391
25,LP-E,2m,20260919,31,0,warmup,31,chase_sequential,268435456,262144,3890936,4737301808874347701,892390,0,0,21,21,1054345134080,1054345134080
25,LP-E,2m,20260919,32,0,warmup,32,chase_sequential,33554432,262144,3648134,6518947952011100345,814301,0,0,21,21,990696046592,990696046592
25,LP-E,2m,20260919,33,0,warmup,33,chase_random_double,8388608,524288,281579,6290417294050323754,162864808,0,0,21,21,275105960304,275105960304
25,LP-E,2m,20260919,34,0,warmup,34,independent_random,2097152,1048576,24825,16775666575923084698,6147330,0,0,21,21,137557014937,137557014937
25,LP-E,2m,20260919,35,0,warmup,35,chase_random_double,16777216,524288,538654,2416102249199098414,182114878,0,0,21,21,549834255137,549834255137
25,LP-E,2m,20260919,36,0,warmup,36,independent_random_bis,4096,1048576,481,10304646022597731971,1852007,0,0,21,21,267601440,267601440
25,LP-E,2m,20260919,37,0,warmup,37,chase_sequential,4096,262144,105,12105662873438102360,423935,0,0,21,21,66977792,66977792
25,LP-E,2m,20260919,38,0,warmup,38,chase_sequential,8388608,262144,4002,12522723653727132343,872129,0,0,21,21,35408707584,35408707584
25,LP-E,2m,20260919,39,0,warmup,39,chase_sequential,2097152,262144,228272,2695085920993327447,867287,0,0,21,21,34359607296,34359607296
25,LP-E,2m,20260919,40,0,warmup,40,independent_random,33554432,1048576,454838,13728526988423120419,31325851,0,0,21,21,2199571445559,2199571445559
25,LP-E,2m,20260919,41,0,warmup,41,chase_random,2097152,262144,216321,17482651084202929913,14669915,0,0,21,21,34359607296,34359607296
25,LP-E,2m,20260919,42,0,warmup,42,independent_random_bis,134217728,1048576,13906523,6375542221548953151,30548141,0,0,21,21,8797790598168,8797790598168
25,LP-E,2m,20260919,43,0,warmup,43,independent_random,268435456,1048576,7639647,1358406232945190522,30862054,0,0,21,21,17597815106156,17597815106156
25,LP-E,2m,20260919,44,0,warmup,44,independent_random,65536,1048576,6820,8293365703346506689,1757656,0,0,21,21,4295159083,4295159083
25,LP-E,2m,20260919,45,0,warmup,45,chase_random_double,65536,524288,1278,10888022660301988991,2781841,0,0,21,21,2147221504,2147221504
25,LP-E,2m,20260919,46,0,warmup,46,independent_random_bis,65536,1048576,869,953969756839029078,1872083,0,0,21,21,4297061934,4297061934
25,LP-E,2m,20260919,47,0,warmup,47,independent_random_bis,16384,1048576,1967,3443594786871953940,1858274,0,0,21,21,1072440634,1072440634
25,LP-E,2m,20260919,48,0,warmup,48,chase_random_double,67108864,524288,3340405,7874000268336552852,197022443,0,0,21,21,2199393945206,2199393945206
25,LP-E,2m,20260919,49,0,warmup,49,independent_random,8388608,1048576,586960,513756847543730700,25564059,0,0,21,21,549938981040,549938981040
25,LP-E,2m,20260919,50,0,warmup,50,independent_random,67108864,1048576,2021765,12164811080899561251,33249746,0,0,21,21,4397565456600,4397565456600
25,LP-E,2m,20260919,51,0,warmup,51,chase_sequential,262144,262144,25169,18073470664131369939,458867,0,0,21,21,4294836224,4294836224
25,LP-E,2m,20260919,52,0,warmup,52,chase_random,16777216,262144,798084,9382478982754925340,92128443,0,0,21,21,274610586113,274610586113
25,LP-E,2m,20260919,53,0,warmup,53,independent_random_bis,8192,1048576,478,7240830826815861508,2037220,0,0,21,21,536508335,536508335
25,LP-E,2m,20260919,54,0,warmup,54,chase_random_double,4194304,524288,150114,10436235376236987469,113950126,0,0,21,21,137438691328,137438691328
25,LP-E,2m,20260919,55,0,warmup,55,chase_random,32768,262144,1012,14954128627772375043,593278,0,0,21,21,536739840,536739840
25,LP-E,2m,20260919,56,0,warmup,56,chase_random,131072,262144,6795,10428299681980401146,2509016,0,0,21,21,2147352576,2147352576
25,LP-E,2m,20260919,57,0,warmup,57,chase_random,67108864,262144,8314722,13713888891877250619,97399594,0,0,21,21,1100851005978,1100851005978
25,LP-E,2m,20260919,58,0,warmup,58,independent_random,524288,1048576,12271,15128263851512871797,2140793,0,0,21,21,34361830281,34361830281
25,LP-E,2m,20260919,59,0,warmup,59,independent_random,4096,1048576,216,10510098967332563668,1843189,0,0,21,21,268053548,268053548
25,LP-E,2m,20260919,60,0,warmup,60,independent_random,4194304,1048576,454972,1057859115509280417,22739275,0,0,21,21,274627317723,274627317723
25,LP-E,2m,20260919,61,0,warmup,61,chase_random,4096,262144,318,14738501165031884927,628781,0,0,21,21,66977792,66977792
