run_id,core,pages,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,second_elapsed_ns,faults,cpu_before,cpu_after,result,expected
11,LP-E,2m,20260919,0,0,warmup,0,chase_random_double,8192,524288,463,11497936832027795810,1071486,0,0,21,21,268173312,268173312
11,LP-E,2m,20260919,1,0,warmup,1,chase_random_double,8388608,524288,807615,1045352208617813766,154112586,0,0,21,21,274711108770,274711108770
11,LP-E,2m,20260919,2,0,warmup,2,chase_random,33554432,262144,3678000,10469190855027143992,95291544,0,0,21,21,550702685753,550702685753
11,LP-E,2m,20260919,3,0,warmup,3,independent_random,2097152,1048576,197284,6384871043754232433,5446727,0,0,21,21,137405587181,137405587181
11,LP-E,2m,20260919,4,0,warmup,4,chase_random_double,4096,524288,344,6055167341011462710,882345,0,0,21,21,133955584,133955584
11,LP-E,2m,20260919,5,0,warmup,5,independent_random_bis,8388608,1048576,661172,15411004803836445934,27292142,0,0,21,21,549662264936,549662264936
11,LP-E,2m,20260919,6,0,warmup,6,independent_random_bis,131072,1048576,2575,817960470573634635,1812212,0,0,21,21,8587599563,8587599563
11,LP-E,2m,20260919,7,0,warmup,7,independent_random,131072,1048576,3346,4045830258610538615,1742695,0,0,21,21,8594483212,8594483212
11,LP-E,2m,20260919,8,0,warmup,8,independent_random,8192,1048576,406,15283416931835749549,2035055,0,0,21,21,536267995,536267995
11,LP-E,2m,20260919,9,0,warmup,9,chase_random,524288,262144,25424,3519713368439157440,4905392,0,0,21,21,8589803520,8589803520
11,LP-E,2m,20260919,10,0,warmup,10,independent_random_bis,268435456,1048576,9425629,40278810115953674,34185242,0,0,21,21,17585481098255,17585481098255
11,LP-E,2m,20260919,11,0,warmup,11,independent_random,4096,1048576,271,9251503592047748113,1850860,0,0,21,21,267970368,267970368
11,LP-E,2m,20260919,12,0,warmup,12,chase_random_double,16777216,524288,38270,1458665921689260121,181180381,0,0,21,21,550096009033,550096009033
11,LP-E,2m,20260919,13,0,warmup,13,chase_random_double,268435456,524288,12047155,13374722313263453481,204765840,0,0,21,21,8796731332156,8796731332156
11,LP-E,2m,20260919,14,0,warmup,14,chase_sequential,134217728,262144,5622667,10211834981241214271,725177,0,0,21,21,1508308025344,1508308025344
11,LP-E,2m,20260919,15,0,warmup,15,chase_sequential,32768,262144,1997,3693002273963136373,428430,0,0,21,21,536739840,536739840
11,LP-E,2m,20260919,16,0,warmup,16,independent_random_bis,4194304,1048576,464705,8902105046310880097,22793859,0,0,21,21,274818434151,274818434151
11,LP-E,2m,20260919,17,0,warmup,17,independent_random_bis,67108864,1048576,4178493,5191341198162959010,32428927,0,0,21,21,4398120459386,4398120459386
11,LP-E,2m,20260919,18,0,warmup,18,chase_random_double,2097152,524288,119506,2836925883663789004,20258870,0,0,21,21,68719214592,68719214592
11,LP-E,2m,20260919,19,0,warmup,19,chase_random,67108864,262144,6335523,17133246885003283462,98333436,0,0,21,21,1099594571159,1099594571159
11,LP-E,2m,20260919,20,0,warmup,20,independent_random,4194304,1048576,152796,5909648533087963543,22720089,0,0,21,21,275150733383,275150733383
11,LP-E,2m,20260919,21,0,warmup,21,independent_random,262144,1048576,18263,10946573654102629977,2257080,0,0,21,21,17189704759,17189704759
11,LP-E,2m,20260919,22,0,warmup,22,chase_sequential,33554432,262144,1963981,18004164560850141639,693314,0,0,21,21,549205442560,549205442560
11,LP-E,2m,20260919,23,0,warmup,23,chase_sequential,16777216,262144,1319897,14868745539342998822,865266,0,0,21,21,380362686464,380362686464
11,LP-E,2m,20260919,24,0,warmup,24,independent_random_bis,65536,1048576,1019,18408364309404495909,1753793,0,0,21,21,4291150213,4291150213
11,LP-E,2m,20260919,25,0,warmup,25,independent_random,16384,1048576,837,6752893609753131225,1676967,0,0,21,21,1072958632,1072958632
11,LP-E,2m,20260919,26,0,warmup,26,independent_random_bis,4096,1048576,165,12016815151096690880,1654439,0,0,21,21,268145366,268145366
11,LP-E,2m,20260919,27,0,warmup,27,independent_random,524288,1048576,2799,3369786211606232434,2525927,0,0,21,21,34351859387,34351859387
11,LP-E,2m,20260919,28,0,warmup,28,chase_sequential,1048576,262144,4577,13757307067771266972,794775,0,0,21,21,17179738112,17179738112
11,LP-E,2m,20260919,29,0,warmup,29,chase_random,32768,262144,971,9633624553961550628,586432,0,0,21,21,536739840,536739840
11,LP-E,2m,20260919,30,0,warmup,30,chase_random_double,134217728,524288,15041223,9892494522011385257,203017221,0,0,21,21,4395771620785,4395771620785
11,LP-E,2m,20260919,31,0,warmup,31,chase_sequential,131072,262144,7392,1831114365037811973,464518,0,0,21,21,2147352576,2147352576
11,LP-E,2m,20260919,32,0,warmup,32,chase_sequential,2097152,262144,137090,12016132938406733643,626641,0,0,21,21,34359607296,34359607296
11,LP-E,2m,20260919,33,0,warmup,33,independent_random_bis,524288,1048576,15012,9990359042393115862,2680183,0,0,21,21,34351525207,34351525207
11,LP-E,2m,20260919,34,0,warmup,34,chase_random,8388608,262144,580119,9862128785552496465,82870054,0,0,21,21,137425367408,137425367408
11,LP-E,2m,20260919,35,0,warmup,35,independent_random,65536,1048576,5687,3306378609840970810,1762106,0,0,21,21,4290022466,4290022466
11,LP-E,2m,20260919,36,0,warmup,36,page_fault_touch,268435456,65536,13617671,6065974775652349590,68296691,3307681,128,21,21,131072,131072
11,LP-E,2m,20260919,37,0,warmup,37,independent_random_bis,2097152,1048576,38715,11132982752351843707,7522444,0,0,21,21,137468696578,137468696578
11,LP-E,2m,20260919,38,0,warmup,38,chase_random,16777216,262144,955050,16364672270943301910,91557902,0,0,21,21,274989182556,274989182556
11,LP-E,2m,20260919,39,0,warmup,39,chase_sequential,4096,262144,391,10536506617255641638,423371,0,0,21,21,66977792,66977792
11,LP-E,2m,20260919,40,0,warmup,40,chase_random_double,33554432,524288,1065052,302085013660765198,194984754,0,0,21,21,1099922177080,1099922177080
11,LP-E,2m,20260919,41,0,warmup,41,independent_random,33554432,1048576,2367776,4651608309635353142,30159652,0,0,21,21,2195809195855,2195809195855
11,LP-E,2m,20260919,42,0,warmup,42,chase_random_double,4194304,524288,429364,17826348241916605763,117631975,0,0,21,21,137438691328,137438691328
11,LP-E,2m,20260919,43,0,warmup,43,chase_random,131072,262144,2178,5861535579878740259,2445065,0,0,21,21,2147352576,2147352576
11,LP-E,2m,20260919,44,0,warmup,44,chase_sequential,8192,262144,943,5966388564140886511,607908,0,0,21,21,134086656,134086656
11,LP-E,2m,20260919,45,0,warmup,45,independent_random,67108864,1048576,8014177,1271263125815199961,31902266,0,0,21,21,4398338083861,4398338083861
11,LP-E,2m,20260919,46,0,warmup,46,chase_sequential,262144,262144,46,6085054409627592476,470433,0,0,21,21,4294836224,4294836224
11,LP-E,2m,20260919,47,0,warmup,47,independent_random,268435456,1048576,19817886,13963068952636530255,33307942,0,0,21,21,17591037832573,17591037832573
11,LP-E,2m,20260919,48,0,warmup,48,chase_sequential,524288,262144,19767,7390463345246502526,701013,0,0,21,21,8589803520,8589803520
11,LP-E,2m,20260919,49,0,warmup,49,chase_random_double,262144,524288,2969,5682282361832715428,5704656,0,0,21,21,8589672448,8589672448
11,LP-E,2m,20260919,50,0,warmup,50,chase_random,8192,262144,816,10569086098458079247,450157,0,0,21,21,134086656,134086656
11,LP-E,2m,20260919,51,0,warmup,51,chase_random_double,16384,524288,1094,14817421944659938648,1106166,0,0,21,21,536608768,536608768
11,LP-E,2m,20260919,52,0,warmup,52,chase_random_double,65536,524288,4075,5438913112212374330,3311924,0,0,21,21,2147221504,2147221504
11,LP-E,2m,20260919,53,0,warmup,53,chase_sequential,67108864,262144,6604776,11917313513781882363,681008,0,0,21,21,1765762007040,1765762007040
11,LP-E,2m,20260919,54,0,warmup,54,independent_random_bis,134217728,1048576,16163313,2400153321615343638,33411711,0,0,21,21,8796858089052,8796858089052
11,LP-E,2m,20260919,55,0,warmup,55,chase_random,134217728,262144,13690080,1352192412536344784,102161141,0,0,21,21,2195645347476,2195645347476
11,LP-E,2m,20260919,56,0,warmup,56,chase_random_double,1048576,524288,41504,15312089793944083618,10000720,0,0,21,21,34359476224,34359476224
11,LP-E,2m,20260919,57,0,warmup,57,independent_random_bis,8192,1048576,573,6276286471114591690,1655824,0,0,21,21,536475725,536475725
11,LP-E,2m,20260919,58,0,warmup,58,chase_sequential,16384,262144,432,3054056318057567987,424523,0,0,21,21,268304384,268304384
11,LP-E,2m,20260919,59,0,warmup,59,page_fault_touch,16777216,4096,838195,6104897745590400834,4166433,206829,8,21,21,8192,8192
11,LP-E,2m,20260919,60,0,warmup,60,chase_random_double,131072,524288,3535,9687716776567799779,4399276,0,0,21,21,4294705152,4294705152
11,LP-E,2m,20260919,61,0,warmup,61,independent_random_bis,262144,1048576,27165,16196636418177988111,2089705,0,0,21,21,17168519968,17168519968
11,LP-E,2m,20260919,62,0,warmup,62,chase_random,4096,262144,367,2200691143036830534,624831,0,0,21,21,66977792,66977792
11,LP-E,2m,20260919,63,0,warmup,63,chase_random_double,32768,524288,1446,9639566931834070373,1193749,0,0,21,21,1073479680,1073479680
11,LP-E,2m,20260919,64,0,warmup,64,independent_random_bis,16384,1048576,2041,2314139063535591630,1854605,0,0,21,21,1073203842,1073203842
11,LP-E,2m,20260919,65,0,warmup,65,independent_random,134217728,1048576,16694252,5307575749166950634,33095026,0,0,21,21,8798309152031,8798309152031
11,LP-E,2m,20260919,66,0,warmup,66,chase_random,2097152,262144,3782,9521318372633579605,15081949,0,0,21,21,34359607296,34359607296
11,LP-E,2m,20260919,67,0,warmup,67,chase_random_double,524288,524288,8661,9125079078918552047,8204962,0,0,21,21,17179607040,17179607040
11,LP-E,2m,20260919,68,0,warmup,68,chase_sequential,65536,262144,7417,4759854381838297602,441813,0,0,21,21,1073610752,1073610752
11,LP-E,2m,20260919,69,0,warmup,69,chase_sequential,8388608,262144,794530,5445784816072954315,761520,0,0,21,21,234149511168,234149511168
11,LP-E,2m,20260919,70,0,warmup,70,chase_random,65536,262144,1565,4654350171052178974,1620857,0,0,21,21,1073610752,1073610752
11,LP-E,2m,20260919,71,0,warmup,71,independent_random,16777216,1048576,1202397,6115838526223918898,28201410,0,0,21,21,1099612102391,1099612102391
11,LP-E,2m,20260919,72,0,warmup,72,chase_random,268435456,262144,32358231,17571183414565842631,98638945,0,0,21,21,4393484962187,4393484962187
11,LP-E,2m,20260919,73,0,warmup,73,chase_random_double,67108864,524288,2044652,3347881195696484986,198358525,0,0,21,21,2200368418571,2200368418571
11,LP-E,2m,20260919,74,0,warmup,74,chase_random,1048576,262144,81960,10251273229688530717,7560147,0,0,21,21,17179738112,17179738112
11,LP-E,2m,20260919,75,0,warmup,75,chase_random,4194304,262144,491288,11074394452405761262,59740389,0,0,21,21,68713347508,68713347508
11,LP-E,2m,20260919,76,0,warmup,76,chase_sequential,4194304,262144,299703,4064905460936670050,677683,0,0,21,21,93233217536,93233217536
11,LP-E,2m,20260919,77,0,warmup,77,independent_random,32768,1048576,1139,5937787874988343080,1870732,0,0,21,21,2148997800,2148997800
11,LP-E,2m,20260919,78,0,warmup,78,independent_random,8388608,1048576,625997,15454630669858113515,25877317,0,0,21,21,550405466410,550405466410
11,LP-E,2m,20260919,79,0,warmup,79,independent_random_bis,1048576,1048576,47877,12096018190478570156,2999161,0,0,21,21,68676396233,68676396233
11,LP-E,2m,20260919,80,0,warmup,80,independent_random_bis,32768,1048576,3932,16175612741899618075,1881416,0,0,21,21,2147470286,2147470286
11,LP-E,2m,20260919,81,0,warmup,81,chase_sequential,268435456,262144,27805214,18158673483356099165,652567,0,0,21,21,7323329626112,7323329626112
11,LP-E,2m,20260919,82,0,warmup,82,independent_random_bis,33554432,1048576,3199296,61858812108266979,31578520,0,0,21,21,2198176642991,2198176642991
11,LP-E,2m,20260919,83,0,warmup,83,chase_random,262144,262144,14182,13062099538696388473,3608989,0,0,21,21,4294836224,4294836224
11,LP-E,2m,20260919,84,0,warmup,84,independent_random,1048576,1048576,124446,7791525860134016158,3186734,0,0,21,21,68672293900,68672293900
11,LP-E,2m,20260919,85,0,warmup,85,chase_random,16384,262144,137,14374766100637877110,502875,0,0,21,21,268304384,268304384
11,LP-E,2m,20260919,86,0,warmup,86,independent_random_bis,16777216,1048576,891033,4694479698926893817,28145394,0,0,21,21,1100171351770,1100171351770
11,LP-E,2m,20260919,87,1,measure,0,chase_random_double,131072,524288,6583,18377310006224663864,4335505,0,0,21,21,4294705152,4294705152
11,LP-E,2m,20260919,88,1,measure,1,page_fault_touch,16777216,4096,592782,41206002851425407,4258015,204748,8,21,21,8192,8192
11,LP-E,2m,20260919,89,1,measure,2,chase_random,131072,262144,902,5500862197543647140,2566708,0,0,21,21,2147352576,2147352576
11,LP-E,2m,20260919,90,1,measure,3,chase_sequential,16777216,262144,1851679,4426942006566572840,684108,0,0,21,21,484804526080,484804526080
11,LP-E,2m,20260919,91,1,measure,4,chase_random_double,4194304,524288,153967,8519656928212223281,114567372,0,0,21,21,137438691328,137438691328
11,LP-E,2m,20260919,92,1,measure,5,independent_random,268435456,1048576,3118903,11342862247441727800,33386905,0,0,21,21,17596242137964,17596242137964
11,LP-E,2m,20260919,93,1,measure,6,chase_random,524288,262144,39791,16357085936496000731,4593262,0,0,21,21,8589803520,8589803520
11,LP-E,2m,20260919,94,1,measure,7,independent_random,1048576,1048576,131010,16845871616152345394,3146103,0,0,21,21,68805742072,68805742072
11,LP-E,2m,20260919,95,1,measure,8,chase_random_double,134217728,524288,8010347,2175141176524707435,202025797,0,0,21,21,4401071956956,4401071956956
11,LP-E,2m,20260919,96,1,measure,9,independent_random,65536,1048576,4654,11059639365599679836,1930384,0,0,21,21,4296201719,4296201719
11,LP-E,2m,20260919,97,1,measure,10,independent_random,16384,1048576,481,16862051190497880060,1668456,0,0,21,21,1073247628,1073247628
11,LP-E,2m,20260919,98,1,measure,11,chase_random_double,262144,524288,32732,7151276244526822779,6241802,0,0,21,21,8589672448,8589672448
11,LP-E,2m,20260919,99,1,measure,12,independent_random_bis,524288,1048576,12359,10756662961496568631,2174106,0,0,21,21,34353377917,34353377917
11,LP-E,2m,20260919,100,1,measure,13,chase_random,4194304,262144,392362,4592426729190090427,58751329,0,0,21,21,68822510775,68822510775
11,LP-E,2m,20260919,101,1,measure,14,chase_sequential,262144,262144,28369,251270134563785457,462523,0,0,21,21,4294836224,4294836224
11,LP-E,2m,20260919,102,1,measure,15,chase_sequential,32768,262144,2775,8514129145560985529,441814,0,0,21,21,536739840,536739840
11,LP-E,2m,20260919,103,1,measure,16,chase_random,8192,262144,431,6755804644301158788,459533,0,0,21,21,134086656,134086656
11,LP-E,2m,20260919,104,1,measure,17,chase_sequential,524288,262144,38443,12187828069850835429,507629,0,0,21,21,8589803520,8589803520
11,LP-E,2m,20260919,105,1,measure,18,chase_sequential,1048576,262144,127551,881880657432238280,618352,0,0,21,21,17179738112,17179738112
11,LP-E,2m,20260919,106,1,measure,19,independent_random,131072,1048576,3212,16119253548499497775,2110608,0,0,21,21,8582785926,8582785926
11,LP-E,2m,20260919,107,1,measure,20,chase_random,1048576,262144,108428,4835685318426106630,7963387,0,0,21,21,17179738112,17179738112
11,LP-E,2m,20260919,108,1,measure,21,independent_random,262144,1048576,26044,14808259545038057706,2074850,0,0,21,21,17189459348,17189459348
11,LP-E,2m,20260919,109,1,measure,22,independent_random_bis,16777216,1048576,1982857,14930235252538804788,29911475,0,0,21,21,1098485396995,1098485396995
11,LP-E,2m,20260919,110,1,measure,23,chase_random_double,268435456,524288,24941686,10264856472706774471,197640309,0,0,21,21,8806918940182,8806918940182
11,LP-E,2m,20260919,111,1,measure,24,chase_sequential,4194304,262144,161983,15346352224353866055,820657,0,0,21,21,76822478848,76822478848
11,LP-E,2m,20260919,112,1,measure,25,independent_random,524288,1048576,61659,14712455790291913108,2304178,0,0,21,21,34356381924,34356381924
11,LP-E,2m,20260919,113,1,measure,26,chase_random,8388608,262144,326732,12664734785663936840,79035352,0,0,21,21,137471973160,137471973160
11,LP-E,2m,20260919,114,1,measure,27,chase_sequential,268435456,262144,25503657,17357148651663866619,720566,0,0,21,21,6719990267904,6719990267904
11,LP-E,2m,20260919,115,1,measure,28,independent_random_bis,32768,1048576,2544,5221164650112196146,1676777,0,0,21,21,2145629056,2145629056
11,LP-E,2m,20260919,116,1,measure,29,chase_random,67108864,262144,5273416,15938961703581291464,94981060,0,0,21,21,1101518377198,1101518377198
11,LP-E,2m,20260919,117,1,measure,30,independent_random,32768,1048576,238,4010784248400746377,1862381,0,0,21,21,2147103225,2147103225
11,LP-E,2m,20260919,118,1,measure,31,independent_random,8388608,1048576,303426,17694802062083556763,26707974,0,0,21,21,549175570743,549175570743
11,LP-E,2m,20260919,119,1,measure,32,independent_random,16777216,1048576,719596,10868986755261770492,29370440,0,0,21,21,1098528213585,1098528213585
11,LP-E,2m,20260919,120,1,measure,33,chase_sequential,131072,262144,13741,18390690479803276828,636653,0,0,21,21,2147352576,2147352576
11,LP-E,2m,20260919,121,1,measure,34,independent_random_bis,131072,1048576,14295,6661647898999257058,2158269,0,0,21,21,8588358497,8588358497
11,LP-E,2m,20260919,122,1,measure,35,independent_random,67108864,1048576,1812062,15032038955905172324,32423137,0,0,21,21,4400510397307,4400510397307
11,LP-E,2m,20260919,123,1,measure,36,chase_sequential,33554432,262144,520036,18368279219757580810,659843,0,0,21,21,170683924480,170683924480
11,LP-E,2m,20260919,124,1,measure,37,chase_random_double,33554432,524288,3103757,13758432614420141028,195813666,0,0,21,21,1099257036302,1099257036302
11,LP-E,2m,20260919,125,1,measure,38,independent_random_bis,16384,1048576,1087,11126568177057368154,1683550,0,0,21,21,1073530086,1073530086
