protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,132,20261048,libre,22,100000,0,0,34,measure,0,A,512,1,2971,18,18,6822812187493435178
amortization,amortization,132,20261048,libre,22,100000,0,1,22,measure,0,A,8192,1,45166,18,18,14342830842414789180
amortization,amortization,132,20261048,libre,22,100000,0,2,31,measure,0,A,32768,1,180642,18,18,11833068567456475292
amortization,amortization,132,20261048,libre,22,100000,0,3,20,measure,0,A,4,1,48,18,18,6175033824473443018
amortization,amortization,132,20261048,libre,22,100000,0,4,24,measure,0,A,2048,1,11321,18,18,3381252463840500741
amortization,amortization,132,20261048,libre,22,100000,0,5,28,measure,0,A,1,1,39,18,18,10192890089685239005
amortization,amortization,132,20261048,libre,22,100000,0,6,9,measure,0,A,2,1,42,18,18,3328001470901196747
amortization,amortization,132,20261048,libre,22,100000,0,7,25,measure,0,A,16,1,108,18,18,536591769914347449
amortization,amortization,132,20261048,libre,22,100000,0,8,33,measure,0,A,1024,1,5670,18,18,10354708417146419679
amortization,amortization,132,20261048,libre,22,100000,0,9,19,measure,0,A,16384,1,90330,18,18,18301185982154940148
amortization,amortization,132,20261048,libre,22,100000,0,10,17,measure,0,A,64,1,372,18,18,16349591225269746774
amortization,amortization,132,20261048,libre,22,100000,0,11,38,measure,0,A,2,1,42,18,18,16290440892743921636
amortization,amortization,132,20261048,libre,22,100000,0,12,27,measure,0,A,32,1,197,18,18,11556810909749874214
amortization,amortization,132,20261048,libre,22,100000,0,13,8,measure,0,A,1024,1,5659,18,18,14492749296838670936
amortization,amortization,132,20261048,libre,22,100000,0,14,19,measure,0,A,4096,1,22601,18,18,13165823432603997324
amortization,amortization,132,20261048,libre,22,100000,0,15,38,measure,0,A,64,1,372,18,18,12969007793196165410
amortization,amortization,132,20261048,libre,22,100000,0,16,33,measure,0,A,16,1,110,18,18,15106122567304757531
amortization,amortization,132,20261048,libre,22,100000,0,17,31,measure,0,A,1,1,40,18,18,887849529329362034
amortization,amortization,132,20261048,libre,22,100000,0,18,6,measure,0,A,32768,1,181771,18,18,8126514805752594816
amortization,amortization,132,20261048,libre,22,100000,0,19,20,measure,0,A,512,1,2989,18,18,1952180615881379281
