protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,16,20260932,LP-E,1,0,10,0,0,warmup,0,A_bis,20000,1,202330,21,21,5423069067408589830
interleaved,interleaved,16,20260932,LP-E,1,0,10,1,0,warmup,1,B,20000,2,367799,21,21,3174513637697755169
interleaved,interleaved,16,20260932,LP-E,1,0,10,2,0,warmup,2,A,20000,1,183837,21,21,16231736185028248576
interleaved,interleaved,16,20260932,LP-E,1,0,10,3,1,warmup,0,B,20000,2,367587,21,21,348402146365721929
interleaved,interleaved,16,20260932,LP-E,1,0,10,4,1,warmup,1,A,20000,1,195897,21,21,10513469291063415545
interleaved,interleaved,16,20260932,LP-E,1,0,10,5,1,warmup,2,A_bis,20000,1,183839,21,21,9165832409004206341
interleaved,interleaved,16,20260932,LP-E,1,0,10,6,2,warmup,0,A,20000,1,183833,21,21,12926612906220322606
interleaved,interleaved,16,20260932,LP-E,1,0,10,7,2,warmup,1,B,20000,2,367604,21,21,4989606982973765620
interleaved,interleaved,16,20260932,LP-E,1,0,10,8,2,warmup,2,A_bis,20000,1,191441,21,21,16663527667008191223
interleaved,interleaved,16,20260932,LP-E,1,0,10,9,3,warmup,0,A_bis,20000,1,184051,21,21,2383964993499082748
interleaved,interleaved,16,20260932,LP-E,1,0,10,10,3,warmup,1,A,20000,1,183942,21,21,939214061640422248
interleaved,interleaved,16,20260932,LP-E,1,0,10,11,3,warmup,2,B,20000,2,367605,21,21,14146203831626800490
interleaved,interleaved,16,20260932,LP-E,1,0,10,12,4,warmup,0,A_bis,20000,1,183813,21,21,8902751265835583273
interleaved,interleaved,16,20260932,LP-E,1,0,10,13,4,warmup,1,B,20000,2,388913,21,21,5550393758841402687
interleaved,interleaved,16,20260932,LP-E,1,0,10,14,4,warmup,2,A,20000,1,183814,21,21,5231138740081650921
interleaved,interleaved,16,20260932,LP-E,1,0,10,15,5,warmup,0,A_bis,20000,1,183817,21,21,16183870847476888858
interleaved,interleaved,16,20260932,LP-E,1,0,10,16,5,warmup,1,B,20000,2,380879,21,21,6860375890110794353
interleaved,interleaved,16,20260932,LP-E,1,0,10,17,5,warmup,2,A,20000,1,183986,21,21,11442221949373992162
interleaved,interleaved,16,20260932,LP-E,1,0,10,18,6,warmup,0,A_bis,20000,1,183817,21,21,14970715473996162753
interleaved,interleaved,16,20260932,LP-E,1,0,10,19,6,warmup,1,A,20000,1,183823,21,21,13325459779151321844
interleaved,interleaved,16,20260932,LP-E,1,0,10,20,6,warmup,2,B,20000,2,379760,21,21,14625158306106223136
interleaved,interleaved,16,20260932,LP-E,1,0,10,21,7,warmup,0,A,20000,1,183816,21,21,6988917920546909132
interleaved,interleaved,16,20260932,LP-E,1,0,10,22,7,warmup,1,A_bis,20000,1,183933,21,21,10920372809965474443
interleaved,interleaved,16,20260932,LP-E,1,0,10,23,7,warmup,2,B,20000,2,367630,21,21,12843958232462722234
interleaved,interleaved,16,20260932,LP-E,1,0,10,24,8,warmup,0,A,20000,1,183816,21,21,3299361115103405129
interleaved,interleaved,16,20260932,LP-E,1,0,10,25,8,warmup,1,A_bis,20000,1,191607,21,21,5555507892561388760
interleaved,interleaved,16,20260932,LP-E,1,0,10,26,8,warmup,2,B,20000,2,367624,21,21,13293128103133790529
interleaved,interleaved,16,20260932,LP-E,1,0,10,27,9,warmup,0,B,20000,2,367628,21,21,503395023965232791
interleaved,interleaved,16,20260932,LP-E,1,0,10,28,9,warmup,1,A_bis,20000,1,191579,21,21,6553122874696273465
interleaved,interleaved,16,20260932,LP-E,1,0,10,29,9,warmup,2,A,20000,1,183812,21,21,7962503823686226572
interleaved,interleaved,16,20260932,LP-E,1,0,10,30,10,measure,0,A,20000,1,183818,21,21,13847635134599177400
interleaved,interleaved,16,20260932,LP-E,1,0,10,31,10,measure,1,A_bis,20000,1,183972,21,21,5904810429682114243
interleaved,interleaved,16,20260932,LP-E,1,0,10,32,10,measure,2,B,20000,2,378311,21,21,4004149804537282871
interleaved,interleaved,16,20260932,LP-E,1,0,10,33,11,measure,0,A,20000,1,183929,21,21,9142744789117673083
interleaved,interleaved,16,20260932,LP-E,1,0,10,34,11,measure,1,B,20000,2,367625,21,21,17674456108545903245
interleaved,interleaved,16,20260932,LP-E,1,0,10,35,11,measure,2,A_bis,20000,1,183822,21,21,2468124658270082444
interleaved,interleaved,16,20260932,LP-E,1,0,10,36,12,measure,0,A_bis,20000,1,183818,21,21,6701721290441332865
interleaved,interleaved,16,20260932,LP-E,1,0,10,37,12,measure,1,A,20000,1,192593,21,21,13150773027073751550
interleaved,interleaved,16,20260932,LP-E,1,0,10,38,12,measure,2,B,20000,2,367620,21,21,2443384279473436654
interleaved,interleaved,16,20260932,LP-E,1,0,10,39,13,measure,0,A_bis,20000,1,183825,21,21,12649357882009440207
interleaved,interleaved,16,20260932,LP-E,1,0,10,40,13,measure,1,B,20000,2,377710,21,21,12254233764023091984
interleaved,interleaved,16,20260932,LP-E,1,0,10,41,13,measure,2,A,20000,1,183931,21,21,3504098698339660045
interleaved,interleaved,16,20260932,LP-E,1,0,10,42,14,measure,0,A_bis,20000,1,183821,21,21,1844523910550883088
interleaved,interleaved,16,20260932,LP-E,1,0,10,43,14,measure,1,A,20000,1,183822,21,21,164451396500147119
interleaved,interleaved,16,20260932,LP-E,1,0,10,44,14,measure,2,B,20000,2,367620,21,21,4423936281116393156
interleaved,interleaved,16,20260932,LP-E,1,0,10,45,15,measure,0,A,20000,1,190706,21,21,12825107573737763715
interleaved,interleaved,16,20260932,LP-E,1,0,10,46,15,measure,1,B,20000,2,367800,21,21,15802803072373731544
interleaved,interleaved,16,20260932,LP-E,1,0,10,47,15,measure,2,A_bis,20000,1,183989,21,21,15098782990106163225
interleaved,interleaved,16,20260932,LP-E,1,0,10,48,16,measure,0,B,20000,2,412821,21,21,12488547423854850377
interleaved,interleaved,16,20260932,LP-E,1,0,10,49,16,measure,1,A,20000,1,184015,21,21,6538769237788126489
interleaved,interleaved,16,20260932,LP-E,1,0,10,50,16,measure,2,A_bis,20000,1,183941,21,21,17797366991412364776
interleaved,interleaved,16,20260932,LP-E,1,0,10,51,17,measure,0,A,20000,1,183817,21,21,14540466211368049946
interleaved,interleaved,16,20260932,LP-E,1,0,10,52,17,measure,1,A_bis,20000,1,183814,21,21,12843221405592548518
interleaved,interleaved,16,20260932,LP-E,1,0,10,53,17,measure,2,B,20000,2,418671,21,21,1576891192795461743
interleaved,interleaved,16,20260932,LP-E,1,0,10,54,18,measure,0,B,20000,2,367604,21,21,17716878456339004553
interleaved,interleaved,16,20260932,LP-E,1,0,10,55,18,measure,1,A_bis,20000,1,183815,21,21,2193262125918973446
interleaved,interleaved,16,20260932,LP-E,1,0,10,56,18,measure,2,A,20000,1,192951,21,21,1978904841499470464
interleaved,interleaved,16,20260932,LP-E,1,0,10,57,19,measure,0,B,20000,2,367742,21,21,11379348262193349975
interleaved,interleaved,16,20260932,LP-E,1,0,10,58,19,measure,1,A_bis,20000,1,183808,21,21,3071068635922672540
interleaved,interleaved,16,20260932,LP-E,1,0,10,59,19,measure,2,A,20000,1,183813,21,21,10049809421567020023
interleaved,interleaved,16,20260932,LP-E,1,0,10,60,20,measure,0,A,20000,1,183819,21,21,1445987941359003965
interleaved,interleaved,16,20260932,LP-E,1,0,10,61,20,measure,1,A_bis,20000,1,260903,21,21,8656465251729580640
interleaved,interleaved,16,20260932,LP-E,1,0,10,62,20,measure,2,B,20000,2,367611,21,21,7634284859846161162
interleaved,interleaved,16,20260932,LP-E,1,0,10,63,21,measure,0,A,20000,1,183818,21,21,9288910495128150118
interleaved,interleaved,16,20260932,LP-E,1,0,10,64,21,measure,1,B,20000,2,400687,21,21,841911510099667645
interleaved,interleaved,16,20260932,LP-E,1,0,10,65,21,measure,2,A_bis,20000,1,183813,21,21,13181852955273161243
interleaved,interleaved,16,20260932,LP-E,1,0,10,66,22,measure,0,A_bis,20000,1,183809,21,21,5451285380442330899
interleaved,interleaved,16,20260932,LP-E,1,0,10,67,22,measure,1,B,20000,2,367611,21,21,15867386048912457053
interleaved,interleaved,16,20260932,LP-E,1,0,10,68,22,measure,2,A,20000,1,192757,21,21,5450392588119409175
interleaved,interleaved,16,20260932,LP-E,1,0,10,69,23,measure,0,B,20000,2,367610,21,21,2825588275873381126
interleaved,interleaved,16,20260932,LP-E,1,0,10,70,23,measure,1,A_bis,20000,1,183809,21,21,2257303966659642071
interleaved,interleaved,16,20260932,LP-E,1,0,10,71,23,measure,2,A,20000,1,183816,21,21,15818638877139290761
interleaved,interleaved,16,20260932,LP-E,1,0,10,72,24,measure,0,B,20000,2,378943,21,21,13975635460919025308
interleaved,interleaved,16,20260932,LP-E,1,0,10,73,24,measure,1,A,20000,1,183808,21,21,10394827842754770330
interleaved,interleaved,16,20260932,LP-E,1,0,10,74,24,measure,2,A_bis,20000,1,183926,21,21,18286333969316265694
interleaved,interleaved,16,20260932,LP-E,1,0,10,75,25,measure,0,A_bis,20000,1,183816,21,21,11075433074411845218
interleaved,interleaved,16,20260932,LP-E,1,0,10,76,25,measure,1,B,20000,2,378083,21,21,9122308671384902884
interleaved,interleaved,16,20260932,LP-E,1,0,10,77,25,measure,2,A,20000,1,183811,21,21,6633278747715530394
interleaved,interleaved,16,20260932,LP-E,1,0,10,78,26,measure,0,B,20000,2,367611,21,21,9227016733780374990
interleaved,interleaved,16,20260932,LP-E,1,0,10,79,26,measure,1,A,20000,1,183819,21,21,10664641234837729039
interleaved,interleaved,16,20260932,LP-E,1,0,10,80,26,measure,2,A_bis,20000,1,193703,21,21,11086534943646893521
interleaved,interleaved,16,20260932,LP-E,1,0,10,81,27,measure,0,A_bis,20000,1,183810,21,21,11845024500661477087
interleaved,interleaved,16,20260932,LP-E,1,0,10,82,27,measure,1,A,20000,1,183810,21,21,15032092221561787694
interleaved,interleaved,16,20260932,LP-E,1,0,10,83,27,measure,2,B,20000,2,367617,21,21,13791753058435330017
interleaved,interleaved,16,20260932,LP-E,1,0,10,84,28,measure,0,A_bis,20000,1,183822,21,21,10622926960980098654
interleaved,interleaved,16,20260932,LP-E,1,0,10,85,28,measure,1,A,20000,1,192609,21,21,6006364611104941366
interleaved,interleaved,16,20260932,LP-E,1,0,10,86,28,measure,2,B,20000,2,367607,21,21,9432130534701461957
interleaved,interleaved,16,20260932,LP-E,1,0,10,87,29,measure,0,B,20000,2,367624,21,21,13309292156431179117
interleaved,interleaved,16,20260932,LP-E,1,0,10,88,29,measure,1,A,20000,1,191960,21,21,8312344592861655330
interleaved,interleaved,16,20260932,LP-E,1,0,10,89,29,measure,2,A_bis,20000,1,183810,21,21,3020237445216761655
interleaved,interleaved,16,20260932,LP-E,1,0,10,90,30,measure,0,A,20000,1,183812,21,21,15367525679812179016
interleaved,interleaved,16,20260932,LP-E,1,0,10,91,30,measure,1,B,20000,2,367617,21,21,2862151850218563798
interleaved,interleaved,16,20260932,LP-E,1,0,10,92,30,measure,2,A_bis,20000,1,198509,21,21,346820616441423296
interleaved,interleaved,16,20260932,LP-E,1,0,10,93,31,measure,0,A_bis,20000,1,183811,21,21,11980309692194682216
interleaved,interleaved,16,20260932,LP-E,1,0,10,94,31,measure,1,A,20000,1,183815,21,21,15189034373194370129
interleaved,interleaved,16,20260932,LP-E,1,0,10,95,31,measure,2,B,20000,2,367626,21,21,18435423313372587350
interleaved,interleaved,16,20260932,LP-E,1,0,10,96,32,measure,0,B,20000,2,375491,21,21,10470323501052854894
