protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,67,20260983,libre,22,0,10,0,0,warmup,0,A_bis,20000,1,118210,16,16,16636187073476106951
interleaved,interleaved,67,20260983,libre,22,0,10,1,0,warmup,1,B,20000,2,220572,16,16,18041553368940759209
interleaved,interleaved,67,20260983,libre,22,0,10,2,0,warmup,2,A,20000,1,110269,16,16,5423785709297667942
interleaved,interleaved,67,20260983,libre,22,0,10,3,1,warmup,0,B,20000,2,220525,16,16,15212135294101182241
interleaved,interleaved,67,20260983,libre,22,0,10,4,1,warmup,1,A,20000,1,110255,16,16,19382261286337164
interleaved,interleaved,67,20260983,libre,22,0,10,5,1,warmup,2,A_bis,20000,1,110278,16,16,14966976598985811481
interleaved,interleaved,67,20260983,libre,22,0,10,6,2,warmup,0,B,20000,2,224208,16,16,1475745690829761996
interleaved,interleaved,67,20260983,libre,22,0,10,7,2,warmup,1,A,20000,1,110249,16,16,12824840730067777181
interleaved,interleaved,67,20260983,libre,22,0,10,8,2,warmup,2,A_bis,20000,1,110284,16,16,15976059651443418319
interleaved,interleaved,67,20260983,libre,22,0,10,9,3,warmup,0,A_bis,20000,1,110276,16,16,16639043809111811135
interleaved,interleaved,67,20260983,libre,22,0,10,10,3,warmup,1,B,20000,2,220512,16,16,562347522587717616
interleaved,interleaved,67,20260983,libre,22,0,10,11,3,warmup,2,A,20000,1,110273,16,16,5734654337063453315
interleaved,interleaved,67,20260983,libre,22,0,10,12,4,warmup,0,A_bis,20000,1,110257,16,16,16025055785865958278
interleaved,interleaved,67,20260983,libre,22,0,10,13,4,warmup,1,B,20000,2,224110,16,16,16272942683025738540
interleaved,interleaved,67,20260983,libre,22,0,10,14,4,warmup,2,A,20000,1,110253,16,16,1785719250341631407
interleaved,interleaved,67,20260983,libre,22,0,10,15,5,warmup,0,A,20000,1,110275,16,16,3232678434743311785
interleaved,interleaved,67,20260983,libre,22,0,10,16,5,warmup,1,B,20000,2,220523,16,16,6110025708819836244
interleaved,interleaved,67,20260983,libre,22,0,10,17,5,warmup,2,A_bis,20000,1,110265,16,16,1939807950694736547
interleaved,interleaved,67,20260983,libre,22,0,10,18,6,warmup,0,A,20000,1,110290,16,16,7432133648733690579
interleaved,interleaved,67,20260983,libre,22,0,10,19,6,warmup,1,A_bis,20000,1,110254,16,16,5770414728088434121
interleaved,interleaved,67,20260983,libre,22,0,10,20,6,warmup,2,B,20000,2,223177,16,16,248363336607463065
interleaved,interleaved,67,20260983,libre,22,0,10,21,7,warmup,0,A_bis,20000,1,110265,16,16,17793447891182131475
interleaved,interleaved,67,20260983,libre,22,0,10,22,7,warmup,1,A,20000,1,110243,16,16,13349019197651843008
interleaved,interleaved,67,20260983,libre,22,0,10,23,7,warmup,2,B,20000,2,220530,16,16,3677637380056661765
interleaved,interleaved,67,20260983,libre,22,0,10,24,8,warmup,0,A,20000,1,110254,16,16,18226553100531238214
interleaved,interleaved,67,20260983,libre,22,0,10,25,8,warmup,1,A_bis,20000,1,110266,16,16,12045359290827314719
interleaved,interleaved,67,20260983,libre,22,0,10,26,8,warmup,2,B,20000,2,220503,16,16,1074436330654131131
interleaved,interleaved,67,20260983,libre,22,0,10,27,9,warmup,0,A_bis,20000,1,112325,16,16,14991809097578200343
interleaved,interleaved,67,20260983,libre,22,0,10,28,9,warmup,1,A,20000,1,110268,16,16,8272219934735848597
interleaved,interleaved,67,20260983,libre,22,0,10,29,9,warmup,2,B,20000,2,220512,16,16,16189669825652609268
interleaved,interleaved,67,20260983,libre,22,0,10,30,10,measure,0,A_bis,20000,1,110275,16,16,13895685602095523662
interleaved,interleaved,67,20260983,libre,22,0,10,31,10,measure,1,A,20000,1,110251,16,16,2287238174483390600
interleaved,interleaved,67,20260983,libre,22,0,10,32,10,measure,2,B,20000,2,220521,16,16,12532009517239973594
interleaved,interleaved,67,20260983,libre,22,0,10,33,11,measure,0,A_bis,20000,1,110247,16,16,14334866125899585805
interleaved,interleaved,67,20260983,libre,22,0,10,34,11,measure,1,A,20000,1,115404,16,16,6706487538513495215
interleaved,interleaved,67,20260983,libre,22,0,10,35,11,measure,2,B,20000,2,220533,16,16,17035177813348604837
interleaved,interleaved,67,20260983,libre,22,0,10,36,12,measure,0,A,20000,1,110251,16,16,5633925059941190995
interleaved,interleaved,67,20260983,libre,22,0,10,37,12,measure,1,A_bis,20000,1,110269,16,16,13961648848834081915
interleaved,interleaved,67,20260983,libre,22,0,10,38,12,measure,2,B,20000,2,220514,16,16,17714595878842270655
interleaved,interleaved,67,20260983,libre,22,0,10,39,13,measure,0,A_bis,20000,1,110264,16,16,9224945937180292592
interleaved,interleaved,67,20260983,libre,22,0,10,40,13,measure,1,B,20000,2,222710,16,16,1430553534302324134
interleaved,interleaved,67,20260983,libre,22,0,10,41,13,measure,2,A,20000,1,191530,16,6,1072944976258475888
interleaved,interleaved,67,20260983,libre,22,0,10,42,14,measure,0,B,20000,2,180533,6,6,13927207202450015568
interleaved,interleaved,67,20260983,libre,22,0,10,43,14,measure,1,A,20000,1,90308,6,6,2135135992209812786
interleaved,interleaved,67,20260983,libre,22,0,10,44,14,measure,2,A_bis,20000,1,90222,6,6,2029070775485589029
interleaved,interleaved,67,20260983,libre,22,0,10,45,15,measure,0,A_bis,20000,1,90220,6,6,14816957630519618831
interleaved,interleaved,67,20260983,libre,22,0,10,46,15,measure,1,B,20000,2,180431,6,6,16468590925404208167
interleaved,interleaved,67,20260983,libre,22,0,10,47,15,measure,2,A,20000,1,90214,6,6,15020779864896890726
interleaved,interleaved,67,20260983,libre,22,0,10,48,16,measure,0,B,20000,2,188201,6,6,10912842471148896127
interleaved,interleaved,67,20260983,libre,22,0,10,49,16,measure,1,A,20000,1,90222,6,6,6972458475437798199
interleaved,interleaved,67,20260983,libre,22,0,10,50,16,measure,2,A_bis,20000,1,92785,6,6,4469496842941940043
interleaved,interleaved,67,20260983,libre,22,0,10,51,17,measure,0,B,20000,2,189953,6,6,15595575757573372906
interleaved,interleaved,67,20260983,libre,22,0,10,52,17,measure,1,A_bis,20000,1,94957,6,6,11493640996896743258
