protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,85,20261001,E,1,0,10,0,0,warmup,0,A_bis,20000,1,116213,19,19,13977164868138556050
interleaved,interleaved,85,20261001,E,1,0,10,1,0,warmup,1,B,20000,2,232147,19,19,2695688782930439003
interleaved,interleaved,85,20261001,E,1,0,10,2,0,warmup,2,A,20000,1,116070,19,19,7680400678176452254
interleaved,interleaved,85,20261001,E,1,0,10,3,1,warmup,0,B,20000,2,232096,19,19,12299096227109256903
interleaved,interleaved,85,20261001,E,1,0,10,4,1,warmup,1,A_bis,20000,1,112547,19,19,2108348694084738113
interleaved,interleaved,85,20261001,E,1,0,10,5,1,warmup,2,A,20000,1,115455,19,19,12860514236357874389
interleaved,interleaved,85,20261001,E,1,0,10,6,2,warmup,0,A,20000,1,110284,19,19,9846336703211588098
interleaved,interleaved,85,20261001,E,1,0,10,7,2,warmup,1,B,20000,2,220503,19,19,10680449966007497239
interleaved,interleaved,85,20261001,E,1,0,10,8,2,warmup,2,A_bis,20000,1,110269,19,19,6346417699951208867
interleaved,interleaved,85,20261001,E,1,0,10,9,3,warmup,0,A_bis,20000,1,110266,19,19,4567394043955787687
interleaved,interleaved,85,20261001,E,1,0,10,10,3,warmup,1,A,20000,1,110261,19,19,2890620137262268259
interleaved,interleaved,85,20261001,E,1,0,10,11,3,warmup,2,B,20000,2,220512,19,19,8499072568486283575
interleaved,interleaved,85,20261001,E,1,0,10,12,4,warmup,0,A_bis,20000,1,114404,19,19,8202088054602775971
interleaved,interleaved,85,20261001,E,1,0,10,13,4,warmup,1,A,20000,1,110278,19,19,14758743303911812268
interleaved,interleaved,85,20261001,E,1,0,10,14,4,warmup,2,B,20000,2,220500,19,19,5937079205648546751
interleaved,interleaved,85,20261001,E,1,0,10,15,5,warmup,0,A_bis,20000,1,110275,19,19,5217121063264194540
interleaved,interleaved,85,20261001,E,1,0,10,16,5,warmup,1,A,20000,1,110270,19,19,4727352588387433868
interleaved,interleaved,85,20261001,E,1,0,10,17,5,warmup,2,B,20000,2,220513,19,19,17452077603759219121
interleaved,interleaved,85,20261001,E,1,0,10,18,6,warmup,0,A,20000,1,110265,19,19,4472747671845954745
