protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
amortization,amortization,155,20261071,libre,22,100000,0,0,22,measure,0,A,16384,1,90437,15,15,8127982170319871767
amortization,amortization,155,20261071,libre,22,100000,0,1,12,measure,0,A,32768,1,186143,15,15,14855965639005851182
amortization,amortization,155,20261071,libre,22,100000,0,2,1,measure,0,A,8192,1,45159,15,15,6555052223056226107
amortization,amortization,155,20261071,libre,22,100000,0,3,20,measure,0,A,1,1,42,15,15,8170513216542517475
amortization,amortization,155,20261071,libre,22,100000,0,4,10,measure,0,A,4,1,56,15,15,18202187465902098662
amortization,amortization,155,20261071,libre,22,100000,0,5,26,measure,0,A,8192,1,45191,15,15,15311632643449295692
amortization,amortization,155,20261071,libre,22,100000,0,6,22,measure,0,A,8192,1,45158,15,15,5770985783716281678
amortization,amortization,155,20261071,libre,22,100000,0,7,24,measure,0,A,1024,1,5671,15,15,3767711573986385739
amortization,amortization,155,20261071,libre,22,100000,0,8,19,measure,0,A,32768,1,180640,15,15,17280781420855572151
amortization,amortization,155,20261071,libre,22,100000,0,9,37,measure,0,A,2048,1,11317,15,15,12675007941262203323
amortization,amortization,155,20261071,libre,22,100000,0,10,39,measure,0,A,2048,1,11295,15,15,10188312176918795314
amortization,amortization,155,20261071,libre,22,100000,0,11,23,measure,0,A,32768,1,180633,15,15,984773437687535844
amortization,amortization,155,20261071,libre,22,100000,0,12,23,measure,0,A,1,1,39,15,15,14589498434772018331
amortization,amortization,155,20261071,libre,22,100000,0,13,4,measure,0,A,2048,1,11325,15,15,14715965601096502623
amortization,amortization,155,20261071,libre,22,100000,0,14,20,measure,0,A,32,1,198,15,15,15592786689038318058
amortization,amortization,155,20261071,libre,22,100000,0,15,12,measure,0,A,8192,1,45160,15,15,17907916923277279262
amortization,amortization,155,20261071,libre,22,100000,0,16,28,measure,0,A,4,1,45,15,15,16539673677414193408
amortization,amortization,155,20261071,libre,22,100000,0,17,39,measure,0,A,8192,1,45188,15,15,12984578083279609621
