protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,121,20261037,E,1,0,10,0,0,warmup,0,A,20000,1,122628,19,19,4325819065106970215
interleaved,interleaved,121,20261037,E,1,0,10,1,0,warmup,1,B,20000,2,245052,19,19,10488125574840525288
interleaved,interleaved,121,20261037,E,1,0,10,2,0,warmup,2,A_bis,20000,1,118436,19,19,9491497663466036549
interleaved,interleaved,121,20261037,E,1,0,10,3,1,warmup,0,B,20000,2,234862,19,19,13749411980769536540
interleaved,interleaved,121,20261037,E,1,0,10,4,1,warmup,1,A_bis,20000,1,110451,19,19,12266665731104134234
interleaved,interleaved,121,20261037,E,1,0,10,5,1,warmup,2,A,20000,1,110294,19,19,1947139131229728530
interleaved,interleaved,121,20261037,E,1,0,10,6,2,warmup,0,A,20000,1,110267,19,19,4874547273749156155
interleaved,interleaved,121,20261037,E,1,0,10,7,2,warmup,1,A_bis,20000,1,110271,19,19,9499850811851654578
interleaved,interleaved,121,20261037,E,1,0,10,8,2,warmup,2,B,20000,2,220932,19,19,5545167386538031673
interleaved,interleaved,121,20261037,E,1,0,10,9,3,warmup,0,B,20000,2,220524,19,19,1830817955250336450
interleaved,interleaved,121,20261037,E,1,0,10,10,3,warmup,1,A_bis,20000,1,119797,19,19,1073966489888380458
interleaved,interleaved,121,20261037,E,1,0,10,11,3,warmup,2,A,20000,1,110267,19,19,4522098816144135921
interleaved,interleaved,121,20261037,E,1,0,10,12,4,warmup,0,B,20000,2,220517,19,19,8163209375284610601
interleaved,interleaved,121,20261037,E,1,0,10,13,4,warmup,1,A,20000,1,110255,19,19,7199460656502005456
interleaved,interleaved,121,20261037,E,1,0,10,14,4,warmup,2,A_bis,20000,1,110265,19,19,8718363973098816996
interleaved,interleaved,121,20261037,E,1,0,10,15,5,warmup,0,A,20000,1,110277,19,19,10252208253775826096
interleaved,interleaved,121,20261037,E,1,0,10,16,5,warmup,1,B,20000,2,220505,19,19,1298740527083869607
interleaved,interleaved,121,20261037,E,1,0,10,17,5,warmup,2,A_bis,20000,1,117299,19,19,12975563828194056940
interleaved,interleaved,121,20261037,E,1,0,10,18,6,warmup,0,B,20000,2,220706,19,19,10057000736215984033
interleaved,interleaved,121,20261037,E,1,0,10,19,6,warmup,1,A,20000,1,110257,19,19,5666085883417867737
interleaved,interleaved,121,20261037,E,1,0,10,20,6,warmup,2,A_bis,20000,1,110282,19,19,12094364379240913505
interleaved,interleaved,121,20261037,E,1,0,10,21,7,warmup,0,A_bis,20000,1,110262,19,19,14039411060147252438
interleaved,interleaved,121,20261037,E,1,0,10,22,7,warmup,1,B,20000,2,221180,19,19,2561992139771814407
interleaved,interleaved,121,20261037,E,1,0,10,23,7,warmup,2,A,20000,1,110255,19,19,12342990395593167308
interleaved,interleaved,121,20261037,E,1,0,10,24,8,warmup,0,A_bis,20000,1,126024,19,19,3626973693162115763
interleaved,interleaved,121,20261037,E,1,0,10,25,8,warmup,1,A,20000,1,110252,19,19,1774390726584378428
interleaved,interleaved,121,20261037,E,1,0,10,26,8,warmup,2,B,20000,2,220527,19,19,3259755462711849665
interleaved,interleaved,121,20261037,E,1,0,10,27,9,warmup,0,A_bis,20000,1,110249,19,19,9806893627923509687
interleaved,interleaved,121,20261037,E,1,0,10,28,9,warmup,1,B,20000,2,220522,19,19,8468317312655346446
interleaved,interleaved,121,20261037,E,1,0,10,29,9,warmup,2,A,20000,1,110257,19,19,16802094806709923702
interleaved,interleaved,121,20261037,E,1,0,10,30,10,measure,0,A_bis,20000,1,110406,19,19,4011585664264897107
interleaved,interleaved,121,20261037,E,1,0,10,31,10,measure,1,B,20000,2,231628,19,19,16462768374652613617
interleaved,interleaved,121,20261037,E,1,0,10,32,10,measure,2,A,20000,1,110268,19,19,12808225781428411119
interleaved,interleaved,121,20261037,E,1,0,10,33,11,measure,0,B,20000,2,220655,19,19,3070473085417921020
interleaved,interleaved,121,20261037,E,1,0,10,34,11,measure,1,A_bis,20000,1,110264,19,19,258766408038338958
interleaved,interleaved,121,20261037,E,1,0,10,35,11,measure,2,A,20000,1,110250,19,19,16083293616440474332
interleaved,interleaved,121,20261037,E,1,0,10,36,12,measure,0,A,20000,1,110275,19,19,1271830667615905941
interleaved,interleaved,121,20261037,E,1,0,10,37,12,measure,1,A_bis,20000,1,110269,19,19,12461844669086154356
interleaved,interleaved,121,20261037,E,1,0,10,38,12,measure,2,B,20000,2,280097,19,19,13740113602798339578
interleaved,interleaved,121,20261037,E,1,0,10,39,13,measure,0,A_bis,20000,1,110299,19,19,15032236342978271155
interleaved,interleaved,121,20261037,E,1,0,10,40,13,measure,1,B,20000,2,220518,19,19,16148287115243570055
interleaved,interleaved,121,20261037,E,1,0,10,41,13,measure,2,A,20000,1,110279,19,19,8713206307922182860
interleaved,interleaved,121,20261037,E,1,0,10,42,14,measure,0,A,20000,1,110246,19,19,16358816307242587668
interleaved,interleaved,121,20261037,E,1,0,10,43,14,measure,1,B,20000,2,220522,19,19,15437030391653644196
interleaved,interleaved,121,20261037,E,1,0,10,44,14,measure,2,A_bis,20000,1,117518,19,19,4864617813833857424
interleaved,interleaved,121,20261037,E,1,0,10,45,15,measure,0,B,20000,2,220503,19,19,18432579645959366227
interleaved,interleaved,121,20261037,E,1,0,10,46,15,measure,1,A,20000,1,110269,19,19,18139662906103875022
interleaved,interleaved,121,20261037,E,1,0,10,47,15,measure,2,A_bis,20000,1,110251,19,19,16666821205921218171
interleaved,interleaved,121,20261037,E,1,0,10,48,16,measure,0,B,20000,2,244423,19,19,1658856311903530316
interleaved,interleaved,121,20261037,E,1,0,10,49,16,measure,1,A,20000,1,122521,19,19,15144895352552256445
interleaved,interleaved,121,20261037,E,1,0,10,50,16,measure,2,A_bis,20000,1,126913,19,19,6875668686220103688
interleaved,interleaved,121,20261037,E,1,0,10,51,17,measure,0,B,20000,2,245001,19,19,13161924755152728961
interleaved,interleaved,121,20261037,E,1,0,10,52,17,measure,1,A_bis,20000,1,122508,19,19,9540006801551067295
interleaved,interleaved,121,20261037,E,1,0,10,53,17,measure,2,A,20000,1,125170,19,19,3491047587458039548
interleaved,interleaved,121,20261037,E,1,0,10,54,18,measure,0,A,20000,1,129731,19,19,4753666266358920736
interleaved,interleaved,121,20261037,E,1,0,10,55,18,measure,1,A_bis,20000,1,129727,19,19,6965670264956759840
